NAME                                     READY   STATUS    RESTARTS   AGE   IP                NODE           NOMINATED NODE   READINESS GATES
compose-post-service-5d4dd7cb8f-j5gqt    1/1     Running   0          10s   192.168.65.49     emu-worker-1   <none>           <none>
home-timeline-service-7979b89769-fzg9s   1/1     Running   0          10s   192.168.42.91     emu-worker-3   <none>           <none>
media-service-d44d5f989-5s88f            1/1     Running   0          6s    192.168.65.50     emu-worker-1   <none>           <none>
nginx-thrift-66c56bbbbf-tdb57            1/1     Running   0          11s   192.168.65.48     emu-worker-1   <none>           <none>
text-service-7569b868f7-sd9ht            1/1     Running   0          8s    192.168.135.116   emu-worker-4   <none>           <none>
unique-id-service-77b89b8565-f82r8       1/1     Running   0          6s    192.168.135.117   emu-worker-4   <none>           <none>
user-service-d9889b99c-fcssj             1/1     Running   0          8s    192.168.135.115   emu-worker-4   <none>           <none>
user-timeline-service-76fc99c569-vvzn2   1/1     Running   0          9s    192.168.42.92     emu-worker-3   <none>           <none>
