step,time_s,source,destination,weight
0,0.0,compose-post-service,home-timeline-service,13.803890
0,0.0,compose-post-service,media-service,6.901945
0,0.0,compose-post-service,post-storage-service,15.775875
0,0.0,compose-post-service,url-shorten-service,8.873930
0,0.0,compose-post-service,user-mention-service,8.873930
0,0.0,compose-post-service,user-service,11.831906
0,0.0,compose-post-service,user-timeline-service,11.831906
0,0.0,home-timeline-service,post-storage-service,112.403108
0,0.0,home-timeline-service,social-graph-service,87.424639
0,0.0,home-timeline-service,user-service,62.446171
0,0.0,nginx-thrift,compose-post-service,19.719843
0,0.0,nginx-thrift,home-timeline-service,124.892342
0,0.0,nginx-thrift,user-timeline-service,19.719843
0,0.0,user-timeline-service,post-storage-service,16.761867
0,0.0,user-timeline-service,user-service,10.845914
1,2.0,compose-post-service,home-timeline-service,14.364508
1,2.0,compose-post-service,media-service,7.182254
1,2.0,compose-post-service,post-storage-service,16.416580
1,2.0,compose-post-service,url-shorten-service,9.234326
1,2.0,compose-post-service,user-mention-service,9.234326
1,2.0,compose-post-service,user-service,12.312435
1,2.0,compose-post-service,user-timeline-service,12.312435
1,2.0,home-timeline-service,post-storage-service,116.968133
1,2.0,home-timeline-service,social-graph-service,90.975215
1,2.0,home-timeline-service,user-service,64.982296
1,2.0,nginx-thrift,compose-post-service,20.520725
1,2.0,nginx-thrift,home-timeline-service,129.964593
1,2.0,nginx-thrift,user-timeline-service,20.520725
1,2.0,user-timeline-service,post-storage-service,17.442616
1,2.0,user-timeline-service,user-service,11.286399
2,4.0,compose-post-service,home-timeline-service,15.120219
2,4.0,compose-post-service,media-service,7.560110
2,4.0,compose-post-service,post-storage-service,17.280251
2,4.0,compose-post-service,url-shorten-service,9.720141
2,4.0,compose-post-service,user-mention-service,9.720141
2,4.0,compose-post-service,user-service,12.960188
2,4.0,compose-post-service,user-timeline-service,12.960188
2,4.0,home-timeline-service,post-storage-service,123.121786
2,4.0,home-timeline-service,social-graph-service,95.761389
2,4.0,home-timeline-service,user-service,68.400992
2,4.0,nginx-thrift,compose-post-service,21.600313
2,4.0,nginx-thrift,home-timeline-service,136.801984
2,4.0,nginx-thrift,user-timeline-service,21.600313
2,4.0,user-timeline-service,post-storage-service,18.360266
2,4.0,user-timeline-service,user-service,11.880172
3,6.0,compose-post-service,home-timeline-service,15.804316
3,6.0,compose-post-service,media-service,7.902158
3,6.0,compose-post-service,post-storage-service,18.062076
3,6.0,compose-post-service,url-shorten-service,10.159918
3,6.0,compose-post-service,user-mention-service,10.159918
3,6.0,compose-post-service,user-service,13.546557
3,6.0,compose-post-service,user-timeline-service,13.546557
3,6.0,home-timeline-service,post-storage-service,128.692291
3,6.0,home-timeline-service,social-graph-service,100.094004
3,6.0,home-timeline-service,user-service,71.495717
3,6.0,nginx-thrift,compose-post-service,22.577595
3,6.0,nginx-thrift,home-timeline-service,142.991434
3,6.0,nginx-thrift,user-timeline-service,22.577595
3,6.0,user-timeline-service,post-storage-service,19.190956
3,6.0,user-timeline-service,user-service,12.417677
4,8.0,compose-post-service,home-timeline-service,15.129039
4,8.0,compose-post-service,media-service,7.564519
4,8.0,compose-post-service,post-storage-service,17.290330
4,8.0,compose-post-service,url-shorten-service,9.725811
4,8.0,compose-post-service,user-mention-service,9.725811
4,8.0,compose-post-service,user-service,12.967747
4,8.0,compose-post-service,user-timeline-service,12.967747
4,8.0,home-timeline-service,post-storage-service,123.193600
4,8.0,home-timeline-service,social-graph-service,95.817245
4,8.0,home-timeline-service,user-service,68.440889
