LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
4s          Normal   Scheduled           pod/text-service-5d494ccd4-tcbth              Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/text-service-5d494ccd4-tcbth to emu-worker-2
5s          Normal   Scheduled           pod/compose-post-service-64d956f48-phzp8      Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/compose-post-service-64d956f48-phzp8 to emu-worker-2
5s          Normal   Scheduled           pod/user-timeline-service-ff9b5bb6-ldzdk      Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/user-timeline-service-ff9b5bb6-ldzdk to emu-worker-2
4s          Normal   Scheduled           pod/user-service-85d78fb856-k6pzt             Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/user-service-85d78fb856-k6pzt to emu-worker-2
4s          Normal   Scheduled           pod/unique-id-service-5668cd59d6-j4vnn        Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/unique-id-service-5668cd59d6-j4vnn to emu-worker-2
5s          Normal   Scheduled           pod/nginx-thrift-744bb9c6cc-gzb2f             Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/nginx-thrift-744bb9c6cc-gzb2f to emu-worker-2
5s          Normal   Scheduled           pod/home-timeline-service-5ff4c6d6fd-mwc6j    Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/home-timeline-service-5ff4c6d6fd-mwc6j to emu-worker-2
4s          Normal   Scheduled           pod/media-service-6897876856-9z5ls            Successfully assigned live-tc-social-scale20-20260603t073456z-policy1-rep2/media-service-6897876856-9z5ls to emu-worker-2
6s          Normal   SuccessfulCreate    replicaset/home-timeline-service-5ff4c6d6fd   Created pod: home-timeline-service-5ff4c6d6fd-mwc6j
6s          Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-64d956f48 from 0 to 1
6s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-744bb9c6cc from 0 to 1
6s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5ff4c6d6fd from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/nginx-thrift-744bb9c6cc            Created pod: nginx-thrift-744bb9c6cc-gzb2f
6s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-ff9b5bb6 from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/user-timeline-service-ff9b5bb6     Created pod: user-timeline-service-ff9b5bb6-ldzdk
