NAME                                     READY   STATUS    RESTARTS   AGE   IP                NODE           NOMINATED NODE   READINESS GATES
compose-post-service-6cf8795f44-9f27f    1/1     Running   0          9s    192.168.65.10     emu-worker-1   <none>           <none>
home-timeline-service-69f988f7b-7cw9g    1/1     Running   0          9s    192.168.71.85     emu-worker-9   <none>           <none>
media-service-6c945476d8-wwj5z           1/1     Running   0          9s    192.168.99.222    emu-worker-6   <none>           <none>
nginx-thrift-8648dd4644-kg6pt            1/1     Running   0          9s    192.168.137.202   emu-worker-2   <none>           <none>
text-service-b6bbbc8d4-dxqkv             1/1     Running   0          9s    192.168.42.119    emu-worker-3   <none>           <none>
unique-id-service-5cd788bfb8-8mr9d       1/1     Running   0          9s    192.168.99.221    emu-worker-6   <none>           <none>
user-service-67579c5cd8-dnlbd            1/1     Running   0          9s    192.168.42.120    emu-worker-3   <none>           <none>
user-timeline-service-645cbbd96d-bpxfk   1/1     Running   0          9s    192.168.71.82     emu-worker-9   <none>           <none>
