LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
4s          Normal    Scheduled           pod/media-service-6c945476d8-wwj5z            Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/media-service-6c945476d8-wwj5z to emu-worker-6
5s          Normal    Scheduled           pod/user-timeline-service-645cbbd96d-bpxfk    Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/user-timeline-service-645cbbd96d-bpxfk to emu-worker-9
4s          Normal    Scheduled           pod/user-service-67579c5cd8-dnlbd             Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/user-service-67579c5cd8-dnlbd to emu-worker-3
4s          Normal    Scheduled           pod/unique-id-service-5cd788bfb8-8mr9d        Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/unique-id-service-5cd788bfb8-8mr9d to emu-worker-6
4s          Normal    Scheduled           pod/text-service-b6bbbc8d4-dxqkv              Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/text-service-b6bbbc8d4-dxqkv to emu-worker-3
5s          Normal    Scheduled           pod/compose-post-service-6cf8795f44-9f27f     Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/compose-post-service-6cf8795f44-9f27f to emu-worker-1
5s          Normal    Scheduled           pod/nginx-thrift-8648dd4644-kg6pt             Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/nginx-thrift-8648dd4644-kg6pt to emu-worker-2
5s          Normal    Scheduled           pod/home-timeline-service-69f988f7b-7cw9g     Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep2/home-timeline-service-69f988f7b-7cw9g to emu-worker-9
5s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-8648dd4644 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/text-service-b6bbbc8d4             Created pod: text-service-b6bbbc8d4-dxqkv
5s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-645cbbd96d from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/home-timeline-service-69f988f7b    Created pod: home-timeline-service-69f988f7b-7cw9g
5s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-69f988f7b from 0 to 1
5s          Normal    Pulled              pod/home-timeline-service-69f988f7b-7cw9g     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    SuccessfulCreate    replicaset/user-timeline-service-645cbbd96d   Created pod: user-timeline-service-645cbbd96d-bpxfk
5s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-67579c5cd8 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/user-service-67579c5cd8            Created pod: user-service-67579c5cd8-dnlbd
5s          Normal    SuccessfulCreate    replicaset/media-service-6c945476d8           Created pod: media-service-6c945476d8-wwj5z
5s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c945476d8 from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6cf8795f44 from 0 to 1
5s          Normal    Pulled              pod/nginx-thrift-8648dd4644-kg6pt             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/nginx-thrift-8648dd4644-kg6pt             Container created
5s          Normal    Started             pod/nginx-thrift-8648dd4644-kg6pt             Container started
5s          Normal    SuccessfulCreate    replicaset/nginx-thrift-8648dd4644            Created pod: nginx-thrift-8648dd4644-kg6pt
5s          Normal    SuccessfulCreate    replicaset/compose-post-service-6cf8795f44    Created pod: compose-post-service-6cf8795f44-9f27f
5s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5cd788bfb8 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/unique-id-service-5cd788bfb8       Created pod: unique-id-service-5cd788bfb8-8mr9d
5s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-b6bbbc8d4 from 0 to 1
4s          Normal    Pulled              pod/user-service-67579c5cd8-dnlbd             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Pulled              pod/user-timeline-service-645cbbd96d-bpxfk    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/text-service-b6bbbc8d4-dxqkv              Container created
4s          Normal    Started             pod/compose-post-service-6cf8795f44-9f27f     Container started
4s          Normal    Pulled              pod/unique-id-service-5cd788bfb8-8mr9d        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/unique-id-service-5cd788bfb8-8mr9d        Container created
4s          Normal    Started             pod/unique-id-service-5cd788bfb8-8mr9d        Container started
4s          Normal    Pulled              pod/text-service-b6bbbc8d4-dxqkv              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/home-timeline-service-69f988f7b-7cw9g     Container started
