LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
10s         Normal    Scheduled           pod/media-service-6c945476d8-f82sb            Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/media-service-6c945476d8-f82sb to emu-worker-8
11s         Normal    Scheduled           pod/user-timeline-service-645cbbd96d-mhrs6    Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/user-timeline-service-645cbbd96d-mhrs6 to emu-worker-4
11s         Normal    Scheduled           pod/user-service-67579c5cd8-2nwt5             Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/user-service-67579c5cd8-2nwt5 to emu-worker-9
10s         Normal    Scheduled           pod/unique-id-service-5cd788bfb8-s7ncv        Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/unique-id-service-5cd788bfb8-s7ncv to emu-worker-8
11s         Normal    Scheduled           pod/text-service-b6bbbc8d4-zpcpk              Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/text-service-b6bbbc8d4-zpcpk to emu-worker-4
13s         Normal    Scheduled           pod/compose-post-service-6cf8795f44-btqbk     Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/compose-post-service-6cf8795f44-btqbk to emu-worker-9
11s         Normal    Scheduled           pod/home-timeline-service-69f988f7b-g8rdm     Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/home-timeline-service-69f988f7b-g8rdm to emu-worker-7
13s         Normal    Scheduled           pod/nginx-thrift-8648dd4644-4748b             Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep3/nginx-thrift-8648dd4644-4748b to emu-worker-10
14s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-8648dd4644 from 0 to 1
13s         Normal    SuccessfulCreate    replicaset/nginx-thrift-8648dd4644            Created pod: nginx-thrift-8648dd4644-4748b
13s         Normal    SuccessfulCreate    replicaset/compose-post-service-6cf8795f44    Created pod: compose-post-service-6cf8795f44-btqbk
13s         Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6cf8795f44 from 0 to 1
12s         Normal    SuccessfulCreate    replicaset/home-timeline-service-69f988f7b    Created pod: home-timeline-service-69f988f7b-g8rdm
12s         Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-69f988f7b from 0 to 1
12s         Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-645cbbd96d from 0 to 1
12s         Normal    SuccessfulCreate    replicaset/user-timeline-service-645cbbd96d   Created pod: user-timeline-service-645cbbd96d-mhrs6
11s         Normal    Pulled              pod/compose-post-service-6cf8795f44-btqbk     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
11s         Normal    SuccessfulCreate    replicaset/user-service-67579c5cd8            Created pod: user-service-67579c5cd8-2nwt5
11s         Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c945476d8 from 0 to 1
11s         Normal    Created             pod/compose-post-service-6cf8795f44-btqbk     Container created
11s         Normal    Pulled              pod/nginx-thrift-8648dd4644-4748b             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
11s         Normal    Created             pod/nginx-thrift-8648dd4644-4748b             Container created
11s         Normal    Started             pod/nginx-thrift-8648dd4644-4748b             Container started
11s         Normal    SuccessfulCreate    replicaset/media-service-6c945476d8           Created pod: media-service-6c945476d8-f82sb
11s         Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-67579c5cd8 from 0 to 1
11s         Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-b6bbbc8d4 from 0 to 1
11s         Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5cd788bfb8 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/unique-id-service-5cd788bfb8       Created pod: unique-id-service-5cd788bfb8-s7ncv
11s         Normal    Started             pod/compose-post-service-6cf8795f44-btqbk     Container started
11s         Normal    SuccessfulCreate    replicaset/text-service-b6bbbc8d4             Created pod: text-service-b6bbbc8d4-zpcpk
8s          Normal    Pulled              pod/home-timeline-service-69f988f7b-g8rdm     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Started             pod/home-timeline-service-69f988f7b-g8rdm     Container started
8s          Normal    Created             pod/home-timeline-service-69f988f7b-g8rdm     Container created
7s          Normal    Created             pod/user-service-67579c5cd8-2nwt5             Container created
7s          Normal    Started             pod/user-service-67579c5cd8-2nwt5             Container started
7s          Normal    Created             pod/text-service-b6bbbc8d4-zpcpk              Container created
7s          Normal    Pulled              pod/text-service-b6bbbc8d4-zpcpk              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/unique-id-service-5cd788bfb8-s7ncv        Container created
7s          Normal    Pulled              pod/user-service-67579c5cd8-2nwt5             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/text-service-b6bbbc8d4-zpcpk              Container started
7s          Normal    Started             pod/unique-id-service-5cd788bfb8-s7ncv        Container started
