LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
8s          Normal    Scheduled           pod/media-service-6c945476d8-gwp6s            Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/media-service-6c945476d8-gwp6s to emu-worker-10
9s          Normal    Scheduled           pod/user-timeline-service-645cbbd96d-d4qwx    Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/user-timeline-service-645cbbd96d-d4qwx to emu-worker-10
8s          Normal    Scheduled           pod/user-service-67579c5cd8-rqsbs             Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/user-service-67579c5cd8-rqsbs to emu-worker-6
8s          Normal    Scheduled           pod/unique-id-service-5cd788bfb8-nxxqx        Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/unique-id-service-5cd788bfb8-nxxqx to emu-worker-9
8s          Normal    Scheduled           pod/text-service-b6bbbc8d4-wvmnl              Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/text-service-b6bbbc8d4-wvmnl to emu-worker-9
9s          Normal    Scheduled           pod/compose-post-service-6cf8795f44-zzbhq     Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/compose-post-service-6cf8795f44-zzbhq to emu-worker-2
9s          Normal    Scheduled           pod/home-timeline-service-69f988f7b-r87rt     Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/home-timeline-service-69f988f7b-r87rt to emu-worker-2
10s         Normal    Scheduled           pod/nginx-thrift-8648dd4644-hs8hg             Successfully assigned live-tc-social-scale20-20260603t073456z-kubernetes-rep1/nginx-thrift-8648dd4644-hs8hg to emu-worker-6
10s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-8648dd4644 from 0 to 1
10s         Normal    SuccessfulCreate    replicaset/nginx-thrift-8648dd4644            Created pod: nginx-thrift-8648dd4644-hs8hg
10s         Normal    SuccessfulCreate    replicaset/compose-post-service-6cf8795f44    Created pod: compose-post-service-6cf8795f44-zzbhq
10s         Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6cf8795f44 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/home-timeline-service-69f988f7b    Created pod: home-timeline-service-69f988f7b-r87rt
9s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-69f988f7b from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-645cbbd96d from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/user-timeline-service-645cbbd96d   Created pod: user-timeline-service-645cbbd96d-d4qwx
9s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-67579c5cd8 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/media-service-6c945476d8           Created pod: media-service-6c945476d8-gwp6s
8s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c945476d8 from 0 to 1
8s          Normal    Created             pod/compose-post-service-6cf8795f44-zzbhq     Container created
8s          Normal    Pulled              pod/nginx-thrift-8648dd4644-hs8hg             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5cd788bfb8 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/unique-id-service-5cd788bfb8       Created pod: unique-id-service-5cd788bfb8-nxxqx
8s          Normal    SuccessfulCreate    replicaset/text-service-b6bbbc8d4             Created pod: text-service-b6bbbc8d4-wvmnl
8s          Normal    SuccessfulCreate    replicaset/user-service-67579c5cd8            Created pod: user-service-67579c5cd8-rqsbs
8s          Normal    Pulled              pod/compose-post-service-6cf8795f44-zzbhq     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Started             pod/compose-post-service-6cf8795f44-zzbhq     Container started
8s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-b6bbbc8d4 from 0 to 1
7s          Normal    Pulled              pod/home-timeline-service-69f988f7b-r87rt     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/nginx-thrift-8648dd4644-hs8hg             Container created
7s          Normal    Created             pod/home-timeline-service-69f988f7b-r87rt     Container created
7s          Normal    Started             pod/user-service-67579c5cd8-rqsbs             Container started
7s          Normal    Created             pod/user-service-67579c5cd8-rqsbs             Container created
7s          Normal    Pulled              pod/user-service-67579c5cd8-rqsbs             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/home-timeline-service-69f988f7b-r87rt     Container started
7s          Normal    Started             pod/nginx-thrift-8648dd4644-hs8hg             Container started
6s          Normal    Started             pod/unique-id-service-5cd788bfb8-nxxqx        Container started
6s          Normal    Started             pod/text-service-b6bbbc8d4-wvmnl              Container started
6s          Normal    Created             pod/unique-id-service-5cd788bfb8-nxxqx        Container created
6s          Normal    Pulled              pod/unique-id-service-5cd788bfb8-nxxqx        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Pulled              pod/text-service-b6bbbc8d4-wvmnl              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Created             pod/media-service-6c945476d8-gwp6s            Container created
6s          Normal    Pulled              pod/user-timeline-service-645cbbd96d-d4qwx    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Created             pod/user-timeline-service-645cbbd96d-d4qwx    Container created
6s          Normal    Started             pod/user-timeline-service-645cbbd96d-d4qwx    Container started
6s          Normal    Pulled              pod/media-service-6c945476d8-gwp6s            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Created             pod/text-service-b6bbbc8d4-wvmnl              Container created
5s          Warning   Unhealthy           pod/media-service-6c945476d8-gwp6s            Readiness probe failed: Get "http://192.168.82.207:8080/healthz": dial tcp 192.168.82.207:8080: connect: connection refused
5s          Normal    Started             pod/media-service-6c945476d8-gwp6s            Container started
