LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
4s          Normal   Scheduled           pod/text-service-594c6c57c7-nr5n5             Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/text-service-594c6c57c7-nr5n5 to emu-worker-10
5s          Normal   Scheduled           pod/nginx-thrift-75669994bf-p9ss7             Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/nginx-thrift-75669994bf-p9ss7 to emu-worker-3
4s          Normal   Scheduled           pod/user-timeline-service-78b58f4bf7-zv6w5    Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/user-timeline-service-78b58f4bf7-zv6w5 to emu-worker-8
4s          Normal   Scheduled           pod/user-service-567568bb97-9d88t             Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/user-service-567568bb97-9d88t to emu-worker-1
4s          Normal   Scheduled           pod/home-timeline-service-7bfdff7c9c-5gl5b    Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/home-timeline-service-7bfdff7c9c-5gl5b to emu-worker-8
4s          Normal   Scheduled           pod/unique-id-service-678c55fc49-5vr42        Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/unique-id-service-678c55fc49-5vr42 to emu-worker-10
5s          Normal   Scheduled           pod/compose-post-service-66f57bc49-7h8rv      Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/compose-post-service-66f57bc49-7h8rv to emu-worker-1
4s          Normal   Scheduled           pod/media-service-9cdbccc-2tp5c               Successfully assigned live-tc-social-scale45-20260603t074207z-kubernetes-rep2/media-service-9cdbccc-2tp5c to emu-worker-9
6s          Normal   SuccessfulCreate    replicaset/compose-post-service-66f57bc49     Created pod: compose-post-service-66f57bc49-7h8rv
6s          Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-66f57bc49 from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/nginx-thrift-75669994bf            Created pod: nginx-thrift-75669994bf-p9ss7
6s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-75669994bf from 0 to 1
6s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7bfdff7c9c from 0 to 1
5s          Normal   SuccessfulCreate    replicaset/home-timeline-service-7bfdff7c9c   Created pod: home-timeline-service-7bfdff7c9c-5gl5b
5s          Normal   SuccessfulCreate    replicaset/text-service-594c6c57c7            Created pod: text-service-594c6c57c7-nr5n5
5s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-78b58f4bf7 from 0 to 1
5s          Normal   SuccessfulCreate    replicaset/media-service-9cdbccc              Created pod: media-service-9cdbccc-2tp5c
5s          Normal   ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-9cdbccc from 0 to 1
5s          Normal   SuccessfulCreate    replicaset/user-timeline-service-78b58f4bf7   Created pod: user-timeline-service-78b58f4bf7-zv6w5
5s          Normal   Pulled              pod/nginx-thrift-75669994bf-p9ss7             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal   Created             pod/nginx-thrift-75669994bf-p9ss7             Container created
5s          Normal   Started             pod/nginx-thrift-75669994bf-p9ss7             Container started
5s          Normal   Pulled              pod/compose-post-service-66f57bc49-7h8rv      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-567568bb97 from 0 to 1
5s          Normal   SuccessfulCreate    replicaset/user-service-567568bb97            Created pod: user-service-567568bb97-9d88t
5s          Normal   ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-678c55fc49 from 0 to 1
