NAME                                     READY   STATUS    RESTARTS   AGE   IP                NODE            NOMINATED NODE   READINESS GATES
compose-post-service-5b86b4db6d-4tl46    1/1     Running   0          8s    192.168.42.125    emu-worker-3    <none>           <none>
home-timeline-service-5f75778fd4-m47m6   1/1     Running   0          8s    192.168.99.235    emu-worker-6    <none>           <none>
media-service-7d96478d98-sdbft           1/1     Running   0          8s    192.168.173.172   emu-worker-8    <none>           <none>
nginx-thrift-67c58c9cd9-k4st9            1/1     Running   0          8s    192.168.82.221    emu-worker-10   <none>           <none>
text-service-55b694657b-kcdnh            1/1     Running   0          8s    192.168.137.223   emu-worker-2    <none>           <none>
unique-id-service-5c9856c46d-dpdbk       1/1     Running   0          8s    192.168.137.224   emu-worker-2    <none>           <none>
user-service-58448d8fbd-dx5s2            1/1     Running   0          8s    192.168.99.240    emu-worker-6    <none>           <none>
user-timeline-service-78d45cbb8-h4mjv    1/1     Running   0          8s    192.168.99.232    emu-worker-6    <none>           <none>
