request_id,endpoint,status,latency_ms,error
0,/wrk2-api/post/compose,200,576.3498698361218,
1,/wrk2-api/home-timeline/read,200,161.1104728654027,
2,/wrk2-api/user-timeline/read,200,156.12722910009325,
3,/wrk2-api/post/compose,200,573.5749639570713,
4,/wrk2-api/home-timeline/read,200,158.38564094156027,
5,/wrk2-api/user-timeline/read,200,155.76342190615833,
6,/wrk2-api/post/compose,200,572.5541920401156,
7,/wrk2-api/home-timeline/read,200,154.41662492230535,
8,/wrk2-api/user-timeline/read,200,146.4423080906272,
9,/wrk2-api/post/compose,200,558.0952919553965,
10,/wrk2-api/home-timeline/read,200,147.3962829913944,
11,/wrk2-api/user-timeline/read,200,143.63021100871265,
12,/wrk2-api/post/compose,200,554.7647587954998,
13,/wrk2-api/home-timeline/read,200,145.77877894043922,
14,/wrk2-api/user-timeline/read,200,142.3474969342351,
15,/wrk2-api/post/compose,200,555.7482419535518,
16,/wrk2-api/home-timeline/read,200,144.6611729916185,
17,/wrk2-api/user-timeline/read,200,140.8037890214473,
18,/wrk2-api/post/compose,200,556.8459101486951,
19,/wrk2-api/home-timeline/read,200,147.7934520225972,
20,/wrk2-api/user-timeline/read,200,142.6004518289119,
21,/wrk2-api/post/compose,200,555.4160659667104,
22,/wrk2-api/home-timeline/read,200,144.37389187514782,
23,/wrk2-api/user-timeline/read,200,145.6835581921041,
24,/wrk2-api/post/compose,200,564.549386035651,
25,/wrk2-api/home-timeline/read,200,145.7709928508848,
26,/wrk2-api/user-timeline/read,200,142.07655400969088,
27,/wrk2-api/post/compose,200,552.951344056055,
28,/wrk2-api/home-timeline/read,200,149.89047194831073,
29,/wrk2-api/user-timeline/read,200,145.02788404934108,
30,/wrk2-api/post/compose,200,561.8906600866467,
31,/wrk2-api/home-timeline/read,200,146.96264802478254,
32,/wrk2-api/user-timeline/read,200,141.8512410018593,
33,/wrk2-api/post/compose,200,557.4071160517633,
34,/wrk2-api/home-timeline/read,200,143.1372829247266,
35,/wrk2-api/user-timeline/read,200,143.20100308395922,
36,/wrk2-api/post/compose,200,556.244283914566,
37,/wrk2-api/home-timeline/read,200,144.61843203753233,
38,/wrk2-api/user-timeline/read,200,141.4690208621323,
39,/wrk2-api/post/compose,200,557.126838946715,
40,/wrk2-api/home-timeline/read,200,145.86770604364574,
41,/wrk2-api/user-timeline/read,200,141.03377098217607,
42,/wrk2-api/post/compose,200,554.5510048978031,
43,/wrk2-api/home-timeline/read,200,144.11598606966436,
44,/wrk2-api/user-timeline/read,200,146.9320789910853,
45,/wrk2-api/post/compose,200,558.5570319090039,
46,/wrk2-api/home-timeline/read,200,145.97407588735223,
47,/wrk2-api/user-timeline/read,200,140.1680801063776,
48,/wrk2-api/post/compose,200,559.6374059095979,
49,/wrk2-api/home-timeline/read,200,145.60222602449358,
50,/wrk2-api/user-timeline/read,200,140.46441903337836,
51,/wrk2-api/post/compose,200,551.3041799422354,
52,/wrk2-api/home-timeline/read,200,144.09425598569214,
53,/wrk2-api/user-timeline/read,200,141.86630910262465,
54,/wrk2-api/post/compose,200,558.4935210645199,
55,/wrk2-api/home-timeline/read,200,146.18581510148942,
56,/wrk2-api/user-timeline/read,200,142.45566888712347,
57,/wrk2-api/post/compose,200,559.8522601649165,
58,/wrk2-api/home-timeline/read,200,147.34110096469522,
59,/wrk2-api/user-timeline/read,200,143.9427500590682,
