time_s,src,dst,latency_ms,bandwidth_mbps
0.0,0,1,8.002170215649873,649.773642013963
0.0,0,2,8.07425603219523,644.2587552626135
0.0,0,3,7.990725876750558,650.1837119000169
0.0,0,4,7.986204899596468,650.1293269502933
0.0,0,5,8.170187882680429,637.632005853548
0.0,0,6,8.059257123814852,644.5867417695695
0.0,0,7,8.046052977577816,645.0107138127681
0.0,0,8,8.258742288214616,632.1789341952075
0.0,0,9,8.317072254176088,628.8706067704171
0.0,0,10,8.235189066461041,633.3006721007127
0.0,0,11,15.717763316572192,563.3087644005964
0.0,0,12,8.298207457248028,629.6696323261752
0.0,0,13,8.222376210860036,633.1478061039447
0.0,0,14,8.505145915051871,619.562588454917
0.0,0,15,8.536719272889645,618.184159257242
0.0,0,16,8.510369298117693,619.3796970572464
0.0,0,17,8.49785528023803,619.8668004349793
0.0,0,18,8.578794099527974,616.4536129407518
0.0,0,19,8.701278727240082,611.5650935261111
0.0,0,20,8.647209859555602,613.7192112040781
0.0,0,21,8.704389249103487,611.5627387256856
0.0,0,22,11.13594300049733,589.8652379376247
0.0,0,23,8.665787418420768,612.8822987485884
0.0,0,24,16.073960391946798,562.367638965185
0.0,0,25,8.709133706441785,611.2115664727384
0.0,0,26,8.781047872128088,608.7855448396432
0.0,0,27,8.798502136010326,608.1635814333616
0.0,0,28,8.819149117129113,607.449815562421
0.0,0,29,8.801827228188138,607.8674379819865
0.0,0,30,8.995334356624543,602.1793107565668
0.0,0,31,8.816249568849466,607.1852342791074
0.0,0,32,8.767410556262833,608.3584348164571
0.0,0,33,9.076466355502022,599.95089260913
0.0,0,34,8.845944994676708,605.897575992333
0.0,0,35,9.106026639850285,599.1583094939193
0.0,0,36,8.795764524565804,606.7491000446561
0.0,0,37,9.191175963953986,597.0286573494952
0.0,0,38,9.096995095007498,599.2109862515349
0.0,0,39,9.079244328416713,599.5250206329005
0.0,0,40,9.295634926349202,594.5856896379352
0.0,0,41,9.174478792129461,597.2079565395205
0.0,0,42,9.24868147915129,595.5373720023664
0.0,0,43,16.816646710341,553.2934959663686
0.0,0,44,9.472592390270123,590.8379670726382
0.0,1,0,7.965732312239679,652.6041023628142
0.0,1,2,8.015595439379862,648.7307838940977
0.0,1,3,8.046262517493178,646.3397476362586
