LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
6s          Normal   Scheduled           pod/text-service-5f44765f65-pd7gn             Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/text-service-5f44765f65-pd7gn to emu-worker-9
6s          Normal   Scheduled           pod/user-timeline-service-599f54479f-gngnw    Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/user-timeline-service-599f54479f-gngnw to emu-worker-9
6s          Normal   Scheduled           pod/user-service-68645b7445-xbc2n             Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/user-service-68645b7445-xbc2n to emu-worker-9
6s          Normal   Scheduled           pod/unique-id-service-58bbfb9f55-wzqjr        Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/unique-id-service-58bbfb9f55-wzqjr to emu-worker-9
6s          Normal   Scheduled           pod/home-timeline-service-5957dc7b7-zm4pw     Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/home-timeline-service-5957dc7b7-zm4pw to emu-worker-9
6s          Normal   Scheduled           pod/nginx-thrift-77d9c486d8-7pmjq             Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/nginx-thrift-77d9c486d8-7pmjq to emu-worker-9
6s          Normal   Scheduled           pod/media-service-bf44ff445-mtxnw             Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/media-service-bf44ff445-mtxnw to emu-worker-9
6s          Normal   Scheduled           pod/compose-post-service-6884444f77-ph882     Successfully assigned live-tc-social-scale45-20260603t074207z-policy1-rep2/compose-post-service-6884444f77-ph882 to emu-worker-9
7s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-77d9c486d8 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/nginx-thrift-77d9c486d8            Created pod: nginx-thrift-77d9c486d8-7pmjq
6s          Normal   SuccessfulCreate    replicaset/home-timeline-service-5957dc7b7    Created pod: home-timeline-service-5957dc7b7-zm4pw
6s          Normal   SuccessfulCreate    replicaset/text-service-5f44765f65            Created pod: text-service-5f44765f65-pd7gn
6s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-599f54479f from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/user-timeline-service-599f54479f   Created pod: user-timeline-service-599f54479f-gngnw
6s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-68645b7445 from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/user-service-68645b7445            Created pod: user-service-68645b7445-xbc2n
