NAME                                     READY   STATUS    RESTARTS   AGE   IP                NODE            NOMINATED NODE   READINESS GATES
compose-post-service-66f57bc49-xxj79     1/1     Running   0          6s    192.168.71.91     emu-worker-9    <none>           <none>
home-timeline-service-7bfdff7c9c-jmxbg   1/1     Running   0          6s    192.168.173.167   emu-worker-8    <none>           <none>
media-service-9cdbccc-tqnv7              1/1     Running   0          5s    192.168.137.208   emu-worker-2    <none>           <none>
nginx-thrift-75669994bf-qfqf9            1/1     Running   0          7s    192.168.99.230    emu-worker-6    <none>           <none>
text-service-594c6c57c7-qjlrr            1/1     Running   0          6s    192.168.99.231    emu-worker-6    <none>           <none>
unique-id-service-678c55fc49-gf4kq       1/1     Running   0          6s    192.168.82.217    emu-worker-10   <none>           <none>
user-service-567568bb97-phrck            1/1     Running   0          6s    192.168.71.92     emu-worker-9    <none>           <none>
user-timeline-service-78b58f4bf7-df9q6   1/1     Running   0          6s    192.168.173.160   emu-worker-8    <none>           <none>
