NAME                                     READY   STATUS    RESTARTS   AGE   IP               NODE           NOMINATED NODE   READINESS GATES
compose-post-service-5b86b4db6d-t4mcx    1/1     Running   0          9s    192.168.135.86   emu-worker-4   <none>           <none>
home-timeline-service-5f75778fd4-2rjn4   1/1     Running   0          9s    192.168.135.84   emu-worker-4   <none>           <none>
media-service-7d96478d98-bfqb9           1/1     Running   0          9s    192.168.99.238   emu-worker-6   <none>           <none>
nginx-thrift-67c58c9cd9-prtwx            1/1     Running   0          9s    192.168.222.63   emu-worker-7   <none>           <none>
text-service-55b694657b-tmsr2            1/1     Running   0          9s    192.168.99.236   emu-worker-6   <none>           <none>
unique-id-service-5c9856c46d-vsn6x       1/1     Running   0          9s    192.168.99.239   emu-worker-6   <none>           <none>
user-service-58448d8fbd-kt2xb            1/1     Running   0          9s    192.168.65.17    emu-worker-1   <none>           <none>
user-timeline-service-78d45cbb8-2klsp    1/1     Running   0          9s    192.168.65.18    emu-worker-1   <none>           <none>
