step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
18,90.000,0.683260,0.208951,0.107789,61.493391,18.805566,9.701043,1.023792,0.066667,0.106640,1.000000,0.02132805,1.193822,0.000000,15,0.431014,1.295393,,,107.430563,129.435923,0.829990,0.000000
19,95.000,0.682341,0.209442,0.108217,61.410722,18.849740,9.739538,0.971054,0.000000,0.051344,1.000000,0.01026879,1.195797,0.000000,15,0.430115,1.295098,,,101.173224,129.459833,0.781503,0.000000
20,100.000,0.681424,0.209932,0.108644,61.328164,18.893851,9.777985,0.951549,0.000000,0.019911,1.000000,0.00398224,1.197764,0.000000,15,0.429218,1.294797,,,102.300122,129.483710,0.790062,0.000000
21,105.000,0.680508,0.210421,0.109071,61.245715,18.937899,9.816386,0.965665,0.000000,0.014792,1.000000,0.00295847,1.199723,0.000000,15,0.428322,1.294493,,,96.097487,129.507554,0.742022,0.000000
22,110.000,0.679593,0.210910,0.109497,61.163376,18.981883,9.854741,0.970051,0.000000,0.004698,1.000000,0.00093966,1.201673,0.000000,15,0.427428,1.294184,,,98.545688,129.531364,0.760786,0.000000
23,115.000,0.678679,0.211398,0.109923,61.081147,19.025803,9.893050,1.029994,0.000000,0.058364,1.000000,0.01167286,1.203615,0.000000,15,0.426535,1.293871,,,103.084770,129.555140,0.795683,0.000000
24,120.000,0.677767,0.211885,0.110348,60.999028,19.069659,9.931313,0.956431,0.000000,0.071257,1.000000,0.01425138,1.205549,0.000000,15,0.425644,1.293553,,,105.243068,129.578883,0.812193,0.000000
25,125.000,0.676856,0.212372,0.110773,60.917020,19.113450,9.969530,0.957998,0.000000,0.001813,1.000000,0.00036251,1.207474,0.000000,15,0.424754,1.293231,,,96.928981,129.602592,0.747894,0.000000
26,130.000,0.675946,0.212858,0.111197,60.835122,19.157176,10.007701,0.995697,0.000000,0.038032,1.000000,0.00760632,1.209391,0.000000,15,0.423866,1.292904,,,106.765624,129.626267,0.823642,0.000000
27,135.000,0.675037,0.213343,0.111620,60.753335,19.200838,10.045827,0.992840,0.000000,0.002839,1.000000,0.00056777,1.211300,0.000000,15,0.422979,1.292573,,,98.732576,129.649909,0.761532,0.000000
28,140.000,0.674130,0.213827,0.112043,60.671659,19.244433,10.083908,1.034365,0.000000,0.040314,1.000000,0.00806270,1.213201,0.000000,15,0.422094,1.292237,,,104.522977,129.673516,0.806047,0.000000
29,145.000,0.673223,0.214311,0.112466,60.590093,19.287963,10.121943,1.023741,0.000000,0.010098,1.000000,0.00201957,1.215094,0.000000,15,0.421210,1.291897,,,105.171355,129.697089,0.810900,0.000000
30,150.000,0.672318,0.214794,0.112888,60.508639,19.331428,10.159934,0.976298,0.000000,0.046176,1.000000,0.00923516,1.216978,0.000000,15,0.420328,1.291552,,,103.786512,129.720627,0.800077,0.000000
31,155.000,0.671414,0.215276,0.113310,60.427295,19.374825,10.197879,0.962001,0.000000,0.014471,1.000000,0.00289427,1.218854,0.000000,15,0.419447,1.291202,,,98.427493,129.744131,0.758628,0.000000
32,160.000,0.670512,0.215757,0.113731,60.346063,19.418156,10.235780,1.026118,0.000000,0.062648,1.000000,0.01252969,1.220723,0.000000,15,0.418568,1.290847,,,105.202209,129.767601,0.810697,0.000000
33,165.000,0.669610,0.216238,0.114152,60.264942,19.461421,10.273637,1.042230,0.000000,0.015630,1.000000,0.00312591,1.222583,0.000000,15,0.417690,1.290488,,,103.525636,129.791035,0.797633,0.000000
34,170.000,0.668710,0.216718,0.114572,60.183933,19.504618,10.311449,0.947217,0.000000,0.091005,1.000000,0.01820108,1.224435,0.000000,15,0.416814,1.290125,,,104.917886,129.814436,0.808214,0.000000
35,175.000,0.667812,0.217197,0.114991,60.103035,19.547747,10.349217,1.018525,0.000000,0.070173,0.989247,0.01403455,1.226279,0.000000,15,0.415939,1.289756,,,106.117571,129.837801,0.817309,0.000000
36,180.000,0.666914,0.217676,0.115410,60.022249,19.590809,10.386941,1.032690,0.000000,0.013887,1.000000,0.00277744,1.228116,0.000000,15,0.415077,1.289383,,,103.495840,129.861131,0.796973,0.000000
37,185.000,0.666017,0.218153,0.115829,59.941575,19.633803,10.424622,1.011797,0.000000,0.020063,1.000000,0.00401257,1.229944,0.000000,15,0.414216,1.289005,,,104.034678,129.884426,0.800979,0.000000
38,190.000,0.665122,0.218630,0.116247,59.861012,19.676729,10.462258,0.969338,0.000000,0.041799,1.000000,0.00835979,1.231765,0.000000,15,0.413357,1.288622,,,106.537167,129.907686,0.820099,0.000000
39,195.000,0.664228,0.219107,0.116665,59.780562,19.719586,10.499852,1.027974,0.000000,0.057203,1.000000,0.01144061,1.233578,0.000000,15,0.412499,1.288234,,,102.185502,129.930911,0.786460,0.000000
40,200.000,0.663336,0.219582,0.117082,59.700224,19.762375,10.537401,1.022103,0.000000,0.005541,1.000000,0.00110822,1.235383,0.000000,15,0.411643,1.287841,,,100.646766,129.954100,0.774479,0.000000
41,205.000,0.662444,0.220057,0.117499,59.619998,19.805094,10.574908,0.969301,0.000000,0.051497,1.000000,0.01029948,1.237180,0.000000,15,0.410788,1.287444,,,101.362294,129.977254,0.779846,0.000000
42,210.000,0.661554,0.220530,0.117915,59.539884,19.847744,10.612372,1.014801,0.000000,0.044999,1.000000,0.00899978,1.238969,0.000000,15,0.409935,1.287041,,,105.785112,130.000372,0.813729,0.000000
43,215.000,0.660665,0.221004,0.118331,59.459882,19.890325,10.649793,0.973415,0.000000,0.040618,1.000000,0.00812365,1.240751,0.000000,15,0.409083,1.286634,,,102.183163,130.023455,0.785883,0.000000
44,220.000,0.659778,0.221476,0.118746,59.379993,19.932835,10.687171,0.956416,0.000000,0.017296,1.000000,0.00345928,1.242525,0.000000,15,0.408233,1.286221,,,103.321034,130.046501,0.794493,0.000000
45,225.000,0.658891,0.221948,0.119161,59.300217,19.975276,10.724507,0.986646,0.000000,0.030804,1.000000,0.00616077,1.244291,0.000000,15,0.407384,1.285804,,,103.785317,130.069512,0.797922,0.000000
46,230.000,0.658006,0.222418,0.119576,59.220553,20.017646,10.761801,0.987242,0.000000,0.001654,1.000000,0.00033076,1.246050,0.000000,15,0.406537,1.285381,,,102.224554,130.092487,0.785784,0.000000
47,235.000,0.657122,0.222888,0.119989,59.141002,20.059946,10.799052,0.994181,0.000000,0.007147,1.000000,0.00142936,1.247801,0.000000,15,0.405691,1.284954,,,100.371110,130.115426,0.771401,0.000000
48,240.000,0.656240,0.223357,0.120403,59.061563,20.102175,10.836262,1.019989,0.000000,0.025467,1.000000,0.00509342,1.249545,0.000000,15,0.404847,1.284521,,,100.897893,130.138329,0.775313,0.000000
49,245.000,0.655358,0.223826,0.120816,58.982238,20.144332,10.873430,1.039671,0.000000,0.019096,1.000000,0.00381929,1.251281,0.000000,15,0.404004,1.284083,,,107.327751,130.161195,0.824576,0.000000
50,250.000,0.654478,0.224294,0.121228,58.903026,20.186418,10.910556,1.052920,0.000000,0.012749,1.000000,0.00254981,1.253009,0.000000,15,0.403163,1.283640,,,101.598387,130.184026,0.780421,0.000000
51,255.000,0.653599,0.224760,0.121640,58.823926,20.228433,10.947641,1.055158,0.000000,0.002288,1.000000,0.00045754,1.254730,0.000000,15,0.402323,1.283192,,,104.562003,130.206819,0.803046,0.000000
52,260.000,0.652722,0.225226,0.122052,58.744940,20.270376,10.984684,1.057585,0.000000,0.002462,1.000000,0.00049231,1.256444,0.000000,15,0.401485,1.282739,,,105.663359,130.229576,0.811362,0.000000
53,265.000,0.651845,0.225692,0.122463,58.666067,20.312246,11.021687,1.037930,0.000000,0.018420,1.000000,0.00368401,1.258150,0.000000,15,0.400648,1.282280,,,102.852339,130.252297,0.789639,0.000000
54,270.000,0.650970,0.226156,0.122874,58.587307,20.354045,11.058648,0.990281,0.000000,0.045749,1.000000,0.00914977,1.259849,0.000000,15,0.399812,1.281817,,,102.114095,130.274981,0.783835,0.000000
55,275.000,0.650096,0.226620,0.123284,58.508660,20.395770,11.095569,0.977977,0.000000,0.012261,1.000000,0.00245225,1.261540,0.000000,15,0.398978,1.281347,,,104.327153,130.297628,0.800683,0.000000
56,280.000,0.649224,0.227082,0.123694,58.430127,20.437423,11.132449,1.023411,0.000000,0.044554,1.000000,0.00891076,1.263224,0.000000,15,0.398146,1.280873,,,106.082992,130.320238,0.814018,0.000000
57,285.000,0.648352,0.227544,0.124103,58.351708,20.479003,11.169289,1.016300,0.000000,0.006785,1.000000,0.00135690,1.264901,0.000000,15,0.397315,1.280393,,,100.677891,130.342811,0.772408,0.000000
58,290.000,0.647482,0.228006,0.124512,58.273402,20.520509,11.206089,1.029844,0.000000,0.013314,1.000000,0.00266285,1.266571,0.000000,15,0.396485,1.279908,,,105.600040,130.365347,0.810032,0.000000
59,295.000,0.646613,0.228466,0.124921,58.195209,20.561942,11.242849,0.972411,0.000000,0.055613,1.000000,0.01112253,1.268233,0.000000,15,0.395657,1.279418,,,99.736113,130.387846,0.764919,0.000000
60,300.000,0.645746,0.228926,0.125329,58.117130,20.603301,11.279569,0.982997,0.000000,0.010931,1.000000,0.00218628,1.269888,0.000000,15,0.394831,1.278922,,,109.591906,130.410308,0.840362,0.000000
61,305.000,0.644880,0.229384,0.125736,58.039165,20.644586,11.316249,1.056471,0.000000,0.069699,1.000000,0.01393983,1.271536,0.000000,15,0.394006,1.278421,,,106.470920,130.432733,0.816290,0.000000
62,310.000,0.644015,0.229842,0.126143,57.961314,20.685797,11.352889,1.025152,0.000000,0.029486,1.000000,0.00589725,1.273176,0.000000,15,0.393182,1.277914,,,108.582659,130.455120,0.832337,0.000000
63,315.000,0.643151,0.230299,0.126550,57.883576,20.726933,11.389491,1.035186,0.000000,0.009854,1.000000,0.00197086,1.274810,0.000000,15,0.392360,1.277402,,,101.727938,130.477469,0.779659,0.000000
64,320.000,0.642288,0.230756,0.126956,57.805952,20.767995,11.426053,0.975842,0.000000,0.057173,1.000000,0.01143468,1.276436,0.000000,15,0.391540,1.276884,,,104.805488,130.499781,0.803109,0.000000
65,325.000,0.641427,0.231211,0.127362,57.728442,20.808982,11.462576,1.006815,0.000000,0.030921,1.000000,0.00618419,1.278056,0.000000,15,0.390721,1.276360,,,105.537549,130.522056,0.808580,0.000000
66,330.000,0.640567,0.231665,0.127767,57.651046,20.849893,11.499061,1.058520,0.000000,0.049000,1.000000,0.00980009,1.279668,0.000000,15,0.389903,1.275831,,,107.855187,130.544293,0.826196,0.000000
67,335.000,0.639708,0.232119,0.128172,57.573764,20.890729,11.535506,1.033048,0.000000,0.023905,1.000000,0.00478109,1.281273,0.000000,15,0.389087,1.275297,,,102.429015,130.566492,0.784497,0.000000
68,340.000,0.638851,0.232572,0.128577,57.496596,20.931490,11.571914,1.067878,0.000000,0.032772,1.000000,0.00655432,1.282871,0.000000,15,0.388272,1.274757,,,107.016390,130.588653,0.819492,0.000000
69,345.000,0.637995,0.233024,0.128981,57.419543,20.972174,11.608283,0.988991,0.000000,0.073723,1.000000,0.01474470,1.284462,0.000000,15,0.387459,1.274211,,,112.322531,130.610776,0.859979,0.000000
70,350.000,0.637140,0.233475,0.129385,57.342603,21.012783,11.644614,1.015363,0.000000,0.026129,1.000000,0.00522587,1.286047,0.000000,15,0.386647,1.273659,,,99.108735,130.632861,0.758682,0.000000
71,355.000,0.636286,0.233926,0.129788,57.265777,21.053315,11.680907,1.050511,0.000000,0.033613,1.000000,0.00672254,1.287624,0.000000,15,0.385837,1.273102,,,102.471087,130.654908,0.784288,0.000000
72,360.000,0.635434,0.234375,0.130191,57.189066,21.093771,11.717163,1.015490,0.000000,0.033183,1.000000,0.00663659,1.289195,0.000000,15,0.385028,1.272539,,,101.549148,130.676916,0.777101,0.000000
73,365.000,0.634583,0.234824,0.130593,57.112469,21.134150,11.753381,1.050471,0.000000,0.033455,1.000000,0.00669093,1.290758,0.000000,15,0.384220,1.271970,,,104.633560,130.698887,0.800570,0.000000
74,370.000,0.633733,0.235272,0.130995,57.035986,21.174453,11.789561,1.028298,0.000000,0.020953,1.000000,0.00419058,1.292315,0.000000,15,0.383415,1.271395,,,101.402015,130.720819,0.775714,0.000000
75,375.000,0.632885,0.235719,0.131397,56.959617,21.214678,11.825705,0.984475,0.000000,0.042465,1.000000,0.00849296,1.293865,0.000000,15,0.382610,1.270815,,,104.546965,130.742713,0.799639,0.000000
76,380.000,0.632037,0.236165,0.131798,56.883363,21.254826,11.861811,0.983092,0.000000,0.001876,1.000000,0.00037522,1.295408,0.000000,15,0.381807,1.270229,,,103.700139,130.764568,0.793029,0.000000
77,385.000,0.631191,0.236610,0.132199,56.807223,21.294896,11.897881,1.072030,0.000000,0.083107,1.000000,0.01662148,1.296945,0.000000,15,0.381006,1.269637,,,110.945135,130.786385,0.848293,0.000000
78,390.000,0.630347,0.237054,0.132599,56.731198,21.334888,11.933914,0.986180,0.000000,0.079937,1.000000,0.01598740,1.298474,0.000000,15,0.380205,1.269038,,,108.592865,130.808163,0.830169,0.000000
79,395.000,0.629503,0.237498,0.132999,56.655286,21.374803,11.969910,0.994169,0.000000,0.008191,1.000000,0.00163817,1.299997,0.000000,15,0.379407,1.268434,,,107.308851,130.829903,0.820217,0.000000
80,400.000,0.628661,0.237940,0.133399,56.579490,21.414640,12.005871,1.008781,0.000000,0.014639,1.000000,0.00292782,1.301514,0.000000,15,0.378610,1.267824,,,105.259730,130.851603,0.804421,0.000000
81,405.000,0.627820,0.238382,0.133798,56.503807,21.454398,12.041795,1.047099,0.000000,0.036745,1.000000,0.00734896,1.303023,0.000000,15,0.377814,1.267208,,,106.338089,130.873265,0.812527,0.000000
82,410.000,0.626980,0.238823,0.134196,56.428240,21.494077,12.077683,1.061647,0.000000,0.013857,1.000000,0.00277138,1.304526,0.000000,15,0.377020,1.266586,,,108.962158,130.894888,0.832440,0.000000
83,415.000,0.626142,0.239263,0.134595,56.352786,21.533678,12.113536,1.024284,0.000000,0.035044,1.000000,0.00700875,1.306023,0.000000,15,0.376227,1.265958,,,103.318606,130.916472,0.789195,0.000000
84,420.000,0.625305,0.239702,0.134993,56.277447,21.573200,12.149353,1.026999,0.000000,0.002798,1.000000,0.00055962,1.307513,0.000000,15,0.375436,1.265324,,,99.613060,130.938017,0.760765,0.000000
85,425.000,0.624469,0.240140,0.135390,56.202223,21.612642,12.185135,1.056489,0.000000,0.028063,1.000000,0.00561261,1.308996,0.000000,15,0.374646,1.264684,,,106.822113,130.959523,0.815688,0.000000
86,430.000,0.623635,0.240578,0.135788,56.127113,21.652006,12.220881,1.005898,0.000000,0.047739,1.000000,0.00954787,1.310473,0.000000,15,0.373857,1.264038,,,102.293784,130.980989,0.780982,0.000000
87,435.000,0.622801,0.241014,0.136184,56.052117,21.691290,12.256593,1.015782,0.000000,0.009883,1.000000,0.00197655,1.311943,0.000000,15,0.373070,1.263385,,,103.940041,131.002417,0.793421,0.000000
88,440.000,0.621969,0.241450,0.136581,55.977237,21.730494,12.292270,1.040250,0.000000,0.023671,1.000000,0.00473420,1.313407,0.000000,15,0.372285,1.262726,,,110.904349,131.023805,0.846444,0.000000
89,445.000,0.621139,0.241885,0.136977,55.902470,21.769618,12.327912,1.043029,0.000000,0.002816,1.000000,0.00056318,1.314864,0.000000,15,0.371501,1.262061,,,105.242086,131.045154,0.803098,0.000000
90,450.000,0.620309,0.242318,0.137372,55.827818,21.808662,12.363520,0.983633,0.000000,0.056801,1.000000,0.01136027,1.316315,0.000000,15,0.370718,1.261390,,,109.529031,131.066463,0.835675,0.000000
91,455.000,0.619481,0.242751,0.137768,55.753281,21.847626,12.399093,0.991439,0.000000,0.008024,1.000000,0.00160476,1.317760,0.000000,15,0.369937,1.260713,,,101.188012,131.087733,0.771911,0.000000
92,460.000,0.618654,0.243183,0.138163,55.678858,21.886509,12.434633,0.994433,0.000000,0.003162,1.000000,0.00063238,1.319198,0.000000,15,0.369157,1.260029,,,105.097905,131.108963,0.801607,0.000000
93,465.000,0.617828,0.243615,0.138557,55.604550,21.925312,12.470138,1.053548,0.000000,0.056252,1.000000,0.01125048,1.320630,0.000000,15,0.368378,1.259339,,,110.347093,131.130154,0.841508,0.000000
94,470.000,0.617004,0.244045,0.138951,55.530357,21.964033,12.505610,1.050713,0.000000,0.002568,1.000000,0.00051367,1.322055,0.000000,15,0.367602,1.258642,,,104.058423,131.151305,0.793423,0.000000
95,475.000,0.616181,0.244474,0.139345,55.456277,22.002674,12.541048,1.079115,0.000000,0.026465,1.000000,0.00529308,1.323475,0.000000,15,0.366826,1.257939,,,105.809540,131.172416,0.806645,0.000000
96,480.000,0.615359,0.244903,0.139738,55.382313,22.041234,12.576453,1.058923,0.000000,0.018564,1.000000,0.00371287,1.324888,0.000000,15,0.366052,1.257230,,,106.854215,131.193488,0.814478,0.000000
97,485.000,0.614538,0.245330,0.140131,55.308463,22.079712,12.611825,1.008006,0.000000,0.047942,1.000000,0.00958840,1.326294,0.000000,15,0.365279,1.256514,,,104.550628,131.214519,0.796792,0.000000
98,490.000,0.613719,0.245757,0.140524,55.234727,22.118109,12.647164,1.059433,0.000000,0.048684,1.000000,0.00973681,1.327695,0.000000,15,0.364508,1.255792,,,111.817416,131.235511,0.852036,0.000000
99,495.000,0.612901,0.246182,0.140916,55.161106,22.156423,12.682470,1.081731,0.000000,0.020758,1.000000,0.00415169,1.329089,0.000000,15,0.363738,1.255063,,,103.602654,131.256463,0.789315,0.000000
100,500.000,0.612084,0.246607,0.141308,55.087600,22.194656,12.717744,1.018434,0.000000,0.058376,1.000000,0.01167517,1.330477,0.000000,15,0.362970,1.254328,,,103.530372,131.277374,0.788638,0.000000
101,505.000,0.611269,0.247031,0.141700,55.014208,22.232807,12.752985,0.985010,0.000000,0.032675,1.000000,0.00653509,1.331859,0.000000,15,0.362203,1.253587,,,102.556376,131.298246,0.781095,0.000000
102,510.000,0.610455,0.247454,0.142091,54.940930,22.270876,12.788194,1.021730,0.000000,0.036080,1.000000,0.00721609,1.333235,0.000000,15,0.361438,1.252838,,,106.434574,131.319078,0.810504,0.000000
103,515.000,0.609642,0.247876,0.142482,54.867767,22.308862,12.823371,1.012774,0.000000,0.008620,1.000000,0.00172408,1.334605,0.000000,15,0.360673,1.252083,,,109.279339,131.339869,0.832035,0.000000
104,520.000,0.608830,0.248297,0.142872,54.794718,22.346766,12.858516,1.002435,0.000000,0.010063,1.000000,0.00201264,1.335969,0.000000,15,0.359911,1.251322,,,105.463616,131.360620,0.802856,0.000000
105,525.000,0.608020,0.248718,0.143263,54.721784,22.384586,12.893630,0.989627,0.000000,0.012633,1.000000,0.00252666,1.337326,0.000000,15,0.359149,1.250553,,,107.505561,131.381331,0.818271,0.000000
106,530.000,0.607211,0.249137,0.143652,54.648964,22.422324,12.928712,0.997889,0.000000,0.008423,1.000000,0.00168461,1.338678,0.000000,15,0.358390,1.249778,,,108.307981,131.402001,0.824249,0.000000
107,535.000,0.606403,0.249555,0.144042,54.576258,22.459979,12.963763,1.072199,0.000000,0.069442,1.000000,0.01388831,1.340023,0.000000,15,0.357631,1.248997,,,108.790360,131.422631,0.827790,0.000000
108,540.000,0.605596,0.249973,0.144431,54.503667,22.497550,12.998783,0.990947,0.000000,0.075647,1.000000,0.01512942,1.341363,0.000000,15,0.356874,1.248208,,,110.621307,131.443220,0.841590,0.000000
109,545.000,0.604791,0.250389,0.144820,54.431190,22.535038,13.033771,1.047603,0.000000,0.054218,1.000000,0.01084356,1.342697,0.000000,15,0.356119,1.247413,,,106.474543,131.463769,0.809915,0.000000
110,550.000,0.603987,0.250805,0.145208,54.358828,22.572443,13.068729,1.007110,0.000000,0.038515,1.000000,0.00770302,1.344024,0.000000,15,0.355364,1.246611,,,109.035673,131.484278,0.829268,0.000000
111,555.000,0.603184,0.251220,0.145596,54.286579,22.609764,13.103657,1.006034,0.000000,0.001665,1.000000,0.00033309,1.345346,0.000000,15,0.354612,1.245802,,,109.910366,131.504746,0.835790,0.000000
112,560.000,0.602383,0.251633,0.145984,54.214445,22.647000,13.138554,1.069009,0.000000,0.059044,1.000000,0.01180884,1.346662,0.000000,15,0.353860,1.244986,,,111.078626,131.525173,0.844543,0.000000
113,565.000,0.601583,0.252046,0.146371,54.142425,22.684153,13.173421,1.017035,0.000000,0.048484,1.000000,0.00969679,1.347972,0.000000,15,0.353110,1.244164,,,109.501711,131.545559,0.832424,0.000000
114,570.000,0.600784,0.252458,0.146758,54.070520,22.721222,13.208259,1.005762,0.000000,0.010944,1.000000,0.00218883,1.349277,0.000000,15,0.352362,1.243334,,,105.150526,131.565905,0.799223,0.000000
115,575.000,0.599986,0.252869,0.147145,53.998728,22.758206,13.243066,1.033073,0.000000,0.026574,1.000000,0.00531486,1.350575,0.000000,15,0.351614,1.242498,,,106.885753,131.586210,0.812287,0.000000
116,580.000,0.599189,0.253279,0.147532,53.927051,22.795105,13.277844,1.057281,0.000000,0.023034,1.000000,0.00460685,1.351868,0.000000,15,0.350869,1.241654,,,107.035778,131.606474,0.813302,0.000000
117,585.000,0.598394,0.253688,0.147918,53.855487,22.831920,13.312592,1.040417,0.000000,0.015812,1.000000,0.00316242,1.353155,0.000000,15,0.350124,1.240804,,,104.016541,131.626697,0.790239,0.000000
118,590.000,0.597600,0.254096,0.148303,53.784038,22.868650,13.347312,1.074133,0.000000,0.031525,1.000000,0.00630501,1.354436,0.000000,15,0.349381,1.239947,,,110.567930,131.646879,0.839883,0.000000
119,595.000,0.596808,0.254503,0.148689,53.712703,22.905295,13.382002,1.028475,0.000000,0.042374,1.000000,0.00847471,1.355711,0.000000,15,0.348640,1.239082,,,107.802120,131.667020,0.818748,0.000000
120,600.000,0.596016,0.254910,0.149074,53.641481,22.941855,13.416663,1.040905,0.000000,0.012078,1.000000,0.00241569,1.356981,0.000000,15,0.347899,1.238210,,,108.240317,131.687120,0.821951,0.000000
121,605.000,0.595226,0.255315,0.149459,53.570374,22.978330,13.451296,1.060367,0.000000,0.018491,1.000000,0.00369811,1.358245,0.000000,15,0.347160,1.237332,,,107.987955,131.707180,0.819909,0.000000
122,610.000,0.594438,0.255719,0.149843,53.499380,23.014719,13.485901,1.034960,0.000000,0.023826,1.000000,0.00476525,1.359503,0.000000,15,0.346423,1.236446,,,107.960831,131.727197,0.819579,0.000000
123,615.000,0.593650,0.256122,0.150228,53.428501,23.051023,13.520477,1.060646,0.000000,0.024352,1.000000,0.00487037,1.360756,0.000000,15,0.345687,1.235553,,,107.521244,131.747174,0.816118,0.000000
124,620.000,0.592864,0.256525,0.150611,53.357735,23.087241,13.555025,1.035766,0.000000,0.023324,1.000000,0.00466474,1.362003,0.000000,15,0.344952,1.234653,,,104.160709,131.767110,0.790491,0.000000
125,625.000,0.592079,0.256926,0.150995,53.287083,23.123373,13.589545,1.002562,0.000000,0.031925,1.000000,0.00638500,1.363245,0.000000,15,0.344219,1.233745,,,109.725998,131.787004,0.832601,0.000000
126,630.000,0.591295,0.257327,0.151378,53.216544,23.159419,13.624037,1.001660,0.000000,0.001587,1.000000,0.00031739,1.364481,0.000000,15,0.343487,1.232831,,,103.241820,131.806857,0.783281,0.000000
127,635.000,0.590512,0.257726,0.151761,53.146119,23.195378,13.658502,1.067729,0.000000,0.062005,1.000000,0.01240104,1.365711,0.000000,15,0.342756,1.231909,,,111.647339,131.826668,0.846925,0.000000
