step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.022022,0.022022,7,7,0
1,1.000,replay,0.000000,0.011012,0.011012,7,7,0
2,2.000,replay,0.000000,0.008906,0.008906,7,7,0
3,3.000,replay,0.000000,0.008727,0.008727,7,7,0
4,4.000,replay,0.000000,0.008717,0.008717,7,7,0
5,5.000,replay,0.000000,0.009137,0.009137,7,7,0
6,6.000,replay,0.000000,0.009367,0.009367,7,7,0
7,7.000,replay,0.000000,0.012393,0.012393,7,7,0
8,8.000,replay,0.000000,0.008636,0.008636,7,7,0
9,9.000,replay,0.000000,0.008626,0.008626,7,7,0
10,10.000,replay,0.000000,0.011070,0.011070,7,7,0
11,11.000,replay,0.000000,0.009078,0.009078,7,7,0
12,12.000,replay,0.000000,0.008976,0.008976,7,7,0
13,13.000,replay,0.000000,0.011992,0.011992,7,7,0
14,14.000,replay,0.000000,0.011441,0.011441,7,7,0
15,15.000,replay,0.000000,0.008206,0.008206,7,7,0
16,16.000,replay,0.000000,0.008186,0.008186,7,7,0
17,17.000,replay,0.000000,0.010169,0.010169,7,7,0
18,18.000,replay,0.000000,0.008887,0.008887,7,7,0
19,19.000,replay,0.000000,0.008587,0.008587,7,7,0
20,20.000,replay,0.000000,0.008456,0.008456,7,7,0
21,21.000,replay,0.000000,0.012053,0.012053,7,7,0
22,22.000,replay,0.000000,0.008465,0.008465,7,7,0
23,23.000,replay,0.000000,0.008917,0.008917,7,7,0
24,24.000,replay,0.000000,0.012143,0.012143,7,7,0
25,25.000,replay,0.000000,0.009148,0.009148,11,14,0
26,26.000,replay,0.000000,0.009629,0.009629,11,14,0
27,27.000,replay,0.000000,0.014929,0.014929,11,14,0
28,28.000,replay,0.000000,0.009778,0.009778,11,14,0
29,29.000,replay,0.000000,0.014989,0.014989,7,7,0
30,30.000,replay,0.000000,0.008997,0.008997,7,7,0
31,31.000,replay,0.000000,0.009638,0.009638,7,7,0
32,32.000,replay,0.000000,0.008716,0.008716,7,7,0
33,33.000,replay,0.000000,0.008496,0.008496,11,14,0
34,34.000,replay,0.000000,0.010249,0.010249,11,14,0
35,35.000,replay,0.000000,0.009177,0.009177,11,14,0
36,36.000,replay,0.000000,0.008956,0.008956,11,14,0
37,37.000,replay,0.000000,0.009247,0.009247,11,14,0
38,38.000,replay,0.000000,0.012152,0.012152,11,14,0
39,39.000,replay,0.000000,0.008917,0.008917,11,14,0
40,40.000,replay,0.000000,0.008426,0.008426,7,7,0
41,41.000,replay,0.000000,0.008936,0.008936,7,7,0
42,42.000,replay,0.000000,0.009177,0.009177,11,14,0
43,43.000,replay,0.000000,0.009318,0.009318,11,14,0
44,44.000,replay,0.000000,0.009157,0.009157,11,14,0
45,45.000,replay,0.000000,0.008445,0.008445,7,7,0
46,46.000,replay,0.000000,0.008616,0.008616,7,7,0
47,47.000,replay,0.000000,0.012433,0.012433,7,7,0
48,48.000,replay,0.000000,0.008656,0.008656,7,7,0
49,49.000,replay,0.000000,0.008817,0.008817,7,7,0
50,50.000,replay,0.000000,0.008656,0.008656,7,7,0
51,51.000,replay,0.000000,0.008617,0.008617,7,7,0
52,52.000,replay,0.000000,0.008696,0.008696,7,7,0
53,53.000,replay,0.000000,0.008697,0.008697,7,7,0
54,54.000,replay,0.000000,0.011852,0.011852,7,7,0
55,55.000,replay,0.000000,0.008476,0.008476,7,7,0
56,56.000,replay,0.000000,0.008567,0.008567,7,7,0
57,57.000,replay,0.000000,0.008316,0.008316,7,7,0
58,58.000,replay,0.000000,0.008437,0.008437,7,7,0
59,59.000,replay,0.000000,0.008315,0.008315,7,7,0
60,60.000,replay,0.000000,0.015700,0.015700,7,7,0
61,61.000,replay,0.000000,0.013355,0.013355,7,7,0
62,62.000,replay,0.000000,0.009118,0.009118,7,7,0
63,63.000,replay,0.000000,0.008526,0.008526,7,7,0
64,64.000,replay,0.000000,0.011902,0.011902,7,7,0
65,65.000,replay,0.000000,0.008165,0.008165,7,7,0
66,66.000,replay,0.000000,0.012143,0.012143,7,7,0
67,67.000,replay,0.000000,0.011582,0.011582,7,7,0
68,68.000,replay,0.000000,0.007935,0.007935,7,7,0
69,69.000,replay,0.000000,0.008435,0.008435,7,7,0
70,70.000,replay,0.000000,0.008346,0.008346,7,7,0
71,71.000,replay,0.000000,0.008166,0.008166,7,7,0
72,72.000,replay,0.000000,0.008316,0.008316,7,7,0
73,73.000,replay,0.000000,0.008345,0.008345,7,7,0
74,74.000,replay,0.000000,0.013385,0.013385,7,7,0
75,75.000,replay,0.000000,0.011511,0.011511,7,7,0
76,76.000,replay,0.000000,0.008025,0.008025,7,7,0
77,77.000,replay,0.000000,0.011671,0.011671,7,7,0
78,78.000,replay,0.000000,0.008305,0.008305,7,7,0
79,79.000,replay,0.000000,0.008526,0.008526,7,7,0
80,80.000,replay,0.000000,0.008465,0.008465,7,7,0
81,81.000,replay,0.000000,0.011652,0.011652,7,7,0
82,82.000,replay,0.000000,0.008506,0.008506,7,7,0
83,83.000,replay,0.000000,0.008486,0.008486,7,7,0
84,84.000,replay,0.000000,0.008396,0.008396,7,7,0
85,85.000,replay,0.000000,0.008976,0.008976,11,14,0
86,86.000,replay,0.000000,0.013476,0.013476,11,14,0
87,87.000,replay,0.000000,0.014779,0.014779,7,7,0
88,88.000,replay,0.000000,0.012193,0.012193,7,7,0
89,89.000,replay,0.000000,0.008366,0.008366,7,7,0
90,90.000,replay,0.000000,0.008215,0.008215,7,7,0
91,91.000,replay,0.000000,0.008237,0.008237,7,7,0
92,92.000,replay,0.000000,0.008506,0.008506,7,7,0
93,93.000,replay,0.000000,0.008465,0.008465,7,7,0
94,94.000,replay,0.000000,0.008586,0.008586,7,7,0
95,95.000,replay,0.000000,0.013284,0.013284,7,7,0
96,96.000,replay,0.000000,0.011743,0.011743,7,7,0
97,97.000,replay,0.000000,0.008496,0.008496,7,7,0
98,98.000,replay,0.000000,0.008246,0.008246,7,7,0
99,99.000,replay,0.000000,0.008155,0.008155,7,7,0
100,100.000,replay,0.000000,0.012584,0.012584,7,7,0
101,101.000,replay,0.000000,0.016411,0.016411,7,7,0
102,102.000,replay,0.000000,0.008225,0.008225,7,7,0
103,103.000,replay,0.000000,0.008146,0.008146,7,7,0
104,104.000,replay,0.000000,0.007784,0.007784,7,7,0
105,105.000,replay,0.000000,0.008416,0.008416,7,7,0
106,106.000,replay,0.000000,0.007995,0.007995,7,7,0
107,107.000,replay,0.000000,0.008145,0.008145,7,7,0
108,108.000,replay,0.000000,0.012264,0.012264,7,7,0
109,109.000,replay,0.000000,0.008456,0.008456,7,7,0
110,110.000,replay,0.000000,0.008295,0.008295,7,7,0
111,111.000,replay,0.000000,0.007965,0.007965,7,7,0
112,112.000,replay,0.000000,0.011952,0.011952,7,7,0
113,113.000,replay,0.000000,0.008125,0.008125,7,7,0
114,114.000,replay,0.000000,0.014677,0.014677,7,7,0
115,115.000,replay,0.000000,0.011702,0.011702,7,7,0
116,116.000,replay,0.000000,0.008236,0.008236,7,7,0
117,117.000,replay,0.000000,0.008215,0.008215,7,7,0
118,118.000,replay,0.000000,0.008406,0.008406,7,7,0
119,119.000,replay,0.000000,0.008576,0.008576,11,14,0
120,120.000,replay,0.000000,0.008435,0.008435,7,7,0
121,121.000,replay,0.000000,0.008365,0.008365,7,7,0
122,122.000,replay,0.000000,0.011912,0.011912,7,7,0
123,123.000,replay,0.000000,0.008345,0.008345,7,7,0
124,124.000,replay,0.000000,0.008175,0.008175,7,7,0
125,125.000,replay,0.000000,0.008586,0.008586,7,7,0
126,126.000,replay,0.000000,0.008235,0.008235,7,7,0
127,127.000,replay,0.000000,0.008185,0.008185,7,7,0
128,128.000,replay,0.000000,0.014669,0.014669,7,7,0
129,129.000,replay,0.000000,0.009698,0.009698,7,7,0
130,130.000,replay,0.000000,0.008105,0.008105,7,7,0
131,131.000,replay,0.000000,0.007795,0.007795,7,7,0
132,132.000,replay,0.000000,0.008175,0.008175,7,7,0
