step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
22,22.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.981808,0.000000,0.063699,1.000000,0.06369859,1.525982,0.000000,7,0.359677,1.100147,,,71.544941,113.447368,0.630644,0.000000
23,23.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.025708,0.000000,0.042799,1.000000,0.04279894,1.525982,0.000000,7,0.359677,1.100147,,,64.594535,113.447368,0.569379,0.000000
24,24.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.990845,0.000000,0.033989,1.000000,0.03398897,1.525982,0.000000,7,0.359677,1.100147,,,68.086979,113.447368,0.600164,0.000000
25,25.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.991047,0.500000,0.818667,-0.638844,0.81866720,1.525982,1.000000,14,0.344308,0.539631,,,161.850332,191.447368,0.845404,0.000000
26,26.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.981209,0.000000,0.009926,1.000000,0.00992649,1.525982,0.000000,14,0.344308,0.539631,,,123.847270,191.447368,0.646900,0.000000
27,27.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.044041,0.000000,0.060182,1.000000,0.06018186,1.525982,0.000000,14,0.344308,0.539631,,,127.309702,191.447368,0.664985,0.000000
28,28.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.057780,0.000000,0.012988,1.000000,0.01298821,1.525982,0.000000,14,0.344308,0.539631,,,131.608878,191.447368,0.687442,0.000000
29,29.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.984709,0.500000,0.745525,-0.492688,0.74552535,1.440440,0.800000,7,0.418771,0.479206,,,126.134169,145.947368,0.864244,0.000000
30,30.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.035517,0.000000,0.049065,1.000000,0.04906516,1.440440,0.000000,7,0.418771,0.479206,,,95.416597,145.947368,0.653774,0.000000
31,31.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.036810,0.000000,0.001247,1.000000,0.00124691,1.440440,0.000000,7,0.418771,0.479206,,,93.650794,145.947368,0.641675,0.000000
32,32.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.035755,0.000000,0.001017,1.000000,0.00101733,1.440440,0.000000,7,0.418771,0.479206,,,96.551237,145.947368,0.661548,0.000000
33,33.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.006410,0.500000,0.748786,-0.492688,0.74878576,1.525982,0.800000,14,0.344308,0.539631,,,162.326140,191.447368,0.847889,0.000000
34,34.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.980490,0.000000,0.025754,1.000000,0.02575423,1.525982,0.000000,14,0.344308,0.539631,,,123.635974,191.447368,0.645796,0.000000
35,35.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.041751,0.000000,0.058806,1.000000,0.05880576,1.525982,0.000000,14,0.344308,0.539631,,,130.156636,191.447368,0.679856,0.000000
36,36.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.018320,0.000000,0.022492,1.000000,0.02249235,1.525982,0.000000,14,0.344308,0.539631,,,124.091634,191.447368,0.648176,0.000000
37,37.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.014586,0.000000,0.003667,1.000000,0.00366670,1.525982,0.000000,14,0.344308,0.539631,,,127.049169,191.447368,0.663625,0.000000
38,38.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.052645,0.000000,0.036155,1.000000,0.03615507,1.525982,0.000000,14,0.344308,0.539631,,,128.700308,191.447368,0.672249,0.000000
39,39.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.990374,0.000000,0.059156,1.000000,0.05915625,1.525982,0.000000,14,0.344308,0.539631,,,127.244881,191.447368,0.664647,0.000000
40,40.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.999219,0.500000,0.861034,-0.629414,0.86103369,1.012248,1.000000,7,0.347958,0.133792,,,123.380057,139.447368,0.884779,0.000000
41,41.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.006575,0.000000,0.007308,1.000000,0.00730778,1.012248,0.000000,7,0.347958,0.133792,,,87.605832,139.447368,0.628236,0.000000
42,42.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.076308,0.500000,0.858456,-0.629414,0.85845572,1.525982,1.000000,14,0.344308,0.539631,,,168.093759,191.447368,0.878016,0.000000
43,43.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.026351,0.000000,0.046415,1.000000,0.04641533,1.525982,0.000000,14,0.344308,0.539631,,,126.927053,191.447368,0.662987,0.000000
44,44.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.031558,0.000000,0.005048,1.000000,0.00504773,1.525982,0.000000,14,0.344308,0.539631,,,130.816496,191.447368,0.683303,0.000000
45,45.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.059557,0.500000,0.819568,-0.638844,0.81956837,1.525982,1.000000,7,0.359677,1.100147,,,104.801330,113.447368,0.923788,0.000000
46,46.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.013625,0.000000,0.043350,1.000000,0.04335004,1.525982,0.000000,7,0.359677,1.100147,,,67.718001,113.447368,0.596911,0.000000
47,47.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.989571,0.000000,0.023731,1.000000,0.02373068,1.525982,0.000000,7,0.359677,1.100147,,,65.070180,113.447368,0.573572,0.000000
48,48.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.010877,0.000000,0.021077,1.000000,0.02107691,1.525982,0.000000,7,0.359677,1.100147,,,66.794717,113.447368,0.588773,0.000000
49,49.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.990920,0.000000,0.590038,-0.392857,0.59003794,1.440440,0.800000,7,0.418771,0.479206,,,116.863947,145.947368,0.800727,0.000000
50,50.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.057179,0.000000,0.062675,1.000000,0.06267495,1.440440,0.000000,7,0.418771,0.479206,,,96.423959,145.947368,0.660676,0.000000
51,51.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.065640,0.000000,0.007940,1.000000,0.00794002,1.440440,0.000000,7,0.418771,0.479206,,,94.486006,145.947368,0.647398,0.000000
52,52.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.025111,0.000000,0.038032,1.000000,0.03803239,1.440440,0.000000,7,0.418771,0.479206,,,100.901243,145.947368,0.691354,0.000000
53,53.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.988688,0.000000,0.035531,1.000000,0.03553136,1.440440,0.000000,7,0.418771,0.479206,,,93.165948,145.947368,0.638353,0.000000
54,54.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.994459,0.000000,0.005804,1.000000,0.00580384,1.440440,0.000000,7,0.418771,0.479206,,,91.995466,145.947368,0.630333,0.000000
55,55.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.998686,0.000000,0.004232,1.000000,0.00423188,1.440440,0.000000,7,0.418771,0.479206,,,95.364139,145.947368,0.653415,0.000000
56,56.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.005283,0.000000,0.006562,1.000000,0.00656226,1.440440,0.000000,7,0.418771,0.479206,,,90.323258,145.947368,0.618876,0.000000
57,57.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.039011,0.000000,0.032462,1.000000,0.03246191,1.440440,0.000000,7,0.418771,0.479206,,,95.821692,145.947368,0.656550,0.000000
58,58.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.989046,0.000000,0.716581,0.071429,0.71658088,1.440440,0.800000,7,0.467762,1.918165,,,107.995169,119.947368,0.900355,0.000000
59,59.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.032826,0.000000,0.042388,1.000000,0.04238834,1.440440,0.000000,7,0.467762,1.918165,,,78.802455,119.947368,0.656975,0.000000
60,60.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.025688,0.000000,0.006912,1.000000,0.00691159,1.440440,0.000000,7,0.467762,1.918165,,,77.824995,119.947368,0.648826,0.000000
61,61.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.004333,0.000000,0.020820,1.000000,0.02081998,1.440440,0.000000,7,0.467762,1.918165,,,72.761383,119.947368,0.606611,0.000000
62,62.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.010807,0.000000,0.459021,0.607143,0.45902075,1.525982,0.500000,7,0.359677,1.100147,,,83.418509,113.447368,0.735306,0.000000
63,63.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.055717,0.000000,0.042540,1.000000,0.04254038,1.525982,0.000000,7,0.359677,1.100147,,,65.271518,113.447368,0.575346,0.000000
64,64.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.058637,0.000000,0.002758,1.000000,0.00275824,1.525982,0.000000,7,0.359677,1.100147,,,67.590215,113.447368,0.595785,0.000000
65,65.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.011109,0.000000,0.044896,1.000000,0.04489558,1.525982,0.000000,7,0.359677,1.100147,,,65.632022,113.447368,0.578524,0.000000
66,66.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.039159,0.000000,0.026993,1.000000,0.02699346,1.525982,0.000000,7,0.359677,1.100147,,,67.727802,113.447368,0.596998,0.000000
67,67.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.076870,0.000000,0.035018,1.000000,0.03501824,1.525982,0.000000,7,0.359677,1.100147,,,70.173766,113.447368,0.618558,0.000000
68,68.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.043089,0.000000,0.031369,1.000000,0.03136919,1.525982,0.000000,7,0.359677,1.100147,,,68.046191,113.447368,0.599804,0.000000
69,69.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.070323,0.000000,0.025444,1.000000,0.02544416,1.525982,0.000000,7,0.359677,1.100147,,,69.528354,113.447368,0.612869,0.000000
70,70.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.083135,0.000000,0.011829,1.000000,0.01182949,1.525982,0.000000,7,0.359677,1.100147,,,74.510546,113.447368,0.656785,0.000000
71,71.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.036019,0.000000,0.043500,1.000000,0.04349960,1.525982,0.000000,7,0.359677,1.100147,,,72.267954,113.447368,0.637017,0.000000
72,72.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.004152,0.000000,0.030760,1.000000,0.03076001,1.525982,0.000000,7,0.359677,1.100147,,,69.933094,113.447368,0.616436,0.000000
73,73.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.991472,0.000000,0.012627,1.000000,0.01262674,1.525982,0.000000,7,0.359677,1.100147,,,60.677270,113.447368,0.534850,0.000000
74,74.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.050602,0.000000,0.056282,1.000000,0.05628155,1.525982,0.000000,7,0.359677,1.100147,,,69.137526,113.447368,0.609424,0.000000
75,75.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.085410,0.000000,0.032069,1.000000,0.03206936,1.525982,0.000000,7,0.359677,1.100147,,,71.585309,113.447368,0.631000,0.000000
76,76.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.050383,0.000000,0.622177,-0.428571,0.62217669,1.368091,0.800000,7,0.411186,0.478705,,,111.953374,132.947368,0.842088,0.000000
77,77.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.022781,0.000000,0.026278,1.000000,0.02627772,1.368091,0.000000,7,0.411186,0.478705,,,83.859013,132.947368,0.630769,0.000000
78,78.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.997571,0.000000,0.024648,1.000000,0.02464829,1.368091,0.000000,7,0.411186,0.478705,,,86.400598,132.947368,0.649886,0.000000
79,79.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.064802,0.000000,0.063140,1.000000,0.06313953,1.368091,0.000000,7,0.411186,0.478705,,,88.562807,132.947368,0.666149,0.000000
80,80.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.996936,0.000000,0.063736,1.000000,0.06373639,1.368091,0.000000,7,0.411186,0.478705,,,84.956104,132.947368,0.639021,0.000000
81,81.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.050490,0.000000,0.050981,1.000000,0.05098070,1.368091,0.000000,7,0.411186,0.478705,,,93.381796,132.947368,0.702397,0.000000
82,82.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.062270,0.000000,0.577189,0.107143,0.57718908,1.440440,0.800000,7,0.467762,1.918165,,,103.045612,119.947368,0.859090,0.000000
83,83.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.044497,0.000000,0.016732,1.000000,0.01673151,1.440440,0.000000,7,0.467762,1.918165,,,70.800597,119.947368,0.590264,0.000000
84,84.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.070262,0.000000,0.024073,1.000000,0.02407345,1.440440,0.000000,7,0.467762,1.918165,,,76.021983,119.947368,0.633795,0.000000
85,85.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.994238,0.500000,0.821188,-0.558694,0.82118831,1.525982,1.000000,14,0.344308,0.539631,,,163.474610,191.447368,0.853888,0.000000
86,86.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.996111,0.000000,0.001881,1.000000,0.00188069,1.525982,0.000000,14,0.344308,0.539631,,,125.089292,191.447368,0.653387,0.000000
87,87.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.082150,0.500000,0.864650,-0.629414,0.86465000,1.012248,1.000000,7,0.347958,0.133792,,,131.243989,139.447368,0.941172,0.000000
88,88.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.034850,0.000000,0.043709,1.000000,0.04370876,1.012248,0.000000,7,0.347958,0.133792,,,89.942213,139.447368,0.644990,0.000000
89,89.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.011333,0.000000,0.022725,1.000000,0.02272547,1.012248,0.000000,7,0.347958,0.133792,,,89.545620,139.447368,0.642146,0.000000
90,90.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.057853,0.000000,0.043976,1.000000,0.04397565,1.012248,0.000000,7,0.347958,0.133792,,,92.029906,139.447368,0.659962,0.000000
91,91.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.067487,0.000000,0.009025,1.000000,0.00902484,1.012248,0.000000,7,0.347958,0.133792,,,91.840999,139.447368,0.658607,0.000000
92,92.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.014792,0.000000,0.049364,1.000000,0.04936357,1.012248,0.000000,7,0.347958,0.133792,,,85.684252,139.447368,0.614456,0.000000
93,93.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.001090,0.000000,0.013502,1.000000,0.01350233,1.012248,0.000000,7,0.347958,0.133792,,,86.739057,139.447368,0.622020,0.000000
94,94.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.001183,0.000000,0.000093,1.000000,0.00009318,1.012248,0.000000,7,0.347958,0.133792,,,86.287809,139.447368,0.618784,0.000000
95,95.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.043676,0.000000,0.040715,1.000000,0.04071518,1.012248,0.000000,7,0.347958,0.133792,,,93.381068,139.447368,0.669651,0.000000
96,96.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.066668,0.000000,0.727142,-0.392857,0.72714234,1.440440,0.800000,7,0.418771,0.479206,,,128.112859,145.947368,0.877802,0.000000
97,97.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.002556,0.000000,0.060105,1.000000,0.06010489,1.440440,0.000000,7,0.418771,0.479206,,,98.726136,145.947368,0.676450,0.000000
98,98.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.029555,0.000000,0.026224,1.000000,0.02622367,1.440440,0.000000,7,0.418771,0.479206,,,93.946121,145.947368,0.643699,0.000000
