benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,kubernetes-default,K8s default,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.020327,0.020327,8,10,0,62.326702,62.326702,62.326702,62.326702,90.000000,0.000000,110.555556,0.563759,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,cga,CGA,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.020327,0.020327,8,10,0,62.701435,62.701435,62.701435,62.701435,90.000000,0.000000,110.555556,0.567149,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,hda,HDA,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.020327,0.020327,8,10,0,58.315248,58.315248,58.315248,58.315248,90.000000,0.000000,110.555556,0.527475,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,policy2,Policy 2,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.020327,0.020327,8,10,0,59.284526,59.284526,59.284526,59.284526,90.000000,0.000000,110.555556,0.536242,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,policy3,Policy 3,0,0.000,replay,mixed,0.969300,0.000000,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.020327,0.020327,8,10,0,55.131901,55.131901,55.131901,55.131901,90.000000,0.000000,110.555556,0.498681,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,kubernetes-default,K8s default,1,0.100,replay,mixed,0.969753,0.000467,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.016011,0.016011,8,10,0,66.731887,66.731887,66.731887,66.731887,90.000000,0.000000,110.555556,0.603605,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,cga,CGA,1,0.100,replay,mixed,0.969753,0.000467,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.016011,0.016011,8,10,0,59.677031,59.677031,59.677031,59.677031,90.000000,0.000000,110.555556,0.539792,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,hda,HDA,1,0.100,replay,mixed,0.969753,0.000467,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.016011,0.016011,8,10,0,58.964921,58.964921,58.964921,58.964921,90.000000,0.000000,110.555556,0.533351,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,policy2,Policy 2,1,0.100,replay,mixed,0.969753,0.000467,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.016011,0.016011,8,10,0,58.639900,58.639900,58.639900,58.639900,90.000000,0.000000,110.555556,0.530411,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-markov-steps200-20260612T141946Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,markov,,policy3,Policy 3,1,0.100,replay,mixed,0.969753,0.000467,10,1.827785,0.000000,0.476110,0.462632,,,0.000000,0.016011,0.016011,8,10,0,57.724671,57.724671,57.724671,57.724671,90.000000,0.000000,110.555556,0.522133,0.000000,20,31,31,20,1.000000,,31,,,
