step,time_s,request_type,probability,qps,evidence_type
0,0.000,index,0.041687,5.002437,replay
0,0.000,setCurrency,0.135361,16.243297,replay
0,0.000,browseProduct,0.676804,81.216486,replay
0,0.000,addToCart,0.083374,10.004875,replay
0,0.000,viewCart,0.047081,5.649678,replay
0,0.000,checkout,0.015694,1.883226,replay
1,1.000,index,0.042160,5.059229,replay
1,1.000,setCurrency,0.136044,16.325276,replay
1,1.000,browseProduct,0.676440,81.172750,replay
1,1.000,addToCart,0.082808,9.937006,replay
1,1.000,viewCart,0.046627,5.595281,replay
1,1.000,checkout,0.015920,1.910457,replay
2,2.000,index,0.042637,5.116441,replay
2,2.000,setCurrency,0.136726,16.407170,replay
2,2.000,browseProduct,0.676055,81.126549,replay
2,2.000,addToCart,0.082243,9.869162,replay
2,2.000,viewCart,0.046186,5.542311,replay
2,2.000,checkout,0.016153,1.938367,replay
3,3.000,index,0.043117,5.174072,replay
3,3.000,setCurrency,0.137408,16.488971,replay
3,3.000,browseProduct,0.675649,81.077868,replay
3,3.000,addToCart,0.081678,9.801348,replay
3,3.000,viewCart,0.045757,5.490781,replay
3,3.000,checkout,0.016391,1.966959,replay
4,4.000,index,0.043601,5.232122,replay
4,4.000,setCurrency,0.138089,16.570676,replay
4,4.000,browseProduct,0.675222,81.026693,replay
4,4.000,addToCart,0.081113,9.733569,replay
4,4.000,viewCart,0.045339,5.440704,replay
4,4.000,checkout,0.016635,1.996237,replay
5,5.000,index,0.044088,5.290589,replay
5,5.000,setCurrency,0.138769,16.652277,replay
5,5.000,browseProduct,0.674775,80.973008,replay
5,5.000,addToCart,0.080549,9.665828,replay
5,5.000,viewCart,0.044934,5.392095,replay
5,5.000,checkout,0.016885,2.026203,replay
6,6.000,index,0.044579,5.349474,replay
6,6.000,setCurrency,0.139448,16.733769,replay
6,6.000,browseProduct,0.674307,80.916800,replay
6,6.000,addToCart,0.079984,9.598131,replay
6,6.000,viewCart,0.044541,5.344966,replay
6,6.000,checkout,0.017140,2.056860,replay
7,7.000,index,0.045073,5.408776,replay
7,7.000,setCurrency,0.140126,16.815146,replay
7,7.000,browseProduct,0.673817,80.858052,replay
7,7.000,addToCart,0.079421,9.530481,replay
7,7.000,viewCart,0.044161,5.299332,replay
7,7.000,checkout,0.017402,2.088212,replay
8,8.000,index,0.045571,5.468494,replay
8,8.000,setCurrency,0.140803,16.896402,replay
8,8.000,browseProduct,0.673306,80.796750,replay
8,8.000,addToCart,0.078857,9.462885,replay
8,8.000,viewCart,0.043793,5.255207,replay
8,8.000,checkout,0.017669,2.120262,replay
9,9.000,index,0.046072,5.528627,replay
9,9.000,setCurrency,0.141479,16.977530,replay
