step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.014046,0.014046,7,7,0
1,1.000,replay,0.000000,0.010069,0.010069,7,7,0
2,2.000,replay,0.000000,0.009590,0.009590,7,7,0
3,3.000,replay,0.000000,0.008998,0.008998,7,7,0
4,4.000,replay,0.000000,0.008807,0.008807,7,7,0
5,5.000,replay,0.000000,0.008556,0.008556,7,7,0
6,6.000,replay,0.000000,0.008356,0.008356,7,7,0
7,7.000,replay,0.000000,0.012404,0.012404,7,7,0
8,8.000,replay,0.000000,0.010459,0.010459,7,7,0
9,9.000,replay,0.000000,0.009508,0.009508,7,7,0
10,10.000,replay,0.000000,0.009217,0.009217,7,7,0
11,11.000,replay,0.000000,0.008829,0.008829,7,7,0
12,12.000,replay,0.000000,0.008356,0.008356,7,7,0
13,13.000,replay,0.000000,0.008526,0.008526,7,7,0
14,14.000,replay,0.000000,0.052539,0.052539,7,7,0
15,15.000,replay,0.000000,0.013024,0.013024,7,7,0
16,16.000,replay,0.000000,0.010198,0.010198,7,7,0
17,17.000,replay,0.000000,0.009047,0.009047,7,7,0
18,18.000,replay,0.000000,0.014427,0.014427,7,7,0
19,19.000,replay,0.000000,0.009027,0.009027,7,7,0
20,20.000,replay,0.000000,0.008536,0.008536,7,7,0
21,21.000,replay,0.000000,0.013526,0.013526,7,7,0
22,22.000,replay,0.000000,0.008556,0.008556,7,7,0
23,23.000,replay,0.000000,0.008446,0.008446,7,7,0
24,24.000,replay,0.000000,0.008476,0.008476,7,7,0
25,25.000,replay,0.000000,0.013895,0.013895,7,7,0
26,26.000,replay,0.000000,0.010750,0.010750,7,7,0
27,27.000,replay,0.000000,0.018485,0.018485,7,7,0
28,28.000,replay,0.000000,0.009618,0.009618,7,7,0
29,29.000,replay,0.000000,0.008918,0.008918,7,7,0
30,30.000,replay,0.000000,0.009087,0.009087,7,7,0
31,31.000,replay,0.000000,0.013766,0.013766,7,7,0
32,32.000,replay,0.000000,0.010952,0.010952,7,7,0
33,33.000,replay,0.000000,0.009288,0.009288,7,7,0
34,34.000,replay,0.000000,0.018164,0.018164,7,7,0
35,35.000,replay,0.000000,0.009086,0.009086,7,7,0
36,36.000,replay,0.000000,0.008897,0.008897,7,7,0
37,37.000,replay,0.000000,0.011291,0.011291,7,7,0
38,38.000,replay,0.000000,0.018294,0.018294,7,7,0
39,39.000,replay,0.000000,0.009117,0.009117,7,7,0
40,40.000,replay,0.000000,0.013166,0.013166,7,7,0
41,41.000,replay,0.000000,0.008857,0.008857,7,7,0
42,42.000,replay,0.000000,0.012373,0.012373,7,7,0
43,43.000,replay,0.000000,0.017382,0.017382,7,7,0
44,44.000,replay,0.000000,0.009648,0.009648,7,7,0
45,45.000,replay,0.000000,0.008967,0.008967,7,7,0
46,46.000,replay,0.000000,0.009027,0.009027,7,7,0
47,47.000,replay,0.000000,0.012233,0.012233,7,7,0
48,48.000,replay,0.000000,0.009347,0.009347,7,7,0
49,49.000,replay,0.000000,0.008626,0.008626,7,7,0
50,50.000,replay,0.000000,0.009607,0.009607,7,7,0
51,51.000,replay,0.000000,0.008967,0.008967,7,7,0
52,52.000,replay,0.000000,0.012443,0.012443,7,7,0
53,53.000,replay,0.000000,0.009137,0.009137,7,7,0
54,54.000,replay,0.000000,0.012494,0.012494,7,7,0
55,55.000,replay,0.000000,0.009187,0.009187,7,7,0
56,56.000,replay,0.000000,0.054853,0.054853,7,7,0
57,57.000,replay,0.000000,0.009118,0.009118,7,7,0
58,58.000,replay,0.000000,0.009337,0.009337,7,7,0
59,59.000,replay,0.000000,0.009026,0.009026,7,7,0
60,60.000,replay,0.000000,0.013456,0.013456,7,7,0
61,61.000,replay,0.000000,0.012173,0.012173,7,7,0
62,62.000,replay,0.000000,0.008977,0.008977,8,8,0
63,63.000,replay,0.000000,0.009087,0.009087,8,8,0
64,64.000,replay,0.000000,0.008626,0.008626,8,8,0
65,65.000,replay,0.000000,0.008547,0.008547,8,8,0
66,66.000,replay,0.000000,0.008657,0.008657,8,8,0
67,67.000,replay,0.000000,0.012414,0.012414,8,8,0
68,68.000,replay,0.000000,0.008937,0.008937,8,8,0
69,69.000,replay,0.000000,0.008936,0.008936,8,8,0
70,70.000,replay,0.000000,0.009128,0.009128,8,8,0
71,71.000,replay,0.000000,0.012423,0.012423,8,8,0
72,72.000,replay,0.000000,0.008656,0.008656,8,8,0
73,73.000,replay,0.000000,0.008306,0.008306,8,8,0
74,74.000,replay,0.000000,0.014137,0.014137,8,8,0
75,75.000,replay,0.000000,0.029425,0.029425,8,9,0
76,76.000,replay,0.000000,0.008967,0.008967,8,9,0
77,77.000,replay,0.000000,0.008847,0.008847,8,9,0
78,78.000,replay,0.000000,0.009208,0.009208,8,9,0
79,79.000,replay,0.000000,0.008226,0.008226,8,9,0
80,80.000,replay,0.000000,0.012733,0.012733,8,9,0
81,81.000,replay,0.000000,0.033353,0.033353,8,9,0
82,82.000,replay,0.000000,0.020388,0.020388,8,9,0
83,83.000,replay,0.000000,0.009678,0.009678,8,9,0
84,84.000,replay,0.000000,0.009237,0.009237,9,10,0
85,85.000,replay,0.000000,0.008906,0.008906,8,9,0
86,86.000,replay,0.000000,0.012423,0.012423,8,9,0
87,87.000,replay,0.000000,0.011903,0.011903,9,10,0
88,88.000,replay,0.000000,0.008837,0.008837,9,10,0
89,89.000,replay,0.000000,0.008836,0.008836,9,10,0
90,90.000,replay,0.000000,0.008686,0.008686,9,10,0
91,91.000,replay,0.000000,0.008576,0.008576,9,10,0
92,92.000,replay,0.000000,0.009999,0.009999,9,10,0
93,93.000,replay,0.000000,0.012204,0.012204,9,10,0
94,94.000,replay,0.000000,0.008466,0.008466,9,10,0
95,95.000,replay,0.000000,0.008446,0.008446,9,10,0
96,96.000,replay,0.000000,0.012845,0.012845,10,11,0
97,97.000,replay,0.000000,0.009258,0.009258,9,10,0
98,98.000,replay,0.000000,0.009558,0.009558,10,11,0
99,99.000,replay,0.000000,0.008576,0.008576,9,10,0
100,100.000,replay,0.000000,0.009477,0.009477,10,11,0
101,101.000,replay,0.000000,0.010080,0.010080,10,11,0
102,102.000,replay,0.000000,0.025809,0.025809,10,11,0
103,103.000,replay,0.000000,0.009117,0.009117,10,11,0
104,104.000,replay,0.000000,0.010801,0.010801,10,11,0
105,105.000,replay,0.000000,0.013205,0.013205,10,11,0
106,106.000,replay,0.000000,0.008777,0.008777,10,11,0
107,107.000,replay,0.000000,0.008777,0.008777,10,11,0
108,108.000,replay,0.000000,0.012003,0.012003,10,11,0
109,109.000,replay,0.000000,0.009388,0.009388,10,11,0
110,110.000,replay,0.000000,0.012043,0.012043,10,11,0
111,111.000,replay,0.000000,0.008557,0.008557,10,11,0
112,112.000,replay,0.000000,0.008687,0.008687,10,11,0
113,113.000,replay,0.000000,0.008878,0.008878,10,11,0
114,114.000,replay,0.000000,0.009278,0.009278,10,11,0
115,115.000,replay,0.000000,0.023694,0.023694,10,11,0
116,116.000,replay,0.000000,0.010759,0.010759,10,11,0
117,117.000,replay,0.000000,0.011131,0.011131,10,11,0
118,118.000,replay,0.000000,0.010431,0.010431,10,11,0
119,119.000,replay,0.000000,0.012723,0.012723,10,11,0
120,120.000,replay,0.000000,0.009568,0.009568,10,11,0
121,121.000,replay,0.000000,0.013747,0.013747,10,11,0
122,122.000,replay,0.000000,0.012433,0.012433,10,11,0
123,123.000,replay,0.000000,0.008726,0.008726,10,11,0
124,124.000,replay,0.000000,0.012625,0.012625,10,11,0
125,125.000,replay,0.000000,0.009237,0.009237,10,11,0
126,126.000,replay,0.000000,0.008827,0.008827,10,11,0
127,127.000,replay,0.000000,0.009588,0.009588,10,11,0
128,128.000,replay,0.000000,0.013095,0.013095,10,11,0
129,129.000,replay,0.000000,0.009328,0.009328,10,11,0
130,130.000,replay,0.000000,0.009728,0.009728,10,11,0
131,131.000,replay,0.000000,0.008906,0.008906,10,11,0
132,132.000,replay,0.000000,0.008927,0.008927,10,11,0
133,133.000,replay,0.000000,0.025177,0.025177,10,11,0
134,134.000,replay,0.000000,0.009297,0.009297,10,11,0
135,135.000,replay,0.000000,0.008906,0.008906,10,11,0
136,136.000,replay,0.000000,0.009088,0.009088,10,11,0
137,137.000,replay,0.000000,0.012112,0.012112,10,11,0
138,138.000,replay,0.000000,0.008456,0.008456,10,11,0
139,139.000,replay,0.000000,0.008586,0.008586,10,11,0
140,140.000,replay,0.000000,0.011511,0.011511,10,11,0
141,141.000,replay,0.000000,0.017894,0.017894,11,14,0
142,142.000,replay,0.000000,0.014677,0.014677,11,14,0
143,143.000,replay,0.000000,0.012744,0.012744,10,11,0
144,144.000,replay,0.000000,0.015469,0.015469,10,11,0
145,145.000,replay,0.000000,0.028263,0.028263,11,14,0
146,146.000,replay,0.000000,0.015048,0.015048,10,11,0
147,147.000,replay,0.000000,0.019017,0.019017,11,14,0
148,148.000,replay,0.000000,0.024606,0.024606,11,14,0
149,149.000,replay,0.000000,0.011972,0.011972,11,14,0
150,150.000,replay,0.000000,0.018705,0.018705,11,14,0
151,151.000,replay,0.000000,0.014427,0.014427,11,14,0
152,152.000,replay,0.000000,0.012964,0.012964,11,14,0
153,153.000,replay,0.000000,0.015139,0.015139,10,11,0
154,154.000,replay,0.000000,0.016511,0.016511,10,11,0
155,155.000,replay,0.000000,0.021130,0.021130,11,14,0
156,156.000,replay,0.000000,0.015980,0.015980,11,14,0
157,157.000,replay,0.000000,0.015109,0.015109,11,14,0
158,158.000,replay,0.000000,0.013565,0.013565,11,14,0
159,159.000,replay,0.000000,0.015439,0.015439,11,14,0
160,160.000,replay,0.000000,0.021160,0.021160,11,14,0
161,161.000,replay,0.000000,0.021160,0.021160,11,14,0
162,162.000,replay,0.000000,0.019557,0.019557,11,14,0
163,163.000,replay,0.000000,0.025709,0.025709,11,14,0
164,164.000,replay,0.000000,0.015780,0.015780,11,14,0
165,165.000,replay,0.000000,0.016011,0.016011,11,14,0
166,166.000,replay,0.000000,0.015138,0.015138,11,14,0
167,167.000,replay,0.000000,0.016060,0.016060,11,14,0
168,168.000,replay,0.000000,0.022362,0.022362,11,14,0
169,169.000,replay,0.000000,0.015600,0.015600,11,14,0
170,170.000,replay,0.000000,0.015479,0.015479,11,14,0
171,171.000,replay,0.000000,0.019095,0.019095,11,14,0
172,172.000,replay,0.000000,0.020138,0.020138,11,14,0
173,173.000,replay,0.000000,0.037542,0.037542,11,14,0
174,174.000,replay,0.000000,0.026650,0.026650,11,14,0
175,175.000,replay,0.000000,0.014608,0.014608,11,14,0
176,176.000,replay,0.000000,0.016000,0.016000,11,14,0
177,177.000,replay,0.000000,0.021480,0.021480,11,14,0
178,178.000,replay,0.000000,0.020599,0.020599,11,14,0
179,179.000,replay,0.000000,0.014688,0.014688,11,14,0
180,180.000,replay,0.000000,0.016792,0.016792,11,14,0
181,181.000,replay,0.000000,0.024947,0.024947,11,14,0
182,182.000,replay,0.000000,0.015298,0.015298,11,14,0
183,183.000,replay,0.000000,0.013215,0.013215,11,14,0
184,184.000,replay,0.000000,0.015239,0.015239,11,14,0
185,185.000,replay,0.000000,0.015459,0.015459,11,14,0
186,186.000,replay,0.000000,0.015830,0.015830,11,14,0
187,187.000,replay,0.000000,0.023634,0.023634,11,14,0
188,188.000,replay,0.000000,0.019085,0.019085,11,14,0
189,189.000,replay,0.000000,0.019767,0.019767,11,14,0
190,190.000,replay,0.000000,0.016000,0.016000,11,14,0
191,191.000,replay,0.000000,0.015720,0.015720,11,14,0
192,192.000,replay,0.000000,0.014718,0.014718,11,14,0
193,193.000,replay,0.000000,0.015499,0.015499,11,14,0
194,194.000,replay,0.000000,0.028673,0.028673,11,14,0
195,195.000,replay,0.000000,0.016811,0.016811,11,14,0
196,196.000,replay,0.000000,0.014086,0.014086,11,14,0
197,197.000,replay,0.000000,0.016070,0.016070,11,14,0
198,198.000,replay,0.000000,0.015078,0.015078,11,14,0
199,199.000,replay,0.000000,0.015148,0.015148,11,14,0
200,200.000,replay,0.000000,0.040127,0.040127,11,14,0
201,201.000,replay,0.000000,0.014517,0.014517,11,14,0
202,202.000,replay,0.000000,0.014327,0.014327,11,14,0
203,203.000,replay,0.000000,0.013616,0.013616,11,14,0
204,204.000,replay,0.000000,0.024306,0.024306,11,14,0
205,205.000,replay,0.000000,0.029184,0.029184,11,14,0
206,206.000,replay,0.000000,0.019216,0.019216,11,14,0
207,207.000,replay,0.000000,0.013626,0.013626,10,11,0
208,208.000,replay,0.000000,0.017535,0.017535,11,14,0
209,209.000,replay,0.000000,0.015750,0.015750,11,14,0
210,210.000,replay,0.000000,0.014778,0.014778,11,14,0
211,211.000,replay,0.000000,0.019637,0.019637,11,14,0
212,212.000,replay,0.000000,0.013856,0.013856,11,14,0
213,213.000,replay,0.000000,0.014838,0.014838,11,14,0
214,214.000,replay,0.000000,0.014538,0.014538,10,11,0
215,215.000,replay,0.000000,0.016451,0.016451,10,11,0
216,216.000,replay,0.000000,0.024867,0.024867,11,14,0
217,217.000,replay,0.000000,0.020128,0.020128,11,14,0
218,218.000,replay,0.000000,0.017974,0.017974,10,11,0
219,219.000,replay,0.000000,0.015338,0.015338,10,11,0
220,220.000,replay,0.000000,0.015440,0.015440,11,14,0
221,221.000,replay,0.000000,0.019166,0.019166,10,11,0
222,222.000,replay,0.000000,0.020970,0.020970,10,11,0
223,223.000,replay,0.000000,0.015068,0.015068,10,11,0
224,224.000,replay,0.000000,0.014929,0.014929,10,11,0
