step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
27,27.000,0.055673,0.153399,0.659376,0.068298,0.039368,0.023885,6.680798,18.407918,79.125093,8.195796,4.724209,2.866186,1.044041,0.000000,0.059075,1.000000,0.05907541,1.619906,0.000000,7,0.319059,0.106433,,,85.965081,135.371178,0.635032,0.000000
28,28.000,0.056238,0.154043,0.658410,0.067754,0.039280,0.024274,6.748593,18.485220,79.009243,8.130443,4.713612,2.912890,1.057780,0.000000,0.011812,1.000000,0.01181215,1.622984,0.000000,7,0.319304,0.104560,,,90.020137,135.355827,0.665063,0.000000
29,29.000,0.056806,0.154685,0.657421,0.067211,0.039207,0.024670,6.816774,18.562235,78.890483,8.065271,4.704877,2.960361,0.984709,0.000000,0.070201,1.000000,0.07020076,1.626136,0.000000,7,0.319532,0.102750,,,88.890730,135.340790,0.656792,0.000000
30,30.000,0.057378,0.155325,0.656407,0.066669,0.039150,0.025072,6.885339,18.638953,78.768794,8.000289,4.698021,3.008604,1.035517,0.000000,0.047905,1.000000,0.04790485,1.629364,0.000000,7,0.319744,0.101004,,,87.665304,135.326074,0.647808,0.000000
31,31.000,0.057952,0.155961,0.655368,0.066129,0.039109,0.025480,6.954285,18.715364,78.644160,7.935505,4.693065,3.057621,1.036810,0.000000,0.000730,1.000000,0.00073023,1.632668,0.000000,7,0.319939,0.099322,,,85.907927,135.311681,0.634889,0.000000
32,32.000,0.058530,0.156595,0.654305,0.065591,0.039084,0.025895,7.023609,18.791459,78.516562,7.870926,4.690028,3.107416,1.035755,0.000000,0.002264,1.000000,0.00226360,1.636048,0.000000,7,0.320116,0.097706,,,88.873423,135.297618,0.656874,0.000000
33,33.000,0.059111,0.157227,0.653217,0.065055,0.039074,0.026317,7.093310,18.867226,78.385981,7.806560,4.688931,3.157992,1.006410,0.000000,0.029558,1.000000,0.02955837,1.639505,0.000000,7,0.320275,0.096156,,,89.903927,135.283887,0.664558,0.000000
34,34.000,0.059695,0.157855,0.652103,0.064520,0.039082,0.026745,7.163384,18.942655,78.252400,7.742417,4.689793,3.209352,0.980490,0.000000,0.026998,1.000000,0.02699801,1.643038,0.000000,7,0.320417,0.094673,,,83.323874,135.270495,0.615980,0.000000
35,35.000,0.060282,0.158481,0.650965,0.063988,0.039105,0.027179,7.233827,19.017735,78.115800,7.678504,4.692635,3.261499,1.041751,0.000000,0.057589,1.000000,0.05758881,1.646649,0.000000,7,0.320541,0.093259,,,88.717596,135.257446,0.655917,0.000000
36,36.000,0.060872,0.159104,0.649801,0.063457,0.039146,0.027620,7.304638,19.092455,77.976163,7.614831,4.697477,3.314437,1.018320,0.000000,0.023769,0.964286,0.02376900,1.650337,0.000000,7,0.320651,0.091914,,,83.131409,135.244744,0.614674,0.000000
37,37.000,0.061465,0.159723,0.648612,0.062928,0.039203,0.028068,7.375812,19.166804,77.833471,7.551405,4.704339,3.368168,1.014586,0.000000,0.004983,1.000000,0.00498266,1.654103,0.000000,7,0.320868,0.090639,,,86.137248,135.232396,0.636957,0.000000
38,38.000,0.062061,0.160340,0.647398,0.062402,0.039277,0.028522,7.447347,19.240769,77.687706,7.488238,4.713244,3.422695,1.052645,0.000000,0.034866,1.000000,0.03486600,1.657947,0.000000,7,0.321068,0.089435,,,87.035040,135.220405,0.643653,0.000000
39,39.000,0.062660,0.160953,0.646157,0.061878,0.039368,0.028984,7.519239,19.314340,77.538851,7.425337,4.724211,3.478022,0.990374,0.000000,0.060427,1.000000,0.06042689,1.661869,0.000000,7,0.321251,0.088304,,,86.699640,135.208777,0.641228,0.000000
40,40.000,0.063262,0.161563,0.644891,0.061356,0.039477,0.029451,7.591483,19.387504,77.386886,7.362713,4.737263,3.534151,0.999219,0.000000,0.007497,1.000000,0.00749670,1.665870,0.000000,7,0.321416,0.087247,,,82.089582,135.197518,0.607183,0.000000
41,41.000,0.063867,0.162169,0.643598,0.060836,0.039603,0.029926,7.664077,19.460249,77.231794,7.300374,4.752420,3.591085,1.006575,0.000000,0.005935,1.000000,0.00593547,1.669949,0.000000,7,0.321563,0.086264,,,83.785806,135.186632,0.619779,0.000000
42,42.000,0.064475,0.162771,0.642280,0.060319,0.039748,0.030407,7.737017,19.532562,77.073558,7.238332,4.769704,3.648827,1.076308,0.000000,0.063482,1.000000,0.06348222,1.674106,0.000000,7,0.321691,0.085358,,,91.061290,135.176124,0.673649,0.000000
43,43.000,0.065086,0.163370,0.640935,0.059805,0.039909,0.030895,7.810297,19.604431,76.912160,7.176596,4.789138,3.707379,1.026351,0.000000,0.047761,1.000000,0.04776055,1.678342,0.000000,7,0.321802,0.084529,,,85.739817,135.166001,0.634330,0.000000
44,44.000,0.065699,0.163965,0.639563,0.059293,0.040090,0.031390,7.883914,19.675843,76.747581,7.115176,4.810742,3.766744,1.031558,0.000000,0.003627,1.000000,0.00362703,1.682657,0.000000,7,0.321893,0.083779,,,89.408815,135.156267,0.661522,0.000000
45,45.000,0.066316,0.164557,0.638165,0.058784,0.040288,0.031891,7.957864,19.746783,76.579805,7.054083,4.834540,3.826925,1.059557,0.000000,0.025020,1.000000,0.02502014,1.687050,0.000000,7,0.321965,0.083109,,,89.522820,135.146928,0.662411,0.000000
46,46.000,0.066935,0.165144,0.636740,0.058278,0.040505,0.032399,8.032141,19.817240,76.408815,6.993328,4.860554,3.887923,1.013625,0.000000,0.044743,1.000000,0.04474327,1.691521,0.000000,7,0.322018,0.082520,,,87.092867,135.137990,0.644474,0.000000
47,47.000,0.067556,0.165727,0.635288,0.057774,0.040740,0.032915,8.106741,19.887199,76.234593,6.932921,4.888805,3.949742,0.989571,0.000000,0.025167,1.000000,0.02516745,1.696071,0.000000,7,0.322051,0.082015,,,84.248692,135.129458,0.623467,0.000000
48,48.000,0.068180,0.166305,0.633809,0.057274,0.040994,0.033437,8.181658,19.956645,76.057122,6.872874,4.919318,4.012383,1.010877,0.000000,0.019619,1.000000,0.01961904,1.700700,0.000000,7,0.322064,0.081594,,,85.998411,135.121338,0.636453,0.000000
49,49.000,0.068807,0.166880,0.632303,0.056777,0.041268,0.033965,8.256888,20.025566,75.876386,6.813199,4.952113,4.075849,0.990920,0.000000,0.021215,1.000000,0.02121483,1.705406,0.000000,7,0.322056,0.081259,,,84.009465,135.113636,0.621769,0.000000
50,50.000,0.069437,0.167450,0.630770,0.056283,0.041560,0.034501,8.332425,20.093945,75.692368,6.753906,4.987215,4.140141,1.057179,0.000000,0.061250,1.000000,0.06125003,1.710190,0.000000,7,0.322028,0.081012,,,88.313640,135.106357,0.653660,0.000000
51,51.000,0.070069,0.168015,0.629209,0.055792,0.041872,0.035044,8.408263,20.161769,75.505052,6.695008,5.024647,4.205262,1.065640,0.000000,0.006416,1.000000,0.00641649,1.715052,0.000000,7,0.321979,0.080854,,,86.332958,135.099508,0.639032,0.000000
52,52.000,0.070703,0.168575,0.627620,0.055304,0.042204,0.035593,8.484396,20.229022,75.314422,6.636517,5.064431,4.271212,1.025111,0.000000,0.039522,1.000000,0.03952236,1.719992,0.000000,7,0.321908,0.080788,,,92.998187,135.093095,0.688401,0.000000
53,53.000,0.071340,0.169131,0.626004,0.054820,0.042555,0.036150,8.560819,20.295689,75.120462,6.578445,5.106590,4.337995,0.988688,0.000000,0.037040,1.000000,0.03704019,1.725008,0.000000,7,0.321815,0.080814,,,85.368691,135.087123,0.631953,0.000000
54,54.000,0.071979,0.169681,0.624360,0.054340,0.042926,0.036713,8.637525,20.361754,74.923157,6.520804,5.151149,4.405611,0.994459,0.000000,0.004231,1.000000,0.00423053,1.730101,0.000000,7,0.321701,0.080936,,,84.033772,135.081598,0.622096,0.000000
55,55.000,0.072621,0.170227,0.622687,0.053863,0.043318,0.037284,8.714507,20.427201,74.722493,6.463608,5.198130,4.474061,0.998686,0.000000,0.002641,1.000000,0.00264051,1.735270,0.000000,7,0.321563,0.081154,,,87.377984,135.076528,0.646878,0.000000
56,56.000,0.073265,0.170767,0.620987,0.053391,0.043730,0.037861,8.791758,20.492015,74.518454,6.406869,5.247557,4.543348,1.005283,0.000000,0.004959,1.000000,0.00495905,1.740515,0.000000,7,0.321403,0.081471,,,82.305596,135.071918,0.609346,0.000000
57,57.000,0.073911,0.171301,0.619259,0.052922,0.044162,0.038446,8.869273,20.556178,74.311026,6.350601,5.299453,4.613470,1.039011,0.000000,0.030885,1.000000,0.03088533,1.745835,0.000000,7,0.321220,0.081888,,,87.687724,135.067774,0.649213,0.000000
58,58.000,0.074559,0.171831,0.617502,0.052457,0.044615,0.039037,8.947042,20.619673,74.100195,6.294816,5.353842,4.684431,0.989046,0.000000,0.049652,1.000000,0.04965208,1.751230,0.000000,7,0.321013,0.082408,,,90.667825,135.064103,0.671295,0.000000
59,59.000,0.075209,0.172354,0.615716,0.051996,0.045090,0.039635,9.025060,20.682485,73.885948,6.239530,5.410748,4.756230,1.032826,0.000000,0.040798,1.000000,0.04079788,1.756699,0.000000,7,0.320782,0.083034,,,90.953579,135.060911,0.673426,0.000000
60,60.000,0.075861,0.172872,0.613902,0.051540,0.045585,0.040241,9.103317,20.744594,73.668272,6.184755,5.470193,4.828868,1.025688,0.000000,0.008574,1.000000,0.00857379,1.762242,0.000000,7,0.320527,0.083766,,,90.075731,135.058204,0.666940,0.000000
61,61.000,0.076515,0.173383,0.612060,0.051088,0.046102,0.040853,9.181807,20.805985,73.447154,6.130506,5.532203,4.902345,1.004333,0.000000,0.022474,1.000000,0.02247422,1.767857,0.000000,7,0.320247,0.084608,,,84.899687,135.055990,0.628626,0.000000
62,62.000,0.077171,0.173889,0.610188,0.050640,0.046640,0.041472,9.260520,20.866638,73.222583,6.076798,5.596800,4.976661,1.010807,0.125000,0.021018,1.000000,0.02101752,1.773545,0.000000,8,0.383974,0.225856,,,83.272595,135.054274,0.616586,0.000000
63,63.000,0.077829,0.174388,0.608288,0.050197,0.047200,0.042098,9.339448,20.926536,72.994547,6.023644,5.664009,5.051816,1.055717,0.000000,0.041155,1.000000,0.04115482,1.779303,0.000000,8,0.383341,0.227096,,,84.673113,135.053064,0.626962,0.000000
64,64.000,0.078488,0.174880,0.606359,0.049759,0.047782,0.042732,9.418583,20.985659,72.763035,5.971061,5.733851,5.127810,1.058637,0.000000,0.001582,1.000000,0.00158214,1.785133,0.000000,8,0.382682,0.228399,,,87.015737,135.052365,0.644311,0.000000
65,65.000,0.079149,0.175367,0.604400,0.049326,0.048386,0.043372,9.497914,21.043990,72.528037,5.919063,5.806353,5.204642,1.011109,0.000000,0.046298,1.000000,0.04629818,1.791032,0.000000,8,0.381995,0.229767,,,84.799716,135.052185,0.627903,0.000000
66,66.000,0.079812,0.175846,0.602413,0.048897,0.049013,0.044019,9.577434,21.101509,72.289544,5.867666,5.881535,5.282312,1.039159,0.000000,0.025551,1.000000,0.02555107,1.797000,0.000000,8,0.381281,0.231202,,,86.978184,135.052530,0.644032,0.000000
67,67.000,0.080476,0.176318,0.600396,0.048474,0.049662,0.044673,9.657131,21.158197,72.047546,5.816885,5.959423,5.360818,1.076870,0.000000,0.033577,1.000000,0.03357651,1.803036,0.000000,8,0.380539,0.232706,,,89.706156,135.053408,0.664227,0.000000
68,68.000,0.081142,0.176784,0.598350,0.048056,0.050334,0.045335,9.736995,21.214034,71.802035,5.766736,6.040039,5.440160,1.043089,0.000000,0.032825,1.000000,0.03282541,1.809138,0.000000,8,0.379768,0.234279,,,87.441336,135.054824,0.647451,0.000000
69,69.000,0.081808,0.177242,0.596275,0.047644,0.051028,0.046003,9.817017,21.269000,71.553004,5.717236,6.123407,5.520335,1.070323,0.000000,0.023966,1.000000,0.02396558,1.815307,0.000000,8,0.378968,0.235925,,,88.996741,135.056787,0.658958,0.000000
70,70.000,0.082477,0.177692,0.594170,0.047237,0.051746,0.046678,9.897186,21.323075,71.300446,5.668401,6.209549,5.601342,1.083135,0.000000,0.010319,1.000000,0.01031893,1.821541,0.000000,8,0.378139,0.237645,,,94.069891,135.059302,0.696508,0.000000
71,71.000,0.083146,0.178135,0.592036,0.046835,0.052487,0.047360,9.977491,21.376238,71.044355,5.620248,6.298488,5.683179,1.036019,0.000000,0.044970,1.000000,0.04497037,1.827838,0.000000,8,0.377281,0.239441,,,91.593102,135.062377,0.678154,0.000000
72,72.000,0.083816,0.178571,0.589873,0.046440,0.053252,0.048049,10.057920,21.428468,70.784727,5.572794,6.390247,5.765844,1.004152,0.000000,0.032261,1.000000,0.03226129,1.834198,0.000000,8,0.376392,0.241315,,,89.011284,135.066018,0.659021,0.000000
73,73.000,0.084487,0.178998,0.587680,0.046050,0.054040,0.048744,10.138461,21.479745,70.521556,5.526055,6.484849,5.849333,0.991472,0.000000,0.014231,1.000000,0.01423107,1.840620,0.000000,8,0.375474,0.243268,,,79.658779,135.070233,0.589758,0.000000
74,74.000,0.085159,0.179417,0.585457,0.045667,0.054853,0.049447,10.219104,21.530047,70.254840,5.480050,6.582315,5.933645,1.050602,0.000000,0.054796,1.000000,0.05479647,1.847102,0.000000,8,0.374524,0.245303,,,88.430789,135.075028,0.654679,0.000000
75,75.000,0.085832,0.179828,0.583205,0.045290,0.055689,0.050156,10.299834,21.579352,69.984576,5.434795,6.682668,6.018774,1.085410,0.111111,0.045963,1.000000,0.04596280,1.853643,0.000000,9,0.421953,0.397926,,,91.817394,135.080411,0.679724,0.000000
76,76.000,0.086505,0.180230,0.580923,0.044919,0.056549,0.050873,10.380640,21.627638,69.710763,5.390310,6.785929,6.104719,1.050383,0.000000,0.033569,1.000000,0.03356850,1.860242,0.000000,9,0.420736,0.399581,,,88.042466,135.086388,0.651749,0.000000
77,77.000,0.087179,0.180624,0.578612,0.044555,0.057434,0.051596,10.461509,21.674883,69.433401,5.346612,6.892120,6.191475,1.022781,0.000000,0.027590,1.000000,0.02759046,1.866897,0.000000,9,0.419489,0.401290,,,85.880153,135.092967,0.635712,0.000000
78,78.000,0.087854,0.181009,0.576271,0.044198,0.058344,0.052325,10.542426,21.721065,69.152491,5.303720,7.001262,6.279037,0.997571,0.000000,0.025971,1.000000,0.02597063,1.873607,0.000000,9,0.418209,0.403053,,,88.400023,135.100155,0.654330,0.000000
79,79.000,0.088528,0.181385,0.573900,0.043847,0.059278,0.053062,10.623379,21.766160,68.868033,5.261652,7.113375,6.367401,1.064802,0.000000,0.061861,1.000000,0.06186064,1.880371,0.000000,9,0.416898,0.404872,,,90.498332,135.107958,0.669822,0.000000
80,80.000,0.089203,0.181751,0.571500,0.043504,0.060237,0.053805,10.704353,21.810146,68.580032,5.220427,7.228480,6.456563,0.996936,0.000000,0.065020,1.000000,0.06501958,1.887187,0.000000,9,0.415554,0.406747,,,86.949749,135.116384,0.643517,0.000000
81,81.000,0.089878,0.182108,0.569071,0.043167,0.061222,0.054554,10.785333,21.852999,68.288492,5.180064,7.346596,6.546516,1.050490,0.000000,0.049671,1.000000,0.04967142,1.894053,0.000000,9,0.414178,0.408680,,,95.302013,135.125439,0.705285,0.000000
82,82.000,0.090553,0.182456,0.566612,0.042838,0.062231,0.055310,10.866304,21.894696,67.993418,5.140584,7.467744,6.637254,1.062270,0.000000,0.009718,1.000000,0.00971819,1.900969,0.000000,9,0.412769,0.410671,,,90.324111,135.135131,0.668398,0.000000
83,83.000,0.091227,0.182793,0.564123,0.042517,0.063266,0.056073,10.947252,21.935213,67.694817,5.102004,7.591942,6.728772,1.044497,0.000000,0.018100,1.000000,0.01809980,1.907933,0.000000,9,0.411327,0.412721,,,83.022222,135.145466,0.614317,0.000000
84,84.000,0.091901,0.183121,0.561606,0.042203,0.064327,0.056842,11.028159,21.974526,67.392697,5.064346,7.719209,6.821063,1.070262,0.100000,0.038075,1.000000,0.03807467,1.914942,0.000000,10,0.447341,0.554243,,,88.923526,135.156452,0.657930,0.000000
85,85.000,0.092575,0.183438,0.559059,0.041897,0.065413,0.057618,11.109011,22.012610,67.087068,5.027629,7.849562,6.914119,0.994238,0.100000,0.086925,1.000000,0.08692533,1.921996,0.000000,9,0.408343,0.417001,,,90.157501,135.168095,0.667003,0.000000
86,86.000,0.093248,0.183745,0.556483,0.041599,0.066525,0.058399,11.189791,22.049442,66.777940,4.991874,7.983020,7.007934,0.996111,0.000000,0.003435,1.000000,0.00343460,1.929092,0.000000,9,0.406800,0.419233,,,84.118150,135.180403,0.622266,0.000000
87,87.000,0.093921,0.184042,0.553878,0.041309,0.067663,0.059187,11.270481,22.084996,66.465326,4.957100,8.119598,7.102498,1.082150,0.100000,0.093347,1.000000,0.09334700,1.936229,0.000000,10,0.442276,0.559168,,,93.106819,135.193381,0.688694,0.000000
88,88.000,0.094592,0.184327,0.551244,0.041028,0.068828,0.059982,11.351064,22.119248,66.149240,4.923329,8.259314,7.197805,1.034850,0.000000,0.044836,1.000000,0.04483644,1.943406,0.000000,10,0.440522,0.560883,,,85.871381,135.207037,0.635110,0.000000
89,89.000,0.095263,0.184601,0.548581,0.040755,0.070018,0.060782,11.431523,22.152172,65.829698,4.890581,8.402182,7.293844,1.011333,0.000000,0.023881,1.000000,0.02388112,1.950620,0.000000,10,0.438735,0.562633,,,85.516913,135.221378,0.632422,0.000000
90,90.000,0.095932,0.184865,0.545889,0.040491,0.071235,0.061588,11.511839,22.183744,65.506715,4.858877,8.548218,7.390606,1.057853,0.000000,0.042841,1.000000,0.04284082,1.957869,0.000000,10,0.436914,0.564419,,,87.827312,135.236410,0.649435,0.000000
91,91.000,0.096600,0.185116,0.543169,0.040235,0.072479,0.062401,11.591994,22.213937,65.180313,4.828239,8.697435,7.488082,1.067487,0.000000,0.007846,1.000000,0.00784565,1.965152,0.000000,10,0.435060,0.566239,,,87.624169,135.252140,0.647858,0.000000
92,92.000,0.097266,0.185356,0.540421,0.039989,0.073749,0.063219,11.671968,22.242726,64.850510,4.798688,8.849847,7.586261,1.014792,0.000000,0.050496,1.000000,0.05049595,1.972466,0.000000,10,0.433173,0.568092,,,81.659024,135.268573,0.603681,0.000000
93,93.000,0.097931,0.185584,0.537644,0.039752,0.075046,0.064043,11.751742,22.270085,64.517329,4.770246,9.005467,7.685132,1.001090,0.000000,0.014680,1.000000,0.01467984,1.979811,0.000000,10,0.431251,0.569979,,,82.742503,135.285718,0.611613,0.000000
94,94.000,0.098594,0.185800,0.534840,0.039524,0.076369,0.064872,11.831296,22.295988,64.180794,4.742933,9.164306,7.784683,1.001183,0.000000,0.004910,1.000000,0.00490957,1.987183,0.000000,10,0.429295,0.571897,,,82.456053,135.303579,0.609415,0.000000
95,95.000,0.099255,0.186003,0.532008,0.039306,0.077720,0.065708,11.910610,22.320410,63.840931,4.716773,9.326374,7.884903,1.043676,0.000000,0.039565,1.000000,0.03956477,1.994581,0.000000,10,0.427306,0.573845,,,89.223063,135.322163,0.659338,0.000000
96,96.000,0.099914,0.186194,0.529148,0.039098,0.079097,0.066548,11.989662,22.343323,63.497768,4.691786,9.491681,7.985779,1.066668,0.090909,0.035812,1.000000,0.03581239,2.002002,0.000000,11,0.455685,0.697810,,,89.444128,135.341476,0.660877,0.000000
97,97.000,0.100570,0.186373,0.526261,0.038900,0.080502,0.067394,12.068433,22.364702,63.151335,4.667995,9.660238,8.087297,1.002556,0.090909,0.076023,1.000000,0.07602298,2.009445,0.000000,10,0.423225,0.577824,,,91.390072,135.361524,0.675155,0.000000
98,98.000,0.101224,0.186538,0.523347,0.038712,0.081934,0.068245,12.146899,22.384521,62.801664,4.645422,9.832050,8.189444,1.029555,0.090909,0.040834,1.000000,0.04083363,2.016907,0.000000,11,0.451372,0.700510,,,86.472203,135.382314,0.638726,0.000000
