request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
48,200,41.460538,"2,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-48,
49,200,40.754818,"4,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-49,
50,200,41.929390,"4,5",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-50,
51,200,41.868035,"3,2",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-51,
52,200,41.520340,"2,1",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-52,
53,200,42.475037,"3,2",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-53,
54,200,40.785676,"4,1",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-54,
55,200,40.507444,"2,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-55,
56,200,39.007678,"1,0",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-56,
57,200,40.940828,"2,5",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-57,
58,200,39.840027,"5,1",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-58,
59,200,39.267538,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-59,
60,200,43.207998,"5,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-60,
61,200,39.625572,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-61,
62,200,39.851848,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-62,
63,200,42.014322,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-63,
64,200,40.471995,"1,0",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-64,
65,200,43.994789,"2,3",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-65,
66,200,41.813822,"2,1",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-66,
67,200,40.837945,"1,5",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-67,
68,200,41.524788,"5,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-68,
69,200,40.157865,"0,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-69,
70,200,40.161331,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-70,
71,200,41.822949,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-71,
72,200,41.212841,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-72,
73,200,44.475033,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-73,
74,200,42.831849,"5,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-74,
75,200,44.311655,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-75,
76,200,43.951528,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-76,
77,200,43.637297,"4,3",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-77,
78,200,43.637997,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-78,
79,200,43.854935,"3,2",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-79,
80,200,42.748121,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-80,
81,200,45.018286,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-81,
82,200,46.338994,"2,1",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-82,
83,200,44.859237,"1,4",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-83,
84,200,45.970308,"5,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-84,
85,200,42.934964,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-85,
86,200,42.528860,"1,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-86,
87,200,42.557954,"5,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-87,
88,200,42.368146,"1,2",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-88,
89,200,44.970657,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-89,
90,200,45.182546,"3,0",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-90,
91,200,44.485152,"3,2",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-91,
92,200,48.879727,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-92,
93,200,43.467016,"4,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-93,
94,200,42.990920,"1,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-94,
95,200,43.200384,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-95,
96,200,45.789710,"3,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-96,
97,200,44.149341,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-97,
98,200,43.741011,"4,2",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-98,
99,200,44.674980,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-99,
100,200,45.232679,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-100,
101,200,42.604661,"1,2",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-101,
102,200,46.161180,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-102,
103,200,42.935734,"0,3",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-103,
104,200,42.888125,"0,5",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-104,
105,200,42.671368,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-105,
106,200,43.658707,"4,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-106,
107,200,41.792864,"0,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-107,
108,200,47.516852,"2,0",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-108,
109,200,43.076059,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-109,
110,200,41.494622,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-110,
111,200,42.508750,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-111,
112,200,42.419273,"5,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-112,
113,200,44.694336,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-113,
114,200,44.007413,"1,2",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-114,
115,200,43.879351,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-115,
116,200,46.534291,"4,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-116,
117,200,43.674867,"4,2",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-117,
118,200,43.903046,"2,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-118,
119,200,44.887249,"3,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-119,
