LAST SEEN   TYPE      REASON              OBJECT                             MESSAGE
8s          Normal    Scheduled           pod/expert-0-98fcb68dd-bwv6m       Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/expert-0-98fcb68dd-bwv6m to emu-worker-1
7s          Normal    Scheduled           pod/expert-1-79cffd84d-6cjm2       Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/expert-1-79cffd84d-6cjm2 to emu-worker-1
7s          Normal    Scheduled           pod/expert-3-857c6f9986-zsbww      Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/expert-3-857c6f9986-zsbww to emu-worker-7
9s          Normal    Scheduled           pod/tokenizer-6944665fcb-6bqr9     Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/tokenizer-6944665fcb-6bqr9 to emu-worker-10
7s          Normal    Scheduled           pod/expert-2-7b58bb647d-4w52r      Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/expert-2-7b58bb647d-4w52r to emu-worker-2
8s          Normal    Scheduled           pod/aggregator-65896858cb-mphxw    Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/aggregator-65896858cb-mphxw to emu-worker-1
8s          Normal    Scheduled           pod/cache-66b8796d9d-x2w8d         Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/cache-66b8796d9d-x2w8d to emu-worker-3
6s          Normal    Scheduled           pod/expert-4-797bf99ffd-tpqgh      Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/expert-4-797bf99ffd-tpqgh to emu-worker-8
6s          Normal    Scheduled           pod/expert-5-64d77b8746-25v22      Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/expert-5-64d77b8746-25v22 to emu-worker-4
9s          Normal    Scheduled           pod/router-798f47c596-2rmm9        Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/router-798f47c596-2rmm9 to emu-worker-1
9s          Normal    Scheduled           pod/frontend-55ff965796-w8t5x      Successfully assigned moe-live-scale20-markov-20260611t130333z-policy3/frontend-55ff965796-w8t5x to emu-worker-8
9s          Normal    SuccessfulCreate    replicaset/aggregator-65896858cb   Created pod: aggregator-65896858cb-mphxw
9s          Normal    SuccessfulCreate    replicaset/frontend-55ff965796     Created pod: frontend-55ff965796-w8t5x
9s          Normal    ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-55ff965796 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/router-798f47c596       Created pod: router-798f47c596-2rmm9
9s          Normal    ScalingReplicaSet   deployment/router                  Scaled up replica set router-798f47c596 from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/aggregator              Scaled up replica set aggregator-65896858cb from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/tokenizer-6944665fcb    Created pod: tokenizer-6944665fcb-6bqr9
9s          Normal    ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-6944665fcb from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/expert-3                Scaled up replica set expert-3-857c6f9986 from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/expert-2                Scaled up replica set expert-2-7b58bb647d from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/cache                   Scaled up replica set cache-66b8796d9d from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/expert-1-79cffd84d      Created pod: expert-1-79cffd84d-6cjm2
8s          Normal    ScalingReplicaSet   deployment/expert-1                Scaled up replica set expert-1-79cffd84d from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/cache-66b8796d9d        Created pod: cache-66b8796d9d-x2w8d
8s          Normal    SuccessfulCreate    replicaset/expert-0-98fcb68dd      Created pod: expert-0-98fcb68dd-bwv6m
8s          Normal    SuccessfulCreate    replicaset/expert-3-857c6f9986     Created pod: expert-3-857c6f9986-zsbww
8s          Normal    ScalingReplicaSet   deployment/expert-0                Scaled up replica set expert-0-98fcb68dd from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/expert-2-7b58bb647d     Created pod: expert-2-7b58bb647d-4w52r
7s          Normal    Pulled              pod/tokenizer-6944665fcb-6bqr9     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/tokenizer-6944665fcb-6bqr9     Container started
7s          Normal    ScalingReplicaSet   deployment/expert-5                Scaled up replica set expert-5-64d77b8746 from 0 to 1
7s          Normal    Pulled              pod/frontend-55ff965796-w8t5x      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/frontend-55ff965796-w8t5x      Container created
7s          Normal    SuccessfulCreate    replicaset/expert-5-64d77b8746     Created pod: expert-5-64d77b8746-25v22
7s          Normal    ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-797bf99ffd from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/expert-4-797bf99ffd     Created pod: expert-4-797bf99ffd-tpqgh
7s          Normal    Created             pod/tokenizer-6944665fcb-6bqr9     Container created
7s          Normal    Started             pod/frontend-55ff965796-w8t5x      Container started
6s          Warning   Unhealthy           pod/frontend-55ff965796-w8t5x      Readiness probe failed: Get "http://192.168.173.159:8080/healthz": dial tcp 192.168.173.159:8080: connect: connection refused
6s          Normal    Pulled              pod/cache-66b8796d9d-x2w8d         Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Started             pod/cache-66b8796d9d-x2w8d         Container started
6s          Normal    Pulled              pod/expert-2-7b58bb647d-4w52r      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Pulled              pod/router-798f47c596-2rmm9        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Created             pod/router-798f47c596-2rmm9        Container created
6s          Normal    Created             pod/cache-66b8796d9d-x2w8d         Container created
5s          Normal    Pulled              pod/expert-5-64d77b8746-25v22      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Started             pod/router-798f47c596-2rmm9        Container started
5s          Normal    Pulled              pod/aggregator-65896858cb-mphxw    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
