request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
0,200,80.089543,"3,2",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-0,
1,200,50.422031,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-1,
2,200,47.680239,"5,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-2,
3,200,46.796975,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-3,
4,200,46.304538,"4,0",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-4,
5,200,46.360303,"5,2",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-5,
6,200,46.944764,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-6,
7,200,45.879358,"3,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-7,
8,200,45.552471,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-8,
9,200,45.720589,"4,2",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-9,
10,200,46.699212,"4,3",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-10,
11,200,47.179415,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-11,
12,200,46.989928,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-12,
13,200,45.252056,"1,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-13,
14,200,46.110562,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-14,
15,200,45.312740,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-15,
16,200,45.660966,"4,3",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-16,
17,200,46.707155,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-17,
18,200,45.970879,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-18,
19,200,44.320333,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-19,
20,200,44.222417,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-20,
21,200,44.236074,"4,1",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-21,
22,200,44.045153,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-22,
23,200,45.514490,"4,3",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-23,
24,200,44.260879,"4,0",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-24,
25,200,44.590731,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-25,
26,200,44.479833,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-26,
27,200,44.360897,"1,2",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-27,
28,200,46.519623,"5,4",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-28,
29,200,44.002995,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-29,
30,200,45.359790,"4,3",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-30,
31,200,44.434297,"0,3",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-31,
32,200,44.928328,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-32,
33,200,43.697229,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-33,
34,200,45.544357,"2,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-34,
35,200,46.178331,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-35,
36,200,44.746083,"4,3",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-36,
37,200,43.976294,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-37,
38,200,46.999246,"5,4",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-38,
39,200,44.934749,"4,0",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-39,
40,200,44.662747,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-40,
41,200,45.264549,"4,0",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-41,
42,200,44.565563,"4,1",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-42,
43,200,42.084763,"1,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-43,
44,200,43.546455,"3,1",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-44,
45,200,48.994344,"4,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-45,
46,200,46.285030,"3,2",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-46,
47,200,46.109662,"1,3",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-47,
48,200,47.523282,"2,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-48,
49,200,44.689857,"4,3",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-49,
50,200,46.015002,"4,5",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-50,
51,200,45.489424,"3,2",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-51,
52,200,45.280299,"2,1",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-52,
53,200,44.449947,"3,2",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-53,
54,200,44.311155,"4,1",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-54,
55,200,44.078106,"2,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-55,
56,200,46.990539,"1,0",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-56,
57,200,45.890438,"2,5",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-57,
58,200,44.712390,"5,1",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-58,
59,200,43.849035,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-59,
60,200,46.753093,"5,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-60,
61,200,43.159766,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-61,
62,200,45.206781,"0,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-62,
63,200,45.087465,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-63,
64,200,44.991216,"1,0",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-64,
65,200,44.548612,"2,3",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-65,
66,200,44.258615,"2,1",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-66,
67,200,48.044383,"1,5",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-67,
68,200,46.690566,"5,1",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-68,
69,200,47.198101,"0,4",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-69,
70,200,46.054046,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-70,
71,200,48.964727,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-71,
72,200,42.573032,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-72,
73,200,43.656252,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-73,
74,200,45.710550,"5,1",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-74,
75,200,43.533421,"1,0",0,0.573770;0.207650;0.054645;0.054645;0.054645;0.054645,prompt-75,
