policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
policy3,Policy 3,9,0.900,replay,1.023562,0.023910,10,1.827785,0.000000,0.372545,0.421327,,,48.611216,100.805556,0.482228,0.000000
kubernetes-default,K8s default,10,1.000,replay,0.962021,0.060125,10,1.827785,0.000000,0.372545,0.421327,,,58.901527,100.805556,0.584308,0.000000
cga,CGA,10,1.000,replay,0.962021,0.060125,10,1.827785,0.000000,0.372545,0.421327,,,46.997810,100.805556,0.466222,0.000000
hda,HDA,10,1.000,replay,0.962021,0.060125,10,1.827785,0.000000,0.372545,0.421327,,,50.034545,100.805556,0.496347,0.000000
policy2,Policy 2,10,1.000,replay,0.962021,0.060125,10,1.827785,0.000000,0.372545,0.421327,,,50.477764,100.805556,0.500744,0.000000
policy3,Policy 3,10,1.000,replay,0.962021,0.060125,10,1.827785,0.000000,0.372545,0.421327,,,48.883809,100.805556,0.484932,0.000000
kubernetes-default,K8s default,11,1.100,replay,0.979831,0.018177,10,1.827785,0.000000,0.372545,0.421327,,,55.288501,100.805556,0.548467,0.000000
cga,CGA,11,1.100,replay,0.979831,0.018177,10,1.827785,0.000000,0.372545,0.421327,,,50.602446,100.805556,0.501981,0.000000
hda,HDA,11,1.100,replay,0.979831,0.018177,10,1.827785,0.000000,0.372545,0.421327,,,51.918376,100.805556,0.515035,0.000000
policy2,Policy 2,11,1.100,replay,0.979831,0.018177,10,1.827785,0.000000,0.372545,0.421327,,,49.950951,100.805556,0.495518,0.000000
policy3,Policy 3,11,1.100,replay,0.979831,0.018177,10,1.827785,0.000000,0.372545,0.421327,,,48.799470,100.805556,0.484095,0.000000
kubernetes-default,K8s default,12,1.200,replay,1.060473,0.076043,10,1.827785,0.000000,0.372545,0.421327,,,62.253498,100.805556,0.617560,0.000000
cga,CGA,12,1.200,replay,1.060473,0.076043,10,1.827785,0.000000,0.372545,0.421327,,,54.862046,100.805556,0.544236,0.000000
hda,HDA,12,1.200,replay,1.060473,0.076043,10,1.827785,0.000000,0.372545,0.421327,,,51.852737,100.805556,0.514384,0.000000
policy2,Policy 2,12,1.200,replay,1.060473,0.076043,10,1.827785,0.000000,0.372545,0.421327,,,52.310096,100.805556,0.518921,0.000000
policy3,Policy 3,12,1.200,replay,1.060473,0.076043,10,1.827785,0.000000,0.372545,0.421327,,,55.842290,100.805556,0.553960,0.000000
kubernetes-default,K8s default,13,1.300,replay,1.045542,0.014080,10,1.827785,0.000000,0.372545,0.421327,,,50.343379,100.805556,0.499411,0.000000
cga,CGA,13,1.300,replay,1.045542,0.014080,10,1.827785,0.000000,0.372545,0.421327,,,52.661730,100.805556,0.522409,0.000000
hda,HDA,13,1.300,replay,1.045542,0.014080,10,1.827785,0.000000,0.372545,0.421327,,,48.999058,100.805556,0.486075,0.000000
policy2,Policy 2,13,1.300,replay,1.045542,0.014080,10,1.827785,0.000000,0.372545,0.421327,,,47.320306,100.805556,0.469422,0.000000
policy3,Policy 3,13,1.300,replay,1.045542,0.014080,10,1.827785,0.000000,0.372545,0.421327,,,52.893299,100.805556,0.524706,0.000000
kubernetes-default,K8s default,14,1.400,replay,1.031876,0.013071,10,1.827785,0.000000,0.372545,0.421327,,,52.822991,100.805556,0.524009,0.000000
cga,CGA,14,1.400,replay,1.031876,0.013071,10,1.827785,0.000000,0.372545,0.421327,,,52.642263,100.805556,0.522216,0.000000
hda,HDA,14,1.400,replay,1.031876,0.013071,10,1.827785,0.000000,0.372545,0.421327,,,55.203169,100.805556,0.547620,0.000000
policy2,Policy 2,14,1.400,replay,1.031876,0.013071,10,1.827785,0.000000,0.372545,0.421327,,,52.303608,100.805556,0.518856,0.000000
policy3,Policy 3,14,1.400,replay,1.031876,0.013071,10,1.827785,0.000000,0.372545,0.421327,,,46.864143,100.805556,0.464896,0.000000
kubernetes-default,K8s default,15,1.500,replay,1.013258,0.568834,9,1.827785,0.800000,0.292442,-0.562739,,,117.612830,146.305556,0.803885,0.000000
cga,CGA,15,1.500,replay,1.013258,0.568834,9,1.827785,0.800000,0.292442,-0.562739,,,115.023927,146.305556,0.786190,0.000000
hda,HDA,15,1.500,replay,1.013258,0.568834,9,1.827785,0.800000,0.292442,-0.562739,,,111.750473,146.305556,0.763816,0.000000
policy2,Policy 2,15,1.500,replay,1.013258,0.568834,9,1.827785,0.800000,0.292442,-0.562739,,,107.316769,146.305556,0.733511,0.000000
policy3,Policy 3,15,1.500,replay,1.013258,0.568834,9,1.827785,0.800000,0.292442,-0.562739,,,114.435204,146.305556,0.782166,0.000000
kubernetes-default,K8s default,16,1.600,replay,1.057042,0.041421,9,1.827785,0.000000,0.292442,-0.562739,,,101.521431,146.305556,0.693900,0.000000
cga,CGA,16,1.600,replay,1.057042,0.041421,9,1.827785,0.000000,0.292442,-0.562739,,,98.746614,146.305556,0.674934,0.000000
hda,HDA,16,1.600,replay,1.057042,0.041421,9,1.827785,0.000000,0.292442,-0.562739,,,90.647337,146.305556,0.619575,0.000000
policy2,Policy 2,16,1.600,replay,1.057042,0.041421,9,1.827785,0.000000,0.292442,-0.562739,,,94.268239,146.305556,0.644324,0.000000
policy3,Policy 3,16,1.600,replay,1.057042,0.041421,9,1.827785,0.000000,0.292442,-0.562739,,,93.196471,146.305556,0.636999,0.000000
kubernetes-default,K8s default,17,1.700,replay,1.055676,0.001292,9,1.827785,0.000000,0.292442,-0.562739,,,96.287724,146.305556,0.658128,0.000000
cga,CGA,17,1.700,replay,1.055676,0.001292,9,1.827785,0.000000,0.292442,-0.562739,,,93.321473,146.305556,0.637853,0.000000
hda,HDA,17,1.700,replay,1.055676,0.001292,9,1.827785,0.000000,0.292442,-0.562739,,,86.107868,146.305556,0.588548,0.000000
policy2,Policy 2,17,1.700,replay,1.055676,0.001292,9,1.827785,0.000000,0.292442,-0.562739,,,90.455718,146.305556,0.618266,0.000000
policy3,Policy 3,17,1.700,replay,1.055676,0.001292,9,1.827785,0.000000,0.292442,-0.562739,,,86.511652,146.305556,0.591308,0.000000
kubernetes-default,K8s default,18,1.800,replay,0.987041,0.065016,9,1.827785,0.000000,0.292442,-0.562739,,,96.320526,146.305556,0.658352,0.000000
cga,CGA,18,1.800,replay,0.987041,0.065016,9,1.827785,0.000000,0.292442,-0.562739,,,88.868490,146.305556,0.607417,0.000000
hda,HDA,18,1.800,replay,0.987041,0.065016,9,1.827785,0.000000,0.292442,-0.562739,,,83.929831,146.305556,0.573661,0.000000
policy2,Policy 2,18,1.800,replay,0.987041,0.065016,9,1.827785,0.000000,0.292442,-0.562739,,,90.449909,146.305556,0.618226,0.000000
policy3,Policy 3,18,1.800,replay,0.987041,0.065016,9,1.827785,0.000000,0.292442,-0.562739,,,86.621493,146.305556,0.592059,0.000000
kubernetes-default,K8s default,19,1.900,replay,1.058129,0.354204,9,1.827785,0.500000,0.431086,0.303449,,,84.857771,113.805556,0.745638,0.000000
cga,CGA,19,1.900,replay,1.058129,0.354204,9,1.827785,0.500000,0.431086,0.303449,,,80.466267,113.805556,0.707050,0.000000
hda,HDA,19,1.900,replay,1.058129,0.354204,9,1.827785,0.500000,0.431086,0.303449,,,76.117392,113.805556,0.668837,0.000000
policy2,Policy 2,19,1.900,replay,1.058129,0.354204,9,1.827785,0.500000,0.431086,0.303449,,,77.940677,113.805556,0.684858,0.000000
policy3,Policy 3,19,1.900,replay,1.058129,0.354204,9,1.827785,0.500000,0.431086,0.303449,,,73.942182,113.805556,0.649724,0.000000
kubernetes-default,K8s default,20,2.000,replay,1.009508,0.045950,9,1.827785,0.000000,0.431086,0.303449,,,69.792323,113.805556,0.613259,0.000000
cga,CGA,20,2.000,replay,1.009508,0.045950,9,1.827785,0.000000,0.431086,0.303449,,,64.029367,113.805556,0.562621,0.000000
hda,HDA,20,2.000,replay,1.009508,0.045950,9,1.827785,0.000000,0.431086,0.303449,,,68.211287,113.805556,0.599367,0.000000
policy2,Policy 2,20,2.000,replay,1.009508,0.045950,9,1.827785,0.000000,0.431086,0.303449,,,70.199586,113.805556,0.616838,0.000000
policy3,Policy 3,20,2.000,replay,1.009508,0.045950,9,1.827785,0.000000,0.431086,0.303449,,,60.942455,113.805556,0.535496,0.000000
kubernetes-default,K8s default,21,2.100,replay,1.061507,0.424332,9,1.827785,0.500000,0.292442,-0.562739,,,122.697308,146.305556,0.838637,0.000000
cga,CGA,21,2.100,replay,1.061507,0.424332,9,1.827785,0.500000,0.292442,-0.562739,,,110.753916,146.305556,0.757004,0.000000
hda,HDA,21,2.100,replay,1.061507,0.424332,9,1.827785,0.500000,0.292442,-0.562739,,,105.555959,146.305556,0.721476,0.000000
policy2,Policy 2,21,2.100,replay,1.061507,0.424332,9,1.827785,0.500000,0.292442,-0.562739,,,107.242818,146.305556,0.733006,0.000000
policy3,Policy 3,21,2.100,replay,1.061507,0.424332,9,1.827785,0.500000,0.292442,-0.562739,,,102.453180,146.305556,0.700269,0.000000
kubernetes-default,K8s default,22,2.200,replay,0.989571,0.067768,9,1.827785,0.000000,0.292442,-0.562739,,,95.986036,146.305556,0.656066,0.000000
cga,CGA,22,2.200,replay,0.989571,0.067768,9,1.827785,0.000000,0.292442,-0.562739,,,89.576361,146.305556,0.612255,0.000000
hda,HDA,22,2.200,replay,0.989571,0.067768,9,1.827785,0.000000,0.292442,-0.562739,,,86.728453,146.305556,0.592790,0.000000
policy2,Policy 2,22,2.200,replay,0.989571,0.067768,9,1.827785,0.000000,0.292442,-0.562739,,,93.226545,146.305556,0.637204,0.000000
policy3,Policy 3,22,2.200,replay,0.989571,0.067768,9,1.827785,0.000000,0.292442,-0.562739,,,86.965979,146.305556,0.594413,0.000000
kubernetes-default,K8s default,23,2.300,replay,1.066518,0.072148,9,1.827785,0.000000,0.292442,-0.562739,,,105.122706,146.305556,0.718515,0.000000
cga,CGA,23,2.300,replay,1.066518,0.072148,9,1.827785,0.000000,0.292442,-0.562739,,,96.679665,146.305556,0.660807,0.000000
hda,HDA,23,2.300,replay,1.066518,0.072148,9,1.827785,0.000000,0.292442,-0.562739,,,91.322005,146.305556,0.624187,0.000000
policy2,Policy 2,23,2.300,replay,1.066518,0.072148,9,1.827785,0.000000,0.292442,-0.562739,,,92.860165,146.305556,0.634700,0.000000
policy3,Policy 3,23,2.300,replay,1.066518,0.072148,9,1.827785,0.000000,0.292442,-0.562739,,,92.737404,146.305556,0.633861,0.000000
kubernetes-default,K8s default,24,2.400,replay,1.006385,0.056382,9,1.827785,0.000000,0.292442,-0.562739,,,94.978061,146.305556,0.649176,0.000000
cga,CGA,24,2.400,replay,1.006385,0.056382,9,1.827785,0.000000,0.292442,-0.562739,,,91.579219,146.305556,0.625945,0.000000
hda,HDA,24,2.400,replay,1.006385,0.056382,9,1.827785,0.000000,0.292442,-0.562739,,,84.568556,146.305556,0.578027,0.000000
policy2,Policy 2,24,2.400,replay,1.006385,0.056382,9,1.827785,0.000000,0.292442,-0.562739,,,89.644162,146.305556,0.612719,0.000000
policy3,Policy 3,24,2.400,replay,1.006385,0.056382,9,1.827785,0.000000,0.292442,-0.562739,,,89.421582,146.305556,0.611197,0.000000
kubernetes-default,K8s default,25,2.500,replay,1.077849,0.066302,9,1.827785,0.000000,0.292442,-0.562739,,,102.199126,146.305556,0.698532,0.000000
cga,CGA,25,2.500,replay,1.077849,0.066302,9,1.827785,0.000000,0.292442,-0.562739,,,90.466002,146.305556,0.618336,0.000000
hda,HDA,25,2.500,replay,1.077849,0.066302,9,1.827785,0.000000,0.292442,-0.562739,,,90.654638,146.305556,0.619625,0.000000
policy2,Policy 2,25,2.500,replay,1.077849,0.066302,9,1.827785,0.000000,0.292442,-0.562739,,,90.820146,146.305556,0.620757,0.000000
policy3,Policy 3,25,2.500,replay,1.077849,0.066302,9,1.827785,0.000000,0.292442,-0.562739,,,93.094777,146.305556,0.636304,0.000000
kubernetes-default,K8s default,26,2.600,replay,1.085278,0.006845,9,1.827785,0.000000,0.292442,-0.562739,,,91.317867,146.305556,0.624159,0.000000
cga,CGA,26,2.600,replay,1.085278,0.006845,9,1.827785,0.000000,0.292442,-0.562739,,,91.034834,146.305556,0.622224,0.000000
hda,HDA,26,2.600,replay,1.085278,0.006845,9,1.827785,0.000000,0.292442,-0.562739,,,92.198718,146.305556,0.630179,0.000000
policy2,Policy 2,26,2.600,replay,1.085278,0.006845,9,1.827785,0.000000,0.292442,-0.562739,,,90.475209,146.305556,0.618399,0.000000
policy3,Policy 3,26,2.600,replay,1.085278,0.006845,9,1.827785,0.000000,0.292442,-0.562739,,,91.790861,146.305556,0.627391,0.000000
kubernetes-default,K8s default,27,2.700,replay,1.041070,0.040734,9,1.827785,0.000000,0.292442,-0.562739,,,96.307059,146.305556,0.658260,0.000000
cga,CGA,27,2.700,replay,1.041070,0.040734,9,1.827785,0.000000,0.292442,-0.562739,,,88.027926,146.305556,0.601672,0.000000
hda,HDA,27,2.700,replay,1.041070,0.040734,9,1.827785,0.000000,0.292442,-0.562739,,,90.938066,146.305556,0.621563,0.000000
policy2,Policy 2,27,2.700,replay,1.041070,0.040734,9,1.827785,0.000000,0.292442,-0.562739,,,93.207072,146.305556,0.637071,0.000000
policy3,Policy 3,27,2.700,replay,1.041070,0.040734,9,1.827785,0.000000,0.292442,-0.562739,,,87.498908,146.305556,0.598056,0.000000
kubernetes-default,K8s default,28,2.800,replay,1.010416,0.029444,9,1.827785,0.000000,0.292442,-0.562739,,,93.746535,146.305556,0.640759,0.000000
cga,CGA,28,2.800,replay,1.010416,0.029444,9,1.827785,0.000000,0.292442,-0.562739,,,94.834287,146.305556,0.648193,0.000000
hda,HDA,28,2.800,replay,1.010416,0.029444,9,1.827785,0.000000,0.292442,-0.562739,,,89.907106,146.305556,0.614516,0.000000
policy2,Policy 2,28,2.800,replay,1.010416,0.029444,9,1.827785,0.000000,0.292442,-0.562739,,,84.637518,146.305556,0.578498,0.000000
policy3,Policy 3,28,2.800,replay,1.010416,0.029444,9,1.827785,0.000000,0.292442,-0.562739,,,88.857111,146.305556,0.607339,0.000000
kubernetes-default,K8s default,29,2.900,replay,1.015355,0.004864,9,1.827785,0.000000,0.292442,-0.562739,,,96.629629,146.305556,0.660465,0.000000
cga,CGA,29,2.900,replay,1.015355,0.004864,9,1.827785,0.000000,0.292442,-0.562739,,,87.789275,146.305556,0.600041,0.000000
hda,HDA,29,2.900,replay,1.015355,0.004864,9,1.827785,0.000000,0.292442,-0.562739,,,87.658616,146.305556,0.599148,0.000000
policy2,Policy 2,29,2.900,replay,1.015355,0.004864,9,1.827785,0.000000,0.292442,-0.562739,,,92.421411,146.305556,0.631701,0.000000
policy3,Policy 3,29,2.900,replay,1.015355,0.004864,9,1.827785,0.000000,0.292442,-0.562739,,,87.027895,146.305556,0.594837,0.000000
kubernetes-default,K8s default,30,3.000,replay,1.076920,0.057168,9,1.827785,0.000000,0.292442,-0.562739,,,96.575822,146.305556,0.660097,0.000000
cga,CGA,30,3.000,replay,1.076920,0.057168,9,1.827785,0.000000,0.292442,-0.562739,,,92.231916,146.305556,0.630406,0.000000
hda,HDA,30,3.000,replay,1.076920,0.057168,9,1.827785,0.000000,0.292442,-0.562739,,,93.379760,146.305556,0.638252,0.000000
policy2,Policy 2,30,3.000,replay,1.076920,0.057168,9,1.827785,0.000000,0.292442,-0.562739,,,92.880079,146.305556,0.634836,0.000000
policy3,Policy 3,30,3.000,replay,1.076920,0.057168,9,1.827785,0.000000,0.292442,-0.562739,,,94.686621,146.305556,0.647184,0.000000
kubernetes-default,K8s default,31,3.100,replay,1.055617,0.387706,9,1.827785,0.000000,0.192071,-1.153022,,,150.378490,198.305556,0.758317,0.000000
cga,CGA,31,3.100,replay,1.055617,0.387706,9,1.827785,0.000000,0.192071,-1.153022,,,140.306323,198.305556,0.707526,0.000000
hda,HDA,31,3.100,replay,1.055617,0.387706,9,1.827785,0.000000,0.192071,-1.153022,,,133.620221,198.305556,0.673810,0.000000
policy2,Policy 2,31,3.100,replay,1.055617,0.387706,9,1.827785,0.000000,0.192071,-1.153022,,,139.265912,198.305556,0.702279,0.000000
policy3,Policy 3,31,3.100,replay,1.055617,0.387706,9,1.827785,0.000000,0.192071,-1.153022,,,133.559672,198.305556,0.673504,0.000000
kubernetes-default,K8s default,32,3.200,replay,1.062638,0.006607,9,1.827785,0.000000,0.192071,-1.153022,,,132.142085,198.305556,0.666356,0.000000
cga,CGA,32,3.200,replay,1.062638,0.006607,9,1.827785,0.000000,0.192071,-1.153022,,,125.476678,198.305556,0.632744,0.000000
hda,HDA,32,3.200,replay,1.062638,0.006607,9,1.827785,0.000000,0.192071,-1.153022,,,123.035275,198.305556,0.620433,0.000000
policy2,Policy 2,32,3.200,replay,1.062638,0.006607,9,1.827785,0.000000,0.192071,-1.153022,,,121.810298,198.305556,0.614256,0.000000
policy3,Policy 3,32,3.200,replay,1.062638,0.006607,9,1.827785,0.000000,0.192071,-1.153022,,,120.662908,198.305556,0.608470,0.000000
kubernetes-default,K8s default,33,3.300,replay,1.068063,0.005079,9,1.827785,0.000000,0.192071,-1.153022,,,136.878810,198.305556,0.690242,0.000000
cga,CGA,33,3.300,replay,1.068063,0.005079,9,1.827785,0.000000,0.192071,-1.153022,,,123.016865,198.305556,0.620340,0.000000
hda,HDA,33,3.300,replay,1.068063,0.005079,9,1.827785,0.000000,0.192071,-1.153022,,,116.516342,198.305556,0.587560,0.000000
policy2,Policy 2,33,3.300,replay,1.068063,0.005079,9,1.827785,0.000000,0.192071,-1.153022,,,119.854738,198.305556,0.604394,0.000000
policy3,Policy 3,33,3.300,replay,1.068063,0.005079,9,1.827785,0.000000,0.192071,-1.153022,,,118.092654,198.305556,0.595509,0.000000
kubernetes-default,K8s default,34,3.400,replay,1.011892,0.052592,9,1.827785,0.000000,0.192071,-1.153022,,,133.586098,198.305556,0.673638,0.000000
cga,CGA,34,3.400,replay,1.011892,0.052592,9,1.827785,0.000000,0.192071,-1.153022,,,127.185504,198.305556,0.641361,0.000000
hda,HDA,34,3.400,replay,1.011892,0.052592,9,1.827785,0.000000,0.192071,-1.153022,,,119.567574,198.305556,0.602946,0.000000
policy2,Policy 2,34,3.400,replay,1.011892,0.052592,9,1.827785,0.000000,0.192071,-1.153022,,,122.365948,198.305556,0.617058,0.000000
policy3,Policy 3,34,3.400,replay,1.011892,0.052592,9,1.827785,0.000000,0.192071,-1.153022,,,119.395626,198.305556,0.602079,0.000000
kubernetes-default,K8s default,35,3.500,replay,1.048180,0.463299,10,1.827785,0.500000,0.476110,0.462632,,,84.326906,110.555556,0.762756,0.000000
cga,CGA,35,3.500,replay,1.048180,0.463299,10,1.827785,0.500000,0.476110,0.462632,,,81.379734,110.555556,0.736098,0.000000
hda,HDA,35,3.500,replay,1.048180,0.463299,10,1.827785,0.500000,0.476110,0.462632,,,81.741867,110.555556,0.739374,0.000000
policy2,Policy 2,35,3.500,replay,1.048180,0.463299,10,1.827785,0.500000,0.476110,0.462632,,,75.744182,110.555556,0.685123,0.000000
policy3,Policy 3,35,3.500,replay,1.048180,0.463299,10,1.827785,0.500000,0.476110,0.462632,,,76.907665,110.555556,0.695647,0.000000
kubernetes-default,K8s default,36,3.600,replay,0.988865,0.056588,10,1.827785,0.000000,0.476110,0.462632,,,67.013681,110.555556,0.606154,0.000000
cga,CGA,36,3.600,replay,0.988865,0.056588,10,1.827785,0.000000,0.476110,0.462632,,,64.408293,110.555556,0.582588,0.000000
hda,HDA,36,3.600,replay,0.988865,0.056588,10,1.827785,0.000000,0.476110,0.462632,,,63.743712,110.555556,0.576576,0.000000
policy2,Policy 2,36,3.600,replay,0.988865,0.056588,10,1.827785,0.000000,0.476110,0.462632,,,57.856475,110.555556,0.523325,0.000000
policy3,Policy 3,36,3.600,replay,0.988865,0.056588,10,1.827785,0.000000,0.476110,0.462632,,,65.996384,110.555556,0.596952,0.000000
kubernetes-default,K8s default,37,3.700,replay,1.034256,0.043887,10,1.827785,0.000000,0.476110,0.462632,,,66.773239,110.555556,0.603979,0.000000
cga,CGA,37,3.700,replay,1.034256,0.043887,10,1.827785,0.000000,0.476110,0.462632,,,66.765112,110.555556,0.603906,0.000000
hda,HDA,37,3.700,replay,1.034256,0.043887,10,1.827785,0.000000,0.476110,0.462632,,,63.840106,110.555556,0.577448,0.000000
