step,time_s,hot_expert,expert_0_popularity,expert_1_popularity,expert_2_popularity,expert_3_popularity,expert_4_popularity,expert_5_popularity
28,2.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
29,2.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
30,3.000,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
31,3.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
32,3.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
33,3.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
34,3.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
35,3.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
36,3.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
37,3.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
38,3.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
39,3.900,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
40,4.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
41,4.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
42,4.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
43,4.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
44,4.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
45,4.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
46,4.600,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
47,4.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
48,4.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
49,4.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
50,5.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
51,5.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
52,5.200,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
53,5.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
54,5.400,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
55,5.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
56,5.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
57,5.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
58,5.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
59,5.900,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
60,6.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
61,6.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
62,6.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
63,6.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
64,6.400,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
65,6.500,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
66,6.600,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
67,6.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
68,6.800,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
69,6.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
70,7.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
71,7.100,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
72,7.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
73,7.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
74,7.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
75,7.500,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
76,7.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
77,7.700,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
78,7.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
79,7.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
80,8.000,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
81,8.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
82,8.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
83,8.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
84,8.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
85,8.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
86,8.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
87,8.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
88,8.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
89,8.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
90,9.000,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
91,9.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
92,9.200,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
93,9.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
94,9.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
95,9.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
96,9.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
97,9.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
98,9.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
99,9.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
100,10.000,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
101,10.100,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
102,10.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
103,10.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
104,10.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
105,10.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
106,10.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
107,10.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
108,10.800,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
109,10.900,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
110,11.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
111,11.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
112,11.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
113,11.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
114,11.400,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
115,11.500,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
116,11.600,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
117,11.700,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
118,11.800,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
119,11.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
120,12.000,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
121,12.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
122,12.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
123,12.300,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
124,12.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
125,12.500,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
126,12.600,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
127,12.700,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
128,12.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
129,12.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
130,13.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
131,13.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
132,13.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
133,13.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
134,13.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
135,13.500,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
136,13.600,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
137,13.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
138,13.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
139,13.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
140,14.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
141,14.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
142,14.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
143,14.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
144,14.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
145,14.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
146,14.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
147,14.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
148,14.800,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
149,14.900,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
150,15.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
151,15.100,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
152,15.200,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
153,15.300,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
154,15.400,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
155,15.500,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
156,15.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
157,15.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
158,15.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
159,15.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
160,16.000,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
161,16.100,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
162,16.200,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
163,16.300,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
164,16.400,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
165,16.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
166,16.600,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
167,16.700,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
168,16.800,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
169,16.900,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
170,17.000,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
171,17.100,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
172,17.200,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
173,17.300,0,0.606936,0.208092,0.046243,0.046243,0.046243,0.046243
174,17.400,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
175,17.500,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
176,17.600,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
177,17.700,1,0.046243,0.606936,0.208092,0.046243,0.046243,0.046243
178,17.800,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
179,17.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
180,18.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
181,18.100,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
182,18.200,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
183,18.300,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
184,18.400,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
185,18.500,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
186,18.600,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
187,18.700,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
188,18.800,5,0.208092,0.046243,0.046243,0.046243,0.046243,0.606936
189,18.900,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
190,19.000,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
191,19.100,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
192,19.200,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
193,19.300,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
194,19.400,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
195,19.500,4,0.046243,0.046243,0.046243,0.046243,0.606936,0.208092
196,19.600,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
197,19.700,3,0.046243,0.046243,0.046243,0.606936,0.208092,0.046243
198,19.800,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
199,19.900,2,0.046243,0.046243,0.606936,0.208092,0.046243,0.046243
