metric,value
mean_default_cost,228465.72214500
mean_idynamics_cost,195562.73001417
mean_cost_reduction_pct,13.69283467
mean_default_latency_ms,27.90975719
mean_idynamics_latency_ms,26.69422450
manifest_default_bytes,16106.00000000
manifest_idynamics_bytes,19401.00000000
