step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.026259,0.026259,9,13,0
1,0.100,replay,0.000000,0.027321,0.027321,9,13,0
2,0.200,replay,0.000000,0.031951,0.031951,9,13,0
3,0.300,replay,0.000000,0.032011,0.032011,9,13,0
4,0.400,replay,0.000000,0.024486,0.024486,9,13,0
5,0.500,replay,0.000000,0.024526,0.024526,9,13,0
6,0.600,replay,0.000000,0.028854,0.028854,9,13,0
7,0.700,replay,0.000000,0.019538,0.019538,9,13,0
8,0.800,replay,0.000000,0.014156,0.014156,9,13,0
9,0.900,replay,0.000000,0.013365,0.013365,9,13,0
10,1.000,replay,0.000000,0.013525,0.013525,9,13,0
11,1.100,replay,0.000000,0.016591,0.016591,9,13,0
12,1.200,replay,0.000000,0.013034,0.013034,9,13,0
13,1.300,replay,0.000000,0.014637,0.014637,9,13,0
14,1.400,replay,0.000000,0.013505,0.013505,9,13,0
15,1.500,replay,0.000000,0.012694,0.012694,9,13,0
16,1.600,replay,0.000000,0.017302,0.017302,9,13,0
17,1.700,replay,0.000000,0.017323,0.017323,9,13,0
18,1.800,replay,0.000000,0.013577,0.013577,9,13,0
19,1.900,replay,0.000000,0.013125,0.013125,9,13,0
20,2.000,replay,0.000000,0.016641,0.016641,9,13,0
21,2.100,replay,0.000000,0.013064,0.013064,9,13,0
22,2.200,replay,0.000000,0.013076,0.013076,9,13,0
23,2.300,replay,0.000000,0.014386,0.014386,9,13,0
24,2.400,replay,0.000000,0.016070,0.016070,9,13,0
25,2.500,replay,0.000000,0.016451,0.016451,9,13,0
26,2.600,replay,0.000000,0.014608,0.014608,9,13,0
27,2.700,replay,0.000000,0.013465,0.013465,9,13,0
28,2.800,replay,0.000000,0.017083,0.017083,9,13,0
29,2.900,replay,0.000000,0.016601,0.016601,9,13,0
30,3.000,replay,0.000000,0.017273,0.017273,9,13,0
31,3.100,replay,0.000000,0.017994,0.017994,9,13,0
32,3.200,replay,0.000000,0.017923,0.017923,9,13,0
33,3.300,replay,0.000000,0.021361,0.021361,9,13,0
34,3.400,replay,0.000000,0.013916,0.013916,9,13,0
35,3.500,replay,0.000000,0.014708,0.014708,9,13,0
36,3.600,replay,0.000000,0.013105,0.013105,9,13,0
37,3.700,replay,0.000000,0.016541,0.016541,9,13,0
38,3.800,replay,0.000000,0.012915,0.012915,9,13,0
39,3.900,replay,0.000000,0.013988,0.013988,9,13,0
40,4.000,replay,0.000000,0.013194,0.013194,9,13,0
41,4.100,replay,0.000000,0.014047,0.014047,9,13,0
42,4.200,replay,0.000000,0.019186,0.019186,9,13,0
43,4.300,replay,0.000000,0.016251,0.016251,9,13,0
44,4.400,replay,0.000000,0.013375,0.013375,9,13,0
45,4.500,replay,0.000000,0.013275,0.013275,9,13,0
46,4.600,replay,0.000000,0.013055,0.013055,9,13,0
47,4.700,replay,0.000000,0.012874,0.012874,9,13,0
48,4.800,replay,0.000000,0.013675,0.013675,9,13,0
49,4.900,replay,0.000000,0.014186,0.014186,9,13,0
50,5.000,replay,0.000000,0.012753,0.012753,9,13,0
51,5.100,replay,0.000000,0.019417,0.019417,9,13,0
52,5.200,replay,0.000000,0.013255,0.013255,9,13,0
53,5.300,replay,0.000000,0.013696,0.013696,9,13,0
54,5.400,replay,0.000000,0.012875,0.012875,9,13,0
55,5.500,replay,0.000000,0.014848,0.014848,9,13,0
56,5.600,replay,0.000000,0.021310,0.021310,9,13,0
57,5.700,replay,0.000000,0.013175,0.013175,9,13,0
58,5.800,replay,0.000000,0.013766,0.013766,9,13,0
59,5.900,replay,0.000000,0.013465,0.013465,9,13,0
60,6.000,replay,0.000000,0.018775,0.018775,9,13,0
61,6.100,replay,0.000000,0.016982,0.016982,9,13,0
62,6.200,replay,0.000000,0.013104,0.013104,9,13,0
63,6.300,replay,0.000000,0.013756,0.013756,9,13,0
64,6.400,replay,0.000000,0.014579,0.014579,9,13,0
65,6.500,replay,0.000000,0.013204,0.013204,9,13,0
66,6.600,replay,0.000000,0.014356,0.014356,9,13,0
67,6.700,replay,0.000000,0.014217,0.014217,9,13,0
68,6.800,replay,0.000000,0.015740,0.015740,9,13,0
69,6.900,replay,0.000000,0.019017,0.019017,9,13,0
70,7.000,replay,0.000000,0.017723,0.017723,9,13,0
71,7.100,replay,0.000000,0.014107,0.014107,9,13,0
72,7.200,replay,0.000000,0.016251,0.016251,9,13,0
73,7.300,replay,0.000000,0.016352,0.016352,9,13,0
74,7.400,replay,0.000000,0.012624,0.012624,9,13,0
75,7.500,replay,0.000000,0.013005,0.013005,9,13,0
