NAME                                           READY   UP-TO-DATE   AVAILABLE   AGE     CONTAINERS                     IMAGES                                          SELECTOR
deployment.apps/ts-admin-basic-info-service    1/1     1            1           6m49s   ts-admin-basic-info-service    codewisdom/ts-admin-basic-info-service:0.0.4    app=ts-admin-basic-info-service
deployment.apps/ts-admin-order-service         1/1     1            1           6m49s   ts-admin-order-service         codewisdom/ts-admin-order-service:0.0.4         app=ts-admin-order-service
deployment.apps/ts-admin-route-service         1/1     1            1           6m49s   ts-admin-route-service         codewisdom/ts-admin-route-service:0.0.4         app=ts-admin-route-service
deployment.apps/ts-admin-travel-service        1/1     1            1           6m49s   ts-admin-travel-service        codewisdom/ts-admin-travel-service:0.0.4        app=ts-admin-travel-service
deployment.apps/ts-admin-user-service          1/1     1            1           6m48s   ts-admin-user-service          codewisdom/ts-admin-user-service:0.0.4          app=ts-admin-user-service
deployment.apps/ts-assurance-mongo             1/1     1            1           6m58s   ts-assurance-mongo             mongo                                           app=ts-assurance-mongo
deployment.apps/ts-assurance-service           1/1     1            1           6m48s   ts-assurance-service           codewisdom/ts-assurance-service:0.0.4           app=ts-assurance-service
deployment.apps/ts-auth-mongo                  1/1     1            1           7m2s    ts-auth-mongo                  mongo                                           app=ts-auth-mongo
deployment.apps/ts-auth-service                0/1     1            0           6m47s   ts-auth-service                codewisdom/ts-auth-service:0.0.4                app=ts-auth-service
deployment.apps/ts-avatar-service              1/1     1            1           6m35s   ts-avatar-service              codewisdom/ts-avatar-service:0.1.0              app=ts-avatar-service
deployment.apps/ts-basic-service               1/1     1            1           6m48s   ts-basic-service               codewisdom/ts-basic-service:0.0.4               app=ts-basic-service
deployment.apps/ts-cancel-service              1/1     1            1           6m48s   ts-cancel-service              codewisdom/ts-cancel-service:0.0.4              app=ts-cancel-service
deployment.apps/ts-config-mongo                1/1     1            1           7m      ts-config-mongo                mongo                                           app=ts-config-mongo
deployment.apps/ts-config-service              0/1     1            0           6m48s   ts-config-service              codewisdom/ts-config-service:0.0.4              app=ts-config-service
deployment.apps/ts-consign-mongo               1/1     1            1           6m58s   ts-consign-mongo               mongo                                           app=ts-consign-mongo
deployment.apps/ts-consign-price-mongo         1/1     1            1           6m57s   ts-consign-price-mongo         mongo                                           app=ts-consign-price-mongo
deployment.apps/ts-consign-price-service       0/1     1            0           6m48s   ts-consign-price-service       codewisdom/ts-consign-price-service:0.0.4       app=ts-consign-price-service
deployment.apps/ts-consign-service             1/1     1            1           6m48s   ts-consign-service             codewisdom/ts-consign-service:0.0.4             app=ts-consign-service
deployment.apps/ts-contacts-mongo              1/1     1            1           7m1s    ts-contacts-mongo              mongo                                           app=ts-contacts-mongo
deployment.apps/ts-contacts-service            0/1     1            0           6m48s   ts-contacts-service            codewisdom/ts-contacts-service:0.0.4            app=ts-contacts-service
deployment.apps/ts-execute-service             1/1     1            1           6m48s   ts-execute-service             codewisdom/ts-execute-service:0.0.4             app=ts-execute-service
deployment.apps/ts-food-map-mongo              1/1     1            1           6m58s   ts-food-map-mongo              mongo                                           app=ts-food-map-mongo
deployment.apps/ts-food-map-service            0/1     1            0           6m48s   ts-food-map-service            codewisdom/ts-food-map-service:0.0.4            app=ts-food-map-service
deployment.apps/ts-food-mongo                  1/1     1            1           6m57s   ts-food-mongo                  mongo                                           app=ts-food-mongo
deployment.apps/ts-food-service                1/1     1            1           6m48s   ts-food-service                codewisdom/ts-food-service:0.0.4                app=ts-food-service
deployment.apps/ts-inside-payment-mongo        1/1     1            1           7m      ts-inside-payment-mongo        mongo                                           app=ts-inside-payment-mongo
deployment.apps/ts-inside-payment-service      0/1     1            0           6m47s   ts-inside-payment-service      codewisdom/ts-inside-payment-service:0.0.4      app=ts-inside-payment-service
deployment.apps/ts-news-service                1/1     1            1           6m47s   ts-news-service                codewisdom/ts-news-service:0.0.4                app=ts-news-service
deployment.apps/ts-notification-service        1/1     1            1           6m46s   ts-notification-service        codewisdom/ts-notification-service:0.0.4        app=ts-notification-service
deployment.apps/ts-order-mongo                 1/1     1            1           7m      ts-order-mongo                 mongo                                           app=ts-order-mongo
deployment.apps/ts-order-other-mongo           1/1     1            1           7m      ts-order-other-mongo           mongo                                           app=ts-order-other-mongo
deployment.apps/ts-order-other-service         0/1     1            0           6m46s   ts-order-other-service         codewisdom/ts-order-other-service:0.0.4         app=ts-order-other-service
deployment.apps/ts-order-service               0/1     1            0           6m46s   ts-order-service               codewisdom/ts-order-service:0.0.4               app=ts-order-service
deployment.apps/ts-payment-mongo               1/1     1            1           7m      ts-payment-mongo               mongo                                           app=ts-payment-mongo
deployment.apps/ts-payment-service             0/1     1            0           6m46s   ts-payment-service             codewisdom/ts-payment-service:0.0.4             app=ts-payment-service
deployment.apps/ts-preserve-other-service      1/1     1            1           6m46s   ts-preserve-other-service      codewisdom/ts-preserve-other-service:0.0.4      app=ts-preserve-other-service
deployment.apps/ts-preserve-service            1/1     1            1           6m46s   ts-preserve-service            codewisdom/ts-preserve-service:0.0.4            app=ts-preserve-service
deployment.apps/ts-price-mongo                 1/1     1            1           7m      ts-price-mongo                 mongo                                           app=ts-price-mongo
deployment.apps/ts-price-service               0/1     1            0           6m46s   ts-price-service               codewisdom/ts-price-service:0.0.4               app=ts-price-service
deployment.apps/ts-rebook-service              1/1     1            1           6m46s   ts-rebook-service              codewisdom/ts-rebook-service:0.0.4              app=ts-rebook-service
deployment.apps/ts-route-mongo                 1/1     1            1           7m1s    ts-route-mongo                 mongo                                           app=ts-route-mongo
deployment.apps/ts-route-plan-service          1/1     1            1           6m45s   ts-route-plan-service          codewisdom/ts-route-plan-service:0.0.4          app=ts-route-plan-service
deployment.apps/ts-route-service               0/1     1            0           6m45s   ts-route-service               codewisdom/ts-route-service:0.0.4               app=ts-route-service
deployment.apps/ts-seat-service                1/1     1            1           6m45s   ts-seat-service                codewisdom/ts-seat-service:0.0.4                app=ts-seat-service
deployment.apps/ts-security-mongo              1/1     1            1           7m      ts-security-mongo              mongo                                           app=ts-security-mongo
deployment.apps/ts-security-service            0/1     1            0           6m45s   ts-security-service            codewisdom/ts-security-service:0.0.4            app=ts-security-service
deployment.apps/ts-station-mongo               1/1     1            1           7m      ts-station-mongo               mongo                                           app=ts-station-mongo
deployment.apps/ts-station-service             0/1     1            0           6m42s   ts-station-service             codewisdom/ts-station-service:0.0.4             app=ts-station-service
deployment.apps/ts-ticket-office-mongo         1/1     1            1           6m58s   ts-ticket-office-mongo         mongo                                           app=ts-ticket-office-mongo
deployment.apps/ts-ticket-office-service       1/1     1            1           6m41s   ts-ticket-office-service       codewisdom/ts-ticket-office-service:0.0.4       app=ts-ticket-office-service
deployment.apps/ts-ticketinfo-service          1/1     1            1           6m41s   ts-ticketinfo-service          codewisdom/ts-ticketinfo-service:0.0.4          app=ts-ticketinfo-service
deployment.apps/ts-train-mongo                 1/1     1            1           7m      ts-train-mongo                 mongo                                           app=ts-train-mongo
deployment.apps/ts-train-service               0/1     1            0           6m41s   ts-train-service               codewisdom/ts-train-service:0.0.4               app=ts-train-service
deployment.apps/ts-travel-mongo                1/1     1            1           7m      ts-travel-mongo                mongo                                           app=ts-travel-mongo
deployment.apps/ts-travel-plan-service         1/1     1            1           6m40s   ts-travel-plan-service         codewisdom/ts-travel-plan-service:0.0.4         app=ts-travel-plan-service
deployment.apps/ts-travel-service              0/1     1            0           6m37s   ts-travel-service              codewisdom/ts-travel-service:0.0.4              app=ts-travel-service
deployment.apps/ts-travel2-mongo               1/1     1            1           7m      ts-travel2-mongo               mongo                                           app=ts-travel2-mongo
deployment.apps/ts-travel2-service             0/1     1            0           6m41s   ts-travel2-service             codewisdom/ts-travel2-service:0.0.4             app=ts-travel2-service
deployment.apps/ts-ui-dashboard                1/1     1            1           6m22s   ts-ui-dashboard                codewisdom/ts-ui-dashboard:0.0.4                app=ts-ui-dashboard
deployment.apps/ts-user-mongo                  1/1     1            1           7m2s    ts-user-mongo                  mongo                                           app=ts-user-mongo
deployment.apps/ts-user-service                0/1     1            0           6m44s   ts-user-service                codewisdom/ts-user-service:0.0.4                app=ts-user-service
deployment.apps/ts-verification-code-service   1/1     1            1           6m37s   ts-verification-code-service   codewisdom/ts-verification-code-service:0.0.4   app=ts-verification-code-service
deployment.apps/ts-voucher-mysql               1/1     1            1           6m58s   ts-voucher-mysql               mysql:5.6.35                                    app=ts-voucher-mysql
deployment.apps/ts-voucher-service             1/1     1            1           6m37s   ts-voucher-service             codewisdom/ts-voucher-service:0.0.4             app=ts-voucher-service

NAME                                                READY   STATUS    RESTARTS       AGE     IP                NODE            NOMINATED NODE   READINESS GATES
pod/ts-admin-basic-info-service-789bb6f584-5dtbk    2/2     Running   0              6m49s   192.168.222.46    emu-worker-7    <none>           <none>
pod/ts-admin-order-service-58f8548766-xbm7q         2/2     Running   0              6m49s   192.168.99.241    emu-worker-6    <none>           <none>
pod/ts-admin-route-service-69677ccb99-5bddn         2/2     Running   0              6m49s   192.168.82.223    emu-worker-10   <none>           <none>
pod/ts-admin-travel-service-64f775c674-c54zj        2/2     Running   0              6m48s   192.168.137.233   emu-worker-2    <none>           <none>
pod/ts-admin-user-service-578779f7f5-fnxqr          2/2     Running   0              6m48s   192.168.173.176   emu-worker-8    <none>           <none>
pod/ts-assurance-mongo-6bf5758ff9-gmcvs             2/2     Running   0              6m58s   192.168.82.224    emu-worker-10   <none>           <none>
pod/ts-assurance-service-b6bcbbdfc-6dhj5            2/2     Running   0              6m48s   192.168.65.47     emu-worker-1    <none>           <none>
pod/ts-auth-mongo-75976bcbf-qbpxf                   2/2     Running   0              7m1s    192.168.173.173   emu-worker-8    <none>           <none>
pod/ts-auth-service-55758cb6-22589                  1/2     Running   2 (2m4s ago)   6m46s   192.168.82.232    emu-worker-10   <none>           <none>
pod/ts-avatar-service-dc968b6dc-krtks               2/2     Running   0              6m34s   192.168.99.243    emu-worker-6    <none>           <none>
pod/ts-basic-service-5b4dd896b-fsqc6                2/2     Running   0              6m48s   192.168.42.115    emu-worker-3    <none>           <none>
pod/ts-cancel-service-656b94c76b-6q66p              2/2     Running   0              6m48s   192.168.135.68    emu-worker-4    <none>           <none>
pod/ts-config-mongo-7d4bb6dd9-db74m                 2/2     Running   0              7m      192.168.173.175   emu-worker-8    <none>           <none>
pod/ts-config-service-7ff76d8cc4-kxxkg              1/2     Error     3 (118s ago)   6m47s   192.168.71.92     emu-worker-9    <none>           <none>
pod/ts-consign-mongo-7db674d4f5-mpbbr               2/2     Running   0              6m57s   192.168.222.43    emu-worker-7    <none>           <none>
pod/ts-consign-price-mongo-dd9b744d7-llj5p          2/2     Running   0              6m56s   192.168.42.116    emu-worker-3    <none>           <none>
pod/ts-consign-price-service-6dc74cc4d9-gdhp7       1/2     Running   2 (105s ago)   6m47s   192.168.237.133   emu-worker-5    <none>           <none>
pod/ts-consign-service-fd57b9b6f-8vrk4              2/2     Running   0              6m47s   192.168.99.245    emu-worker-6    <none>           <none>
pod/ts-contacts-mongo-5c6f76457-b25ls               2/2     Running   0              7m      192.168.42.113    emu-worker-3    <none>           <none>
pod/ts-contacts-service-5ddc7d595-gnwx5             1/2     Running   2 (107s ago)   6m47s   192.168.173.177   emu-worker-8    <none>           <none>
pod/ts-execute-service-74c95746c9-mzr4x             2/2     Running   0              6m47s   192.168.137.239   emu-worker-2    <none>           <none>
pod/ts-food-map-mongo-6449597685-hmxw2              2/2     Running   0              6m57s   192.168.65.44     emu-worker-1    <none>           <none>
pod/ts-food-map-service-956f5f8bf-5gxnt             1/2     Running   2 (114s ago)   6m46s   192.168.42.117    emu-worker-3    <none>           <none>
pod/ts-food-mongo-5c8674657-jvm9j                   2/2     Running   0              6m56s   192.168.71.91     emu-worker-9    <none>           <none>
pod/ts-food-service-857b89dd76-mkw59                2/2     Running   0              6m46s   192.168.65.48     emu-worker-1    <none>           <none>
pod/ts-inside-payment-mongo-fbdb5d84f-99c9d         2/2     Running   0              6m58s   192.168.71.89     emu-worker-9    <none>           <none>
pod/ts-inside-payment-service-5747cb7bd9-vh8sz      1/2     Running   3 (92s ago)    6m46s   192.168.222.47    emu-worker-7    <none>           <none>
pod/ts-news-service-86dd8c765c-dc6sv                2/2     Running   0              6m45s   192.168.71.93     emu-worker-9    <none>           <none>
pod/ts-notification-service-85f469447c-np8qf        2/2     Running   0              6m45s   192.168.141.66    emu-worker-17   <none>           <none>
pod/ts-order-mongo-7975c8c857-lj646                 2/2     Running   0              7m      192.168.135.127   emu-worker-4    <none>           <none>
pod/ts-order-other-mongo-5884dbdc5f-8l92x           2/2     Running   0              7m      192.168.99.240    emu-worker-6    <none>           <none>
pod/ts-order-other-service-ff9c9b599-5nx2t          1/2     Running   3 (62s ago)    6m45s   192.168.135.67    emu-worker-4    <none>           <none>
pod/ts-order-service-6d6bc47ccb-kcwtm               1/2     Running   3 (43s ago)    6m45s   192.168.239.130   emu-worker-39   <none>           <none>
pod/ts-payment-mongo-9bc4d549c-ft7nr                2/2     Running   0              6m58s   192.168.137.234   emu-worker-2    <none>           <none>
pod/ts-payment-service-659fcd8c74-rj5qp             1/2     Running   3 (59s ago)    6m43s   192.168.75.194    emu-worker-23   <none>           <none>
pod/ts-preserve-other-service-95c5cd8b5-qlbvx       2/2     Running   0              6m43s   192.168.185.66    emu-worker-45   <none>           <none>
pod/ts-preserve-service-5b5cf6486d-rxhwp            2/2     Running   0              6m42s   192.168.111.194   emu-worker-16   <none>           <none>
pod/ts-price-mongo-545b849bf9-qgbbd                 2/2     Running   0              6m59s   192.168.42.114    emu-worker-3    <none>           <none>
pod/ts-price-service-74545b8b9-h4l2r                1/2     Running   4 (84s ago)    6m42s   192.168.120.66    emu-worker-25   <none>           <none>
pod/ts-rebook-service-55bfcbf7dd-pcxdx              2/2     Running   0              6m42s   192.168.231.66    emu-worker-38   <none>           <none>
pod/ts-route-mongo-55c8ddb57f-x7ddw                 2/2     Running   0              7m1s    192.168.65.43     emu-worker-1    <none>           <none>
pod/ts-route-plan-service-75cb894df7-xhlz8          2/2     Running   0              6m42s   192.168.178.130   emu-worker-44   <none>           <none>
pod/ts-route-service-97bf58bdf-qw5gv                1/2     Running   4 (74s ago)    6m42s   192.168.201.66    emu-worker-40   <none>           <none>
pod/ts-seat-service-67c8cbd9c9-2b7sl                2/2     Running   0              6m41s   192.168.108.130   emu-worker-14   <none>           <none>
pod/ts-security-mongo-56b44dd49-dnq2g               2/2     Running   0              6m58s   192.168.99.242    emu-worker-6    <none>           <none>
pod/ts-security-service-66cdb4b858-xnnjh            1/2     Running   3 (65s ago)    6m41s   192.168.55.130    emu-worker-24   <none>           <none>
pod/ts-station-mongo-7cdf7b95b9-jx5wn               2/2     Running   0              7m      192.168.137.229   emu-worker-2    <none>           <none>
pod/ts-station-service-74449448b4-n4wtq             1/2     Running   3 (31s ago)    6m41s   192.168.138.194   emu-worker-30   <none>           <none>
pod/ts-ticket-office-mongo-7884b5c5-wpmvz           2/2     Running   0              6m58s   192.168.173.174   emu-worker-8    <none>           <none>
pod/ts-ticket-office-service-9c6dc4c9-c5klg         2/2     Running   0              6m41s   192.168.81.194    emu-worker-43   <none>           <none>
pod/ts-ticketinfo-service-d79b595cb-qks8m           2/2     Running   0              6m41s   192.168.73.2      emu-worker-42   <none>           <none>
pod/ts-train-mongo-696d89986f-pqczt                 2/2     Running   0              7m      192.168.135.123   emu-worker-4    <none>           <none>
pod/ts-train-service-84c579bdd6-x5gjt               1/2     Running   3 (52s ago)    6m41s   192.168.182.194   emu-worker-15   <none>           <none>
pod/ts-travel-mongo-5b695cc86f-rfwx7                2/2     Running   0              7m      192.168.65.38     emu-worker-1    <none>           <none>
pod/ts-travel-plan-service-76c8d6f4d-7nwhl          2/2     Running   0              6m38s   192.168.67.2      emu-worker-33   <none>           <none>
pod/ts-travel-service-dc74b9ccb-gh6pw               1/2     Running   3 (33s ago)    6m37s   192.168.179.130   emu-worker-12   <none>           <none>
pod/ts-travel2-mongo-849df9c589-fghhx               2/2     Running   0              6m59s   192.168.82.226    emu-worker-10   <none>           <none>
pod/ts-travel2-service-7465c79c94-gsh84             1/2     Running   3 (32s ago)    6m40s   192.168.24.130    emu-worker-37   <none>           <none>
pod/ts-ui-dashboard-6874979479-cjkgp                2/2     Running   0              6m22s   192.168.137.240   emu-worker-2    <none>           <none>
pod/ts-user-mongo-56c7467c45-5zvv9                  2/2     Running   0              7m1s    192.168.82.228    emu-worker-10   <none>           <none>
pod/ts-user-service-6b76db8785-kdvxj                1/2     Running   3 (93s ago)    6m41s   192.168.0.130     emu-worker-11   <none>           <none>
pod/ts-verification-code-service-6565b59967-mv69t   2/2     Running   0              6m37s   192.168.133.2     emu-worker-20   <none>           <none>
pod/ts-voucher-mysql-78ff544b48-snx79               2/2     Running   0              6m58s   192.168.135.126   emu-worker-4    <none>           <none>
pod/ts-voucher-service-d4b5b549d-p6khp              2/2     Running   0              6m36s   192.168.135.69    emu-worker-4    <none>           <none>
