LAST SEEN   TYPE      REASON              OBJECT                                               MESSAGE
8m19s       Normal    ScalingReplicaSet   deployment/ts-user-mongo                             Scaled up replica set ts-user-mongo-56c7467c45 from 0 to 1
8m19s       Normal    SuccessfulCreate    replicaset/ts-auth-mongo-75976bcbf                   Created pod: ts-auth-mongo-75976bcbf-qbpxf
8m19s       Normal    ScalingReplicaSet   deployment/ts-route-mongo                            Scaled up replica set ts-route-mongo-55c8ddb57f from 0 to 1
8m19s       Normal    ScalingReplicaSet   deployment/ts-auth-mongo                             Scaled up replica set ts-auth-mongo-75976bcbf from 0 to 1
8m19s       Normal    SuccessfulCreate    replicaset/ts-user-mongo-56c7467c45                  Created pod: ts-user-mongo-56c7467c45-5zvv9
8m18s       Normal    ScalingReplicaSet   deployment/ts-order-mongo                            Scaled up replica set ts-order-mongo-7975c8c857 from 0 to 1
8m18s       Normal    Scheduled           pod/ts-user-mongo-56c7467c45-5zvv9                   Successfully assigned idyn-train-ticket-agent137/ts-user-mongo-56c7467c45-5zvv9 to emu-worker-10
8m18s       Normal    SuccessfulCreate    replicaset/ts-order-other-mongo-5884dbdc5f           Created pod: ts-order-other-mongo-5884dbdc5f-8l92x
8m18s       Normal    ScalingReplicaSet   deployment/ts-order-other-mongo                      Scaled up replica set ts-order-other-mongo-5884dbdc5f from 0 to 1
8m18s       Normal    ScalingReplicaSet   deployment/ts-train-mongo                            Scaled up replica set ts-train-mongo-696d89986f from 0 to 1
8m18s       Normal    Scheduled           pod/ts-order-other-mongo-5884dbdc5f-8l92x            Successfully assigned idyn-train-ticket-agent137/ts-order-other-mongo-5884dbdc5f-8l92x to emu-worker-6
8m18s       Normal    Scheduled           pod/ts-auth-mongo-75976bcbf-qbpxf                    Successfully assigned idyn-train-ticket-agent137/ts-auth-mongo-75976bcbf-qbpxf to emu-worker-8
8m17s       Normal    Scheduled           pod/ts-station-mongo-7cdf7b95b9-jx5wn                Successfully assigned idyn-train-ticket-agent137/ts-station-mongo-7cdf7b95b9-jx5wn to emu-worker-2
8m18s       Normal    SuccessfulCreate    replicaset/ts-station-mongo-7cdf7b95b9               Created pod: ts-station-mongo-7cdf7b95b9-jx5wn
8m18s       Normal    Scheduled           pod/ts-contacts-mongo-5c6f76457-b25ls                Successfully assigned idyn-train-ticket-agent137/ts-contacts-mongo-5c6f76457-b25ls to emu-worker-3
8m18s       Normal    SuccessfulCreate    replicaset/ts-config-mongo-7d4bb6dd9                 Created pod: ts-config-mongo-7d4bb6dd9-db74m
8m18s       Normal    ScalingReplicaSet   deployment/ts-config-mongo                           Scaled up replica set ts-config-mongo-7d4bb6dd9 from 0 to 1
8m18s       Normal    ScalingReplicaSet   deployment/ts-contacts-mongo                         Scaled up replica set ts-contacts-mongo-5c6f76457 from 0 to 1
8m18s       Normal    SuccessfulCreate    replicaset/ts-train-mongo-696d89986f                 Created pod: ts-train-mongo-696d89986f-pqczt
8m18s       Normal    ScalingReplicaSet   deployment/ts-station-mongo                          Scaled up replica set ts-station-mongo-7cdf7b95b9 from 0 to 1
8m18s       Normal    Scheduled           pod/ts-config-mongo-7d4bb6dd9-db74m                  Successfully assigned idyn-train-ticket-agent137/ts-config-mongo-7d4bb6dd9-db74m to emu-worker-8
8m18s       Normal    SuccessfulCreate    replicaset/ts-order-mongo-7975c8c857                 Created pod: ts-order-mongo-7975c8c857-lj646
8m18s       Normal    Scheduled           pod/ts-order-mongo-7975c8c857-lj646                  Successfully assigned idyn-train-ticket-agent137/ts-order-mongo-7975c8c857-lj646 to emu-worker-4
8m18s       Normal    ScalingReplicaSet   deployment/ts-travel-mongo                           Scaled up replica set ts-travel-mongo-5b695cc86f from 0 to 1
8m17s       Normal    Scheduled           pod/ts-train-mongo-696d89986f-pqczt                  Successfully assigned idyn-train-ticket-agent137/ts-train-mongo-696d89986f-pqczt to emu-worker-4
8m18s       Normal    Scheduled           pod/ts-route-mongo-55c8ddb57f-x7ddw                  Successfully assigned idyn-train-ticket-agent137/ts-route-mongo-55c8ddb57f-x7ddw to emu-worker-1
8m18s       Normal    SuccessfulCreate    replicaset/ts-contacts-mongo-5c6f76457               Created pod: ts-contacts-mongo-5c6f76457-b25ls
8m19s       Normal    SuccessfulCreate    replicaset/ts-route-mongo-55c8ddb57f                 Created pod: ts-route-mongo-55c8ddb57f-x7ddw
8m17s       Normal    ScalingReplicaSet   deployment/ts-price-mongo                            Scaled up replica set ts-price-mongo-545b849bf9 from 0 to 1
8m17s       Normal    SuccessfulCreate    replicaset/ts-travel-mongo-5b695cc86f                Created pod: ts-travel-mongo-5b695cc86f-rfwx7
8m16s       Normal    ScalingReplicaSet   deployment/ts-payment-mongo                          Scaled up replica set ts-payment-mongo-9bc4d549c from 0 to 1
8m15s       Normal    Scheduled           pod/ts-security-mongo-56b44dd49-dnq2g                Successfully assigned idyn-train-ticket-agent137/ts-security-mongo-56b44dd49-dnq2g to emu-worker-6
8m15s       Normal    Scheduled           pod/ts-travel2-mongo-849df9c589-fghhx                Successfully assigned idyn-train-ticket-agent137/ts-travel2-mongo-849df9c589-fghhx to emu-worker-10
8m16s       Normal    SuccessfulCreate    replicaset/ts-price-mongo-545b849bf9                 Created pod: ts-price-mongo-545b849bf9-qgbbd
8m16s       Normal    SuccessfulCreate    replicaset/ts-travel2-mongo-849df9c589               Created pod: ts-travel2-mongo-849df9c589-fghhx
8m16s       Normal    ScalingReplicaSet   deployment/ts-inside-payment-mongo                   Scaled up replica set ts-inside-payment-mongo-fbdb5d84f from 0 to 1
8m17s       Normal    ScalingReplicaSet   deployment/ts-travel2-mongo                          Scaled up replica set ts-travel2-mongo-849df9c589 from 0 to 1
8m15s       Normal    Scheduled           pod/ts-assurance-mongo-6bf5758ff9-gmcvs              Successfully assigned idyn-train-ticket-agent137/ts-assurance-mongo-6bf5758ff9-gmcvs to emu-worker-10
8m15s       Normal    Scheduled           pod/ts-price-mongo-545b849bf9-qgbbd                  Successfully assigned idyn-train-ticket-agent137/ts-price-mongo-545b849bf9-qgbbd to emu-worker-3
8m15s       Normal    Scheduled           pod/ts-ticket-office-mongo-7884b5c5-wpmvz            Successfully assigned idyn-train-ticket-agent137/ts-ticket-office-mongo-7884b5c5-wpmvz to emu-worker-8
8m16s       Normal    SuccessfulCreate    replicaset/ts-assurance-mongo-6bf5758ff9             Created pod: ts-assurance-mongo-6bf5758ff9-gmcvs
8m16s       Normal    ScalingReplicaSet   deployment/ts-assurance-mongo                        Scaled up replica set ts-assurance-mongo-6bf5758ff9 from 0 to 1
8m16s       Normal    SuccessfulCreate    replicaset/ts-ticket-office-mongo-7884b5c5           Created pod: ts-ticket-office-mongo-7884b5c5-wpmvz
8m16s       Normal    ScalingReplicaSet   deployment/ts-security-mongo                         Scaled up replica set ts-security-mongo-56b44dd49 from 0 to 1
8m16s       Normal    SuccessfulCreate    replicaset/ts-payment-mongo-9bc4d549c                Created pod: ts-payment-mongo-9bc4d549c-ft7nr
8m16s       Normal    Scheduled           pod/ts-travel-mongo-5b695cc86f-rfwx7                 Successfully assigned idyn-train-ticket-agent137/ts-travel-mongo-5b695cc86f-rfwx7 to emu-worker-1
8m15s       Normal    Scheduled           pod/ts-payment-mongo-9bc4d549c-ft7nr                 Successfully assigned idyn-train-ticket-agent137/ts-payment-mongo-9bc4d549c-ft7nr to emu-worker-2
8m15s       Normal    Scheduled           pod/ts-voucher-mysql-78ff544b48-snx79                Successfully assigned idyn-train-ticket-agent137/ts-voucher-mysql-78ff544b48-snx79 to emu-worker-4
8m15s       Normal    Scheduled           pod/ts-inside-payment-mongo-fbdb5d84f-99c9d          Successfully assigned idyn-train-ticket-agent137/ts-inside-payment-mongo-fbdb5d84f-99c9d to emu-worker-9
8m16s       Normal    SuccessfulCreate    replicaset/ts-voucher-mysql-78ff544b48               Created pod: ts-voucher-mysql-78ff544b48-snx79
8m16s       Normal    ScalingReplicaSet   deployment/ts-ticket-office-mongo                    Scaled up replica set ts-ticket-office-mongo-7884b5c5 from 0 to 1
8m16s       Normal    SuccessfulCreate    replicaset/ts-security-mongo-56b44dd49               Created pod: ts-security-mongo-56b44dd49-dnq2g
8m16s       Normal    ScalingReplicaSet   deployment/ts-voucher-mysql                          Scaled up replica set ts-voucher-mysql-78ff544b48 from 0 to 1
8m16s       Normal    SuccessfulCreate    replicaset/ts-inside-payment-mongo-fbdb5d84f         Created pod: ts-inside-payment-mongo-fbdb5d84f-99c9d
8m15s       Normal    Created             pod/ts-user-mongo-56c7467c45-5zvv9                   Container created
8m15s       Normal    ScalingReplicaSet   deployment/ts-food-map-mongo                         Scaled up replica set ts-food-map-mongo-6449597685 from 0 to 1
