LAST SEEN   TYPE      REASON              OBJECT                                               MESSAGE
7m2s        Normal    ScalingReplicaSet   deployment/ts-user-mongo                             Scaled up replica set ts-user-mongo-56c7467c45 from 0 to 1
7m2s        Normal    SuccessfulCreate    replicaset/ts-auth-mongo-75976bcbf                   Created pod: ts-auth-mongo-75976bcbf-qbpxf
7m2s        Normal    ScalingReplicaSet   deployment/ts-auth-mongo                             Scaled up replica set ts-auth-mongo-75976bcbf from 0 to 1
7m2s        Normal    ScalingReplicaSet   deployment/ts-route-mongo                            Scaled up replica set ts-route-mongo-55c8ddb57f from 0 to 1
7m2s        Normal    SuccessfulCreate    replicaset/ts-user-mongo-56c7467c45                  Created pod: ts-user-mongo-56c7467c45-5zvv9
7m1s        Normal    ScalingReplicaSet   deployment/ts-order-mongo                            Scaled up replica set ts-order-mongo-7975c8c857 from 0 to 1
7m1s        Normal    Scheduled           pod/ts-config-mongo-7d4bb6dd9-db74m                  Successfully assigned idyn-train-ticket-agent137/ts-config-mongo-7d4bb6dd9-db74m to emu-worker-8
7m1s        Normal    ScalingReplicaSet   deployment/ts-travel-mongo                           Scaled up replica set ts-travel-mongo-5b695cc86f from 0 to 1
7m1s        Normal    SuccessfulCreate    replicaset/ts-order-mongo-7975c8c857                 Created pod: ts-order-mongo-7975c8c857-lj646
7m1s        Normal    Scheduled           pod/ts-order-mongo-7975c8c857-lj646                  Successfully assigned idyn-train-ticket-agent137/ts-order-mongo-7975c8c857-lj646 to emu-worker-4
7m1s        Normal    Scheduled           pod/ts-route-mongo-55c8ddb57f-x7ddw                  Successfully assigned idyn-train-ticket-agent137/ts-route-mongo-55c8ddb57f-x7ddw to emu-worker-1
7m2s        Normal    SuccessfulCreate    replicaset/ts-route-mongo-55c8ddb57f                 Created pod: ts-route-mongo-55c8ddb57f-x7ddw
7m1s        Normal    Scheduled           pod/ts-contacts-mongo-5c6f76457-b25ls                Successfully assigned idyn-train-ticket-agent137/ts-contacts-mongo-5c6f76457-b25ls to emu-worker-3
7m1s        Normal    ScalingReplicaSet   deployment/ts-order-other-mongo                      Scaled up replica set ts-order-other-mongo-5884dbdc5f from 0 to 1
7m1s        Normal    SuccessfulCreate    replicaset/ts-order-other-mongo-5884dbdc5f           Created pod: ts-order-other-mongo-5884dbdc5f-8l92x
7m1s        Normal    Scheduled           pod/ts-auth-mongo-75976bcbf-qbpxf                    Successfully assigned idyn-train-ticket-agent137/ts-auth-mongo-75976bcbf-qbpxf to emu-worker-8
7m1s        Normal    Scheduled           pod/ts-order-other-mongo-5884dbdc5f-8l92x            Successfully assigned idyn-train-ticket-agent137/ts-order-other-mongo-5884dbdc5f-8l92x to emu-worker-6
7m          Normal    Scheduled           pod/ts-station-mongo-7cdf7b95b9-jx5wn                Successfully assigned idyn-train-ticket-agent137/ts-station-mongo-7cdf7b95b9-jx5wn to emu-worker-2
7m1s        Normal    Scheduled           pod/ts-user-mongo-56c7467c45-5zvv9                   Successfully assigned idyn-train-ticket-agent137/ts-user-mongo-56c7467c45-5zvv9 to emu-worker-10
7m1s        Normal    SuccessfulCreate    replicaset/ts-station-mongo-7cdf7b95b9               Created pod: ts-station-mongo-7cdf7b95b9-jx5wn
7m1s        Normal    ScalingReplicaSet   deployment/ts-station-mongo                          Scaled up replica set ts-station-mongo-7cdf7b95b9 from 0 to 1
7m1s        Normal    SuccessfulCreate    replicaset/ts-config-mongo-7d4bb6dd9                 Created pod: ts-config-mongo-7d4bb6dd9-db74m
7m1s        Normal    ScalingReplicaSet   deployment/ts-config-mongo                           Scaled up replica set ts-config-mongo-7d4bb6dd9 from 0 to 1
7m          Normal    Scheduled           pod/ts-train-mongo-696d89986f-pqczt                  Successfully assigned idyn-train-ticket-agent137/ts-train-mongo-696d89986f-pqczt to emu-worker-4
7m1s        Normal    SuccessfulCreate    replicaset/ts-train-mongo-696d89986f                 Created pod: ts-train-mongo-696d89986f-pqczt
7m1s        Normal    ScalingReplicaSet   deployment/ts-train-mongo                            Scaled up replica set ts-train-mongo-696d89986f from 0 to 1
7m1s        Normal    SuccessfulCreate    replicaset/ts-contacts-mongo-5c6f76457               Created pod: ts-contacts-mongo-5c6f76457-b25ls
7m1s        Normal    ScalingReplicaSet   deployment/ts-contacts-mongo                         Scaled up replica set ts-contacts-mongo-5c6f76457 from 0 to 1
7m          Normal    SuccessfulCreate    replicaset/ts-travel-mongo-5b695cc86f                Created pod: ts-travel-mongo-5b695cc86f-rfwx7
7m          Normal    ScalingReplicaSet   deployment/ts-price-mongo                            Scaled up replica set ts-price-mongo-545b849bf9 from 0 to 1
6m59s       Normal    SuccessfulCreate    replicaset/ts-assurance-mongo-6bf5758ff9             Created pod: ts-assurance-mongo-6bf5758ff9-gmcvs
7m          Normal    ScalingReplicaSet   deployment/ts-travel2-mongo                          Scaled up replica set ts-travel2-mongo-849df9c589 from 0 to 1
6m58s       Normal    Scheduled           pod/ts-travel2-mongo-849df9c589-fghhx                Successfully assigned idyn-train-ticket-agent137/ts-travel2-mongo-849df9c589-fghhx to emu-worker-10
6m58s       Normal    Scheduled           pod/ts-payment-mongo-9bc4d549c-ft7nr                 Successfully assigned idyn-train-ticket-agent137/ts-payment-mongo-9bc4d549c-ft7nr to emu-worker-2
6m58s       Normal    Scheduled           pod/ts-voucher-mysql-78ff544b48-snx79                Successfully assigned idyn-train-ticket-agent137/ts-voucher-mysql-78ff544b48-snx79 to emu-worker-4
6m59s       Normal    SuccessfulCreate    replicaset/ts-payment-mongo-9bc4d549c                Created pod: ts-payment-mongo-9bc4d549c-ft7nr
6m59s       Normal    SuccessfulCreate    replicaset/ts-ticket-office-mongo-7884b5c5           Created pod: ts-ticket-office-mongo-7884b5c5-wpmvz
6m59s       Normal    ScalingReplicaSet   deployment/ts-payment-mongo                          Scaled up replica set ts-payment-mongo-9bc4d549c from 0 to 1
6m58s       Normal    Scheduled           pod/ts-price-mongo-545b849bf9-qgbbd                  Successfully assigned idyn-train-ticket-agent137/ts-price-mongo-545b849bf9-qgbbd to emu-worker-3
6m59s       Normal    SuccessfulCreate    replicaset/ts-price-mongo-545b849bf9                 Created pod: ts-price-mongo-545b849bf9-qgbbd
6m59s       Normal    SuccessfulCreate    replicaset/ts-voucher-mysql-78ff544b48               Created pod: ts-voucher-mysql-78ff544b48-snx79
6m58s       Normal    Scheduled           pod/ts-assurance-mongo-6bf5758ff9-gmcvs              Successfully assigned idyn-train-ticket-agent137/ts-assurance-mongo-6bf5758ff9-gmcvs to emu-worker-10
6m59s       Normal    ScalingReplicaSet   deployment/ts-assurance-mongo                        Scaled up replica set ts-assurance-mongo-6bf5758ff9 from 0 to 1
6m58s       Normal    Scheduled           pod/ts-security-mongo-56b44dd49-dnq2g                Successfully assigned idyn-train-ticket-agent137/ts-security-mongo-56b44dd49-dnq2g to emu-worker-6
6m59s       Normal    ScalingReplicaSet   deployment/ts-inside-payment-mongo                   Scaled up replica set ts-inside-payment-mongo-fbdb5d84f from 0 to 1
6m58s       Normal    Scheduled           pod/ts-travel-mongo-5b695cc86f-rfwx7                 Successfully assigned idyn-train-ticket-agent137/ts-travel-mongo-5b695cc86f-rfwx7 to emu-worker-1
6m59s       Normal    ScalingReplicaSet   deployment/ts-voucher-mysql                          Scaled up replica set ts-voucher-mysql-78ff544b48 from 0 to 1
6m59s       Normal    SuccessfulCreate    replicaset/ts-travel2-mongo-849df9c589               Created pod: ts-travel2-mongo-849df9c589-fghhx
6m58s       Normal    Scheduled           pod/ts-ticket-office-mongo-7884b5c5-wpmvz            Successfully assigned idyn-train-ticket-agent137/ts-ticket-office-mongo-7884b5c5-wpmvz to emu-worker-8
6m59s       Normal    ScalingReplicaSet   deployment/ts-security-mongo                         Scaled up replica set ts-security-mongo-56b44dd49 from 0 to 1
6m59s       Normal    ScalingReplicaSet   deployment/ts-ticket-office-mongo                    Scaled up replica set ts-ticket-office-mongo-7884b5c5 from 0 to 1
6m59s       Normal    SuccessfulCreate    replicaset/ts-security-mongo-56b44dd49               Created pod: ts-security-mongo-56b44dd49-dnq2g
6m58s       Normal    Scheduled           pod/ts-inside-payment-mongo-fbdb5d84f-99c9d          Successfully assigned idyn-train-ticket-agent137/ts-inside-payment-mongo-fbdb5d84f-99c9d to emu-worker-9
6m59s       Normal    SuccessfulCreate    replicaset/ts-inside-payment-mongo-fbdb5d84f         Created pod: ts-inside-payment-mongo-fbdb5d84f-99c9d
6m58s       Normal    Started             pod/ts-auth-mongo-75976bcbf-qbpxf                    Container started
6m58s       Normal    Pulled              pod/ts-auth-mongo-75976bcbf-qbpxf                    Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m58s       Normal    Started             pod/ts-user-mongo-56c7467c45-5zvv9                   Container started
6m58s       Normal    ScalingReplicaSet   deployment/ts-food-map-mongo                         Scaled up replica set ts-food-map-mongo-6449597685 from 0 to 1
6m58s       Normal    SuccessfulCreate    replicaset/ts-food-map-mongo-6449597685              Created pod: ts-food-map-mongo-6449597685-hmxw2
6m58s       Normal    Created             pod/ts-user-mongo-56c7467c45-5zvv9                   Container created
6m57s       Normal    Scheduled           pod/ts-consign-mongo-7db674d4f5-mpbbr                Successfully assigned idyn-train-ticket-agent137/ts-consign-mongo-7db674d4f5-mpbbr to emu-worker-7
6m58s       Normal    Created             pod/ts-auth-mongo-75976bcbf-qbpxf                    Container created
6m58s       Normal    Pulled              pod/ts-user-mongo-56c7467c45-5zvv9                   Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m58s       Normal    Pulling             pod/ts-train-mongo-696d89986f-pqczt                  Pulling image "registry.istio.io/release/proxyv2:1.30.0"
6m58s       Normal    Pulled              pod/ts-auth-mongo-75976bcbf-qbpxf                    Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m58s       Normal    SuccessfulCreate    replicaset/ts-consign-mongo-7db674d4f5               Created pod: ts-consign-mongo-7db674d4f5-mpbbr
6m58s       Normal    ScalingReplicaSet   deployment/ts-consign-mongo                          Scaled up replica set ts-consign-mongo-7db674d4f5 from 0 to 1
6m58s       Normal    Scheduled           pod/ts-food-map-mongo-6449597685-hmxw2               Successfully assigned idyn-train-ticket-agent137/ts-food-map-mongo-6449597685-hmxw2 to emu-worker-1
6m57s       Normal    Created             pod/ts-station-mongo-7cdf7b95b9-jx5wn                Container created
6m57s       Normal    Pulled              pod/ts-route-mongo-55c8ddb57f-x7ddw                  Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Started             pod/ts-contacts-mongo-5c6f76457-b25ls                Container started
6m57s       Normal    Started             pod/ts-order-other-mongo-5884dbdc5f-8l92x            Container started
6m57s       Normal    Created             pod/ts-order-other-mongo-5884dbdc5f-8l92x            Container created
6m57s       Normal    Pulled              pod/ts-order-other-mongo-5884dbdc5f-8l92x            Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Pulled              pod/ts-user-mongo-56c7467c45-5zvv9                   Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Started             pod/ts-order-other-mongo-5884dbdc5f-8l92x            Container started
6m57s       Normal    Created             pod/ts-order-other-mongo-5884dbdc5f-8l92x            Container created
6m57s       Normal    Pulled              pod/ts-order-other-mongo-5884dbdc5f-8l92x            Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    ScalingReplicaSet   deployment/ts-consign-price-mongo                    Scaled up replica set ts-consign-price-mongo-dd9b744d7 from 0 to 1
6m57s       Normal    SuccessfulCreate    replicaset/ts-consign-price-mongo-dd9b744d7          Created pod: ts-consign-price-mongo-dd9b744d7-llj5p
6m57s       Normal    Pulled              pod/ts-contacts-mongo-5c6f76457-b25ls                Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Pulled              pod/ts-route-mongo-55c8ddb57f-x7ddw                  Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Pulled              pod/ts-station-mongo-7cdf7b95b9-jx5wn                Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Started             pod/ts-station-mongo-7cdf7b95b9-jx5wn                Container started
6m57s       Normal    Pulled              pod/ts-contacts-mongo-5c6f76457-b25ls                Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Pulled              pod/ts-station-mongo-7cdf7b95b9-jx5wn                Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m57s       Normal    Started             pod/ts-route-mongo-55c8ddb57f-x7ddw                  Container started
6m57s       Normal    Pulling             pod/ts-auth-mongo-75976bcbf-qbpxf                    Pulling image "mongo"
6m56s       Normal    Scheduled           pod/ts-consign-price-mongo-dd9b744d7-llj5p           Successfully assigned idyn-train-ticket-agent137/ts-consign-price-mongo-dd9b744d7-llj5p to emu-worker-3
6m58s       Normal    Started             pod/ts-auth-mongo-75976bcbf-qbpxf                    Container started
6m58s       Normal    Created             pod/ts-auth-mongo-75976bcbf-qbpxf                    Container created
6m57s       Normal    Created             pod/ts-route-mongo-55c8ddb57f-x7ddw                  Container created
6m57s       Normal    ScalingReplicaSet   deployment/ts-food-mongo                             Scaled up replica set ts-food-mongo-5c8674657 from 0 to 1
6m57s       Normal    SuccessfulCreate    replicaset/ts-food-mongo-5c8674657                   Created pod: ts-food-mongo-5c8674657-jvm9j
6m56s       Normal    Scheduled           pod/ts-food-mongo-5c8674657-jvm9j                    Successfully assigned idyn-train-ticket-agent137/ts-food-mongo-5c8674657-jvm9j to emu-worker-9
6m57s       Normal    Created             pod/ts-contacts-mongo-5c6f76457-b25ls                Container created
6m56s       Normal    Started             pod/ts-contacts-mongo-5c6f76457-b25ls                Container started
6m56s       Normal    Created             pod/ts-user-mongo-56c7467c45-5zvv9                   Container created
6m56s       Normal    Pulled              pod/ts-config-mongo-7d4bb6dd9-db74m                  Container image "registry.istio.io/release/proxyv2:1.30.0" already present on machine and can be accessed by the pod
6m56s       Normal    Created             pod/ts-config-mongo-7d4bb6dd9-db74m                  Container created
6m56s       Normal    Started             pod/ts-user-mongo-56c7467c45-5zvv9                   Container started
