step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
10,10.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.958129,0.000000,0.026923,1.000000,0.02692335,1.440440,0.000000,7,0.467762,1.918165,,,72.365434,119.947368,0.603310,0.000000
11,11.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.006945,0.000000,0.048480,1.000000,0.04847973,1.440440,0.000000,7,0.467762,1.918165,,,75.809395,119.947368,0.632022,0.000000
12,12.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.951181,0.000000,0.055379,1.000000,0.05537944,1.440440,0.000000,7,0.467762,1.918165,,,78.214434,119.947368,0.652073,0.000000
13,13.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.008732,0.000000,0.057053,1.000000,0.05705302,1.440440,0.000000,7,0.467762,1.918165,,,76.955800,119.947368,0.641580,0.000000
14,14.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.019276,0.000000,0.010345,1.000000,0.01034487,1.440440,0.000000,7,0.467762,1.918165,,,73.627074,119.947368,0.613828,0.000000
15,15.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.955035,0.000000,0.063026,1.000000,0.06302645,1.440440,0.000000,7,0.467762,1.918165,,,75.118788,119.947368,0.626265,0.000000
16,16.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.953677,0.000000,0.458394,0.607143,0.45839355,1.525982,0.500000,7,0.359677,1.100147,,,87.158728,113.447368,0.768275,0.000000
17,17.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.932009,0.000000,0.022720,1.000000,0.02272002,1.525982,0.000000,7,0.359677,1.100147,,,63.928533,113.447368,0.563508,0.000000
18,18.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.958118,0.000000,0.027250,1.000000,0.02725000,1.525982,0.000000,7,0.359677,1.100147,,,64.097648,113.447368,0.564999,0.000000
19,19.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.956003,0.000000,0.002208,1.000000,0.00220790,1.525982,0.000000,7,0.359677,1.100147,,,67.165476,113.447368,0.592041,0.000000
20,20.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.983954,0.000000,0.028407,1.000000,0.02840689,1.525982,0.000000,7,0.359677,1.100147,,,61.436249,113.447368,0.541540,0.000000
21,21.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.030524,0.000000,0.045191,1.000000,0.04519145,1.525982,0.000000,7,0.359677,1.100147,,,64.205544,113.447368,0.565950,0.000000
22,22.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.963095,0.000000,0.065432,1.000000,0.06543199,1.525982,0.000000,7,0.359677,1.100147,,,71.127722,113.447368,0.626967,0.000000
23,23.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.006382,0.000000,0.043012,1.000000,0.04301228,1.525982,0.000000,7,0.359677,1.100147,,,64.094283,113.447368,0.564969,0.000000
24,24.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.970929,0.000000,0.035228,1.000000,0.03522780,1.525982,0.000000,7,0.359677,1.100147,,,67.616293,113.447368,0.596015,0.000000
25,25.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.970564,0.500000,0.818670,-0.638844,0.81866952,1.525982,1.000000,14,0.344308,0.539631,,,160.815015,191.447368,0.839996,0.000000
26,26.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.960182,0.000000,0.010697,1.000000,0.01069669,1.525982,0.000000,14,0.344308,0.539631,,,122.818228,191.447368,0.641525,0.000000
27,27.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.022493,0.000000,0.060941,1.000000,0.06094050,1.525982,0.000000,14,0.344308,0.539631,,,126.253809,191.447368,0.659470,0.000000
28,28.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.035734,0.000000,0.012784,1.000000,0.01278406,1.525982,0.000000,14,0.344308,0.539631,,,130.485460,191.447368,0.681574,0.000000
29,29.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.962189,0.500000,0.745527,-0.492688,0.74552692,1.440440,0.800000,7,0.418771,0.479206,,,125.295319,145.947368,0.858497,0.000000
30,30.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.012546,0.000000,0.049733,1.000000,0.04973323,1.440440,0.000000,7,0.418771,0.479206,,,94.590287,145.947368,0.648112,0.000000
31,31.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.013412,0.000000,0.000855,1.000000,0.00085459,1.440440,0.000000,7,0.418771,0.479206,,,92.761929,145.947368,0.635585,0.000000
32,32.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.011955,0.000000,0.001438,1.000000,0.00143822,1.440440,0.000000,7,0.418771,0.479206,,,95.683151,145.947368,0.655600,0.000000
33,33.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.982231,0.500000,0.748909,-0.492688,0.74890950,1.525982,0.800000,14,0.344308,0.539631,,,161.109326,191.447368,0.841533,0.000000
34,34.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.955958,0.000000,0.026749,1.000000,0.02674881,1.525982,0.000000,14,0.344308,0.539631,,,122.439571,191.447368,0.639547,0.000000
35,35.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.016889,0.000000,0.059919,1.000000,0.05991930,1.525982,0.000000,14,0.344308,0.539631,,,128.948800,191.447368,0.673547,0.000000
36,36.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.993152,0.000000,0.023342,1.000000,0.02334227,1.525982,0.000000,14,0.344308,0.539631,,,122.856778,191.447368,0.641726,0.000000
37,37.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.989138,0.000000,0.004042,1.000000,0.00404180,1.525982,0.000000,14,0.344308,0.539631,,,125.779254,191.447368,0.656991,0.000000
38,38.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.026941,0.000000,0.036811,1.000000,0.03681138,1.525982,0.000000,14,0.344308,0.539631,,,127.429860,191.447368,0.665613,0.000000
39,39.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.964441,0.000000,0.060861,1.000000,0.06086104,1.525982,0.000000,14,0.344308,0.539631,,,126.008929,191.447368,0.658191,0.000000
40,40.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.973081,0.500000,0.861035,-0.629414,0.86103502,1.012248,1.000000,7,0.347958,0.133792,,,122.448538,139.447368,0.878099,0.000000
41,41.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,0.980257,0.000000,0.007321,1.000000,0.00732069,1.012248,0.000000,7,0.347958,0.133792,,,86.668419,139.447368,0.621513,0.000000
42,42.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.049836,0.500000,0.858405,-0.629414,0.85840502,1.525982,1.000000,14,0.344308,0.539631,,,166.753323,191.447368,0.871014,0.000000
43,43.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.999750,0.000000,0.047708,1.000000,0.04770824,1.525982,0.000000,14,0.344308,0.539631,,,125.639234,191.447368,0.656260,0.000000
44,44.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,1.004854,0.000000,0.005079,1.000000,0.00507944,1.525982,0.000000,14,0.344308,0.539631,,,129.467981,191.447368,0.676259,0.000000
45,45.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.032776,0.500000,0.819590,-0.638844,0.81958985,1.525982,1.000000,7,0.359677,1.100147,,,104.096029,113.447368,0.917571,0.000000
46,46.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.986793,0.000000,0.044524,1.000000,0.04452374,1.525982,0.000000,7,0.359677,1.100147,,,67.062047,113.447368,0.591129,0.000000
47,47.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.962714,0.000000,0.024401,1.000000,0.02440150,1.525982,0.000000,7,0.359677,1.100147,,,64.391434,113.447368,0.567589,0.000000
48,48.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.984021,0.000000,0.021653,1.000000,0.02165306,1.525982,0.000000,7,0.359677,1.100147,,,66.111829,113.447368,0.582753,0.000000
49,49.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.964091,0.000000,0.590107,-0.392857,0.59010708,1.440440,0.800000,7,0.418771,0.479206,,,115.867534,145.947368,0.793899,0.000000
50,50.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.030403,0.000000,0.064355,1.000000,0.06435540,1.440440,0.000000,7,0.418771,0.479206,,,95.500431,145.947368,0.654348,0.000000
51,51.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.038944,0.000000,0.008221,1.000000,0.00822076,1.440440,0.000000,7,0.418771,0.479206,,,93.503860,145.947368,0.640668,0.000000
52,52.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.998521,0.000000,0.038908,1.000000,0.03890751,1.440440,0.000000,7,0.418771,0.479206,,,99.949204,145.947368,0.684830,0.000000
53,53.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.962230,0.000000,0.036345,1.000000,0.03634473,1.440440,0.000000,7,0.418771,0.479206,,,92.216132,145.947368,0.631845,0.000000
54,54.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.968161,0.000000,0.006126,1.000000,0.00612589,1.440440,0.000000,7,0.418771,0.479206,,,91.029961,145.947368,0.623718,0.000000
55,55.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.972573,0.000000,0.004537,1.000000,0.00453652,1.440440,0.000000,7,0.418771,0.479206,,,94.404789,145.947368,0.646841,0.000000
56,56.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,0.979383,0.000000,0.006953,1.000000,0.00695272,1.440440,0.000000,7,0.418771,0.479206,,,89.375599,145.947368,0.612382,0.000000
57,57.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.013350,0.000000,0.033520,1.000000,0.03351995,1.440440,0.000000,7,0.418771,0.479206,,,94.912315,145.947368,0.650319,0.000000
58,58.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.963651,0.000000,0.716738,0.071429,0.71673848,1.440440,0.800000,7,0.467762,1.918165,,,107.260764,119.947368,0.894232,0.000000
59,59.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.007724,0.000000,0.043735,1.000000,0.04373471,1.440440,0.000000,7,0.467762,1.918165,,,78.128901,119.947368,0.651360,0.000000
60,60.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.000905,0.000000,0.006767,1.000000,0.00676666,1.440440,0.000000,7,0.467762,1.918165,,,77.095152,119.947368,0.642742,0.000000
61,61.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,0.979896,0.000000,0.020989,1.000000,0.02098940,1.440440,0.000000,7,0.467762,1.918165,,,72.055484,119.947368,0.600726,0.000000
62,62.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.986743,0.000000,0.459097,0.607143,0.45909745,1.525982,0.500000,7,0.359677,1.100147,,,82.787309,113.447368,0.729742,0.000000
63,63.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.032054,0.000000,0.043903,1.000000,0.04390349,1.525982,0.000000,7,0.359677,1.100147,,,64.707474,113.447368,0.570374,0.000000
64,64.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.035401,0.000000,0.003233,1.000000,0.00323262,1.525982,0.000000,7,0.359677,1.100147,,,66.998329,113.447368,0.590568,0.000000
65,65.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.988327,0.000000,0.045465,1.000000,0.04546463,1.525982,0.000000,7,0.359677,1.100147,,,65.056274,113.447368,0.573449,0.000000
66,66.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.016859,0.000000,0.028058,1.000000,0.02805840,1.525982,0.000000,7,0.359677,1.100147,,,67.186556,113.447368,0.592227,0.000000
67,67.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.055076,0.000000,0.036223,1.000000,0.03622288,1.525982,0.000000,7,0.359677,1.100147,,,69.652058,113.447368,0.613959,0.000000
68,68.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.021831,0.000000,0.031510,1.000000,0.03151031,1.525982,0.000000,7,0.359677,1.100147,,,67.491790,113.447368,0.594917,0.000000
69,69.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.049626,0.000000,0.026481,1.000000,0.02648095,1.525982,0.000000,7,0.359677,1.100147,,,69.028174,113.447368,0.608460,0.000000
70,70.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.063027,0.000000,0.012607,1.000000,0.01260687,1.525982,0.000000,7,0.359677,1.100147,,,74.014471,113.447368,0.652412,0.000000
71,71.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.016527,0.000000,0.043744,1.000000,0.04374358,1.525982,0.000000,7,0.359677,1.100147,,,71.764636,113.447368,0.632581,0.000000
72,72.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.985301,0.000000,0.030718,1.000000,0.03071813,1.525982,0.000000,7,0.359677,1.100147,,,69.434134,113.447368,0.612038,0.000000
73,73.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,0.973291,0.000000,0.012189,1.000000,0.01218938,1.525982,0.000000,7,0.359677,1.100147,,,60.178549,113.447368,0.530453,0.000000
74,74.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.033116,0.000000,0.057908,1.000000,0.05790755,1.525982,0.000000,7,0.359677,1.100147,,,68.747939,113.447368,0.605990,0.000000
75,75.000,0.668421,0.036842,0.184211,0.036842,0.055263,0.018421,80.210526,4.421053,22.105263,4.421053,6.631579,2.210526,1.068647,0.000000,0.033248,1.000000,0.03324842,1.525982,0.000000,7,0.359677,1.100147,,,71.195108,113.447368,0.627561,0.000000
76,76.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.034368,0.000000,0.622189,-0.428571,0.62218878,1.368091,0.800000,7,0.411186,0.478705,,,111.421863,132.947368,0.838090,0.000000
77,77.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.007542,0.000000,0.025935,1.000000,0.02593470,1.368091,0.000000,7,0.411186,0.478705,,,83.337646,132.947368,0.626847,0.000000
78,78.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.983134,0.000000,0.024225,1.000000,0.02422492,1.368091,0.000000,7,0.411186,0.478705,,,85.902346,132.947368,0.646138,0.000000
79,79.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.051194,0.000000,0.064745,1.000000,0.06474520,1.368091,0.000000,7,0.411186,0.478705,,,88.181362,132.947368,0.663280,0.000000
80,80.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,0.984182,0.000000,0.063748,1.000000,0.06374809,1.368091,0.000000,7,0.411186,0.478705,,,84.532930,132.947368,0.635838,0.000000
81,81.000,0.018421,0.036842,0.184211,0.036842,0.705263,0.018421,2.210526,4.421053,22.105263,4.421053,84.631579,2.210526,1.038619,0.000000,0.052412,1.000000,0.05241202,1.368091,0.000000,7,0.411186,0.478705,,,93.050367,132.947368,0.699904,0.000000
82,82.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.051306,0.000000,0.577326,0.107143,0.57732597,1.440440,0.800000,7,0.467762,1.918165,,,102.731566,119.947368,0.856472,0.000000
83,83.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.034467,0.000000,0.016018,1.000000,0.01601781,1.440440,0.000000,7,0.467762,1.918165,,,70.476384,119.947368,0.587561,0.000000
84,84.000,0.018421,0.686842,0.184211,0.036842,0.055263,0.018421,2.210526,82.421053,22.105263,4.421053,6.631579,2.210526,1.061191,0.000000,0.025184,1.000000,0.02518371,1.440440,0.000000,7,0.467762,1.918165,,,75.806044,119.947368,0.631994,0.000000
85,85.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.986153,0.500000,0.821176,-0.558694,0.82117624,1.525982,1.000000,14,0.344308,0.539631,,,163.065384,191.447368,0.851750,0.000000
86,86.000,0.018421,0.036842,0.184211,0.036842,0.055263,0.668421,2.210526,4.421053,22.105263,4.421053,6.631579,80.210526,0.989038,0.000000,0.002917,1.000000,0.00291702,1.525982,0.000000,14,0.344308,0.539631,,,124.777337,191.447368,0.651758,0.000000
87,87.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.076114,0.500000,0.864725,-0.629414,0.86472511,1.012248,1.000000,7,0.347958,0.133792,,,131.032182,139.447368,0.939653,0.000000
88,88.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.029878,0.000000,0.042966,1.000000,0.04296602,1.012248,0.000000,7,0.347958,0.133792,,,89.732309,139.447368,0.643485,0.000000
89,89.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.007449,0.000000,0.021778,1.000000,0.02177815,1.012248,0.000000,7,0.347958,0.133792,,,89.365513,139.447368,0.640855,0.000000
90,90.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.055083,0.000000,0.045147,1.000000,0.04514698,1.012248,0.000000,7,0.347958,0.133792,,,91.982724,139.447368,0.659623,0.000000
91,91.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.065856,0.000000,0.010108,1.000000,0.01010758,1.012248,0.000000,7,0.347958,0.133792,,,91.830525,139.447368,0.658532,0.000000
92,92.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.014325,0.000000,0.048347,1.000000,0.04834655,1.012248,0.000000,7,0.347958,0.133792,,,85.622891,139.447368,0.614016,0.000000
93,93.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.001813,0.000000,0.012336,1.000000,0.01233583,1.012248,0.000000,7,0.347958,0.133792,,,86.713512,139.447368,0.621837,0.000000
94,94.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.003121,0.000000,0.001304,1.000000,0.00130361,1.012248,0.000000,7,0.347958,0.133792,,,86.410130,139.447368,0.619661,0.000000
95,95.000,0.018421,0.036842,0.834211,0.036842,0.055263,0.018421,2.210526,4.421053,100.105263,4.421053,6.631579,2.210526,1.046853,0.000000,0.041775,1.000000,0.04177527,1.012248,0.000000,7,0.347958,0.133792,,,93.540938,139.447368,0.670797,0.000000
96,96.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.071108,0.000000,0.726991,-0.392857,0.72699109,1.440440,0.800000,7,0.418771,0.479206,,,128.271625,145.947368,0.878890,0.000000
97,97.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.008285,0.000000,0.058653,1.000000,0.05865310,1.440440,0.000000,7,0.418771,0.479206,,,98.875664,145.947368,0.677475,0.000000
98,98.000,0.018421,0.036842,0.184211,0.686842,0.055263,0.018421,2.210526,4.421053,22.105263,82.421053,6.631579,2.210526,1.036596,0.000000,0.027312,1.000000,0.02731160,1.440440,0.000000,7,0.418771,0.479206,,,94.256286,145.947368,0.645824,0.000000
