benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,3,3.000,replay,mixed,0.963664,0.008687,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.014748,0.014748,7,7,0,59.153060,59.153060,59.153060,59.153060,120.000000,0.000000,113.447368,0.521414,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,3,3.000,replay,mixed,0.963664,0.008687,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.014748,0.014748,7,7,0,55.159144,55.159144,55.159144,55.159144,120.000000,0.000000,113.447368,0.486209,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,4,4.000,replay,mixed,0.998002,0.034407,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.012323,0.012323,7,7,0,66.231509,66.231509,66.231509,66.231509,120.000000,0.000000,113.447368,0.583808,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,4,4.000,replay,mixed,0.998002,0.034407,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.012323,0.012323,7,7,0,64.308263,64.308263,64.308263,64.308263,120.000000,0.000000,113.447368,0.566855,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,4,4.000,replay,mixed,0.998002,0.034407,7,1.525982,0.000000,0.359677,1.100147,,,0.000000,0.012323,0.012323,7,7,0,59.443819,59.443819,59.443819,59.443819,120.000000,0.000000,113.447368,0.523977,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,5,5.000,replay,mixed,0.929011,0.457687,7,1.012248,0.800000,0.347958,0.133792,,,0.000000,0.008608,0.008608,7,7,0,109.547517,109.547517,109.547517,109.547517,120.000000,0.000000,139.447368,0.785583,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,5,5.000,replay,mixed,0.929011,0.457687,7,1.012248,0.800000,0.347958,0.133792,,,0.000000,0.008608,0.008608,7,7,0,105.606645,105.606645,105.606645,105.606645,120.000000,0.000000,139.447368,0.757323,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,5,5.000,replay,mixed,0.929011,0.457687,7,1.012248,0.800000,0.347958,0.133792,,,0.000000,0.008608,0.008608,7,7,0,95.922521,95.922521,95.922521,95.922521,120.000000,0.000000,139.447368,0.687876,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,6,6.000,replay,mixed,0.946261,0.635542,7,1.440440,0.500000,0.467762,1.918165,,,0.000000,0.008156,0.008156,7,7,0,99.886274,99.886274,99.886274,99.886274,120.000000,0.000000,119.947368,0.832751,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,6,6.000,replay,mixed,0.946261,0.635542,7,1.440440,0.500000,0.467762,1.918165,,,0.000000,0.008156,0.008156,7,7,0,91.873265,91.873265,91.873265,91.873265,120.000000,0.000000,119.947368,0.765946,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,6,6.000,replay,mixed,0.946261,0.635542,7,1.440440,0.500000,0.467762,1.918165,,,0.000000,0.008156,0.008156,7,7,0,87.172735,87.172735,87.172735,87.172735,120.000000,0.000000,119.947368,0.726758,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,7,7.000,replay,mixed,0.978317,0.032767,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.024255,0.024255,7,7,0,72.976610,72.976610,72.976610,72.976610,120.000000,0.000000,119.947368,0.608405,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,7,7.000,replay,mixed,0.978317,0.032767,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.024255,0.024255,7,7,0,69.985627,69.985627,69.985627,69.985627,120.000000,0.000000,119.947368,0.583469,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,7,7.000,replay,mixed,0.978317,0.032767,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.024255,0.024255,7,7,0,63.324543,63.324543,63.324543,63.324543,120.000000,0.000000,119.947368,0.527936,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,8,8.000,replay,mixed,0.935251,0.044021,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008446,0.008446,7,7,0,72.232389,72.232389,72.232389,72.232389,120.000000,0.000000,119.947368,0.602201,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,8,8.000,replay,mixed,0.935251,0.044021,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008446,0.008446,7,7,0,69.214411,69.214411,69.214411,69.214411,120.000000,0.000000,119.947368,0.577040,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,8,8.000,replay,mixed,0.935251,0.044021,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008446,0.008446,7,7,0,66.182739,66.182739,66.182739,66.182739,120.000000,0.000000,119.947368,0.551765,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,9,9.000,replay,mixed,0.984638,0.050158,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.011191,0.011191,7,7,0,76.068425,76.068425,76.068425,76.068425,120.000000,0.000000,119.947368,0.634182,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,9,9.000,replay,mixed,0.984638,0.050158,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.011191,0.011191,7,7,0,68.470995,68.470995,68.470995,68.470995,120.000000,0.000000,119.947368,0.570842,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,9,9.000,replay,mixed,0.984638,0.050158,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.011191,0.011191,7,7,0,63.144621,63.144621,63.144621,63.144621,120.000000,0.000000,119.947368,0.526436,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,10,10.000,replay,mixed,0.958129,0.026923,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008396,0.008396,7,7,0,72.365434,72.365434,72.365434,72.365434,120.000000,0.000000,119.947368,0.603310,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,10,10.000,replay,mixed,0.958129,0.026923,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008396,0.008396,7,7,0,69.889584,69.889584,69.889584,69.889584,120.000000,0.000000,119.947368,0.582669,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,10,10.000,replay,mixed,0.958129,0.026923,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008396,0.008396,7,7,0,65.286302,65.286302,65.286302,65.286302,120.000000,0.000000,119.947368,0.544291,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,11,11.000,replay,mixed,1.006945,0.048480,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008596,0.008596,7,7,0,75.809395,75.809395,75.809395,75.809395,120.000000,0.000000,119.947368,0.632022,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,11,11.000,replay,mixed,1.006945,0.048480,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008596,0.008596,7,7,0,68.924042,68.924042,68.924042,68.924042,120.000000,0.000000,119.947368,0.574619,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,11,11.000,replay,mixed,1.006945,0.048480,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008596,0.008596,7,7,0,69.783052,69.783052,69.783052,69.783052,120.000000,0.000000,119.947368,0.581781,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,12,12.000,replay,mixed,0.951181,0.055379,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008366,0.008366,7,7,0,78.214434,78.214434,78.214434,78.214434,120.000000,0.000000,119.947368,0.652073,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,12,12.000,replay,mixed,0.951181,0.055379,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008366,0.008366,7,7,0,71.590248,71.590248,71.590248,71.590248,120.000000,0.000000,119.947368,0.596847,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,12,12.000,replay,mixed,0.951181,0.055379,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008366,0.008366,7,7,0,70.146855,70.146855,70.146855,70.146855,120.000000,0.000000,119.947368,0.584814,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,13,13.000,replay,mixed,1.008732,0.057053,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008626,0.008626,7,7,0,76.955800,76.955800,76.955800,76.955800,120.000000,0.000000,119.947368,0.641580,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,13,13.000,replay,mixed,1.008732,0.057053,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008626,0.008626,7,7,0,73.879129,73.879129,73.879129,73.879129,120.000000,0.000000,119.947368,0.615930,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,13,13.000,replay,mixed,1.008732,0.057053,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.008626,0.008626,7,7,0,67.435290,67.435290,67.435290,67.435290,120.000000,0.000000,119.947368,0.562207,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,kubernetes-default,K8s default,14,14.000,replay,mixed,1.019276,0.010345,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.007935,0.007935,7,7,0,73.627074,73.627074,73.627074,73.627074,120.000000,0.000000,119.947368,0.613828,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,cga,CGA,14,14.000,replay,mixed,1.019276,0.010345,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.007935,0.007935,7,7,0,69.497736,69.497736,69.497736,69.497736,120.000000,0.000000,119.947368,0.579402,0.000000,45,,,,,,,,,
online-boutique,online-boutique-longmix-stageD-scale45-replica5-markov-steps1000-20260612T140746Z,idyn-ob-scale45-replica5,scale45,replica5,adservice=5;cartservice=5;checkoutservice=5;currencyservice=5;emailservice=5;frontend=5;paymentservice=5;productcatalogservice=5;recommendationservice=5;redis-cart=1;shippingservice=5,markov,stageD,hda,HDA,14,14.000,replay,mixed,1.019276,0.010345,7,1.440440,0.000000,0.467762,1.918165,,,0.000000,0.007935,0.007935,7,7,0,66.251674,66.251674,66.251674,66.251674,120.000000,0.000000,119.947368,0.552340,0.000000,45,,,,,,,,,
