policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
kubernetes-default,K8s default,4,4.000,replay,0.998002,0.034407,7,1.525982,0.000000,0.359677,1.100147,,,66.231509,113.447368,0.583808,0.000000
cga,CGA,4,4.000,replay,0.998002,0.034407,7,1.525982,0.000000,0.359677,1.100147,,,64.308263,113.447368,0.566855,0.000000
hda,HDA,4,4.000,replay,0.998002,0.034407,7,1.525982,0.000000,0.359677,1.100147,,,59.443819,113.447368,0.523977,0.000000
kubernetes-default,K8s default,5,5.000,replay,0.929011,0.457687,7,1.012248,0.800000,0.347958,0.133792,,,109.547517,139.447368,0.785583,0.000000
cga,CGA,5,5.000,replay,0.929011,0.457687,7,1.012248,0.800000,0.347958,0.133792,,,105.606645,139.447368,0.757323,0.000000
hda,HDA,5,5.000,replay,0.929011,0.457687,7,1.012248,0.800000,0.347958,0.133792,,,95.922521,139.447368,0.687876,0.000000
kubernetes-default,K8s default,6,6.000,replay,0.946261,0.635542,7,1.440440,0.500000,0.467762,1.918165,,,99.886274,119.947368,0.832751,0.000000
cga,CGA,6,6.000,replay,0.946261,0.635542,7,1.440440,0.500000,0.467762,1.918165,,,91.873265,119.947368,0.765946,0.000000
hda,HDA,6,6.000,replay,0.946261,0.635542,7,1.440440,0.500000,0.467762,1.918165,,,87.172735,119.947368,0.726758,0.000000
kubernetes-default,K8s default,7,7.000,replay,0.978317,0.032767,7,1.440440,0.000000,0.467762,1.918165,,,72.976610,119.947368,0.608405,0.000000
cga,CGA,7,7.000,replay,0.978317,0.032767,7,1.440440,0.000000,0.467762,1.918165,,,69.985627,119.947368,0.583469,0.000000
hda,HDA,7,7.000,replay,0.978317,0.032767,7,1.440440,0.000000,0.467762,1.918165,,,63.324543,119.947368,0.527936,0.000000
kubernetes-default,K8s default,8,8.000,replay,0.935251,0.044021,7,1.440440,0.000000,0.467762,1.918165,,,72.232389,119.947368,0.602201,0.000000
cga,CGA,8,8.000,replay,0.935251,0.044021,7,1.440440,0.000000,0.467762,1.918165,,,69.214411,119.947368,0.577040,0.000000
hda,HDA,8,8.000,replay,0.935251,0.044021,7,1.440440,0.000000,0.467762,1.918165,,,66.182739,119.947368,0.551765,0.000000
kubernetes-default,K8s default,9,9.000,replay,0.984638,0.050158,7,1.440440,0.000000,0.467762,1.918165,,,76.068425,119.947368,0.634182,0.000000
cga,CGA,9,9.000,replay,0.984638,0.050158,7,1.440440,0.000000,0.467762,1.918165,,,68.470995,119.947368,0.570842,0.000000
hda,HDA,9,9.000,replay,0.984638,0.050158,7,1.440440,0.000000,0.467762,1.918165,,,63.144621,119.947368,0.526436,0.000000
kubernetes-default,K8s default,10,10.000,replay,0.958129,0.026923,7,1.440440,0.000000,0.467762,1.918165,,,72.365434,119.947368,0.603310,0.000000
cga,CGA,10,10.000,replay,0.958129,0.026923,7,1.440440,0.000000,0.467762,1.918165,,,69.889584,119.947368,0.582669,0.000000
hda,HDA,10,10.000,replay,0.958129,0.026923,7,1.440440,0.000000,0.467762,1.918165,,,65.286302,119.947368,0.544291,0.000000
kubernetes-default,K8s default,11,11.000,replay,1.006945,0.048480,7,1.440440,0.000000,0.467762,1.918165,,,75.809395,119.947368,0.632022,0.000000
cga,CGA,11,11.000,replay,1.006945,0.048480,7,1.440440,0.000000,0.467762,1.918165,,,68.924042,119.947368,0.574619,0.000000
hda,HDA,11,11.000,replay,1.006945,0.048480,7,1.440440,0.000000,0.467762,1.918165,,,69.783052,119.947368,0.581781,0.000000
kubernetes-default,K8s default,12,12.000,replay,0.951181,0.055379,7,1.440440,0.000000,0.467762,1.918165,,,78.214434,119.947368,0.652073,0.000000
cga,CGA,12,12.000,replay,0.951181,0.055379,7,1.440440,0.000000,0.467762,1.918165,,,71.590248,119.947368,0.596847,0.000000
hda,HDA,12,12.000,replay,0.951181,0.055379,7,1.440440,0.000000,0.467762,1.918165,,,70.146855,119.947368,0.584814,0.000000
kubernetes-default,K8s default,13,13.000,replay,1.008732,0.057053,7,1.440440,0.000000,0.467762,1.918165,,,76.955800,119.947368,0.641580,0.000000
cga,CGA,13,13.000,replay,1.008732,0.057053,7,1.440440,0.000000,0.467762,1.918165,,,73.879129,119.947368,0.615930,0.000000
hda,HDA,13,13.000,replay,1.008732,0.057053,7,1.440440,0.000000,0.467762,1.918165,,,67.435290,119.947368,0.562207,0.000000
kubernetes-default,K8s default,14,14.000,replay,1.019276,0.010345,7,1.440440,0.000000,0.467762,1.918165,,,73.627074,119.947368,0.613828,0.000000
cga,CGA,14,14.000,replay,1.019276,0.010345,7,1.440440,0.000000,0.467762,1.918165,,,69.497736,119.947368,0.579402,0.000000
hda,HDA,14,14.000,replay,1.019276,0.010345,7,1.440440,0.000000,0.467762,1.918165,,,66.251674,119.947368,0.552340,0.000000
kubernetes-default,K8s default,15,15.000,replay,0.955035,0.063026,7,1.440440,0.000000,0.467762,1.918165,,,75.118788,119.947368,0.626265,0.000000
cga,CGA,15,15.000,replay,0.955035,0.063026,7,1.440440,0.000000,0.467762,1.918165,,,71.388136,119.947368,0.595162,0.000000
hda,HDA,15,15.000,replay,0.955035,0.063026,7,1.440440,0.000000,0.467762,1.918165,,,70.289804,119.947368,0.586005,0.000000
kubernetes-default,K8s default,16,16.000,replay,0.953677,0.458394,7,1.525982,0.500000,0.359677,1.100147,,,87.158728,113.447368,0.768275,0.000000
cga,CGA,16,16.000,replay,0.953677,0.458394,7,1.525982,0.500000,0.359677,1.100147,,,80.041437,113.447368,0.705538,0.000000
hda,HDA,16,16.000,replay,0.953677,0.458394,7,1.525982,0.500000,0.359677,1.100147,,,77.383352,113.447368,0.682108,0.000000
kubernetes-default,K8s default,17,17.000,replay,0.932009,0.022720,7,1.525982,0.000000,0.359677,1.100147,,,63.928533,113.447368,0.563508,0.000000
cga,CGA,17,17.000,replay,0.932009,0.022720,7,1.525982,0.000000,0.359677,1.100147,,,58.874732,113.447368,0.518961,0.000000
hda,HDA,17,17.000,replay,0.932009,0.022720,7,1.525982,0.000000,0.359677,1.100147,,,59.009284,113.447368,0.520147,0.000000
kubernetes-default,K8s default,18,18.000,replay,0.958118,0.027250,7,1.525982,0.000000,0.359677,1.100147,,,64.097648,113.447368,0.564999,0.000000
cga,CGA,18,18.000,replay,0.958118,0.027250,7,1.525982,0.000000,0.359677,1.100147,,,60.274447,113.447368,0.531299,0.000000
hda,HDA,18,18.000,replay,0.958118,0.027250,7,1.525982,0.000000,0.359677,1.100147,,,56.670761,113.447368,0.499534,0.000000
kubernetes-default,K8s default,19,19.000,replay,0.956003,0.002208,7,1.525982,0.000000,0.359677,1.100147,,,67.165476,113.447368,0.592041,0.000000
cga,CGA,19,19.000,replay,0.956003,0.002208,7,1.525982,0.000000,0.359677,1.100147,,,58.689838,113.447368,0.517331,0.000000
hda,HDA,19,19.000,replay,0.956003,0.002208,7,1.525982,0.000000,0.359677,1.100147,,,59.089571,113.447368,0.520854,0.000000
kubernetes-default,K8s default,20,20.000,replay,0.983954,0.028407,7,1.525982,0.000000,0.359677,1.100147,,,61.436249,113.447368,0.541540,0.000000
cga,CGA,20,20.000,replay,0.983954,0.028407,7,1.525982,0.000000,0.359677,1.100147,,,63.057774,113.447368,0.555833,0.000000
hda,HDA,20,20.000,replay,0.983954,0.028407,7,1.525982,0.000000,0.359677,1.100147,,,61.785447,113.447368,0.544618,0.000000
kubernetes-default,K8s default,21,21.000,replay,1.030524,0.045191,7,1.525982,0.000000,0.359677,1.100147,,,64.205544,113.447368,0.565950,0.000000
cga,CGA,21,21.000,replay,1.030524,0.045191,7,1.525982,0.000000,0.359677,1.100147,,,61.501764,113.447368,0.542117,0.000000
hda,HDA,21,21.000,replay,1.030524,0.045191,7,1.525982,0.000000,0.359677,1.100147,,,56.118279,113.447368,0.494664,0.000000
kubernetes-default,K8s default,22,22.000,replay,0.963095,0.065432,7,1.525982,0.000000,0.359677,1.100147,,,71.127722,113.447368,0.626967,0.000000
cga,CGA,22,22.000,replay,0.963095,0.065432,7,1.525982,0.000000,0.359677,1.100147,,,59.834416,113.447368,0.527420,0.000000
hda,HDA,22,22.000,replay,0.963095,0.065432,7,1.525982,0.000000,0.359677,1.100147,,,59.135392,113.447368,0.521258,0.000000
kubernetes-default,K8s default,23,23.000,replay,1.006382,0.043012,7,1.525982,0.000000,0.359677,1.100147,,,64.094283,113.447368,0.564969,0.000000
cga,CGA,23,23.000,replay,1.006382,0.043012,7,1.525982,0.000000,0.359677,1.100147,,,64.066459,113.447368,0.564724,0.000000
hda,HDA,23,23.000,replay,1.006382,0.043012,7,1.525982,0.000000,0.359677,1.100147,,,61.055399,113.447368,0.538183,0.000000
kubernetes-default,K8s default,24,24.000,replay,0.970929,0.035228,7,1.525982,0.000000,0.359677,1.100147,,,67.616293,113.447368,0.596015,0.000000
cga,CGA,24,24.000,replay,0.970929,0.035228,7,1.525982,0.000000,0.359677,1.100147,,,60.195721,113.447368,0.530605,0.000000
hda,HDA,24,24.000,replay,0.970929,0.035228,7,1.525982,0.000000,0.359677,1.100147,,,58.266761,113.447368,0.513602,0.000000
kubernetes-default,K8s default,25,25.000,replay,0.970564,0.818670,14,1.525982,1.000000,0.344308,0.539631,,,160.815015,191.447368,0.839996,0.000000
cga,CGA,25,25.000,replay,0.970564,0.818670,14,1.525982,1.000000,0.344308,0.539631,,,148.620175,191.447368,0.776298,0.000000
hda,HDA,25,25.000,replay,0.970564,0.818670,14,1.525982,1.000000,0.344308,0.539631,,,148.203148,191.447368,0.774120,0.000000
kubernetes-default,K8s default,26,26.000,replay,0.960182,0.010697,14,1.525982,0.000000,0.344308,0.539631,,,122.818228,191.447368,0.641525,0.000000
cga,CGA,26,26.000,replay,0.960182,0.010697,14,1.525982,0.000000,0.344308,0.539631,,,113.974103,191.447368,0.595329,0.000000
hda,HDA,26,26.000,replay,0.960182,0.010697,14,1.525982,0.000000,0.344308,0.539631,,,109.771385,191.447368,0.573376,0.000000
kubernetes-default,K8s default,27,27.000,replay,1.022493,0.060941,14,1.525982,0.000000,0.344308,0.539631,,,126.253809,191.447368,0.659470,0.000000
cga,CGA,27,27.000,replay,1.022493,0.060941,14,1.525982,0.000000,0.344308,0.539631,,,122.761434,191.447368,0.641228,0.000000
hda,HDA,27,27.000,replay,1.022493,0.060941,14,1.525982,0.000000,0.344308,0.539631,,,120.420550,191.447368,0.629001,0.000000
kubernetes-default,K8s default,28,28.000,replay,1.035734,0.012784,14,1.525982,0.000000,0.344308,0.539631,,,130.485460,191.447368,0.681574,0.000000
cga,CGA,28,28.000,replay,1.035734,0.012784,14,1.525982,0.000000,0.344308,0.539631,,,121.602227,191.447368,0.635173,0.000000
hda,HDA,28,28.000,replay,1.035734,0.012784,14,1.525982,0.000000,0.344308,0.539631,,,115.256151,191.447368,0.602025,0.000000
kubernetes-default,K8s default,29,29.000,replay,0.962189,0.745527,7,1.440440,0.800000,0.418771,0.479206,,,125.295319,145.947368,0.858497,0.000000
cga,CGA,29,29.000,replay,0.962189,0.745527,7,1.440440,0.800000,0.418771,0.479206,,,112.419477,145.947368,0.770274,0.000000
hda,HDA,29,29.000,replay,0.962189,0.745527,7,1.440440,0.800000,0.418771,0.479206,,,110.273545,145.947368,0.755571,0.000000
kubernetes-default,K8s default,30,30.000,replay,1.012546,0.049733,7,1.440440,0.000000,0.418771,0.479206,,,94.590287,145.947368,0.648112,0.000000
cga,CGA,30,30.000,replay,1.012546,0.049733,7,1.440440,0.000000,0.418771,0.479206,,,85.697242,145.947368,0.587179,0.000000
hda,HDA,30,30.000,replay,1.012546,0.049733,7,1.440440,0.000000,0.418771,0.479206,,,86.714195,145.947368,0.594147,0.000000
kubernetes-default,K8s default,31,31.000,replay,1.013412,0.000855,7,1.440440,0.000000,0.418771,0.479206,,,92.761929,145.947368,0.635585,0.000000
cga,CGA,31,31.000,replay,1.013412,0.000855,7,1.440440,0.000000,0.418771,0.479206,,,89.411901,145.947368,0.612631,0.000000
hda,HDA,31,31.000,replay,1.013412,0.000855,7,1.440440,0.000000,0.418771,0.479206,,,83.284625,145.947368,0.570648,0.000000
kubernetes-default,K8s default,32,32.000,replay,1.011955,0.001438,7,1.440440,0.000000,0.418771,0.479206,,,95.683151,145.947368,0.655600,0.000000
cga,CGA,32,32.000,replay,1.011955,0.001438,7,1.440440,0.000000,0.418771,0.479206,,,85.835797,145.947368,0.588128,0.000000
hda,HDA,32,32.000,replay,1.011955,0.001438,7,1.440440,0.000000,0.418771,0.479206,,,87.029977,145.947368,0.596311,0.000000
kubernetes-default,K8s default,33,33.000,replay,0.982231,0.748909,14,1.525982,0.800000,0.344308,0.539631,,,161.109326,191.447368,0.841533,0.000000
cga,CGA,33,33.000,replay,0.982231,0.748909,14,1.525982,0.800000,0.344308,0.539631,,,149.520448,191.447368,0.781000,0.000000
hda,HDA,33,33.000,replay,0.982231,0.748909,14,1.525982,0.800000,0.344308,0.539631,,,142.066246,191.447368,0.742064,0.000000
kubernetes-default,K8s default,34,34.000,replay,0.955958,0.026749,14,1.525982,0.000000,0.344308,0.539631,,,122.439571,191.447368,0.639547,0.000000
cga,CGA,34,34.000,replay,0.955958,0.026749,14,1.525982,0.000000,0.344308,0.539631,,,116.825077,191.447368,0.610220,0.000000
hda,HDA,34,34.000,replay,0.955958,0.026749,14,1.525982,0.000000,0.344308,0.539631,,,111.907420,191.447368,0.584534,0.000000
kubernetes-default,K8s default,35,35.000,replay,1.016889,0.059919,14,1.525982,0.000000,0.344308,0.539631,,,128.948800,191.447368,0.673547,0.000000
cga,CGA,35,35.000,replay,1.016889,0.059919,14,1.525982,0.000000,0.344308,0.539631,,,122.339412,191.447368,0.639024,0.000000
hda,HDA,35,35.000,replay,1.016889,0.059919,14,1.525982,0.000000,0.344308,0.539631,,,117.593582,191.447368,0.614235,0.000000
kubernetes-default,K8s default,36,36.000,replay,0.993152,0.023342,14,1.525982,0.000000,0.344308,0.539631,,,122.856778,191.447368,0.641726,0.000000
cga,CGA,36,36.000,replay,0.993152,0.023342,14,1.525982,0.000000,0.344308,0.539631,,,117.788415,191.447368,0.615252,0.000000
hda,HDA,36,36.000,replay,0.993152,0.023342,14,1.525982,0.000000,0.344308,0.539631,,,112.301076,191.447368,0.586590,0.000000
kubernetes-default,K8s default,37,37.000,replay,0.989138,0.004042,14,1.525982,0.000000,0.344308,0.539631,,,125.779254,191.447368,0.656991,0.000000
cga,CGA,37,37.000,replay,0.989138,0.004042,14,1.525982,0.000000,0.344308,0.539631,,,119.617475,191.447368,0.624806,0.000000
hda,HDA,37,37.000,replay,0.989138,0.004042,14,1.525982,0.000000,0.344308,0.539631,,,105.513878,191.447368,0.551138,0.000000
kubernetes-default,K8s default,38,38.000,replay,1.026941,0.036811,14,1.525982,0.000000,0.344308,0.539631,,,127.429860,191.447368,0.665613,0.000000
cga,CGA,38,38.000,replay,1.026941,0.036811,14,1.525982,0.000000,0.344308,0.539631,,,120.917408,191.447368,0.631596,0.000000
hda,HDA,38,38.000,replay,1.026941,0.036811,14,1.525982,0.000000,0.344308,0.539631,,,113.022110,191.447368,0.590356,0.000000
kubernetes-default,K8s default,39,39.000,replay,0.964441,0.060861,14,1.525982,0.000000,0.344308,0.539631,,,126.008929,191.447368,0.658191,0.000000
cga,CGA,39,39.000,replay,0.964441,0.060861,14,1.525982,0.000000,0.344308,0.539631,,,117.884730,191.447368,0.615755,0.000000
hda,HDA,39,39.000,replay,0.964441,0.060861,14,1.525982,0.000000,0.344308,0.539631,,,119.374920,191.447368,0.623539,0.000000
kubernetes-default,K8s default,40,40.000,replay,0.973081,0.861035,7,1.012248,1.000000,0.347958,0.133792,,,122.448538,139.447368,0.878099,0.000000
cga,CGA,40,40.000,replay,0.973081,0.861035,7,1.012248,1.000000,0.347958,0.133792,,,117.199826,139.447368,0.840459,0.000000
hda,HDA,40,40.000,replay,0.973081,0.861035,7,1.012248,1.000000,0.347958,0.133792,,,112.084442,139.447368,0.803776,0.000000
kubernetes-default,K8s default,41,41.000,replay,0.980257,0.007321,7,1.012248,0.000000,0.347958,0.133792,,,86.668419,139.447368,0.621513,0.000000
cga,CGA,41,41.000,replay,0.980257,0.007321,7,1.012248,0.000000,0.347958,0.133792,,,82.880090,139.447368,0.594347,0.000000
hda,HDA,41,41.000,replay,0.980257,0.007321,7,1.012248,0.000000,0.347958,0.133792,,,78.080750,139.447368,0.559930,0.000000
kubernetes-default,K8s default,42,42.000,replay,1.049836,0.858405,14,1.525982,1.000000,0.344308,0.539631,,,166.753323,191.447368,0.871014,0.000000
cga,CGA,42,42.000,replay,1.049836,0.858405,14,1.525982,1.000000,0.344308,0.539631,,,157.802926,191.447368,0.824263,0.000000
hda,HDA,42,42.000,replay,1.049836,0.858405,14,1.525982,1.000000,0.344308,0.539631,,,149.240375,191.447368,0.779537,0.000000
kubernetes-default,K8s default,43,43.000,replay,0.999750,0.047708,14,1.525982,0.000000,0.344308,0.539631,,,125.639234,191.447368,0.656260,0.000000
cga,CGA,43,43.000,replay,0.999750,0.047708,14,1.525982,0.000000,0.344308,0.539631,,,121.272192,191.447368,0.633449,0.000000
hda,HDA,43,43.000,replay,0.999750,0.047708,14,1.525982,0.000000,0.344308,0.539631,,,113.725171,191.447368,0.594028,0.000000
kubernetes-default,K8s default,44,44.000,replay,1.004854,0.005079,14,1.525982,0.000000,0.344308,0.539631,,,129.467981,191.447368,0.676259,0.000000
cga,CGA,44,44.000,replay,1.004854,0.005079,14,1.525982,0.000000,0.344308,0.539631,,,116.283892,191.447368,0.607394,0.000000
hda,HDA,44,44.000,replay,1.004854,0.005079,14,1.525982,0.000000,0.344308,0.539631,,,111.925811,191.447368,0.584630,0.000000
kubernetes-default,K8s default,45,45.000,replay,1.032776,0.819590,7,1.525982,1.000000,0.359677,1.100147,,,104.096029,113.447368,0.917571,0.000000
cga,CGA,45,45.000,replay,1.032776,0.819590,7,1.525982,1.000000,0.359677,1.100147,,,96.503219,113.447368,0.850643,0.000000
hda,HDA,45,45.000,replay,1.032776,0.819590,7,1.525982,1.000000,0.359677,1.100147,,,91.740872,113.447368,0.808665,0.000000
kubernetes-default,K8s default,46,46.000,replay,0.986793,0.044524,7,1.525982,0.000000,0.359677,1.100147,,,67.062047,113.447368,0.591129,0.000000
cga,CGA,46,46.000,replay,0.986793,0.044524,7,1.525982,0.000000,0.359677,1.100147,,,63.684726,113.447368,0.561359,0.000000
hda,HDA,46,46.000,replay,0.986793,0.044524,7,1.525982,0.000000,0.359677,1.100147,,,58.993362,113.447368,0.520006,0.000000
kubernetes-default,K8s default,47,47.000,replay,0.962714,0.024401,7,1.525982,0.000000,0.359677,1.100147,,,64.391434,113.447368,0.567589,0.000000
cga,CGA,47,47.000,replay,0.962714,0.024401,7,1.525982,0.000000,0.359677,1.100147,,,62.301029,113.447368,0.549162,0.000000
hda,HDA,47,47.000,replay,0.962714,0.024401,7,1.525982,0.000000,0.359677,1.100147,,,56.417045,113.447368,0.497297,0.000000
kubernetes-default,K8s default,48,48.000,replay,0.984021,0.021653,7,1.525982,0.000000,0.359677,1.100147,,,66.111829,113.447368,0.582753,0.000000
cga,CGA,48,48.000,replay,0.984021,0.021653,7,1.525982,0.000000,0.359677,1.100147,,,60.659736,113.447368,0.534695,0.000000
hda,HDA,48,48.000,replay,0.984021,0.021653,7,1.525982,0.000000,0.359677,1.100147,,,61.875554,113.447368,0.545412,0.000000
kubernetes-default,K8s default,49,49.000,replay,0.964091,0.590107,7,1.440440,0.800000,0.418771,0.479206,,,115.867534,145.947368,0.793899,0.000000
cga,CGA,49,49.000,replay,0.964091,0.590107,7,1.440440,0.800000,0.418771,0.479206,,,112.460746,145.947368,0.770557,0.000000
hda,HDA,49,49.000,replay,0.964091,0.590107,7,1.440440,0.800000,0.418771,0.479206,,,106.492455,145.947368,0.729663,0.000000
kubernetes-default,K8s default,50,50.000,replay,1.030403,0.064355,7,1.440440,0.000000,0.418771,0.479206,,,95.500431,145.947368,0.654348,0.000000
cga,CGA,50,50.000,replay,1.030403,0.064355,7,1.440440,0.000000,0.418771,0.479206,,,88.609831,145.947368,0.607136,0.000000
hda,HDA,50,50.000,replay,1.030403,0.064355,7,1.440440,0.000000,0.418771,0.479206,,,88.027159,145.947368,0.603143,0.000000
kubernetes-default,K8s default,51,51.000,replay,1.038944,0.008221,7,1.440440,0.000000,0.418771,0.479206,,,93.503860,145.947368,0.640668,0.000000
cga,CGA,51,51.000,replay,1.038944,0.008221,7,1.440440,0.000000,0.418771,0.479206,,,91.581531,145.947368,0.627497,0.000000
hda,HDA,51,51.000,replay,1.038944,0.008221,7,1.440440,0.000000,0.418771,0.479206,,,85.307464,145.947368,0.584508,0.000000
kubernetes-default,K8s default,52,52.000,replay,0.998521,0.038908,7,1.440440,0.000000,0.418771,0.479206,,,99.949204,145.947368,0.684830,0.000000
cga,CGA,52,52.000,replay,0.998521,0.038908,7,1.440440,0.000000,0.418771,0.479206,,,85.031535,145.947368,0.582618,0.000000
hda,HDA,52,52.000,replay,0.998521,0.038908,7,1.440440,0.000000,0.418771,0.479206,,,87.614559,145.947368,0.600316,0.000000
kubernetes-default,K8s default,53,53.000,replay,0.962230,0.036345,7,1.440440,0.000000,0.418771,0.479206,,,92.216132,145.947368,0.631845,0.000000
cga,CGA,53,53.000,replay,0.962230,0.036345,7,1.440440,0.000000,0.418771,0.479206,,,84.726095,145.947368,0.580525,0.000000
hda,HDA,53,53.000,replay,0.962230,0.036345,7,1.440440,0.000000,0.418771,0.479206,,,85.793692,145.947368,0.587840,0.000000
kubernetes-default,K8s default,54,54.000,replay,0.968161,0.006126,7,1.440440,0.000000,0.418771,0.479206,,,91.029961,145.947368,0.623718,0.000000
cga,CGA,54,54.000,replay,0.968161,0.006126,7,1.440440,0.000000,0.418771,0.479206,,,87.696058,145.947368,0.600875,0.000000
hda,HDA,54,54.000,replay,0.968161,0.006126,7,1.440440,0.000000,0.418771,0.479206,,,84.137426,145.947368,0.576492,0.000000
kubernetes-default,K8s default,55,55.000,replay,0.972573,0.004537,7,1.440440,0.000000,0.418771,0.479206,,,94.404789,145.947368,0.646841,0.000000
cga,CGA,55,55.000,replay,0.972573,0.004537,7,1.440440,0.000000,0.418771,0.479206,,,87.868552,145.947368,0.602056,0.000000
hda,HDA,55,55.000,replay,0.972573,0.004537,7,1.440440,0.000000,0.418771,0.479206,,,84.736831,145.947368,0.580599,0.000000
kubernetes-default,K8s default,56,56.000,replay,0.979383,0.006953,7,1.440440,0.000000,0.418771,0.479206,,,89.375599,145.947368,0.612382,0.000000
cga,CGA,56,56.000,replay,0.979383,0.006953,7,1.440440,0.000000,0.418771,0.479206,,,83.600736,145.947368,0.572814,0.000000
hda,HDA,56,56.000,replay,0.979383,0.006953,7,1.440440,0.000000,0.418771,0.479206,,,84.605865,145.947368,0.579701,0.000000
kubernetes-default,K8s default,57,57.000,replay,1.013350,0.033520,7,1.440440,0.000000,0.418771,0.479206,,,94.912315,145.947368,0.650319,0.000000
cga,CGA,57,57.000,replay,1.013350,0.033520,7,1.440440,0.000000,0.418771,0.479206,,,90.348825,145.947368,0.619051,0.000000
hda,HDA,57,57.000,replay,1.013350,0.033520,7,1.440440,0.000000,0.418771,0.479206,,,88.017078,145.947368,0.603074,0.000000
kubernetes-default,K8s default,58,58.000,replay,0.963651,0.716738,7,1.440440,0.800000,0.467762,1.918165,,,107.260764,119.947368,0.894232,0.000000
cga,CGA,58,58.000,replay,0.963651,0.716738,7,1.440440,0.800000,0.467762,1.918165,,,95.242474,119.947368,0.794036,0.000000
hda,HDA,58,58.000,replay,0.963651,0.716738,7,1.440440,0.800000,0.467762,1.918165,,,94.238513,119.947368,0.785666,0.000000
kubernetes-default,K8s default,59,59.000,replay,1.007724,0.043735,7,1.440440,0.000000,0.467762,1.918165,,,78.128901,119.947368,0.651360,0.000000
cga,CGA,59,59.000,replay,1.007724,0.043735,7,1.440440,0.000000,0.467762,1.918165,,,71.504370,119.947368,0.596131,0.000000
hda,HDA,59,59.000,replay,1.007724,0.043735,7,1.440440,0.000000,0.467762,1.918165,,,68.372611,119.947368,0.570022,0.000000
kubernetes-default,K8s default,60,60.000,replay,1.000905,0.006767,7,1.440440,0.000000,0.467762,1.918165,,,77.095152,119.947368,0.642742,0.000000
cga,CGA,60,60.000,replay,1.000905,0.006767,7,1.440440,0.000000,0.467762,1.918165,,,68.096022,119.947368,0.567716,0.000000
hda,HDA,60,60.000,replay,1.000905,0.006767,7,1.440440,0.000000,0.467762,1.918165,,,64.824286,119.947368,0.540439,0.000000
kubernetes-default,K8s default,61,61.000,replay,0.979896,0.020989,7,1.440440,0.000000,0.467762,1.918165,,,72.055484,119.947368,0.600726,0.000000
cga,CGA,61,61.000,replay,0.979896,0.020989,7,1.440440,0.000000,0.467762,1.918165,,,67.241700,119.947368,0.560593,0.000000
hda,HDA,61,61.000,replay,0.979896,0.020989,7,1.440440,0.000000,0.467762,1.918165,,,63.704701,119.947368,0.531105,0.000000
kubernetes-default,K8s default,62,62.000,replay,0.986743,0.459097,7,1.525982,0.500000,0.359677,1.100147,,,82.787309,113.447368,0.729742,0.000000
cga,CGA,62,62.000,replay,0.986743,0.459097,7,1.525982,0.500000,0.359677,1.100147,,,83.383313,113.447368,0.734996,0.000000
hda,HDA,62,62.000,replay,0.986743,0.459097,7,1.525982,0.500000,0.359677,1.100147,,,76.770816,113.447368,0.676709,0.000000
kubernetes-default,K8s default,63,63.000,replay,1.032054,0.043903,7,1.525982,0.000000,0.359677,1.100147,,,64.707474,113.447368,0.570374,0.000000
