step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.020498,0.020498,8,8,0
1,0.100,replay,0.000000,0.015098,0.015098,8,8,0
2,0.200,replay,0.000000,0.014648,0.014648,8,8,0
3,0.300,replay,0.000000,0.014467,0.014467,8,9,0
4,0.400,replay,0.000000,0.024156,0.024156,8,9,0
5,0.500,replay,0.000000,0.021982,0.021982,8,9,0
6,0.600,replay,0.000000,0.014467,0.014467,8,9,0
7,0.700,replay,0.000000,0.013937,0.013937,8,9,0
8,0.800,replay,0.000000,0.017633,0.017633,8,10,0
9,0.900,replay,0.000000,0.021331,0.021331,8,9,0
10,1.000,replay,0.000000,0.015578,0.015578,8,9,0
11,1.100,replay,0.000000,0.015489,0.015489,8,9,0
12,1.200,replay,0.000000,0.014578,0.014578,8,10,0
13,1.300,replay,0.000000,0.014517,0.014517,8,10,0
14,1.400,replay,0.000000,0.014098,0.014098,8,10,0
15,1.500,replay,0.000000,0.017332,0.017332,8,10,0
16,1.600,replay,0.000000,0.014007,0.014007,8,10,0
17,1.700,replay,0.000000,0.014186,0.014186,8,10,0
18,1.800,replay,0.000000,0.013666,0.013666,8,10,0
19,1.900,replay,0.000000,0.014798,0.014798,8,10,0
20,2.000,replay,0.000000,0.019718,0.019718,8,10,0
21,2.100,replay,0.000000,0.023926,0.023926,8,10,0
22,2.200,replay,0.000000,0.017663,0.017663,8,10,0
23,2.300,replay,0.000000,0.015940,0.015940,8,10,0
24,2.400,replay,0.000000,0.014197,0.014197,8,10,0
25,2.500,replay,0.000000,0.014507,0.014507,8,10,0
26,2.600,replay,0.000000,0.013736,0.013736,8,10,0
27,2.700,replay,0.000000,0.014207,0.014207,8,10,0
28,2.800,replay,0.000000,0.017012,0.017012,8,10,0
29,2.900,replay,0.000000,0.013617,0.013617,8,10,0
30,3.000,replay,0.000000,0.013866,0.013866,8,10,0
31,3.100,replay,0.000000,0.017334,0.017334,8,10,0
32,3.200,replay,0.000000,0.017162,0.017162,8,10,0
33,3.300,replay,0.000000,0.013928,0.013928,8,10,0
34,3.400,replay,0.000000,0.013595,0.013595,8,10,0
35,3.500,replay,0.000000,0.016761,0.016761,8,10,0
36,3.600,replay,0.000000,0.013645,0.013645,8,10,0
37,3.700,replay,0.000000,0.013326,0.013326,8,10,0
38,3.800,replay,0.000000,0.013525,0.013525,8,10,0
39,3.900,replay,0.000000,0.013484,0.013484,8,10,0
40,4.000,replay,0.000000,0.013786,0.013786,8,10,0
41,4.100,replay,0.000000,0.013816,0.013816,8,10,0
42,4.200,replay,0.000000,0.017473,0.017473,8,10,0
43,4.300,replay,0.000000,0.014387,0.014387,8,10,0
44,4.400,replay,0.000000,0.013986,0.013986,8,10,0
45,4.500,replay,0.000000,0.020910,0.020910,8,10,0
46,4.600,replay,0.000000,0.016712,0.016712,8,10,0
47,4.700,replay,0.000000,0.013925,0.013925,8,10,0
48,4.800,replay,0.000000,0.023143,0.023143,8,10,0
49,4.900,replay,0.000000,0.014316,0.014316,8,10,0
50,5.000,replay,0.000000,0.014126,0.014126,8,10,0
51,5.100,replay,0.000000,0.014498,0.014498,8,10,0
52,5.200,replay,0.000000,0.016963,0.016963,8,10,0
53,5.300,replay,0.000000,0.013745,0.013745,8,10,0
54,5.400,replay,0.000000,0.014086,0.014086,8,10,0
55,5.500,replay,0.000000,0.017522,0.017522,8,10,0
56,5.600,replay,0.000000,0.013916,0.013916,8,10,0
57,5.700,replay,0.000000,0.013445,0.013445,8,10,0
58,5.800,replay,0.000000,0.013815,0.013815,8,10,0
59,5.900,replay,0.000000,0.013515,0.013515,8,10,0
60,6.000,replay,0.000000,0.017334,0.017334,8,10,0
61,6.100,replay,0.000000,0.017312,0.017312,8,10,0
62,6.200,replay,0.000000,0.019566,0.019566,8,10,0
63,6.300,replay,0.000000,0.014307,0.014307,8,10,0
64,6.400,replay,0.000000,0.013355,0.013355,8,10,0
65,6.500,replay,0.000000,0.013726,0.013726,8,10,0
66,6.600,replay,0.000000,0.013316,0.013316,8,10,0
67,6.700,replay,0.000000,0.013435,0.013435,8,10,0
68,6.800,replay,0.000000,0.017422,0.017422,8,10,0
69,6.900,replay,0.000000,0.013626,0.013626,8,10,0
70,7.000,replay,0.000000,0.016832,0.016832,8,10,0
71,7.100,replay,0.000000,0.013295,0.013295,8,10,0
72,7.200,replay,0.000000,0.013645,0.013645,8,10,0
73,7.300,replay,0.000000,0.013435,0.013435,8,10,0
74,7.400,replay,0.000000,0.013547,0.013547,8,10,0
75,7.500,replay,0.000000,0.017293,0.017293,8,10,0
76,7.600,replay,0.000000,0.013415,0.013415,8,10,0
77,7.700,replay,0.000000,0.013476,0.013476,8,10,0
78,7.800,replay,0.000000,0.013576,0.013576,8,10,0
79,7.900,replay,0.000000,0.017923,0.017923,8,10,0
80,8.000,replay,0.000000,0.013996,0.013996,8,10,0
81,8.100,replay,0.000000,0.019026,0.019026,8,10,0
82,8.200,replay,0.000000,0.013285,0.013285,8,10,0
83,8.300,replay,0.000000,0.013345,0.013345,8,10,0
84,8.400,replay,0.000000,0.013115,0.013115,8,10,0
85,8.500,replay,0.000000,0.013045,0.013045,8,10,0
86,8.600,replay,0.000000,0.013946,0.013946,8,10,0
87,8.700,replay,0.000000,0.014747,0.014747,8,10,0
88,8.800,replay,0.000000,0.017041,0.017041,8,10,0
89,8.900,replay,0.000000,0.017242,0.017242,8,10,0
90,9.000,replay,0.000000,0.020929,0.020929,8,10,0
91,9.100,replay,0.000000,0.013906,0.013906,8,10,0
92,9.200,replay,0.000000,0.013727,0.013727,8,10,0
93,9.300,replay,0.000000,0.013795,0.013795,8,10,0
94,9.400,replay,0.000000,0.013334,0.013334,8,10,0
95,9.500,replay,0.000000,0.018635,0.018635,8,10,0
96,9.600,replay,0.000000,0.013686,0.013686,8,10,0
97,9.700,replay,0.000000,0.013245,0.013245,8,10,0
98,9.800,replay,0.000000,0.013646,0.013646,8,10,0
99,9.900,replay,0.000000,0.013977,0.013977,8,10,0
100,10.000,replay,0.000000,0.014146,0.014146,8,10,0
101,10.100,replay,0.000000,0.020008,0.020008,8,10,0
102,10.200,replay,0.000000,0.017092,0.017092,8,10,0
103,10.300,replay,0.000000,0.017162,0.017162,8,10,0
104,10.400,replay,0.000000,0.013535,0.013535,8,10,0
105,10.500,replay,0.000000,0.013286,0.013286,8,10,0
106,10.600,replay,0.000000,0.016992,0.016992,8,10,0
107,10.700,replay,0.000000,0.013896,0.013896,8,10,0
108,10.800,replay,0.000000,0.016351,0.016351,8,10,0
109,10.900,replay,0.000000,0.014177,0.014177,8,10,0
110,11.000,replay,0.000000,0.026580,0.026580,8,10,0
111,11.100,replay,0.000000,0.014849,0.014849,8,10,0
112,11.200,replay,0.000000,0.016951,0.016951,8,10,0
113,11.300,replay,0.000000,0.016892,0.016892,8,10,0
114,11.400,replay,0.000000,0.020660,0.020660,8,10,0
115,11.500,replay,0.000000,0.016570,0.016570,8,10,0
116,11.600,replay,0.000000,0.014447,0.014447,8,10,0
117,11.700,replay,0.000000,0.013576,0.013576,8,10,0
118,11.800,replay,0.000000,0.013105,0.013105,8,10,0
119,11.900,replay,0.000000,0.013837,0.013837,8,10,0
120,12.000,replay,0.000000,0.014828,0.014828,8,10,0
121,12.100,replay,0.000000,0.017673,0.017673,8,10,0
122,12.200,replay,0.000000,0.014046,0.014046,8,10,0
123,12.300,replay,0.000000,0.014206,0.014206,8,10,0
124,12.400,replay,0.000000,0.013425,0.013425,8,10,0
125,12.500,replay,0.000000,0.013605,0.013605,8,10,0
126,12.600,replay,0.000000,0.013726,0.013726,8,10,0
127,12.700,replay,0.000000,0.017403,0.017403,8,10,0
128,12.800,replay,0.000000,0.021912,0.021912,8,10,0
129,12.900,replay,0.000000,0.014347,0.014347,8,10,0
130,13.000,replay,0.000000,0.013435,0.013435,8,10,0
131,13.100,replay,0.000000,0.013234,0.013234,8,10,0
132,13.200,replay,0.000000,0.013475,0.013475,8,10,0
133,13.300,replay,0.000000,0.013295,0.013295,8,10,0
134,13.400,replay,0.000000,0.018725,0.018725,8,10,0
135,13.500,replay,0.000000,0.014478,0.014478,8,10,0
136,13.600,replay,0.000000,0.013796,0.013796,8,10,0
137,13.700,replay,0.000000,0.023065,0.023065,8,10,0
138,13.800,replay,0.000000,0.017533,0.017533,8,10,0
139,13.900,replay,0.000000,0.013547,0.013547,8,10,0
140,14.000,replay,0.000000,0.013255,0.013255,8,10,0
141,14.100,replay,0.000000,0.016471,0.016471,8,10,0
142,14.200,replay,0.000000,0.013526,0.013526,8,10,0
143,14.300,replay,0.000000,0.013845,0.013845,8,10,0
144,14.400,replay,0.000000,0.016281,0.016281,8,10,0
145,14.500,replay,0.000000,0.013305,0.013305,8,10,0
146,14.600,replay,0.000000,0.012933,0.012933,8,10,0
147,14.700,replay,0.000000,0.013055,0.013055,8,10,0
148,14.800,replay,0.000000,0.017313,0.017313,8,10,0
