LAST SEEN   TYPE      REASON              OBJECT                            MESSAGE
23s         Normal    Scheduled           pod/expert-0-f645874d6-vpd2q      Successfully assigned physical-moe-size10-20260521t112823z-default/expert-0-f645874d6-vpd2q to k8s-emu-master
23s         Normal    Scheduled           pod/frontend-bfcfd8c76-7vxsb      Successfully assigned physical-moe-size10-20260521t112823z-default/frontend-bfcfd8c76-7vxsb to emu-worker-9
21s         Normal    Scheduled           pod/expert-5-bc78747db-pwmpf      Successfully assigned physical-moe-size10-20260521t112823z-default/expert-5-bc78747db-pwmpf to k8s-emu-master
23s         Normal    Scheduled           pod/router-594456bbbb-2mzjc       Successfully assigned physical-moe-size10-20260521t112823z-default/router-594456bbbb-2mzjc to k8s-emu-master
21s         Normal    Scheduled           pod/expert-4-599474cdbb-42w8v     Successfully assigned physical-moe-size10-20260521t112823z-default/expert-4-599474cdbb-42w8v to emu-worker-7
22s         Normal    Scheduled           pod/expert-3-66bcc998c4-vjtvp     Successfully assigned physical-moe-size10-20260521t112823z-default/expert-3-66bcc998c4-vjtvp to emu-worker-8
23s         Normal    Scheduled           pod/tokenizer-8c67cc64d-8d59b     Successfully assigned physical-moe-size10-20260521t112823z-default/tokenizer-8c67cc64d-8d59b to emu-worker-4
23s         Normal    Scheduled           pod/cache-5646fc77d6-gfw44        Successfully assigned physical-moe-size10-20260521t112823z-default/cache-5646fc77d6-gfw44 to emu-worker-8
22s         Normal    Scheduled           pod/expert-2-64449c98b6-whw9c     Successfully assigned physical-moe-size10-20260521t112823z-default/expert-2-64449c98b6-whw9c to emu-worker-9
22s         Normal    Scheduled           pod/expert-1-67946dcdb-r2844      Successfully assigned physical-moe-size10-20260521t112823z-default/expert-1-67946dcdb-r2844 to k8s-emu-master
23s         Normal    Scheduled           pod/aggregator-d886b954b-ls2s6    Successfully assigned physical-moe-size10-20260521t112823z-default/aggregator-d886b954b-ls2s6 to emu-worker-6
24s         Normal    ScalingReplicaSet   deployment/expert-1               Scaled up replica set expert-1-67946dcdb from 0 to 1
24s         Normal    ScalingReplicaSet   deployment/frontend               Scaled up replica set frontend-bfcfd8c76 from 0 to 1
24s         Normal    SuccessfulCreate    replicaset/cache-5646fc77d6       Created pod: cache-5646fc77d6-gfw44
24s         Normal    ScalingReplicaSet   deployment/cache                  Scaled up replica set cache-5646fc77d6 from 0 to 1
24s         Normal    SuccessfulCreate    replicaset/aggregator-d886b954b   Created pod: aggregator-d886b954b-ls2s6
24s         Normal    SuccessfulCreate    replicaset/router-594456bbbb      Created pod: router-594456bbbb-2mzjc
24s         Normal    ScalingReplicaSet   deployment/tokenizer              Scaled up replica set tokenizer-8c67cc64d from 0 to 1
24s         Normal    ScalingReplicaSet   deployment/router                 Scaled up replica set router-594456bbbb from 0 to 1
24s         Normal    SuccessfulCreate    replicaset/tokenizer-8c67cc64d    Created pod: tokenizer-8c67cc64d-8d59b
24s         Normal    SuccessfulCreate    replicaset/expert-0-f645874d6     Created pod: expert-0-f645874d6-vpd2q
24s         Normal    ScalingReplicaSet   deployment/expert-0               Scaled up replica set expert-0-f645874d6 from 0 to 1
24s         Normal    SuccessfulCreate    replicaset/frontend-bfcfd8c76     Created pod: frontend-bfcfd8c76-7vxsb
24s         Normal    ScalingReplicaSet   deployment/aggregator             Scaled up replica set aggregator-d886b954b from 0 to 1
23s         Normal    ScalingReplicaSet   deployment/expert-3               Scaled up replica set expert-3-66bcc998c4 from 0 to 1
23s         Normal    Created             pod/tokenizer-8c67cc64d-8d59b     Container created
23s         Normal    Pulled              pod/tokenizer-8c67cc64d-8d59b     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
23s         Normal    SuccessfulCreate    replicaset/expert-1-67946dcdb     Created pod: expert-1-67946dcdb-r2844
23s         Normal    Started             pod/tokenizer-8c67cc64d-8d59b     Container started
23s         Normal    SuccessfulCreate    replicaset/expert-3-66bcc998c4    Created pod: expert-3-66bcc998c4-vjtvp
23s         Normal    SuccessfulCreate    replicaset/expert-2-64449c98b6    Created pod: expert-2-64449c98b6-whw9c
23s         Normal    ScalingReplicaSet   deployment/expert-2               Scaled up replica set expert-2-64449c98b6 from 0 to 1
22s         Normal    SuccessfulCreate    replicaset/expert-4-599474cdbb    Created pod: expert-4-599474cdbb-42w8v
22s         Normal    ScalingReplicaSet   deployment/expert-4               Scaled up replica set expert-4-599474cdbb from 0 to 1
22s         Normal    SuccessfulCreate    replicaset/expert-5-bc78747db     Created pod: expert-5-bc78747db-pwmpf
22s         Normal    ScalingReplicaSet   deployment/expert-5               Scaled up replica set expert-5-bc78747db from 0 to 1
22s         Normal    Pulling             pod/frontend-bfcfd8c76-7vxsb      Pulling image "python:3.11-slim"
21s         Normal    Pulling             pod/router-594456bbbb-2mzjc       Pulling image "python:3.11-slim"
21s         Normal    Pulling             pod/aggregator-d886b954b-ls2s6    Pulling image "python:3.11-slim"
21s         Normal    Pulling             pod/expert-0-f645874d6-vpd2q      Pulling image "python:3.11-slim"
21s         Normal    Pulling             pod/cache-5646fc77d6-gfw44        Pulling image "python:3.11-slim"
19s         Normal    Pulling             pod/expert-3-66bcc998c4-vjtvp     Pulling image "python:3.11-slim"
19s         Normal    Pulling             pod/expert-2-64449c98b6-whw9c     Pulling image "python:3.11-slim"
19s         Normal    Pulling             pod/expert-4-599474cdbb-42w8v     Pulling image "python:3.11-slim"
19s         Normal    Pulling             pod/expert-5-bc78747db-pwmpf      Pulling image "python:3.11-slim"
19s         Normal    Pulling             pod/expert-1-67946dcdb-r2844      Pulling image "python:3.11-slim"
16s         Normal    Pulled              pod/aggregator-d886b954b-ls2s6    Successfully pulled image "python:3.11-slim" in 5.087s (5.087s including waiting). Image size: 129052560 bytes.
16s         Normal    Started             pod/aggregator-d886b954b-ls2s6    Container started
16s         Normal    Created             pod/aggregator-d886b954b-ls2s6    Container created
