request_id,status,latency_ms,experts,hot_expert,expert_popularity,error
35,200,36.879387,"3,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
36,200,36.166515,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
37,200,37.727625,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
38,200,38.515839,"1,2",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
39,200,38.979653,"4,2",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
40,200,39.960809,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
41,200,40.500036,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
42,200,39.253158,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
43,200,38.576114,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
44,200,36.991718,"0,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
45,200,41.148898,"1,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
46,200,39.571888,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
47,200,39.969957,"0,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
48,200,40.288418,"0,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
49,200,39.163299,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
50,200,37.698068,"1,5",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
51,200,37.316862,"3,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
52,200,37.750907,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
53,200,37.567343,"0,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
54,200,39.541811,"4,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
55,200,37.513921,"4,5",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
56,200,37.479937,"0,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
57,200,39.305518,"5,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
58,200,38.056724,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
59,200,37.261346,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
