LAST SEEN   TYPE     REASON              OBJECT                             MESSAGE
13s         Normal   Scheduled           pod/expert-0-fd5b4df67-9n22l       Successfully assigned physical-moe-size10-20260521t112823z-policy1/expert-0-fd5b4df67-9n22l to emu-worker-1
15s         Normal   Scheduled           pod/router-74f98cf767-qmfzx        Successfully assigned physical-moe-size10-20260521t112823z-policy1/router-74f98cf767-qmfzx to emu-worker-1
13s         Normal   Scheduled           pod/aggregator-68b7cf7d6c-gx2xm    Successfully assigned physical-moe-size10-20260521t112823z-policy1/aggregator-68b7cf7d6c-gx2xm to emu-worker-1
18s         Normal   Scheduled           pod/tokenizer-79967b54d5-2nsrk     Successfully assigned physical-moe-size10-20260521t112823z-policy1/tokenizer-79967b54d5-2nsrk to emu-worker-1
12s         Normal   Scheduled           pod/expert-3-5654557c74-kdf6f      Successfully assigned physical-moe-size10-20260521t112823z-policy1/expert-3-5654557c74-kdf6f to k8s-emu-master
13s         Normal   Scheduled           pod/expert-2-6fbccf6bb6-f8xf7      Successfully assigned physical-moe-size10-20260521t112823z-policy1/expert-2-6fbccf6bb6-f8xf7 to emu-worker-3
13s         Normal   Scheduled           pod/cache-78dcb98c79-tl8fv         Successfully assigned physical-moe-size10-20260521t112823z-policy1/cache-78dcb98c79-tl8fv to emu-worker-1
19s         Normal   Scheduled           pod/frontend-cf68f8877-c9rjt       Successfully assigned physical-moe-size10-20260521t112823z-policy1/frontend-cf68f8877-c9rjt to emu-worker-1
12s         Normal   Scheduled           pod/expert-5-86c86c9b6-2slqg       Successfully assigned physical-moe-size10-20260521t112823z-policy1/expert-5-86c86c9b6-2slqg to emu-worker-4
12s         Normal   Scheduled           pod/expert-4-69dcbc66c4-trqvn      Successfully assigned physical-moe-size10-20260521t112823z-policy1/expert-4-69dcbc66c4-trqvn to k8s-emu-master
13s         Normal   Scheduled           pod/expert-1-6b44ff4fff-rrl2f      Successfully assigned physical-moe-size10-20260521t112823z-policy1/expert-1-6b44ff4fff-rrl2f to emu-worker-1
19s         Normal   ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-79967b54d5 from 0 to 1
19s         Normal   ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-cf68f8877 from 0 to 1
19s         Normal   SuccessfulCreate    replicaset/frontend-cf68f8877      Created pod: frontend-cf68f8877-c9rjt
19s         Normal   SuccessfulCreate    replicaset/tokenizer-79967b54d5    Created pod: tokenizer-79967b54d5-2nsrk
18s         Normal   ScalingReplicaSet   deployment/router                  Scaled up replica set router-74f98cf767 from 0 to 1
16s         Normal   SuccessfulCreate    replicaset/router-74f98cf767       Created pod: router-74f98cf767-qmfzx
14s         Normal   ScalingReplicaSet   deployment/aggregator              Scaled up replica set aggregator-68b7cf7d6c from 0 to 1
14s         Normal   ScalingReplicaSet   deployment/cache                   Scaled up replica set cache-78dcb98c79 from 0 to 1
14s         Normal   SuccessfulCreate    replicaset/cache-78dcb98c79        Created pod: cache-78dcb98c79-tl8fv
14s         Normal   SuccessfulCreate    replicaset/aggregator-68b7cf7d6c   Created pod: aggregator-68b7cf7d6c-gx2xm
13s         Normal   ScalingReplicaSet   deployment/expert-5                Scaled up replica set expert-5-86c86c9b6 from 0 to 1
13s         Normal   SuccessfulCreate    replicaset/expert-3-5654557c74     Created pod: expert-3-5654557c74-kdf6f
13s         Normal   ScalingReplicaSet   deployment/expert-1                Scaled up replica set expert-1-6b44ff4fff from 0 to 1
13s         Normal   SuccessfulCreate    replicaset/expert-0-fd5b4df67      Created pod: expert-0-fd5b4df67-9n22l
13s         Normal   SuccessfulCreate    replicaset/expert-5-86c86c9b6      Created pod: expert-5-86c86c9b6-2slqg
13s         Normal   SuccessfulCreate    replicaset/expert-1-6b44ff4fff     Created pod: expert-1-6b44ff4fff-rrl2f
13s         Normal   ScalingReplicaSet   deployment/expert-0                Scaled up replica set expert-0-fd5b4df67 from 0 to 1
13s         Normal   SuccessfulCreate    replicaset/expert-2-6fbccf6bb6     Created pod: expert-2-6fbccf6bb6-f8xf7
13s         Normal   ScalingReplicaSet   deployment/expert-2                Scaled up replica set expert-2-6fbccf6bb6 from 0 to 1
13s         Normal   ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-69dcbc66c4 from 0 to 1
13s         Normal   Pulled              pod/tokenizer-79967b54d5-2nsrk     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
13s         Normal   SuccessfulCreate    replicaset/expert-4-69dcbc66c4     Created pod: expert-4-69dcbc66c4-trqvn
13s         Normal   ScalingReplicaSet   deployment/expert-3                Scaled up replica set expert-3-5654557c74 from 0 to 1
13s         Normal   Pulled              pod/frontend-cf68f8877-c9rjt       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
12s         Normal   Created             pod/tokenizer-79967b54d5-2nsrk     Container created
12s         Normal   Started             pod/router-74f98cf767-qmfzx        Container started
12s         Normal   Created             pod/router-74f98cf767-qmfzx        Container created
12s         Normal   Pulled              pod/router-74f98cf767-qmfzx        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
12s         Normal   Started             pod/cache-78dcb98c79-tl8fv         Container started
12s         Normal   Pulled              pod/cache-78dcb98c79-tl8fv         Container image "python:3.11-slim" already present on machine and can be accessed by the pod
12s         Normal   Created             pod/cache-78dcb98c79-tl8fv         Container created
12s         Normal   Started             pod/frontend-cf68f8877-c9rjt       Container started
12s         Normal   Created             pod/frontend-cf68f8877-c9rjt       Container created
12s         Normal   Started             pod/tokenizer-79967b54d5-2nsrk     Container started
11s         Normal   Started             pod/expert-2-6fbccf6bb6-f8xf7      Container started
11s         Normal   Created             pod/expert-2-6fbccf6bb6-f8xf7      Container created
11s         Normal   Pulled              pod/expert-2-6fbccf6bb6-f8xf7      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
10s         Normal   Created             pod/expert-5-86c86c9b6-2slqg       Container created
10s         Normal   Pulled              pod/expert-3-5654557c74-kdf6f      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
10s         Normal   Started             pod/expert-5-86c86c9b6-2slqg       Container started
10s         Normal   Pulled              pod/expert-5-86c86c9b6-2slqg       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
10s         Normal   Created             pod/expert-0-fd5b4df67-9n22l       Container created
10s         Normal   Pulled              pod/expert-0-fd5b4df67-9n22l       Container image "python:3.11-slim" already present on machine and can be accessed by the pod
10s         Normal   Pulled              pod/aggregator-68b7cf7d6c-gx2xm    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
10s         Normal   Started             pod/expert-0-fd5b4df67-9n22l       Container started
9s          Normal   Started             pod/expert-3-5654557c74-kdf6f      Container started
9s          Normal   Created             pod/expert-3-5654557c74-kdf6f      Container created
9s          Normal   Started             pod/aggregator-68b7cf7d6c-gx2xm    Container started
9s          Normal   Created             pod/aggregator-68b7cf7d6c-gx2xm    Container created
7s          Normal   Pulled              pod/expert-4-69dcbc66c4-trqvn      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Pulled              pod/expert-1-6b44ff4fff-rrl2f      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/expert-4-69dcbc66c4-trqvn      Container created
7s          Normal   Created             pod/expert-1-6b44ff4fff-rrl2f      Container created
7s          Normal   Started             pod/expert-4-69dcbc66c4-trqvn      Container started
6s          Normal   Started             pod/expert-1-6b44ff4fff-rrl2f      Container started
