benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,2,0.200,replay,mixed,0.959227,0.007669,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017944,0.017944,8,8,0,63.136592,63.136592,63.136592,63.136592,90.000000,0.000000,108.333333,0.582799,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,2,0.200,replay,mixed,0.959227,0.007669,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017944,0.017944,8,8,0,58.293482,58.293482,58.293482,58.293482,90.000000,0.000000,108.333333,0.538094,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,2,0.200,replay,mixed,0.959227,0.007669,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017944,0.017944,8,8,0,61.094934,61.094934,61.094934,61.094934,90.000000,0.000000,108.333333,0.563953,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,2,0.200,replay,mixed,0.959227,0.007669,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017944,0.017944,8,8,0,55.647728,55.647728,55.647728,55.647728,90.000000,0.000000,108.333333,0.513671,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,2,0.200,replay,mixed,0.959227,0.007669,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.017944,0.017944,8,8,0,55.659966,55.659966,55.659966,55.659966,90.000000,0.000000,108.333333,0.513784,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,3,0.300,replay,mixed,0.994400,0.035371,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013966,0.013966,8,8,0,63.167234,63.167234,63.167234,63.167234,90.000000,0.000000,108.333333,0.583082,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,3,0.300,replay,mixed,0.994400,0.035371,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013966,0.013966,8,8,0,58.520300,58.520300,58.520300,58.520300,90.000000,0.000000,108.333333,0.540187,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,3,0.300,replay,mixed,0.994400,0.035371,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013966,0.013966,8,8,0,57.543948,57.543948,57.543948,57.543948,90.000000,0.000000,108.333333,0.531175,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,3,0.300,replay,mixed,0.994400,0.035371,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013966,0.013966,8,8,0,61.566870,61.566870,61.566870,61.566870,90.000000,0.000000,108.333333,0.568310,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,3,0.300,replay,mixed,0.994400,0.035371,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013966,0.013966,8,8,0,56.328345,56.328345,56.328345,56.328345,90.000000,0.000000,108.333333,0.519954,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,4,0.400,replay,mixed,0.962272,0.032309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014427,0.014427,8,8,0,61.110918,61.110918,61.110918,61.110918,90.000000,0.000000,108.333333,0.564101,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,4,0.400,replay,mixed,0.962272,0.032309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014427,0.014427,8,8,0,56.184717,56.184717,56.184717,56.184717,90.000000,0.000000,108.333333,0.518628,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,4,0.400,replay,mixed,0.962272,0.032309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014427,0.014427,8,8,0,51.231686,51.231686,51.231686,51.231686,90.000000,0.000000,108.333333,0.472908,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,4,0.400,replay,mixed,0.962272,0.032309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014427,0.014427,8,8,0,59.606040,59.606040,59.606040,59.606040,90.000000,0.000000,108.333333,0.550210,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,4,0.400,replay,mixed,0.962272,0.032309,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014427,0.014427,8,8,0,62.901670,62.901670,62.901670,62.901670,90.000000,0.000000,108.333333,0.580631,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,5,0.500,replay,mixed,0.936001,0.027301,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.027883,0.027883,8,8,0,65.132564,65.132564,65.132564,65.132564,90.000000,0.000000,108.333333,0.601224,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,5,0.500,replay,mixed,0.936001,0.027301,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.027883,0.027883,8,8,0,59.269777,59.269777,59.269777,59.269777,90.000000,0.000000,108.333333,0.547106,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,5,0.500,replay,mixed,0.936001,0.027301,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.027883,0.027883,8,8,0,51.753146,51.753146,51.753146,51.753146,90.000000,0.000000,108.333333,0.477721,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,5,0.500,replay,mixed,0.936001,0.027301,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.027883,0.027883,8,8,0,59.176059,59.176059,59.176059,59.176059,90.000000,0.000000,108.333333,0.546241,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,5,0.500,replay,mixed,0.936001,0.027301,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.027883,0.027883,8,8,0,53.781251,53.781251,53.781251,53.781251,90.000000,0.000000,108.333333,0.496442,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,6,0.600,replay,mixed,0.987747,0.052388,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.016210,0.016210,8,8,0,65.003422,65.003422,65.003422,65.003422,90.000000,0.000000,108.333333,0.600032,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,6,0.600,replay,mixed,0.987747,0.052388,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.016210,0.016210,8,8,0,57.368875,57.368875,57.368875,57.368875,90.000000,0.000000,108.333333,0.529559,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,6,0.600,replay,mixed,0.987747,0.052388,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.016210,0.016210,8,8,0,62.086913,62.086913,62.086913,62.086913,90.000000,0.000000,108.333333,0.573110,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,6,0.600,replay,mixed,0.987747,0.052388,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.016210,0.016210,8,8,0,63.143716,63.143716,63.143716,63.143716,90.000000,0.000000,108.333333,0.582865,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,6,0.600,replay,mixed,0.987747,0.052388,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.016210,0.016210,8,8,0,58.219477,58.219477,58.219477,58.219477,90.000000,0.000000,108.333333,0.537411,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,7,0.700,replay,mixed,0.930631,0.057825,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014267,0.014267,8,8,0,67.216567,67.216567,67.216567,67.216567,90.000000,0.000000,108.333333,0.620461,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,7,0.700,replay,mixed,0.930631,0.057825,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014267,0.014267,8,8,0,59.586012,59.586012,59.586012,59.586012,90.000000,0.000000,108.333333,0.550025,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,7,0.700,replay,mixed,0.930631,0.057825,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014267,0.014267,8,8,0,57.024753,57.024753,57.024753,57.024753,90.000000,0.000000,108.333333,0.526382,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,7,0.700,replay,mixed,0.930631,0.057825,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014267,0.014267,8,8,0,59.175408,59.175408,59.175408,59.175408,90.000000,0.000000,108.333333,0.546235,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,7,0.700,replay,mixed,0.930631,0.057825,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.014267,0.014267,8,8,0,58.197590,58.197590,58.197590,58.197590,90.000000,0.000000,108.333333,0.537209,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,8,0.800,replay,mixed,1.027413,0.094200,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013886,0.013886,8,8,0,66.677067,66.677067,66.677067,66.677067,90.000000,0.000000,108.333333,0.615481,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,8,0.800,replay,mixed,1.027413,0.094200,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013886,0.013886,8,8,0,66.517980,66.517980,66.517980,66.517980,90.000000,0.000000,108.333333,0.614012,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,8,0.800,replay,mixed,1.027413,0.094200,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013886,0.013886,8,8,0,64.024161,64.024161,64.024161,64.024161,90.000000,0.000000,108.333333,0.590992,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,8,0.800,replay,mixed,1.027413,0.094200,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013886,0.013886,8,8,0,63.646452,63.646452,63.646452,63.646452,90.000000,0.000000,108.333333,0.587506,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,8,0.800,replay,mixed,1.027413,0.094200,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.013886,0.013886,8,8,0,58.042319,58.042319,58.042319,58.042319,90.000000,0.000000,108.333333,0.535775,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,kubernetes-default,K8s default,9,0.900,replay,mixed,1.000329,0.026361,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.024034,0.024034,8,8,0,63.295479,63.295479,63.295479,63.295479,90.000000,0.000000,108.333333,0.584266,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,cga,CGA,9,0.900,replay,mixed,1.000329,0.026361,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.024034,0.024034,8,8,0,58.995352,58.995352,58.995352,58.995352,90.000000,0.000000,108.333333,0.544572,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,hda,HDA,9,0.900,replay,mixed,1.000329,0.026361,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.024034,0.024034,8,8,0,59.998233,59.998233,59.998233,59.998233,90.000000,0.000000,108.333333,0.553830,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy2,Policy 2,9,0.900,replay,mixed,1.000329,0.026361,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.024034,0.024034,8,8,0,63.537526,63.537526,63.537526,63.537526,90.000000,0.000000,108.333333,0.586500,0.000000,45,51,51,45,1.000000,,51,,,
moe-serving,moe-longmix-stageB-scale45-replica5-step-steps500-20260612T141946Z,idyn-moe-serving,scale45,replica5,aggregator_replicas=5;cache_replicas=1;expert_count=6;replicas_per_expert=5;router_replicas=5;state_replicas=1;total_app_pods=51,step,,policy3,Policy 3,9,0.900,replay,mixed,1.000329,0.026361,8,1.636641,0.000000,0.406120,0.093267,,,0.000000,0.024034,0.024034,8,8,0,56.694607,56.694607,56.694607,56.694607,90.000000,0.000000,108.333333,0.523335,0.000000,45,51,51,45,1.000000,,51,,,
