step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
99,99.000,0.073684,0.055925,0.263330,0.140849,0.348437,0.117775,8.842039,6.711014,31.599601,16.901890,41.812432,14.133024,0.647909,0.000000,0.061906,1.000000,0.06190615,2.308544,0.000000,11,0.373904,0.651808,,,79.111152,142.721038,0.554306,0.000000
100,100.000,0.071369,0.053735,0.268677,0.142738,0.347611,0.115870,8.564275,6.448243,32.241217,17.128550,41.713286,13.904429,0.654422,0.000000,0.014777,1.000000,0.01477718,2.298988,0.000000,11,0.374816,0.633241,,,77.884405,142.754072,0.545584,0.000000
101,101.000,0.069074,0.051656,0.274262,0.144541,0.346549,0.113918,8.288859,6.198706,32.911496,17.344904,41.585874,13.670161,0.665546,0.000000,0.019791,0.990909,0.01979081,2.289203,0.500000,11,0.375694,0.612754,,,73.315477,142.780731,0.513483,0.000000
102,102.000,0.066802,0.049688,0.280069,0.146257,0.345261,0.111924,8.016271,5.962516,33.608272,17.550819,41.431267,13.430853,0.667545,0.000000,0.009975,1.000000,0.00997466,2.279195,0.000000,11,0.376773,0.590473,,,78.873391,142.801145,0.552330,0.000000
103,103.000,0.064558,0.047831,0.286078,0.147885,0.343755,0.109893,7.746960,5.739738,34.329401,17.746203,41.250577,13.187121,0.619378,0.090909,0.092862,0.990909,0.09286173,2.268973,0.000000,10,0.352486,0.442877,,,75.588385,142.815462,0.529273,0.000000
104,104.000,0.062344,0.046087,0.292273,0.149425,0.342041,0.107830,7.481340,5.530391,35.072763,17.931003,41.044938,12.939565,0.696136,0.090909,0.135363,1.000000,0.13536251,2.258547,0.000000,11,0.379090,0.541136,,,88.488848,142.823838,0.619566,0.000000
105,105.000,0.060165,0.044454,0.298636,0.150877,0.340129,0.105740,7.219794,5.334450,35.836280,18.105200,40.815508,12.688767,0.692387,0.000000,0.011234,1.000000,0.01123416,2.247925,0.000000,11,0.380117,0.514431,,,76.898570,142.826441,0.538406,0.000000
106,106.000,0.058022,0.042932,0.305149,0.152240,0.338029,0.103627,6.962674,5.151854,36.617921,18.268809,40.563455,12.435287,0.674868,0.000000,0.022449,1.000000,0.02244920,2.237120,0.000000,11,0.381046,0.486631,,,79.742495,142.823449,0.558329,0.000000
107,107.000,0.055919,0.041521,0.311798,0.153516,0.335750,0.101497,6.710298,4.982502,37.415707,18.421875,40.289953,12.179665,0.692728,0.000000,0.028580,1.000000,0.02857956,2.226143,0.000000,11,0.381881,0.457954,,,82.080910,142.815045,0.574736,0.000000
108,108.000,0.053858,0.040219,0.318564,0.154704,0.333301,0.099353,6.462954,4.826262,38.227720,18.564471,39.996176,11.922418,0.646727,0.090909,0.084858,1.000000,0.08485789,2.215008,0.000000,10,0.353634,0.297188,,,79.758324,142.801420,0.558526,0.000000
109,109.000,0.051841,0.039025,0.325434,0.155806,0.330694,0.097200,6.220899,4.682970,39.052105,18.696699,39.683289,11.664038,0.613701,0.000000,0.047898,1.000000,0.04789847,2.203728,0.000000,10,0.353550,0.265194,,,75.223796,142.782767,0.526841,0.000000
110,110.000,0.049870,0.037937,0.332392,0.156822,0.327937,0.095042,5.984361,4.552437,39.887079,18.818680,39.352449,11.404994,0.604966,0.100000,0.039117,1.000000,0.03911670,2.192317,0.000000,9,0.318044,0.078815,,,78.483472,142.759285,0.549761,0.000000
111,111.000,0.047946,0.036954,0.339424,0.157755,0.325040,0.092881,5.753542,4.434447,40.730929,18.930560,39.004794,11.145729,0.627175,0.000000,0.039155,1.000000,0.03915534,2.180788,0.000000,9,0.316770,0.043151,,,77.431156,142.731174,0.542496,0.000000
112,112.000,0.046072,0.036073,0.346517,0.158604,0.322012,0.090722,5.528614,4.328767,41.582017,19.032500,38.641440,10.886662,0.608403,0.000000,0.026224,1.000000,0.02622380,2.169156,0.000000,9,0.315409,0.007383,,,78.056757,142.698633,0.547004,0.000000
113,113.000,0.044248,0.035293,0.353657,0.159372,0.318862,0.088568,5.309725,4.235142,42.438783,19.124680,38.263483,10.628187,0.628808,0.000000,0.036062,1.000000,0.03606222,2.157436,0.000000,9,0.313968,-0.028167,,,82.193734,142.661864,0.576144,0.000000
114,114.000,0.042475,0.034611,0.360831,0.160061,0.315600,0.086422,5.097000,4.153302,43.299744,19.207293,37.871987,10.370673,0.609944,0.000000,0.026441,1.000000,0.02644058,2.145640,0.000000,9,0.312451,-0.063171,,,79.518158,142.621065,0.557548,0.000000
115,115.000,0.040755,0.034025,0.368029,0.160671,0.312233,0.084287,4.890540,4.082966,44.163493,19.280546,37.467991,10.114464,0.613520,0.111111,0.038553,1.000000,0.03855289,2.133783,0.000000,8,0.260875,-0.282739,,,75.496537,142.576434,0.529516,0.000000
116,116.000,0.039087,0.033532,0.375239,0.161205,0.308771,0.082166,4.690425,4.023839,45.028703,19.344654,37.052498,9.859882,0.594427,0.000000,0.026980,1.000000,0.02697956,2.121878,0.000000,8,0.257911,-0.320700,,,73.761986,142.528166,0.517526,0.000000
117,117.000,0.037473,0.033130,0.382451,0.161665,0.305221,0.080060,4.496715,3.975618,45.894123,19.399842,36.626479,9.607223,0.624107,0.000000,0.051516,1.000000,0.05151554,2.109938,0.000000,8,0.254900,-0.357262,,,81.063231,142.476453,0.568959,0.000000
118,118.000,0.035912,0.032817,0.389655,0.162053,0.301591,0.077973,4.309451,3.937996,46.758579,19.446341,36.190870,9.356764,0.600188,0.000000,0.034404,0.928571,0.03440404,2.097974,0.000000,8,0.252767,-0.392005,,,74.661934,142.421482,0.524232,0.000000
119,119.000,0.034405,0.032589,0.396841,0.162370,0.297888,0.075906,4.128659,3.910659,47.620969,19.484387,35.746570,9.108756,0.620996,0.000000,0.037335,1.000000,0.03733539,2.085999,0.000000,8,0.251729,-0.424522,,,74.878936,142.363438,0.525970,0.000000
120,120.000,0.032953,0.032444,0.404002,0.162619,0.294120,0.073862,3.954348,3.893290,48.480265,19.514222,35.294442,8.863433,0.591748,0.000000,0.043405,1.000000,0.04340536,2.074022,0.000000,8,0.250666,-0.454435,,,74.691647,142.302498,0.524879,0.000000
121,121.000,0.031554,0.032380,0.411129,0.162801,0.290294,0.071842,3.786512,3.885570,49.335510,19.536088,34.835314,8.621005,0.633713,0.000000,0.069731,1.000000,0.06973109,2.062056,0.000000,8,0.249578,-0.481402,,,81.259909,142.238838,0.571292,0.000000
122,122.000,0.030209,0.032393,0.418215,0.162919,0.286416,0.069847,3.625134,3.887182,50.185815,19.550229,34.369972,8.381667,0.570182,0.125000,0.121319,1.000000,0.12131856,2.050108,0.000000,7,0.176717,-0.571075,,,81.295519,142.172626,0.571809,0.000000
123,123.000,0.028918,0.032482,0.425253,0.162974,0.282493,0.067880,3.470183,3.897809,51.030356,19.556890,33.899170,8.145592,0.647911,0.125000,0.146760,1.000000,0.14676041,2.038188,0.000000,8,0.247341,-0.525361,,,85.742255,142.104025,0.603377,0.000000
124,124.000,0.027680,0.032643,0.432236,0.162969,0.278530,0.065941,3.321619,3.917137,51.868371,19.556313,33.423621,7.912938,0.585636,0.125000,0.115931,1.000000,0.11593126,2.026304,0.000000,7,0.171766,-0.561995,,,75.785808,142.033193,0.533578,0.000000
125,125.000,0.026495,0.032874,0.439160,0.162906,0.274533,0.064032,3.179392,3.944853,52.699161,19.548741,32.944007,7.683846,0.629527,0.000000,0.073612,1.000000,0.07361204,2.014464,0.000000,7,0.169309,-0.546054,,,81.711384,141.960281,0.575593,0.000000
126,126.000,0.025362,0.033172,0.446017,0.162787,0.270508,0.062154,3.043442,3.980652,53.522083,19.534413,32.460968,7.458441,0.640260,0.000000,0.020757,1.000000,0.02075722,2.002676,0.000000,7,0.166866,-0.522213,,,74.644147,141.885437,0.526087,0.000000
127,127.000,0.024281,0.033535,0.452805,0.162613,0.266459,0.060307,2.913706,4.024233,54.336547,19.513565,31.975116,7.236834,0.557696,0.000000,0.125508,0.964286,0.12550820,1.990947,0.000000,7,0.164515,-0.490501,,,74.052224,141.808800,0.522198,0.000000
128,128.000,0.023251,0.033961,0.459517,0.162387,0.262392,0.058493,2.790109,4.075297,55.142018,19.486430,31.487024,7.019122,0.563094,0.000000,0.014299,1.000000,0.01429858,1.979283,0.000000,7,0.162199,-0.451170,,,71.412936,141.730504,0.503864,0.000000
129,129.000,0.022271,0.034446,0.466150,0.162110,0.258310,0.056712,2.672574,4.133558,55.938007,19.453235,30.997236,6.805390,0.597415,0.000000,0.060937,1.000000,0.06093719,1.967690,0.000000,7,0.159897,-0.404689,,,81.521037,141.650679,0.575508,0.000000
130,130.000,0.021342,0.034989,0.472701,0.161785,0.254219,0.054964,2.561018,4.198730,56.724074,19.414204,30.506263,6.595712,0.622726,0.000000,0.044083,1.000000,0.04408282,1.956175,0.000000,7,0.157612,-0.351735,,,76.320515,141.569448,0.539103,0.000000
131,131.000,0.020461,0.035588,0.479165,0.161413,0.250122,0.053251,2.455354,4.270540,57.499819,19.369555,30.014584,6.390149,0.570732,0.000000,0.080308,1.000000,0.08030750,1.944742,0.000000,7,0.155344,-0.293166,,,74.623492,141.486928,0.527423,0.000000
132,132.000,0.019629,0.036239,0.485541,0.160996,0.246022,0.051573,2.355491,4.348718,58.264885,19.319502,29.522650,6.188754,0.634507,0.000000,0.103525,1.000000,0.10352466,1.933398,0.000000,7,0.153095,-0.229989,,,80.912753,141.403230,0.572213,0.000000
133,133.000,0.018844,0.036942,0.491825,0.160535,0.241924,0.049930,2.261338,4.433004,59.018954,19.264251,29.030885,5.991568,0.583455,0.000000,0.077475,0.964286,0.07747465,1.922149,0.500000,7,0.150889,-0.163312,,,79.538198,141.318462,0.562829,0.000000
134,134.000,0.018107,0.037693,0.498014,0.160033,0.237831,0.048322,2.172799,4.523145,59.761740,19.204004,28.539685,5.798627,0.599181,0.000000,0.029288,0.821429,0.02928808,1.910998,0.500000,7,0.150348,-0.094299,,,76.336547,141.232725,0.540502,0.000000
135,135.000,0.017415,0.038491,0.504108,0.159491,0.233745,0.046750,2.089778,4.618898,60.492992,19.138956,28.049420,5.609956,0.614656,0.000000,0.028113,0.964286,0.02811331,1.899951,0.000000,7,0.151989,-0.024124,,,77.152859,141.146115,0.546617,0.000000
136,136.000,0.016768,0.039334,0.510104,0.158911,0.229670,0.045213,2.012176,4.720025,61.212491,19.069297,27.560436,5.425575,0.572202,0.000000,0.066359,1.000000,0.06635899,1.889014,0.000000,7,0.153692,0.046080,,,77.619743,141.058724,0.550265,0.000000
137,137.000,0.016166,0.040219,0.516000,0.158293,0.225609,0.043712,1.939896,4.826299,61.920043,18.995211,27.073055,5.245497,0.582436,0.000000,0.020317,1.000000,0.02031712,1.878190,0.000000,7,0.155375,0.115251,,,72.625689,140.970638,0.515183,0.000000
138,138.000,0.015607,0.041146,0.521796,0.157641,0.221563,0.042248,1.872838,4.937498,62.615483,18.916874,26.587579,5.069727,0.580120,0.000000,0.008412,1.000000,0.00841154,1.867485,0.000000,7,0.157039,0.182437,,,74.479526,140.881939,0.528666,0.000000
139,139.000,0.015091,0.042112,0.527489,0.156954,0.217536,0.040819,1.810906,5.053411,63.298668,18.834457,26.104288,4.898268,0.582794,0.000000,0.012009,1.000000,0.01200898,1.856903,0.000000,7,0.158684,0.246814,,,70.613534,140.792705,0.501543,0.000000
140,140.000,0.014617,0.043115,0.533079,0.156234,0.213529,0.039426,1.754002,5.173835,63.969480,18.748126,25.623442,4.731117,0.615972,0.000000,0.056212,1.000000,0.05621207,1.846449,0.000000,7,0.160308,0.307702,,,74.951170,140.703009,0.532691,0.000000
141,141.000,0.014184,0.044155,0.538565,0.155484,0.209544,0.038069,1.702027,5.298572,64.627817,18.658038,25.145282,4.568265,0.634041,0.000000,0.030812,1.000000,0.03081172,1.836127,0.000000,7,0.161913,0.364565,,,79.413444,140.612921,0.564766,0.000000
142,142.000,0.013791,0.045229,0.543947,0.154703,0.205584,0.036748,1.654887,5.427433,65.273598,18.564347,24.670033,4.409701,0.650523,0.000000,0.027561,1.000000,0.02756130,1.825941,0.000000,7,0.163498,0.417013,,,81.232884,140.522506,0.578077,0.000000
143,143.000,0.013437,0.046335,0.549223,0.153893,0.201649,0.035462,1.612487,5.560239,65.906758,18.467200,24.197904,4.255412,0.615628,0.000000,0.051570,1.000000,0.05157004,1.815896,0.000000,7,0.165063,0.464788,,,74.128821,140.431827,0.527863,0.000000
144,144.000,0.013123,0.047473,0.554394,0.153056,0.197742,0.034211,1.574734,5.696815,66.527248,18.366737,23.729086,4.105378,0.597159,0.000000,0.027969,1.000000,0.02796880,1.805994,0.000000,7,0.166609,0.507758,,,77.302419,140.340941,0.550819,0.000000
145,145.000,0.012846,0.048642,0.559459,0.152192,0.193865,0.032997,1.541537,5.836996,67.135031,18.263095,23.263760,3.959581,0.632274,0.000000,0.057422,0.964286,0.05742166,1.796240,0.000000,7,0.168252,0.545895,,,76.489961,140.249904,0.545383,0.000000
146,146.000,0.012607,0.049839,0.564417,0.151303,0.190017,0.031817,1.512806,5.980621,67.730083,18.156402,22.802089,3.817999,0.607841,0.000000,0.036812,1.000000,0.03681174,1.786638,0.000000,7,0.170606,0.579260,,,77.750784,140.158768,0.554734,0.000000
147,147.000,0.012404,0.051063,0.569270,0.150390,0.186202,0.030672,1.488453,6.127539,68.312391,18.046784,22.344227,3.680606,0.635343,0.000000,0.045020,0.964286,0.04501952,1.777190,0.000000,7,0.173450,0.607989,,,78.319656,140.067581,0.559156,0.000000
148,148.000,0.012237,0.052313,0.574016,0.149453,0.182419,0.029561,1.468393,6.277604,68.881950,17.934360,21.890315,3.547378,0.647787,0.000000,0.020898,1.000000,0.02089809,1.767900,0.000000,7,0.176531,0.632275,,,76.900277,139.976391,0.549380,0.000000
149,149.000,0.012105,0.053589,0.578656,0.148494,0.178671,0.028486,1.452544,6.430675,69.438765,17.819243,21.440484,3.418289,0.623715,0.000000,0.035585,1.000000,0.03558467,1.758770,0.000000,7,0.179569,0.652350,,,77.384859,139.885239,0.553202,0.000000
150,150.000,0.012007,0.054889,0.583190,0.147513,0.174957,0.027444,1.440823,6.586621,69.982847,17.701544,20.994854,3.293310,0.684914,0.000000,0.090761,1.000000,0.09076092,1.749804,0.000000,7,0.182565,0.668479,,,83.982030,139.794168,0.600755,0.000000
151,151.000,0.011943,0.056211,0.587618,0.146511,0.171279,0.026437,1.433153,6.745313,70.514215,17.581366,20.553538,3.172415,0.670551,0.000000,0.019537,1.000000,0.01953723,1.741003,0.000000,7,0.185518,0.680941,,,80.298818,139.703216,0.574781,0.000000
152,152.000,0.011912,0.057555,0.591941,0.145490,0.167639,0.025463,1.429457,6.906631,71.032891,17.458809,20.116639,3.055573,0.625652,0.000000,0.065671,1.000000,0.06567146,1.732370,0.000000,7,0.188430,0.690027,,,79.460641,139.612419,0.569152,0.000000
153,153.000,0.011914,0.058920,0.596158,0.144450,0.164035,0.024523,1.429662,7.070458,71.538902,17.333969,19.684253,2.942756,0.619388,0.000000,0.008727,1.000000,0.00872712,1.723906,0.000000,7,0.191299,0.696026,,,77.821010,139.521812,0.557769,0.000000
154,154.000,0.011947,0.060306,0.600269,0.143391,0.160471,0.023616,1.433696,7.236683,72.032279,17.206937,19.256469,2.833936,0.624579,0.000000,0.012702,1.000000,0.01270204,1.715615,0.000000,7,0.194127,0.699224,,,72.236278,139.431427,0.518077,0.000000
155,155.000,0.012012,0.061710,0.604275,0.142315,0.156945,0.022742,1.441490,7.405201,72.513056,17.077801,18.833369,2.729084,0.719024,0.000000,0.132337,1.000000,0.13233714,1.707497,0.000000,7,0.196914,0.699895,,,82.749504,139.341295,0.593862,0.000000
156,156.000,0.012108,0.063133,0.608177,0.141222,0.153459,0.021901,1.452978,7.575910,72.981267,16.946642,18.415031,2.628172,0.655966,0.000000,0.086736,1.000000,0.08673612,1.699554,0.000000,7,0.199660,0.698304,,,76.204991,139.251445,0.547247,0.000000
157,157.000,0.012234,0.064573,0.611975,0.140113,0.150013,0.021093,1.468096,7.748715,73.436949,16.813541,18.001527,2.531172,0.641005,0.000000,0.021852,1.000000,0.02185191,1.691787,0.000000,7,0.202366,0.694698,,,76.299094,139.161905,0.548276,0.000000
158,158.000,0.012390,0.066029,0.615668,0.138988,0.146608,0.020317,1.486783,7.923524,73.880138,16.678574,17.592924,2.438056,0.681601,0.000000,0.060407,1.000000,0.06040699,1.684199,0.000000,7,0.205032,0.689308,,,78.146863,139.072700,0.561914,0.000000
159,159.000,0.012575,0.067502,0.619257,0.137848,0.143244,0.019573,1.508980,8.100249,74.310873,16.541812,17.189286,2.348799,0.695939,0.000000,0.021411,1.000000,0.02141070,1.676790,0.000000,7,0.207658,0.682351,,,77.219052,138.983854,0.555597,0.000000
160,160.000,0.012789,0.068990,0.622743,0.136694,0.139922,0.018861,1.534631,8.278806,74.729187,16.403326,16.790674,2.263376,0.725070,0.000000,0.040896,1.000000,0.04089607,1.669563,0.000000,7,0.210244,0.674023,,,82.903897,138.895393,0.596880,0.000000
161,161.000,0.013031,0.070493,0.626126,0.135527,0.136643,0.018181,1.563682,8.459115,75.135118,16.263181,16.397144,2.181760,0.691024,0.000000,0.046310,1.000000,0.04630964,1.662519,0.000000,7,0.212792,0.664507,,,78.830547,138.807337,0.567913,0.000000
162,162.000,0.013301,0.072009,0.629406,0.134345,0.133406,0.017533,1.596080,8.641100,75.528698,16.121440,16.008751,2.103931,0.754179,0.000000,0.084293,1.000000,0.08429283,1.655658,0.000000,7,0.215300,0.653966,,,84.943844,138.719709,0.612342,0.000000
163,163.000,0.013598,0.073539,0.632583,0.133151,0.130213,0.016916,1.631778,8.824688,75.909959,15.978164,15.625547,2.029864,0.766747,0.000000,0.017078,1.000000,0.01707850,1.648984,0.000000,7,0.217771,0.642552,,,77.454135,138.632529,0.558701,0.000000
164,164.000,0.013923,0.075082,0.635658,0.131945,0.127063,0.016329,1.670728,9.009809,76.278929,15.833410,15.247585,1.959540,0.719154,0.000000,0.061639,1.000000,0.06163906,1.642498,0.000000,7,0.220203,0.630397,,,80.728326,138.545817,0.582683,0.000000
165,165.000,0.014274,0.076637,0.638630,0.130727,0.123958,0.015774,1.712885,9.196395,76.635634,15.687234,14.874913,1.892938,0.729808,0.000000,0.015880,1.000000,0.01587961,1.636201,0.000000,7,0.222597,0.617625,,,79.716671,138.459592,0.575740,0.000000
166,166.000,0.014652,0.078203,0.641501,0.129497,0.120897,0.015250,1.758208,9.384383,76.980097,15.539689,14.507582,1.830042,0.691896,0.000000,0.051645,1.000000,0.05164528,1.630096,0.000000,7,0.224954,0.604344,,,81.832221,138.373872,0.591385,0.000000
167,167.000,0.015055,0.079781,0.644269,0.128257,0.117880,0.014757,1.806655,9.573710,77.312337,15.390825,14.145638,1.770834,0.709177,0.000000,0.024611,1.000000,0.02461086,1.624186,0.000000,7,0.227273,0.590651,,,74.531501,138.288676,0.538956,0.000000
168,168.000,0.015485,0.081369,0.646936,0.127006,0.114909,0.014294,1.858191,9.764319,77.632368,15.240691,13.789131,1.715300,0.734070,0.000000,0.034087,0.964286,0.03408686,1.618472,0.000000,7,0.229740,0.576633,,,76.966167,138.204020,0.556903,0.000000
169,169.000,0.015940,0.082968,0.649502,0.125744,0.111984,0.013862,1.912778,9.956151,77.940202,15.089335,13.438110,1.663425,0.789019,0.000000,0.069746,1.000000,0.06974645,1.612958,0.000000,7,0.232507,0.562367,,,81.361660,138.119922,0.589065,0.000000
170,170.000,0.016420,0.084576,0.651965,0.124473,0.109105,0.013460,1.970383,10.149151,78.235843,14.936801,13.092624,1.615199,0.743239,0.000000,0.057978,1.000000,0.05797829,1.607647,0.000000,7,0.235228,0.547921,,,80.397903,138.036399,0.582440,0.000000
171,171.000,0.016925,0.086194,0.654327,0.123193,0.106273,0.013088,2.030974,10.343266,78.519293,14.783133,12.752722,1.570611,0.776000,0.000000,0.042196,0.964286,0.04219585,1.602540,0.000000,7,0.238205,0.533356,,,83.092978,137.953467,0.602326,0.000000
172,172.000,0.017454,0.087820,0.656588,0.121903,0.103487,0.012747,2.094522,10.538445,78.790549,14.628373,12.418458,1.529654,0.730913,0.000000,0.058186,1.000000,0.05818554,1.597643,0.000000,7,0.241348,0.518724,,,82.367917,137.871143,0.597427,0.000000
173,173.000,0.018008,0.089455,0.658747,0.120605,0.100749,0.012436,2.160999,10.734637,79.049599,14.472562,12.089883,1.492320,0.811760,0.000000,0.099453,1.000000,0.09945345,1.592957,0.000000,7,0.244439,0.504074,,,83.354271,137.789444,0.604939,0.000000
174,174.000,0.018586,0.091098,0.660804,0.119298,0.098059,0.012155,2.230378,10.931795,79.296430,14.315740,11.767052,1.458605,0.809924,0.000000,0.003824,1.000000,0.00382394,1.588487,0.000000,7,0.247477,0.489446,,,80.173221,137.708386,0.582196,0.000000
175,175.000,0.019189,0.092749,0.662759,0.117983,0.095417,0.011904,2.302637,11.129869,79.531021,14.157944,11.450023,1.428507,0.797782,0.000000,0.015277,1.000000,0.01527704,1.584238,0.000000,7,0.250464,0.474876,,,78.488087,137.627985,0.570292,0.000000
176,176.000,0.019815,0.094407,0.664611,0.116660,0.092824,0.011684,2.377751,11.328814,79.753344,13.999213,11.138854,1.402024,0.801394,0.000000,0.008274,1.000000,0.00827422,1.580211,0.000000,7,0.253398,0.460397,,,82.846781,137.548259,0.602311,0.000000
177,177.000,0.020464,0.096072,0.666361,0.115330,0.090280,0.011493,2.455702,11.528583,79.963366,13.839584,10.833608,1.379157,0.802996,0.000000,0.006388,1.000000,0.00638773,1.576413,0.000000,7,0.256280,0.446034,,,78.480863,137.469223,0.570898,0.000000
178,178.000,0.021137,0.097743,0.668009,0.113992,0.087786,0.011333,2.536469,11.729131,80.161047,13.679093,10.534349,1.359911,0.815362,0.000000,0.015651,1.000000,0.01565074,1.572846,0.000000,7,0.259111,0.431814,,,80.116373,137.390897,0.583127,0.000000
179,179.000,0.021834,0.099420,0.669553,0.112648,0.085343,0.011202,2.620034,11.930415,80.346342,13.517776,10.241145,1.344288,0.874167,0.000000,0.066752,1.000000,0.06675183,1.569517,0.000000,7,0.261888,0.417756,,,84.181081,137.313296,0.613058,0.000000
180,180.000,0.022553,0.101103,0.670993,0.111297,0.082951,0.011102,2.706383,12.132388,80.519196,13.355668,9.954068,1.332297,0.815342,0.000000,0.067871,1.000000,0.06787117,1.566428,0.000000,7,0.264613,0.403879,,,84.373076,137.236440,0.614801,0.000000
181,181.000,0.023296,0.102792,0.672330,0.109940,0.080610,0.011033,2.795499,12.335007,80.679551,13.192804,9.673193,1.323946,0.820443,0.000000,0.008947,1.000000,0.00894695,1.563584,0.000000,7,0.267286,0.390199,,,76.748519,137.160347,0.559553,0.000000
182,182.000,0.024061,0.104485,0.673561,0.108577,0.078322,0.010994,2.887370,12.538228,80.827338,13.029220,9.398598,1.319246,0.853035,0.000000,0.037482,1.000000,0.03748245,1.560991,0.000000,7,0.269905,0.376729,,,81.312321,137.085036,0.593152,0.000000
183,183.000,0.024850,0.106183,0.674687,0.107208,0.076086,0.010985,2.981983,12.742005,80.962484,12.864950,9.130367,1.318210,0.873446,0.000000,0.022567,1.000000,0.02256742,1.558654,0.000000,7,0.272470,0.363480,,,86.222990,137.010526,0.629317,0.000000
184,184.000,0.025661,0.107886,0.675708,0.105834,0.073905,0.011007,3.079328,12.946294,81.084907,12.700030,8.868588,1.320853,0.830800,0.000000,0.049668,1.000000,0.04966763,1.556576,0.000000,7,0.274981,0.350464,,,78.308997,136.936839,0.571862,0.000000
185,185.000,0.026495,0.109592,0.676621,0.104454,0.071778,0.011060,3.179394,13.151050,81.194517,12.534496,8.613352,1.327191,0.876997,0.000000,0.051773,1.000000,0.05177315,1.554764,0.000000,7,0.277438,0.337688,,,81.692555,136.863995,0.596889,0.000000
186,186.000,0.027351,0.111302,0.677427,0.103070,0.069706,0.011144,3.282173,13.356224,81.291218,12.368384,8.364758,1.337243,0.920747,0.000000,0.046542,1.000000,0.04654207,1.553221,0.000000,7,0.279840,0.325160,,,84.448572,136.792017,0.617350,0.000000
187,187.000,0.028230,0.113015,0.678124,0.101681,0.067691,0.011259,3.387656,13.561772,81.374905,12.201730,8.122906,1.351031,0.918782,0.000000,0.003489,1.000000,0.00348903,1.551954,0.000000,7,0.282186,0.312888,,,86.267266,136.720928,0.630973,0.000000
188,188.000,0.029132,0.114730,0.678712,0.100288,0.065733,0.011405,3.495836,13.767643,81.445466,12.034573,7.887905,1.368577,0.887319,0.000000,0.035361,1.000000,0.03536093,1.550968,0.000000,7,0.284476,0.300875,,,89.995669,136.650751,0.658582,0.000000
189,189.000,0.030056,0.116448,0.679190,0.098891,0.063832,0.011583,3.606708,13.973788,81.502780,11.866951,7.659868,1.389905,0.881502,0.000000,0.007773,1.000000,0.00777283,1.550269,0.000000,7,0.286708,0.289129,,,83.081595,136.581511,0.608293,0.000000
190,190.000,0.031002,0.118168,0.679556,0.097491,0.061991,0.011792,3.720264,14.180156,81.546719,11.698903,7.438913,1.415044,0.917007,0.000000,0.037473,1.000000,0.03747270,1.549861,0.000000,7,0.288882,0.277652,,,84.758443,136.513235,0.620881,0.000000
191,191.000,0.031971,0.119889,0.679810,0.096087,0.060210,0.012034,3.836500,14.386694,81.577148,11.530471,7.225166,1.444021,0.869124,0.000000,0.053509,1.000000,0.05350905,1.549751,0.000000,7,0.290997,0.266448,,,85.238413,136.445949,0.624705,0.000000
192,192.000,0.032962,0.121611,0.679949,0.094681,0.058490,0.012307,3.955411,14.593347,81.593920,11.361696,7.018757,1.476867,0.961215,0.000000,0.094508,1.000000,0.09450800,1.549946,0.000000,7,0.293051,0.255523,,,90.040089,136.379683,0.660216,0.000000
193,193.000,0.033975,0.123334,0.679974,0.093272,0.056832,0.012613,4.076992,14.800058,81.596885,11.192624,6.819826,1.513616,0.889015,0.000000,0.076505,1.000000,0.07650506,1.550451,0.000000,7,0.295045,0.244877,,,89.497358,136.314465,0.656551,0.000000
194,194.000,0.035010,0.125056,0.679882,0.091861,0.055238,0.012953,4.201239,15.006766,81.585881,11.023298,6.628515,1.554300,0.944275,0.000000,0.057034,1.000000,0.05703432,1.551273,0.000000,7,0.296976,0.234516,,,88.108015,136.250327,0.646663,0.000000
195,195.000,0.036068,0.126778,0.679673,0.090448,0.053708,0.013325,4.328147,15.213411,81.560739,10.853768,6.444977,1.598957,0.963269,0.000000,0.018130,1.000000,0.01813033,1.552418,0.000000,7,0.298843,0.224441,,,84.605524,136.187302,0.621244,0.000000
196,196.000,0.037148,0.128499,0.679344,0.089034,0.052245,0.013730,4.457712,15.419927,81.521282,10.684083,6.269370,1.647625,0.910006,0.000000,0.056921,1.000000,0.05692117,1.553895,0.000000,7,0.300644,0.214656,,,89.635933,136.125424,0.658480,0.000000
197,197.000,0.038249,0.130219,0.678894,0.087619,0.050849,0.014170,4.589929,15.626247,81.467326,10.514295,6.101859,1.700344,0.930930,0.000000,0.020718,1.000000,0.02071838,1.555710,0.000000,7,0.302379,0.205164,,,84.738874,136.064727,0.622784,0.000000
198,198.000,0.039373,0.131936,0.678322,0.086204,0.049522,0.014643,4.724793,15.832299,81.398677,10.344458,5.942618,1.757155,0.980986,0.000000,0.049248,1.000000,0.04924794,1.557872,0.000000,7,0.304046,0.195969,,,86.044023,136.005251,0.632652,0.000000
199,199.000,0.040519,0.133650,0.677626,0.084789,0.048265,0.015151,4.862298,16.038009,81.315133,10.174632,5.791828,1.818100,0.969767,0.000000,0.013360,1.000000,0.01335966,1.560388,0.000000,7,0.305642,0.187073,,,79.340682,135.947032,0.583615,0.000000
