ts,worker,path,method,status,latency_ms,bytes,error
2026-06-16T02:37:24.479880+00:00,5,/product/0PUK6V6EV0,GET,200,118.06951835751534,7924,
2026-06-16T02:37:24.551147+00:00,2,/,GET,200,273.96371122449636,10499,
2026-06-16T02:37:24.552170+00:00,6,/cart,GET,200,184.39903296530247,6859,
2026-06-16T02:37:24.575064+00:00,1,/,GET,200,123.47869575023651,10499,
2026-06-16T02:37:24.575961+00:00,0,/,GET,200,123.97870840504766,10499,
2026-06-16T02:37:24.577880+00:00,3,/product/0PUK6V6EV0,GET,200,111.39836395159364,7928,
2026-06-16T02:37:24.655740+00:00,7,/,GET,200,198.1450840830803,10499,
2026-06-16T02:37:24.656887+00:00,4,/cart,GET,200,178.58781618997455,6849,
2026-06-16T02:37:24.659389+00:00,5,/product/0PUK6V6EV0,GET,200,179.4384280219674,7924,
2026-06-16T02:37:24.662919+00:00,2,/cart,GET,200,111.69707495719194,6855,
2026-06-16T02:37:24.672054+00:00,6,/,GET,200,119.82844118028879,10499,
2026-06-16T02:37:24.764818+00:00,7,/product/0PUK6V6EV0,GET,200,109.01590576395392,7964,
2026-06-16T02:37:24.765308+00:00,4,/cart,GET,200,108.38118987157941,6879,
2026-06-16T02:37:24.772831+00:00,2,/cart,GET,200,109.85859204083681,6891,
2026-06-16T02:37:24.773280+00:00,5,/product/0PUK6V6EV0,GET,200,113.85426903143525,7944,
2026-06-16T02:37:24.778823+00:00,0,/,GET,200,202.79194600880146,10499,
2026-06-16T02:37:24.780132+00:00,1,/,GET,200,205.01145720481873,10499,
2026-06-16T02:37:24.780933+00:00,3,/,GET,200,202.9863321222365,10499,
2026-06-16T02:37:24.868632+00:00,6,/,GET,200,196.52973115444183,10499,
2026-06-16T02:37:24.961376+00:00,4,/,GET,200,196.02679274976254,10499,
2026-06-16T02:37:24.961716+00:00,7,/product/2ZYFJ3GM2N,GET,200,196.83168921619654,7976,
2026-06-16T02:37:24.962765+00:00,2,/cart,GET,200,189.85157134011388,6903,
2026-06-16T02:37:24.963060+00:00,5,/cart,GET,200,189.73700609058142,6895,
2026-06-16T02:37:24.964198+00:00,0,/cart,GET,200,185.34860108047724,6863,
2026-06-16T02:37:24.966314+00:00,3,/,GET,200,185.35673711448908,10499,
2026-06-16T02:37:24.966696+00:00,1,/product/0PUK6V6EV0,GET,200,186.52629991993308,7946,
2026-06-16T02:37:25.055667+00:00,6,/,GET,200,186.9961549527943,10499,
2026-06-16T02:37:25.060754+00:00,4,/cart,GET,200,99.3230389431119,6853,
2026-06-16T02:37:25.074835+00:00,1,/product/2ZYFJ3GM2N,GET,200,108.12174202874303,7946,
2026-06-16T02:37:25.081087+00:00,3,/cart,GET,200,114.74884487688541,6863,
2026-06-16T02:37:25.081651+00:00,2,/cart,GET,200,118.8508803024888,6889,
2026-06-16T02:37:25.082208+00:00,0,/cart,GET,200,117.93339205905795,6887,
2026-06-16T02:37:25.082569+00:00,7,/cart,GET,200,120.7897518761456,6873,
2026-06-16T02:37:25.083265+00:00,5,/cart,GET,200,120.17774023115635,6881,
2026-06-16T02:37:25.157298+00:00,4,/cart,GET,200,96.53325472027063,6871,
2026-06-16T02:37:25.175141+00:00,6,/,GET,200,119.42093400284648,10499,
2026-06-16T02:37:25.181512+00:00,0,/cart,GET,200,99.25261465832591,6861,
2026-06-16T02:37:25.182012+00:00,7,/cart,GET,200,99.37664913013577,6873,
2026-06-16T02:37:25.182417+00:00,1,/product/0PUK6V6EV0,GET,200,107.52203082665801,7928,
2026-06-16T02:37:25.187967+00:00,5,/product/2ZYFJ3GM2N,GET,200,104.6787966042757,7960,
2026-06-16T02:37:25.263009+00:00,4,/product/2ZYFJ3GM2N,GET,200,105.64952390268445,7998,
2026-06-16T02:37:25.264276+00:00,3,/,GET,200,183.08659875765443,10499,
2026-06-16T02:37:25.264864+00:00,2,/,GET,200,183.16383473575115,10499,
2026-06-16T02:37:25.279335+00:00,6,/product/0PUK6V6EV0,GET,200,104.12932094186544,7950,
2026-06-16T02:37:25.283349+00:00,1,/cart,GET,200,100.85120610892773,6889,
2026-06-16T02:37:25.367740+00:00,5,/,GET,200,179.73887408152223,10499,
2026-06-16T02:37:25.368237+00:00,0,/,GET,200,186.69673893600702,10499,
2026-06-16T02:37:25.368630+00:00,7,/,GET,200,186.54383206740022,10499,
2026-06-16T02:37:25.370809+00:00,6,/product/0PUK6V6EV0,GET,200,91.395347379148,7962,
2026-06-16T02:37:25.373957+00:00,1,/product/0PUK6V6EV0,GET,200,90.55943321436644,7934,
2026-06-16T02:37:25.456911+00:00,3,/,GET,200,192.59600108489394,10499,
2026-06-16T02:37:25.457477+00:00,4,/,GET,200,194.4051692262292,10499,
2026-06-16T02:37:25.458144+00:00,2,/,GET,200,193.2202558964491,10499,
2026-06-16T02:37:25.495911+00:00,4,/cart,GET,200,38.3652332238853,6881,
2026-06-16T02:37:25.498885+00:00,7,/product/2ZYFJ3GM2N,GET,200,130.19618997350335,7998,
2026-06-16T02:37:25.499226+00:00,5,/product/2ZYFJ3GM2N,GET,200,131.42510317265987,7962,
2026-06-16T02:37:25.551218+00:00,2,/product/2ZYFJ3GM2N,GET,200,93.03415287286043,7946,
2026-06-16T02:37:25.552094+00:00,0,/product/2ZYFJ3GM2N,GET,200,183.79870103672147,7950,
2026-06-16T02:37:25.552498+00:00,3,/product/0PUK6V6EV0,GET,200,95.46619467437267,7956,
2026-06-16T02:37:25.557615+00:00,6,/product/2ZYFJ3GM2N,GET,200,186.7801370099187,7956,
2026-06-16T02:37:25.557944+00:00,1,/product/2ZYFJ3GM2N,GET,200,183.95703099668026,7952,
2026-06-16T02:37:25.651095+00:00,4,/product/0PUK6V6EV0,GET,200,155.13405110687017,7928,
2026-06-16T02:37:25.659246+00:00,7,/product/0PUK6V6EV0,GET,200,160.31336598098278,7952,
2026-06-16T02:37:25.664177+00:00,5,/,GET,200,164.92806794121861,10499,
2026-06-16T02:37:25.674002+00:00,6,/product/0PUK6V6EV0,GET,200,116.30610562860966,7966,
2026-06-16T02:37:25.674836+00:00,1,/product/0PUK6V6EV0,GET,200,116.8896951712668,7948,
2026-06-16T02:37:25.676818+00:00,2,/product/2ZYFJ3GM2N,GET,200,125.53488789126277,7992,
2026-06-16T02:37:25.677762+00:00,0,/product/0PUK6V6EV0,GET,200,125.59338007122278,7984,
2026-06-16T02:37:25.678351+00:00,3,/product/0PUK6V6EV0,GET,200,125.82090776413679,7952,
2026-06-16T02:37:25.751334+00:00,4,/product/0PUK6V6EV0,GET,200,100.18441081047058,7970,
2026-06-16T02:37:25.760844+00:00,7,/product/0PUK6V6EV0,GET,200,101.54485190287232,7928,
2026-06-16T02:37:25.770384+00:00,5,/,GET,200,106.17482475936413,10499,
2026-06-16T02:37:25.855794+00:00,6,/product/2ZYFJ3GM2N,GET,200,181.77708564326167,7976,
2026-06-16T02:37:25.856983+00:00,1,/product/2ZYFJ3GM2N,GET,200,182.07479501143098,7962,
2026-06-16T02:37:25.857464+00:00,0,/cart,GET,200,179.66622905805707,6891,
2026-06-16T02:37:25.861644+00:00,3,/cart,GET,200,183.27605724334717,6879,
2026-06-16T02:37:25.865094+00:00,4,/product/0PUK6V6EV0,GET,200,113.69086988270283,7950,
2026-06-16T02:37:25.866158+00:00,2,/,GET,200,189.23013098537922,10499,
2026-06-16T02:37:25.879174+00:00,7,/product/0PUK6V6EV0,GET,200,118.2720409706235,7948,
2026-06-16T02:37:25.964987+00:00,5,/,GET,200,194.57240402698517,10499,
2026-06-16T02:37:25.971924+00:00,6,/product/2ZYFJ3GM2N,GET,200,116.0649717785418,7980,
2026-06-16T02:37:25.977853+00:00,3,/product/2ZYFJ3GM2N,GET,200,116.1373290233314,7970,
2026-06-16T02:37:25.982807+00:00,0,/product/2ZYFJ3GM2N,GET,200,125.30466495081782,7964,
2026-06-16T02:37:25.983889+00:00,1,/product/2ZYFJ3GM2N,GET,200,126.84568809345365,7964,
2026-06-16T02:37:25.985120+00:00,4,/,GET,200,119.96211437508464,10499,
2026-06-16T02:37:25.988563+00:00,2,/cart,GET,200,122.37734207883477,6863,
2026-06-16T02:37:26.050854+00:00,7,/product/0PUK6V6EV0,GET,200,171.6545382514596,7930,
2026-06-16T02:37:26.157068+00:00,6,/product/2ZYFJ3GM2N,GET,200,185.13160198926926,7988,
2026-06-16T02:37:26.157403+00:00,2,/cart,GET,200,168.7587732449174,6859,
2026-06-16T02:37:26.160717+00:00,0,/product/2ZYFJ3GM2N,GET,200,177.86896182224154,7956,
2026-06-16T02:37:26.161181+00:00,7,/product/0PUK6V6EV0,GET,200,110.25237338617444,7976,
2026-06-16T02:37:26.164737+00:00,5,/,GET,200,199.68791073188186,10499,
2026-06-16T02:37:26.164950+00:00,3,/,GET,200,187.0360686443746,10499,
2026-06-16T02:37:26.167455+00:00,4,/,GET,200,182.2777260094881,10499,
2026-06-16T02:37:26.167967+00:00,1,/,GET,200,184.01223421096802,10499,
2026-06-16T02:37:26.260802+00:00,0,/product/0PUK6V6EV0,GET,200,100.01145489513874,7958,
2026-06-16T02:37:26.266546+00:00,2,/product/2ZYFJ3GM2N,GET,200,109.12998113781214,7978,
2026-06-16T02:37:26.267016+00:00,7,/product/0PUK6V6EV0,GET,200,105.80397536978126,7920,
2026-06-16T02:37:26.267983+00:00,6,/product/0PUK6V6EV0,GET,200,110.83235591650009,7964,
2026-06-16T02:37:26.284294+00:00,1,/cart,GET,200,116.27585021778941,6879,
2026-06-16T02:37:26.284655+00:00,4,/product/0PUK6V6EV0,GET,200,117.11571225896478,7964,
2026-06-16T02:37:26.285486+00:00,3,/cart,GET,200,120.47187378630042,6859,
2026-06-16T02:37:26.354783+00:00,5,/,GET,200,190.03451615571976,10499,
2026-06-16T02:37:26.363457+00:00,0,/cart,GET,200,102.59017115458846,6899,
2026-06-16T02:37:26.377875+00:00,2,/product/2ZYFJ3GM2N,GET,200,111.28760315477848,7980,
2026-06-16T02:37:26.388634+00:00,5,/cart,GET,200,33.781398087739944,6859,
2026-06-16T02:37:26.394012+00:00,0,/cart,GET,200,30.48153268173337,6871,
2026-06-16T02:37:26.398443+00:00,7,/,GET,200,131.3873827457428,10499,
2026-06-16T02:37:26.399371+00:00,6,/,GET,200,131.38989685103297,10499,
2026-06-16T02:37:26.457567+00:00,4,/,GET,200,172.8791738860309,10499,
2026-06-16T02:37:26.457969+00:00,1,/,GET,200,173.62184217199683,10499,
2026-06-16T02:37:26.458394+00:00,3,/,GET,200,172.85861307755113,10499,
2026-06-16T02:37:26.463588+00:00,2,/product/2ZYFJ3GM2N,GET,200,85.64049610868096,7960,
2026-06-16T02:37:26.567216+00:00,0,/product/2ZYFJ3GM2N,GET,200,173.18859603255987,8014,
2026-06-16T02:37:26.567652+00:00,5,/product/2ZYFJ3GM2N,GET,200,179.00854907929897,7960,
2026-06-16T02:37:26.574631+00:00,7,/product/2ZYFJ3GM2N,GET,200,176.1688911356032,7988,
2026-06-16T02:37:26.575275+00:00,6,/product/2ZYFJ3GM2N,GET,200,175.81961397081614,7966,
2026-06-16T02:37:26.589582+00:00,1,/cart,GET,200,131.54670363292098,6871,
2026-06-16T02:37:26.604515+00:00,4,/product/0PUK6V6EV0,GET,200,146.89160510897636,7956,
2026-06-16T02:37:26.604947+00:00,2,/product/2ZYFJ3GM2N,GET,200,141.32691407576203,7960,
2026-06-16T02:37:26.605444+00:00,3,/product/2ZYFJ3GM2N,GET,200,146.982385776937,7976,
2026-06-16T02:37:26.682233+00:00,0,/product/0PUK6V6EV0,GET,200,114.97850622981787,7924,
2026-06-16T02:37:26.683342+00:00,5,/cart,GET,200,115.60160899534822,6899,
2026-06-16T02:37:26.684617+00:00,3,/cart,GET,200,79.11234023049474,6845,
2026-06-16T02:37:26.686447+00:00,7,/product/2ZYFJ3GM2N,GET,200,111.75309075042605,7988,
2026-06-16T02:37:26.686846+00:00,6,/product/2ZYFJ3GM2N,GET,200,111.55995819717646,8010,
2026-06-16T02:37:26.687775+00:00,1,/product/2ZYFJ3GM2N,GET,200,98.14718319103122,7972,
2026-06-16T02:37:26.775604+00:00,2,/product/0PUK6V6EV0,GET,200,170.6000599078834,7966,
2026-06-16T02:37:26.776010+00:00,4,/product/2ZYFJ3GM2N,GET,200,171.45055206492543,7966,
2026-06-16T02:37:27.516476+00:00,5,/cart,GET,200,833.0743741244078,6903,
2026-06-16T02:37:27.526926+00:00,7,/cart,GET,200,840.4117738828063,6865,
2026-06-16T02:37:27.527310+00:00,6,/cart,GET,200,840.4033188708127,6883,
2026-06-16T02:37:27.528366+00:00,3,/product/2ZYFJ3GM2N,GET,200,843.6711351387203,7944,
2026-06-16T02:37:27.529747+00:00,1,/cart,GET,200,841.953728813678,6883,
2026-06-16T02:37:27.531000+00:00,0,/product/0PUK6V6EV0,GET,200,848.6739359796047,7970,
2026-06-16T02:37:27.531434+00:00,2,/product/0PUK6V6EV0,GET,200,755.7355239987373,7950,
2026-06-16T02:37:27.550556+00:00,4,/,GET,200,774.4495128281415,10499,
2026-06-16T02:37:27.608114+00:00,4,/,GET,200,57.52198537811637,10499,
2026-06-16T02:37:27.609298+00:00,3,/cart,GET,200,80.92280104756355,6863,
2026-06-16T02:37:27.657060+00:00,7,/product/0PUK6V6EV0,GET,200,130.10694971308112,7966,
2026-06-16T02:37:27.658456+00:00,6,/product/0PUK6V6EV0,GET,200,131.09202682971954,7970,
2026-06-16T02:37:27.659019+00:00,0,/product/2ZYFJ3GM2N,GET,200,127.98527488484979,7992,
2026-06-16T02:37:27.660832+00:00,5,/product/2ZYFJ3GM2N,GET,200,144.28803091868758,8004,
2026-06-16T02:37:27.663299+00:00,2,/product/0PUK6V6EV0,GET,200,131.8266112357378,7928,
2026-06-16T02:37:27.663612+00:00,1,/product/2ZYFJ3GM2N,GET,200,133.75941198319197,7986,
2026-06-16T02:37:27.750898+00:00,4,/product/0PUK6V6EV0,GET,200,142.73156877607107,7982,
2026-06-16T02:37:27.752003+00:00,3,/product/0PUK6V6EV0,GET,200,142.62900641188025,7962,
2026-06-16T02:37:27.756194+00:00,5,/cart,GET,200,95.340047031641,6895,
2026-06-16T02:37:27.778951+00:00,2,/product/0PUK6V6EV0,GET,200,115.63635524362326,7962,
2026-06-16T02:37:27.780204+00:00,1,/product/0PUK6V6EV0,GET,200,116.57658591866493,7990,
2026-06-16T02:37:27.781211+00:00,7,/product/2ZYFJ3GM2N,GET,200,124.08170197159052,8004,
2026-06-16T02:37:27.781973+00:00,0,/product/0PUK6V6EV0,GET,200,122.91698809713125,7924,
2026-06-16T02:37:27.782892+00:00,6,/product/2ZYFJ3GM2N,GET,200,124.36660937964916,8000,
2026-06-16T02:37:27.798910+00:00,4,/product/0PUK6V6EV0,GET,200,47.9502659291029,7966,
2026-06-16T02:37:27.799603+00:00,3,/product/0PUK6V6EV0,GET,200,47.48003091663122,7962,
2026-06-16T02:37:27.855336+00:00,5,/,GET,200,99.08600291237235,10499,
2026-06-16T02:37:27.876786+00:00,1,/product/2ZYFJ3GM2N,GET,200,96.53962589800358,7962,
2026-06-16T02:37:27.877626+00:00,2,/product/2ZYFJ3GM2N,GET,200,98.61493576318026,7944,
2026-06-16T02:37:27.951420+00:00,0,/cart,GET,200,169.35390420258045,6875,
2026-06-16T02:37:27.959991+00:00,6,/product/2ZYFJ3GM2N,GET,200,177.05916706472635,7986,
2026-06-16T02:37:27.960289+00:00,3,/product/0PUK6V6EV0,GET,200,160.67427536472678,7954,
2026-06-16T02:37:27.961305+00:00,4,/product/0PUK6V6EV0,GET,200,162.30900399386883,7936,
2026-06-16T02:37:27.962125+00:00,7,/product/0PUK6V6EV0,GET,200,180.88036496192217,7974,
2026-06-16T02:37:27.964769+00:00,5,/,GET,200,109.3706339597702,10499,
2026-06-16T02:37:27.985198+00:00,2,/cart,GET,200,107.5114905834198,6901,
2026-06-16T02:37:27.986115+00:00,0,/product/2ZYFJ3GM2N,GET,200,34.612002316862345,7952,
2026-06-16T02:37:28.050972+00:00,1,/product/0PUK6V6EV0,GET,200,174.14593882858753,7960,
2026-06-16T02:37:28.056589+00:00,3,/cart,GET,200,96.24641388654709,6881,
2026-06-16T02:37:28.068673+00:00,5,/,GET,200,103.8742708042264,10499,
2026-06-16T02:37:28.071864+00:00,4,/product/0PUK6V6EV0,GET,200,110.51738308742642,7968,
2026-06-16T02:37:28.072178+00:00,7,/product/0PUK6V6EV0,GET,200,110.01296387985349,7936,
2026-06-16T02:37:28.072881+00:00,6,/product/0PUK6V6EV0,GET,200,112.8640528768301,7930,
2026-06-16T02:37:28.163625+00:00,1,/cart,GET,200,112.580097746104,6863,
2026-06-16T02:37:28.165436+00:00,0,/product/0PUK6V6EV0,GET,200,179.27929759025574,7978,
2026-06-16T02:37:28.166526+00:00,2,/product/2ZYFJ3GM2N,GET,200,181.2782040797174,8008,
2026-06-16T02:37:28.170920+00:00,3,/product/2ZYFJ3GM2N,GET,200,114.25141617655754,7984,
2026-06-16T02:37:28.179538+00:00,5,/product/0PUK6V6EV0,GET,200,110.80601718276739,7980,
2026-06-16T02:37:28.250889+00:00,7,/product/0PUK6V6EV0,GET,200,178.6288837902248,7970,
2026-06-16T02:37:28.251835+00:00,4,/product/0PUK6V6EV0,GET,200,179.94747823104262,7962,
2026-06-16T02:37:28.256910+00:00,6,/product/0PUK6V6EV0,GET,200,183.97110514342785,7924,
2026-06-16T02:37:28.275834+00:00,1,/product/0PUK6V6EV0,GET,200,112.12010215967894,7934,
2026-06-16T02:37:28.276181+00:00,0,/product/0PUK6V6EV0,GET,200,110.69222306832671,7924,
2026-06-16T02:37:28.276971+00:00,3,/product/2ZYFJ3GM2N,GET,200,105.99048621952534,8014,
2026-06-16T02:37:28.279091+00:00,2,/,GET,200,112.40583984181285,10499,
2026-06-16T02:37:28.284810+00:00,5,/product/0PUK6V6EV0,GET,200,105.20526813343167,7924,
2026-06-16T02:37:28.286722+00:00,4,/product/2ZYFJ3GM2N,GET,200,34.81859201565385,7988,
2026-06-16T02:37:28.362297+00:00,7,/,GET,200,111.35613219812512,10499,
2026-06-16T02:37:28.363200+00:00,6,/product/0PUK6V6EV0,GET,200,106.23268131166697,7942,
2026-06-16T02:37:28.450646+00:00,0,/product/0PUK6V6EV0,GET,200,174.43173890933394,7932,
2026-06-16T02:37:28.451950+00:00,4,/product/0PUK6V6EV0,GET,200,165.19520012661815,7936,
2026-06-16T02:37:28.452432+00:00,3,/product/0PUK6V6EV0,GET,200,175.4262102767825,7950,
2026-06-16T02:37:28.459389+00:00,1,/product/0PUK6V6EV0,GET,200,183.5081926546991,7988,
2026-06-16T02:37:28.460211+00:00,5,/product/0PUK6V6EV0,GET,200,175.3641627728939,7932,
2026-06-16T02:37:28.460552+00:00,6,/product/0PUK6V6EV0,GET,200,97.2821842879057,7954,
2026-06-16T02:37:28.461966+00:00,2,/product/0PUK6V6EV0,GET,200,182.84608609974384,7924,
2026-06-16T02:37:28.466736+00:00,7,/product/0PUK6V6EV0,GET,200,104.36026472598314,7966,
2026-06-16T02:37:29.202955+00:00,6,/cart,GET,200,742.384796962142,6895,
2026-06-16T02:37:29.214816+00:00,5,/product/0PUK6V6EV0,GET,200,754.538469016552,7978,
2026-06-16T02:37:29.215438+00:00,7,/product/2ZYFJ3GM2N,GET,200,748.6608568578959,7988,
2026-06-16T02:37:29.215988+00:00,4,/product/0PUK6V6EV0,GET,200,763.9981359243393,7924,
2026-06-16T02:37:29.249906+00:00,3,/product/0PUK6V6EV0,GET,200,797.4444231949747,7950,
2026-06-16T02:37:29.263919+00:00,2,/,GET,200,801.9373971037567,10499,
2026-06-16T02:37:29.265080+00:00,1,/,GET,200,805.6485150009394,10499,
2026-06-16T02:37:29.265417+00:00,0,/,GET,200,814.6725944243371,10499,
2026-06-16T02:37:29.285483+00:00,4,/cart,GET,200,69.3811122328043,6865,
2026-06-16T02:37:29.288162+00:00,3,/cart,GET,200,38.17548509687185,6881,
2026-06-16T02:37:29.350101+00:00,6,/product/2ZYFJ3GM2N,GET,200,147.10447564721107,7992,
2026-06-16T02:37:29.351287+00:00,5,/product/2ZYFJ3GM2N,GET,200,136.44498912617564,7988,
2026-06-16T02:37:29.351720+00:00,7,/product/0PUK6V6EV0,GET,200,136.257856618613,7952,
2026-06-16T02:37:29.364489+00:00,0,/cart,GET,200,99.07181421294808,6873,
2026-06-16T02:37:29.365068+00:00,1,/cart,GET,200,99.96506758034229,6877,
2026-06-16T02:37:29.365865+00:00,2,/cart,GET,200,101.87441483139992,6891,
2026-06-16T02:37:29.466286+00:00,7,/cart,GET,200,114.54843636602163,6855,
2026-06-16T02:37:29.472040+00:00,1,/cart,GET,200,106.95179598405957,6877,
2026-06-16T02:37:29.477123+00:00,2,/product/0PUK6V6EV0,GET,200,111.22547695413232,7962,
2026-06-16T02:37:29.478774+00:00,0,/product/0PUK6V6EV0,GET,200,114.18015090748668,7988,
2026-06-16T02:37:29.487900+00:00,3,/,GET,200,199.72696201875806,10499,
2026-06-16T02:37:29.488802+00:00,4,/,GET,200,203.2363428734243,10499,
2026-06-16T02:37:29.551644+00:00,5,/,GET,200,200.3209521062672,10499,
2026-06-16T02:37:29.552175+00:00,6,/,GET,200,201.97542710229754,10499,
2026-06-16T02:37:29.567623+00:00,1,/product/2ZYFJ3GM2N,GET,200,95.475681591779,8004,
2026-06-16T02:37:29.569222+00:00,7,/cart,GET,200,102.89326310157776,6865,
2026-06-16T02:37:29.576917+00:00,0,/cart,GET,200,98.11708703637123,6847,
2026-06-16T02:37:29.580122+00:00,3,/cart,GET,200,92.17316191643476,6855,
2026-06-16T02:37:29.649984+00:00,2,/,GET,200,172.83875728026032,10499,
2026-06-16T02:37:29.654487+00:00,4,/product/0PUK6V6EV0,GET,200,165.64711183309555,7966,
2026-06-16T02:37:29.656973+00:00,5,/cart,GET,200,105.2561136893928,6851,
2026-06-16T02:37:29.661266+00:00,6,/product/0PUK6V6EV0,GET,200,109.05802389606833,7986,
2026-06-16T02:37:29.674720+00:00,1,/product/0PUK6V6EV0,GET,200,107.08953673020005,7990,
2026-06-16T02:37:29.761052+00:00,7,/,GET,200,191.74719229340553,10499,
2026-06-16T02:37:29.767963+00:00,2,/product/2ZYFJ3GM2N,GET,200,117.89328558370471,8014,
2026-06-16T02:37:29.769310+00:00,5,/cart,GET,200,112.2714071534574,6897,
2026-06-16T02:37:29.770893+00:00,3,/product/2ZYFJ3GM2N,GET,200,190.70468796417117,8002,
2026-06-16T02:37:29.771709+00:00,0,/product/2ZYFJ3GM2N,GET,200,194.74844494834542,8010,
2026-06-16T02:37:29.773935+00:00,4,/product/0PUK6V6EV0,GET,200,119.41579263657331,7962,
2026-06-16T02:37:29.774535+00:00,6,/product/0PUK6V6EV0,GET,200,113.23553277179599,7928,
2026-06-16T02:37:29.850349+00:00,1,/product/0PUK6V6EV0,GET,200,175.58819567784667,7948,
2026-06-16T02:37:29.868023+00:00,3,/cart,GET,200,97.07346092909575,6883,
2026-06-16T02:37:29.878941+00:00,6,/product/0PUK6V6EV0,GET,200,104.40372815355659,7972,
2026-06-16T02:37:29.879837+00:00,4,/product/2ZYFJ3GM2N,GET,200,105.87256494909525,7978,
2026-06-16T02:37:29.880279+00:00,7,/,GET,200,119.16606314480305,10499,
2026-06-16T02:37:29.881108+00:00,0,/product/0PUK6V6EV0,GET,200,109.35292998328805,7948,
2026-06-16T02:37:29.952918+00:00,2,/,GET,200,184.93398930877447,10499,
2026-06-16T02:37:29.953294+00:00,5,/,GET,200,183.9276240207255,10499,
2026-06-16T02:37:29.959359+00:00,1,/product/0PUK6V6EV0,GET,200,108.92032599076629,7946,
2026-06-16T02:37:30.055729+00:00,3,/,GET,200,187.60498007759452,10499,
2026-06-16T02:37:30.056742+00:00,4,/cart,GET,200,176.88093101605773,6847,
2026-06-16T02:37:30.059180+00:00,0,/product/0PUK6V6EV0,GET,200,178.02389385178685,7968,
2026-06-16T02:37:30.061774+00:00,7,/cart,GET,200,181.48614512756467,6907,
2026-06-16T02:37:30.064309+00:00,1,/product/0PUK6V6EV0,GET,200,104.93072122335434,7964,
2026-06-16T02:37:30.079062+00:00,6,/,GET,200,200.05915686488152,10499,
2026-06-16T02:37:30.082264+00:00,5,/,GET,200,128.91336204484105,10499,
2026-06-16T02:37:30.082637+00:00,2,/,GET,200,129.64929826557636,10499,
2026-06-16T02:37:30.165022+00:00,0,/cart,GET,200,105.8068904094398,6883,
2026-06-16T02:37:30.165436+00:00,7,/cart,GET,200,103.60810765996575,6875,
2026-06-16T02:37:30.166911+00:00,4,/product/2ZYFJ3GM2N,GET,200,110.11350201442838,7950,
2026-06-16T02:37:30.167472+00:00,1,/product/2ZYFJ3GM2N,GET,200,103.10475109145045,7978,
2026-06-16T02:37:30.250811+00:00,3,/,GET,200,195.01783326268196,10499,
2026-06-16T02:37:30.265278+00:00,2,/product/2ZYFJ3GM2N,GET,200,182.57841188460588,7996,
2026-06-16T02:37:30.266115+00:00,6,/,GET,200,187.00418761000037,10499,
2026-06-16T02:37:30.272971+00:00,5,/,GET,200,190.64829172566533,10499,
2026-06-16T02:37:30.362546+00:00,4,/cart,GET,200,195.5943200737238,6857,
2026-06-16T02:37:30.363393+00:00,1,/product/0PUK6V6EV0,GET,200,195.89554565027356,7938,
2026-06-16T02:37:30.364391+00:00,0,/product/0PUK6V6EV0,GET,200,199.29606094956398,7942,
2026-06-16T02:37:30.364782+00:00,7,/product/0PUK6V6EV0,GET,200,199.28856566548347,7966,
2026-06-16T02:37:30.376491+00:00,3,/,GET,200,125.5896626971662,10499,
2026-06-16T02:37:30.377818+00:00,6,/product/0PUK6V6EV0,GET,200,111.63801420480013,7976,
2026-06-16T02:37:30.460473+00:00,5,/product/0PUK6V6EV0,GET,200,187.46257293969393,7952,
2026-06-16T02:37:30.460899+00:00,2,/,GET,200,195.58163499459624,10499,
2026-06-16T02:37:30.468166+00:00,1,/cart,GET,200,104.70594698563218,6883,
2026-06-16T02:37:30.473586+00:00,4,/product/0PUK6V6EV0,GET,200,110.86140107363462,7986,
2026-06-16T02:37:30.476584+00:00,7,/cart,GET,200,111.72985704615712,6899,
2026-06-16T02:37:30.476878+00:00,0,/cart,GET,200,112.43614833801985,6849,
2026-06-16T02:37:30.557016+00:00,6,/,GET,200,179.17138431221247,10499,
2026-06-16T02:37:30.557448+00:00,3,/,GET,200,180.90370809659362,10499,
2026-06-16T02:37:30.564004+00:00,2,/product/2ZYFJ3GM2N,GET,200,103.03676314651966,7976,
2026-06-16T02:37:30.573324+00:00,5,/,GET,200,112.7703059464693,10499,
2026-06-16T02:37:30.651460+00:00,7,/product/2ZYFJ3GM2N,GET,200,174.85096724703908,7976,
2026-06-16T02:37:30.651890+00:00,4,/product/2ZYFJ3GM2N,GET,200,178.21580730378628,7994,
2026-06-16T02:37:30.652728+00:00,1,/product/2ZYFJ3GM2N,GET,200,184.5121863298118,7998,
2026-06-16T02:37:30.666459+00:00,6,/cart,GET,200,109.37907779589295,6915,
2026-06-16T02:37:30.668594+00:00,2,/product/0PUK6V6EV0,GET,200,104.55405106768012,7958,
2026-06-16T02:37:30.668964+00:00,3,/product/0PUK6V6EV0,GET,200,111.47763067856431,7954,
2026-06-16T02:37:30.671328+00:00,0,/,GET,200,194.41876374185085,10499,
2026-06-16T02:37:30.769102+00:00,5,/product/0PUK6V6EV0,GET,200,195.7704690285027,7928,
2026-06-16T02:37:30.770219+00:00,1,/,GET,200,117.4621139653027,10499,
2026-06-16T02:37:30.770852+00:00,4,/product/2ZYFJ3GM2N,GET,200,118.9068453386426,7944,
2026-06-16T02:37:30.771639+00:00,7,/,GET,200,120.10515201836824,10499,
2026-06-16T02:37:30.774028+00:00,3,/product/0PUK6V6EV0,GET,200,104.99798832461238,7970,
