step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
17,85.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.979682,0.000000,0.004965,1.000000,0.00099309,1.181291,0.000000,14,0.451198,1.237382,,,97.348799,127.500000,0.763520,0.000000
18,90.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.073806,0.066667,0.102291,1.000000,0.02045827,1.181291,0.000000,15,0.464986,1.324936,,,106.641844,127.500000,0.836407,0.000000
19,95.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.022094,0.066667,0.063428,1.000000,0.01268557,1.181291,0.000000,14,0.451198,1.237382,,,101.172372,127.500000,0.793509,0.000000
20,100.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.003414,0.000000,0.018276,1.000000,0.00365528,1.181291,0.000000,14,0.451198,1.237382,,,101.718575,127.500000,0.797793,0.000000
21,105.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.018149,0.000000,0.014472,1.000000,0.00289448,1.181291,0.000000,14,0.451198,1.237382,,,95.553107,127.500000,0.749436,0.000000
22,110.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.022949,0.000000,0.004692,1.000000,0.00093848,1.181291,0.000000,14,0.451198,1.237382,,,97.996464,127.500000,0.768600,0.000000
23,115.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.083099,0.066667,0.070687,1.000000,0.01413734,1.181291,0.000000,15,0.464986,1.324936,,,102.990142,127.500000,0.807766,0.000000
24,120.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.009534,0.066667,0.082874,1.000000,0.01657477,1.181291,0.000000,14,0.451198,1.237382,,,105.167714,127.500000,0.824845,0.000000
25,125.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.010891,0.000000,0.001342,1.000000,0.00026847,1.181291,0.000000,14,0.451198,1.237382,,,96.281469,127.500000,0.755149,0.000000
26,130.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.048170,0.000000,0.035566,1.000000,0.00711311,1.181291,0.000000,14,0.451198,1.237382,,,105.940695,127.500000,0.830907,0.000000
27,135.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.044682,0.000000,0.003327,1.000000,0.00066544,1.181291,0.000000,14,0.451198,1.237382,,,97.985205,127.500000,0.768511,0.000000
28,140.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.085366,0.066667,0.052925,1.000000,0.01058503,1.181291,0.000000,15,0.464986,1.324936,,,104.196964,127.500000,0.817231,0.000000
29,145.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.073690,0.000000,0.010757,1.000000,0.00215148,1.181291,0.000000,15,0.464986,1.324936,,,104.259005,127.500000,0.817718,0.000000
30,150.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.024985,0.066667,0.060677,1.000000,0.01213537,1.181291,0.000000,14,0.451198,1.237382,,,103.458178,127.500000,0.811437,0.000000
31,155.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.009218,0.000000,0.015383,1.000000,0.00307669,1.181291,0.000000,14,0.451198,1.237382,,,97.429502,127.500000,0.764153,0.000000
32,160.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.071654,0.066667,0.073370,1.000000,0.01467397,1.181291,0.000000,15,0.464986,1.324936,,,104.461552,127.500000,0.819306,0.000000
33,165.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.085876,0.000000,0.013097,1.000000,0.00261947,1.181291,0.000000,15,0.464986,1.324936,,,102.076211,127.500000,0.800598,0.000000
34,170.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.988767,0.066667,0.104037,1.000000,0.02080750,1.181291,0.000000,14,0.451198,1.237382,,,104.155828,127.500000,0.816908,0.000000
35,175.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.057773,0.000000,0.065237,1.000000,0.01304746,1.181291,0.000000,14,0.451198,1.237382,,,104.354911,127.500000,0.818470,0.000000
36,180.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.069431,0.066667,0.026769,1.000000,0.00535384,1.181291,0.000000,15,0.464986,1.324936,,,102.368988,127.500000,0.802894,0.000000
37,185.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.045828,0.066667,0.037759,1.000000,0.00755188,1.181291,0.000000,14,0.451198,1.237382,,,103.007549,127.500000,0.807902,0.000000
38,190.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.000459,0.000000,0.043382,1.000000,0.00867632,1.181291,0.000000,14,0.451198,1.237382,,,104.709040,127.500000,0.821247,0.000000
39,195.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.055986,0.000000,0.052583,1.000000,0.01051664,1.181291,0.000000,14,0.451198,1.237382,,,99.855062,127.500000,0.783177,0.000000
40,200.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.046808,0.000000,0.008691,1.000000,0.00173822,1.181291,0.000000,14,0.451198,1.237382,,,98.503679,127.500000,0.772578,0.000000
41,205.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.990506,0.000000,0.053784,1.000000,0.01075686,1.181291,0.000000,14,0.451198,1.237382,,,99.080904,127.500000,0.777105,0.000000
42,210.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.032314,0.000000,0.040499,1.000000,0.00809980,1.181291,0.000000,14,0.451198,1.237382,,,102.967953,127.500000,0.807592,0.000000
43,215.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.987048,0.000000,0.043849,1.000000,0.00876972,1.181291,0.000000,14,0.451198,1.237382,,,99.576822,127.500000,0.780995,0.000000
44,220.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.965983,0.000000,0.021341,1.000000,0.00426826,1.181291,0.000000,14,0.451198,1.237382,,,100.581904,127.500000,0.788878,0.000000
45,225.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.991966,0.000000,0.026193,1.000000,0.00523858,1.181291,0.000000,14,0.451198,1.237382,,,100.425489,127.500000,0.787651,0.000000
46,230.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.988136,0.000000,0.003861,1.000000,0.00077217,1.181291,0.000000,14,0.451198,1.237382,,,98.957844,127.500000,0.776140,0.000000
47,235.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.990473,0.000000,0.002359,1.000000,0.00047188,1.181291,0.000000,14,0.451198,1.237382,,,96.574025,127.500000,0.757443,0.000000
48,240.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.011509,0.000000,0.020797,1.000000,0.00415931,1.181291,0.000000,14,0.451198,1.237382,,,96.849974,127.500000,0.759608,0.000000
49,245.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.026251,0.000000,0.014365,1.000000,0.00287309,1.181291,0.000000,14,0.451198,1.237382,,,103.022611,127.500000,0.808020,0.000000
50,250.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.034398,0.000000,0.007875,1.000000,0.00157508,1.181291,0.000000,14,0.451198,1.237382,,,97.034647,127.500000,0.761056,0.000000
51,255.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.031374,0.000000,0.002924,1.000000,0.00058470,1.181291,0.000000,14,0.451198,1.237382,,,99.997567,127.500000,0.784295,0.000000
52,260.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.028385,0.000000,0.002898,1.000000,0.00057959,1.181291,0.000000,14,0.451198,1.237382,,,100.840612,127.500000,0.790907,0.000000
53,265.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,1.003165,0.000000,0.024523,1.000000,0.00490462,1.181291,0.000000,14,0.451198,1.237382,,,98.055633,127.500000,0.769064,0.000000
54,270.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.949807,0.000000,0.053191,1.000000,0.01063811,1.181291,0.000000,14,0.451198,1.237382,,,97.188920,127.500000,0.762266,0.000000
55,275.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.931652,0.000000,0.019114,1.000000,0.00382272,1.181291,0.000000,14,0.451198,1.237382,,,99.131876,127.500000,0.777505,0.000000
56,280.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.971103,0.000000,0.040624,1.000000,0.00812489,1.181291,0.000000,14,0.451198,1.237382,,,100.077835,127.500000,0.784924,0.000000
57,285.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.957878,0.000000,0.013619,1.000000,0.00272372,1.181291,0.000000,14,0.451198,1.237382,,,94.883806,127.500000,0.744187,0.000000
58,290.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.965184,0.000000,0.007570,1.000000,0.00151397,1.181291,0.000000,14,0.451198,1.237382,,,98.953902,127.500000,0.776109,0.000000
59,295.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.901396,0.000000,0.066089,1.000000,0.01321789,1.181291,0.000000,14,0.451198,1.237382,,,93.608686,127.500000,0.734186,0.000000
60,300.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.905513,0.000000,0.004547,1.000000,0.00090930,1.181291,0.000000,14,0.451198,1.237382,,,102.419597,127.500000,0.803291,0.000000
61,305.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.972411,0.000000,0.068796,1.000000,0.01375923,1.181291,0.000000,14,0.451198,1.237382,,,99.134709,127.500000,0.777527,0.000000
62,310.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.934415,0.000000,0.039074,1.000000,0.00781483,1.181291,0.000000,14,0.451198,1.237382,,,101.461216,127.500000,0.795774,0.000000
63,315.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.937676,0.000000,0.003478,1.000000,0.00069566,1.181291,0.000000,14,0.451198,1.237382,,,93.589046,127.500000,0.734032,0.000000
64,320.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.871471,0.000000,0.070606,1.000000,0.01412116,1.181291,0.000000,14,0.451198,1.237382,,,97.329567,127.500000,0.763369,0.000000
65,325.000,0.700000,0.150000,0.150000,63.000000,13.500000,13.500000,0.895500,0.000000,0.026833,1.000000,0.00536659,1.181291,0.000000,14,0.451198,1.237382,,,96.935776,127.500000,0.760281,0.000000
66,330.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.940183,0.066667,0.751336,-0.311490,0.15026714,1.181291,1.000000,15,0.363170,0.686729,,,158.048441,149.500000,1.057180,0.057180
67,335.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.907621,0.000000,0.034634,1.000000,0.00692689,1.181291,0.000000,15,0.363170,0.686729,,,121.543270,149.500000,0.812998,0.000000
68,340.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.935295,0.000000,0.029589,1.000000,0.00591775,1.181291,0.000000,15,0.363170,0.686729,,,125.468123,149.500000,0.839252,0.000000
69,345.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.849195,0.000000,0.092056,1.000000,0.01841119,1.181291,0.000000,15,0.363170,0.686729,,,130.535567,149.500000,0.873148,0.000000
70,350.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.868304,0.000000,0.022007,1.000000,0.00440135,1.181291,0.000000,15,0.363170,0.686729,,,116.193543,149.500000,0.777214,0.000000
71,355.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.896144,0.000000,0.031067,1.000000,0.00621333,1.181291,0.000000,15,0.363170,0.686729,,,119.569327,149.500000,0.799795,0.000000
72,360.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.853778,0.000000,0.047277,1.000000,0.00945531,1.181291,0.000000,15,0.363170,0.686729,,,118.625272,149.500000,0.793480,0.000000
73,365.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.881383,0.000000,0.031320,1.000000,0.00626407,1.181291,0.000000,15,0.363170,0.686729,,,120.933842,149.500000,0.808922,0.000000
74,370.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.851809,0.000000,0.033554,1.000000,0.00671084,1.181291,0.000000,15,0.363170,0.686729,,,117.721553,149.500000,0.787435,0.000000
75,375.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.800568,0.000000,0.060155,1.000000,0.01203090,1.181291,0.000000,15,0.363170,0.686729,,,120.247069,149.500000,0.804328,0.000000
76,380.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.791757,0.000000,0.011007,1.000000,0.00220133,1.181291,0.000000,15,0.363170,0.686729,,,118.599613,149.500000,0.793308,0.000000
77,385.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.873264,0.000000,0.093336,1.000000,0.01866717,1.181291,0.000000,15,0.363170,0.686729,,,126.359045,149.500000,0.845211,0.000000
78,390.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.779985,0.000000,0.106816,1.000000,0.02136324,1.181291,0.000000,15,0.363170,0.686729,,,123.482898,149.500000,0.825973,0.000000
79,395.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.780555,0.000000,0.000730,1.000000,0.00014596,1.181291,0.000000,15,0.363170,0.686729,,,120.356712,149.500000,0.805062,0.000000
80,400.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.787765,0.000000,0.009153,1.000000,0.00183055,1.181291,0.000000,15,0.363170,0.686729,,,118.129069,149.500000,0.790161,0.000000
81,405.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.818705,0.000000,0.037791,1.000000,0.00755823,1.181291,0.000000,15,0.363170,0.686729,,,119.462983,149.500000,0.799084,0.000000
82,410.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.825905,0.000000,0.008718,1.000000,0.00174364,1.181291,0.000000,15,0.363170,0.686729,,,121.550837,149.500000,0.813049,0.000000
83,415.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.781231,0.000000,0.054091,1.000000,0.01081810,1.181291,0.000000,15,0.363170,0.686729,,,116.200866,149.500000,0.777263,0.000000
84,420.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.776680,0.000000,0.005826,1.000000,0.00116519,1.181291,0.000000,15,0.363170,0.686729,,,111.414933,149.500000,0.745250,0.000000
85,425.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.798954,0.000000,0.027879,1.000000,0.00557579,1.181291,0.000000,15,0.363170,0.686729,,,118.371195,149.500000,0.791781,0.000000
86,430.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.741205,0.000000,0.072281,1.000000,0.01445622,1.181291,0.000000,15,0.363170,0.686729,,,114.040490,149.500000,0.762813,0.000000
87,435.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.743995,0.000000,0.003750,1.000000,0.00075001,1.181291,0.000000,15,0.363170,0.686729,,,114.040504,149.500000,0.762813,0.000000
88,440.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.761439,0.000000,0.022910,1.000000,0.00458202,1.181291,0.000000,15,0.363170,0.686729,,,121.090010,149.500000,0.809967,0.000000
89,445.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.757271,0.000000,0.005474,1.000000,0.00109482,1.181291,0.000000,15,0.363170,0.686729,,,115.219645,149.500000,0.770700,0.000000
90,450.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.691013,0.066667,0.103449,1.000000,0.02068973,1.181291,0.000000,14,0.342400,0.624787,,,120.484123,149.500000,0.805914,0.000000
91,455.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.692046,0.000000,0.001493,1.000000,0.00029851,1.181291,0.000000,14,0.342400,0.624787,,,109.503071,149.500000,0.732462,0.000000
92,460.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.688364,0.000000,0.005321,1.000000,0.00106420,1.181291,0.000000,14,0.342400,0.624787,,,113.453382,149.500000,0.758886,0.000000
93,465.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.740904,0.066667,0.087157,1.000000,0.01743134,1.181291,0.000000,15,0.363170,0.686729,,,120.173754,149.500000,0.803838,0.000000
94,470.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.731604,0.066667,0.029815,1.000000,0.00596302,1.181291,0.000000,14,0.342400,0.624787,,,113.336070,149.500000,0.758101,0.000000
95,475.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.753655,0.066667,0.046229,1.000000,0.00924586,1.181291,0.000000,15,0.363170,0.686729,,,114.677463,149.500000,0.767073,0.000000
96,480.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.727233,0.066667,0.051928,1.000000,0.01038560,1.181291,0.000000,14,0.342400,0.624787,,,115.777033,149.500000,0.774428,0.000000
97,485.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.670212,0.071429,0.096447,1.000000,0.01928938,1.181291,0.000000,13,0.319140,0.567939,,,113.307171,149.500000,0.757907,0.000000
98,490.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.715667,0.071429,0.081845,1.000000,0.01636893,1.181291,0.000000,14,0.342400,0.624787,,,120.059088,149.500000,0.803071,0.000000
99,495.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.732131,0.000000,0.022487,1.000000,0.00449741,1.181291,0.000000,14,0.342400,0.624787,,,110.347623,149.500000,0.738111,0.000000
100,500.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.663142,0.071429,0.111959,1.000000,0.02239183,1.181291,0.000000,13,0.319140,0.567939,,,111.628408,149.500000,0.746678,0.000000
101,505.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.624175,0.000000,0.058760,1.000000,0.01175200,1.181291,0.000000,13,0.319140,0.567939,,,108.811480,149.500000,0.727836,0.000000
102,510.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.655505,0.000000,0.047795,1.000000,0.00955903,1.181291,0.000000,13,0.319140,0.567939,,,112.104984,149.500000,0.749866,0.000000
103,515.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.641318,0.000000,0.021643,1.000000,0.00432869,1.181291,0.000000,13,0.319140,0.567939,,,114.625278,149.500000,0.766724,0.000000
104,520.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.625912,0.000000,0.024023,1.000000,0.00480453,1.181291,0.000000,13,0.319140,0.567939,,,110.464158,149.500000,0.738891,0.000000
105,525.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.608204,0.000000,0.028292,1.000000,0.00565833,1.181291,0.000000,13,0.319140,0.567939,,,112.179605,149.500000,0.750365,0.000000
106,530.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.611738,0.000000,0.005777,1.000000,0.00115550,1.181291,0.000000,13,0.319140,0.567939,,,111.985526,149.500000,0.749067,0.000000
107,535.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.681498,0.071429,0.119933,1.000000,0.02398655,1.181291,0.000000,14,0.342400,0.624787,,,115.252895,149.500000,0.770922,0.000000
108,540.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.595878,0.071429,0.142750,1.000000,0.02854999,1.181291,0.000000,13,0.319140,0.567939,,,116.789458,149.500000,0.781200,0.000000
109,545.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.648350,0.000000,0.080932,1.000000,0.01618646,1.181291,0.000000,13,0.319140,0.567939,,,111.162247,149.500000,0.743560,0.000000
110,550.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.603863,0.000000,0.068617,1.000000,0.01372331,1.181291,0.000000,13,0.319140,0.567939,,,113.255400,149.500000,0.757561,0.000000
111,555.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.598985,0.000000,0.008078,1.000000,0.00161559,1.181291,0.000000,13,0.319140,0.567939,,,112.855376,149.500000,0.754885,0.000000
112,560.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.658355,0.000000,0.090180,1.000000,0.01803592,1.181291,0.000000,13,0.319140,0.567939,,,115.495890,149.500000,0.772548,0.000000
113,565.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.602975,0.000000,0.084118,1.000000,0.01682370,1.181291,0.000000,13,0.319140,0.567939,,,113.422852,149.500000,0.758681,0.000000
114,570.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.588499,0.000000,0.024007,1.000000,0.00480140,1.181291,0.000000,13,0.319140,0.567939,,,107.780665,149.500000,0.720941,0.000000
115,575.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.612814,0.000000,0.039677,1.000000,0.00793534,1.181291,0.000000,13,0.319140,0.567939,,,109.594889,149.500000,0.733076,0.000000
116,580.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.634234,0.000000,0.033773,1.000000,0.00675464,1.181291,0.000000,13,0.319140,0.567939,,,109.699135,149.500000,0.733773,0.000000
117,585.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.614793,0.000000,0.030652,1.000000,0.00613048,1.181291,0.000000,13,0.319140,0.567939,,,106.542136,149.500000,0.712656,0.000000
118,590.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.646146,0.000000,0.048523,1.000000,0.00970467,1.181291,0.000000,13,0.319140,0.567939,,,113.357520,149.500000,0.758244,0.000000
119,595.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.598340,0.000000,0.073986,1.000000,0.01479726,1.181291,0.000000,13,0.319140,0.567939,,,110.668302,149.500000,0.740256,0.000000
120,600.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.608840,0.000000,0.017245,1.000000,0.00344902,1.181291,0.000000,13,0.319140,0.567939,,,109.933918,149.500000,0.735344,0.000000
121,605.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.626592,0.000000,0.028331,1.000000,0.00566618,1.181291,0.000000,13,0.319140,0.567939,,,109.955273,149.500000,0.735487,0.000000
122,610.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.599695,0.000000,0.042926,1.000000,0.00858525,1.181291,0.000000,13,0.319140,0.567939,,,109.994402,149.500000,0.735749,0.000000
123,615.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.624113,0.000000,0.039126,1.000000,0.00782512,1.181291,0.000000,13,0.319140,0.567939,,,109.513335,149.500000,0.732531,0.000000
124,620.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.598189,0.000000,0.041538,1.000000,0.00830758,1.181291,0.000000,13,0.319140,0.567939,,,105.991504,149.500000,0.708973,0.000000
125,625.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.564165,0.000000,0.056878,1.000000,0.01137555,1.181291,0.000000,13,0.319140,0.567939,,,111.475028,149.500000,0.745652,0.000000
126,630.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.562668,0.000000,0.002653,1.000000,0.00053068,1.181291,0.000000,13,0.319140,0.567939,,,103.875111,149.500000,0.694817,0.000000
127,635.000,0.150000,0.700000,0.150000,13.500000,63.000000,13.500000,0.628368,0.000000,0.104556,1.000000,0.02091113,1.181291,0.000000,13,0.319140,0.567939,,,114.676650,149.500000,0.767068,0.000000
