policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
kubernetes-default,K8s default,5,25.000,replay/model/control-plane,0.947550,0.002091,14,1.181291,0.000000,0.451198,1.237382,,,100.522532,127.500000,0.788412,0.000000
cga,CGA,5,25.000,replay/model/control-plane,0.947550,0.002091,14,1.181291,0.000000,0.451198,1.237382,,,92.404816,127.500000,0.724744,0.000000
hda,HDA,5,25.000,replay/model/control-plane,0.947550,0.002091,14,1.181291,0.000000,0.451198,1.237382,,,88.343257,127.500000,0.692888,0.000000
kubernetes-default,K8s default,6,30.000,replay/model/control-plane,0.963928,0.016991,14,1.181291,0.000000,0.451198,1.237382,,,98.020078,127.500000,0.768785,0.000000
cga,CGA,6,30.000,replay/model/control-plane,0.963928,0.016991,14,1.181291,0.000000,0.451198,1.237382,,,96.746941,127.500000,0.758800,0.000000
hda,HDA,6,30.000,replay/model/control-plane,0.963928,0.016991,14,1.181291,0.000000,0.451198,1.237382,,,87.432334,127.500000,0.685744,0.000000
kubernetes-default,K8s default,7,35.000,replay/model/control-plane,1.020780,0.055695,14,1.181291,0.000000,0.451198,1.237382,,,100.792019,127.500000,0.790526,0.000000
cga,CGA,7,35.000,replay/model/control-plane,1.020780,0.055695,14,1.181291,0.000000,0.451198,1.237382,,,97.035438,127.500000,0.761062,0.000000
hda,HDA,7,35.000,replay/model/control-plane,1.020780,0.055695,14,1.181291,0.000000,0.451198,1.237382,,,95.306699,127.500000,0.747504,0.000000
kubernetes-default,K8s default,8,40.000,replay/model/control-plane,0.963861,0.055760,14,1.181291,0.000000,0.451198,1.237382,,,101.613522,127.500000,0.796969,0.000000
cga,CGA,8,40.000,replay/model/control-plane,0.963861,0.055760,14,1.181291,0.000000,0.451198,1.237382,,,92.895937,127.500000,0.728596,0.000000
hda,HDA,8,40.000,replay/model/control-plane,0.963861,0.055760,14,1.181291,0.000000,0.451198,1.237382,,,89.851726,127.500000,0.704719,0.000000
kubernetes-default,K8s default,9,45.000,replay/model/control-plane,1.027110,0.061580,14,1.181291,0.000000,0.451198,1.237382,,,104.774480,127.500000,0.821761,0.000000
cga,CGA,9,45.000,replay/model/control-plane,1.027110,0.061580,14,1.181291,0.000000,0.451198,1.237382,,,93.120349,127.500000,0.730356,0.000000
hda,HDA,9,45.000,replay/model/control-plane,1.027110,0.061580,14,1.181291,0.000000,0.451198,1.237382,,,92.845975,127.500000,0.728204,0.000000
kubernetes-default,K8s default,10,50.000,replay/model/control-plane,1.023005,0.003997,14,1.181291,0.000000,0.451198,1.237382,,,99.176708,127.500000,0.777857,0.000000
cga,CGA,10,50.000,replay/model/control-plane,1.023005,0.003997,14,1.181291,0.000000,0.451198,1.237382,,,92.599718,127.500000,0.726272,0.000000
hda,HDA,10,50.000,replay/model/control-plane,1.023005,0.003997,14,1.181291,0.000000,0.451198,1.237382,,,89.599889,127.500000,0.702744,0.000000
kubernetes-default,K8s default,11,55.000,replay/model/control-plane,0.974005,0.047898,14,1.181291,0.000000,0.451198,1.237382,,,100.098986,127.500000,0.785090,0.000000
cga,CGA,11,55.000,replay/model/control-plane,0.974005,0.047898,14,1.181291,0.000000,0.451198,1.237382,,,95.013252,127.500000,0.745202,0.000000
hda,HDA,11,55.000,replay/model/control-plane,0.974005,0.047898,14,1.181291,0.000000,0.451198,1.237382,,,90.414486,127.500000,0.709133,0.000000
kubernetes-default,K8s default,12,60.000,replay/model/control-plane,1.017284,0.042544,14,1.181291,0.000000,0.451198,1.237382,,,98.363701,127.500000,0.771480,0.000000
cga,CGA,12,60.000,replay/model/control-plane,1.017284,0.042544,14,1.181291,0.000000,0.451198,1.237382,,,94.122367,127.500000,0.738215,0.000000
hda,HDA,12,60.000,replay/model/control-plane,1.017284,0.042544,14,1.181291,0.000000,0.451198,1.237382,,,90.594814,127.500000,0.710548,0.000000
kubernetes-default,K8s default,13,65.000,replay/model/control-plane,1.011673,0.005516,14,1.181291,0.000000,0.451198,1.237382,,,98.403141,127.500000,0.771789,0.000000
cga,CGA,13,65.000,replay/model/control-plane,1.011673,0.005516,14,1.181291,0.000000,0.451198,1.237382,,,91.819253,127.500000,0.720151,0.000000
hda,HDA,13,65.000,replay/model/control-plane,1.011673,0.005516,14,1.181291,0.000000,0.451198,1.237382,,,86.659341,127.500000,0.679681,0.000000
kubernetes-default,K8s default,14,70.000,replay/model/control-plane,1.011140,0.000526,14,1.181291,0.000000,0.451198,1.237382,,,100.303211,127.500000,0.786692,0.000000
cga,CGA,14,70.000,replay/model/control-plane,1.011140,0.000526,14,1.181291,0.000000,0.451198,1.237382,,,94.307836,127.500000,0.739669,0.000000
hda,HDA,14,70.000,replay/model/control-plane,1.011140,0.000526,14,1.181291,0.000000,0.451198,1.237382,,,89.183993,127.500000,0.699482,0.000000
kubernetes-default,K8s default,15,75.000,replay/model/control-plane,1.072306,0.072169,15,1.181291,0.000000,0.464986,1.324936,,,101.613393,127.500000,0.796968,0.000000
cga,CGA,15,75.000,replay/model/control-plane,1.072306,0.072169,15,1.181291,0.000000,0.464986,1.324936,,,93.712662,127.500000,0.735001,0.000000
hda,HDA,15,75.000,replay/model/control-plane,1.072306,0.072169,15,1.181291,0.000000,0.464986,1.324936,,,93.614980,127.500000,0.734235,0.000000
kubernetes-default,K8s default,16,80.000,replay/model/control-plane,0.984571,0.096549,14,1.181291,0.000000,0.451198,1.237382,,,103.847710,127.500000,0.814492,0.000000
cga,CGA,16,80.000,replay/model/control-plane,0.984571,0.096549,14,1.181291,0.000000,0.451198,1.237382,,,97.500006,127.500000,0.764706,0.000000
hda,HDA,16,80.000,replay/model/control-plane,0.984571,0.096549,14,1.181291,0.000000,0.451198,1.237382,,,92.807681,127.500000,0.727903,0.000000
kubernetes-default,K8s default,17,85.000,replay/model/control-plane,0.979682,0.004965,14,1.181291,0.000000,0.451198,1.237382,,,97.348799,127.500000,0.763520,0.000000
cga,CGA,17,85.000,replay/model/control-plane,0.979682,0.004965,14,1.181291,0.000000,0.451198,1.237382,,,94.011610,127.500000,0.737346,0.000000
hda,HDA,17,85.000,replay/model/control-plane,0.979682,0.004965,14,1.181291,0.000000,0.451198,1.237382,,,93.175110,127.500000,0.730785,0.000000
kubernetes-default,K8s default,18,90.000,replay/model/control-plane,1.073806,0.102291,15,1.181291,0.000000,0.464986,1.324936,,,106.641844,127.500000,0.836407,0.000000
cga,CGA,18,90.000,replay/model/control-plane,1.073806,0.102291,15,1.181291,0.000000,0.464986,1.324936,,,103.814365,127.500000,0.814230,0.000000
hda,HDA,18,90.000,replay/model/control-plane,1.073806,0.102291,15,1.181291,0.000000,0.464986,1.324936,,,97.242070,127.500000,0.762683,0.000000
kubernetes-default,K8s default,19,95.000,replay/model/control-plane,1.022094,0.063428,14,1.181291,0.000000,0.451198,1.237382,,,101.172372,127.500000,0.793509,0.000000
cga,CGA,19,95.000,replay/model/control-plane,1.022094,0.063428,14,1.181291,0.000000,0.451198,1.237382,,,95.456134,127.500000,0.748676,0.000000
hda,HDA,19,95.000,replay/model/control-plane,1.022094,0.063428,14,1.181291,0.000000,0.451198,1.237382,,,94.022383,127.500000,0.737430,0.000000
kubernetes-default,K8s default,20,100.000,replay/model/control-plane,1.003414,0.018276,14,1.181291,0.000000,0.451198,1.237382,,,101.718575,127.500000,0.797793,0.000000
cga,CGA,20,100.000,replay/model/control-plane,1.003414,0.018276,14,1.181291,0.000000,0.451198,1.237382,,,96.051243,127.500000,0.753343,0.000000
hda,HDA,20,100.000,replay/model/control-plane,1.003414,0.018276,14,1.181291,0.000000,0.451198,1.237382,,,88.415581,127.500000,0.693456,0.000000
kubernetes-default,K8s default,21,105.000,replay/model/control-plane,1.018149,0.014472,14,1.181291,0.000000,0.451198,1.237382,,,95.553107,127.500000,0.749436,0.000000
cga,CGA,21,105.000,replay/model/control-plane,1.018149,0.014472,14,1.181291,0.000000,0.451198,1.237382,,,95.265298,127.500000,0.747179,0.000000
hda,HDA,21,105.000,replay/model/control-plane,1.018149,0.014472,14,1.181291,0.000000,0.451198,1.237382,,,90.002282,127.500000,0.705900,0.000000
kubernetes-default,K8s default,22,110.000,replay/model/control-plane,1.022949,0.004692,14,1.181291,0.000000,0.451198,1.237382,,,97.996464,127.500000,0.768600,0.000000
cga,CGA,22,110.000,replay/model/control-plane,1.022949,0.004692,14,1.181291,0.000000,0.451198,1.237382,,,90.101946,127.500000,0.706682,0.000000
hda,HDA,22,110.000,replay/model/control-plane,1.022949,0.004692,14,1.181291,0.000000,0.451198,1.237382,,,89.201034,127.500000,0.699616,0.000000
kubernetes-default,K8s default,23,115.000,replay/model/control-plane,1.083099,0.070687,15,1.181291,0.000000,0.464986,1.324936,,,102.990142,127.500000,0.807766,0.000000
cga,CGA,23,115.000,replay/model/control-plane,1.083099,0.070687,15,1.181291,0.000000,0.464986,1.324936,,,98.356429,127.500000,0.771423,0.000000
hda,HDA,23,115.000,replay/model/control-plane,1.083099,0.070687,15,1.181291,0.000000,0.464986,1.324936,,,94.588638,127.500000,0.741872,0.000000
kubernetes-default,K8s default,24,120.000,replay/model/control-plane,1.009534,0.082874,14,1.181291,0.000000,0.451198,1.237382,,,105.167714,127.500000,0.824845,0.000000
cga,CGA,24,120.000,replay/model/control-plane,1.009534,0.082874,14,1.181291,0.000000,0.451198,1.237382,,,99.125949,127.500000,0.777458,0.000000
hda,HDA,24,120.000,replay/model/control-plane,1.009534,0.082874,14,1.181291,0.000000,0.451198,1.237382,,,91.074196,127.500000,0.714307,0.000000
kubernetes-default,K8s default,25,125.000,replay/model/control-plane,1.010891,0.001342,14,1.181291,0.000000,0.451198,1.237382,,,96.281469,127.500000,0.755149,0.000000
cga,CGA,25,125.000,replay/model/control-plane,1.010891,0.001342,14,1.181291,0.000000,0.451198,1.237382,,,93.260550,127.500000,0.731455,0.000000
hda,HDA,25,125.000,replay/model/control-plane,1.010891,0.001342,14,1.181291,0.000000,0.451198,1.237382,,,90.702854,127.500000,0.711395,0.000000
kubernetes-default,K8s default,26,130.000,replay/model/control-plane,1.048170,0.035566,14,1.181291,0.000000,0.451198,1.237382,,,105.940695,127.500000,0.830907,0.000000
cga,CGA,26,130.000,replay/model/control-plane,1.048170,0.035566,14,1.181291,0.000000,0.451198,1.237382,,,100.240726,127.500000,0.786202,0.000000
hda,HDA,26,130.000,replay/model/control-plane,1.048170,0.035566,14,1.181291,0.000000,0.451198,1.237382,,,97.100822,127.500000,0.761575,0.000000
kubernetes-default,K8s default,27,135.000,replay/model/control-plane,1.044682,0.003327,14,1.181291,0.000000,0.451198,1.237382,,,97.985205,127.500000,0.768511,0.000000
cga,CGA,27,135.000,replay/model/control-plane,1.044682,0.003327,14,1.181291,0.000000,0.451198,1.237382,,,92.281898,127.500000,0.723780,0.000000
hda,HDA,27,135.000,replay/model/control-plane,1.044682,0.003327,14,1.181291,0.000000,0.451198,1.237382,,,89.380362,127.500000,0.701022,0.000000
kubernetes-default,K8s default,28,140.000,replay/model/control-plane,1.085366,0.052925,15,1.181291,0.000000,0.464986,1.324936,,,104.196964,127.500000,0.817231,0.000000
cga,CGA,28,140.000,replay/model/control-plane,1.085366,0.052925,15,1.181291,0.000000,0.464986,1.324936,,,95.997150,127.500000,0.752919,0.000000
hda,HDA,28,140.000,replay/model/control-plane,1.085366,0.052925,15,1.181291,0.000000,0.464986,1.324936,,,93.690203,127.500000,0.734825,0.000000
kubernetes-default,K8s default,29,145.000,replay/model/control-plane,1.073690,0.010757,15,1.181291,0.000000,0.464986,1.324936,,,104.259005,127.500000,0.817718,0.000000
cga,CGA,29,145.000,replay/model/control-plane,1.073690,0.010757,15,1.181291,0.000000,0.464986,1.324936,,,97.670472,127.500000,0.766043,0.000000
hda,HDA,29,145.000,replay/model/control-plane,1.073690,0.010757,15,1.181291,0.000000,0.464986,1.324936,,,93.105181,127.500000,0.730237,0.000000
kubernetes-default,K8s default,30,150.000,replay/model/control-plane,1.024985,0.060677,14,1.181291,0.000000,0.451198,1.237382,,,103.458178,127.500000,0.811437,0.000000
cga,CGA,30,150.000,replay/model/control-plane,1.024985,0.060677,14,1.181291,0.000000,0.451198,1.237382,,,93.915430,127.500000,0.736592,0.000000
hda,HDA,30,150.000,replay/model/control-plane,1.024985,0.060677,14,1.181291,0.000000,0.451198,1.237382,,,91.357938,127.500000,0.716533,0.000000
kubernetes-default,K8s default,31,155.000,replay/model/control-plane,1.009218,0.015383,14,1.181291,0.000000,0.451198,1.237382,,,97.429502,127.500000,0.764153,0.000000
cga,CGA,31,155.000,replay/model/control-plane,1.009218,0.015383,14,1.181291,0.000000,0.451198,1.237382,,,96.177727,127.500000,0.754335,0.000000
hda,HDA,31,155.000,replay/model/control-plane,1.009218,0.015383,14,1.181291,0.000000,0.451198,1.237382,,,92.938200,127.500000,0.728927,0.000000
kubernetes-default,K8s default,32,160.000,replay/model/control-plane,1.071654,0.073370,15,1.181291,0.000000,0.464986,1.324936,,,104.461552,127.500000,0.819306,0.000000
cga,CGA,32,160.000,replay/model/control-plane,1.071654,0.073370,15,1.181291,0.000000,0.464986,1.324936,,,101.139735,127.500000,0.793253,0.000000
hda,HDA,32,160.000,replay/model/control-plane,1.071654,0.073370,15,1.181291,0.000000,0.464986,1.324936,,,94.920933,127.500000,0.744478,0.000000
kubernetes-default,K8s default,33,165.000,replay/model/control-plane,1.085876,0.013097,15,1.181291,0.000000,0.464986,1.324936,,,102.076211,127.500000,0.800598,0.000000
cga,CGA,33,165.000,replay/model/control-plane,1.085876,0.013097,15,1.181291,0.000000,0.464986,1.324936,,,100.784126,127.500000,0.790464,0.000000
hda,HDA,33,165.000,replay/model/control-plane,1.085876,0.013097,15,1.181291,0.000000,0.464986,1.324936,,,90.709874,127.500000,0.711450,0.000000
kubernetes-default,K8s default,34,170.000,replay/model/control-plane,0.988767,0.104037,14,1.181291,0.000000,0.451198,1.237382,,,104.155828,127.500000,0.816908,0.000000
cga,CGA,34,170.000,replay/model/control-plane,0.988767,0.104037,14,1.181291,0.000000,0.451198,1.237382,,,98.818633,127.500000,0.775048,0.000000
hda,HDA,34,170.000,replay/model/control-plane,0.988767,0.104037,14,1.181291,0.000000,0.451198,1.237382,,,91.965511,127.500000,0.721298,0.000000
kubernetes-default,K8s default,35,175.000,replay/model/control-plane,1.057773,0.065237,14,1.181291,0.000000,0.451198,1.237382,,,104.354911,127.500000,0.818470,0.000000
cga,CGA,35,175.000,replay/model/control-plane,1.057773,0.065237,14,1.181291,0.000000,0.451198,1.237382,,,95.308032,127.500000,0.747514,0.000000
hda,HDA,35,175.000,replay/model/control-plane,1.057773,0.065237,14,1.181291,0.000000,0.451198,1.237382,,,89.532516,127.500000,0.702216,0.000000
kubernetes-default,K8s default,36,180.000,replay/model/control-plane,1.069431,0.026769,15,1.181291,0.000000,0.464986,1.324936,,,102.368988,127.500000,0.802894,0.000000
cga,CGA,36,180.000,replay/model/control-plane,1.069431,0.026769,15,1.181291,0.000000,0.464986,1.324936,,,97.012310,127.500000,0.760881,0.000000
hda,HDA,36,180.000,replay/model/control-plane,1.069431,0.026769,15,1.181291,0.000000,0.464986,1.324936,,,91.464410,127.500000,0.717368,0.000000
kubernetes-default,K8s default,37,185.000,replay/model/control-plane,1.045828,0.037759,14,1.181291,0.000000,0.451198,1.237382,,,103.007549,127.500000,0.807902,0.000000
cga,CGA,37,185.000,replay/model/control-plane,1.045828,0.037759,14,1.181291,0.000000,0.451198,1.237382,,,98.595396,127.500000,0.773297,0.000000
hda,HDA,37,185.000,replay/model/control-plane,1.045828,0.037759,14,1.181291,0.000000,0.451198,1.237382,,,90.599323,127.500000,0.710583,0.000000
kubernetes-default,K8s default,38,190.000,replay/model/control-plane,1.000459,0.043382,14,1.181291,0.000000,0.451198,1.237382,,,104.709040,127.500000,0.821247,0.000000
cga,CGA,38,190.000,replay/model/control-plane,1.000459,0.043382,14,1.181291,0.000000,0.451198,1.237382,,,96.194364,127.500000,0.754466,0.000000
hda,HDA,38,190.000,replay/model/control-plane,1.000459,0.043382,14,1.181291,0.000000,0.451198,1.237382,,,88.502769,127.500000,0.694139,0.000000
kubernetes-default,K8s default,39,195.000,replay/model/control-plane,1.055986,0.052583,14,1.181291,0.000000,0.451198,1.237382,,,99.855062,127.500000,0.783177,0.000000
cga,CGA,39,195.000,replay/model/control-plane,1.055986,0.052583,14,1.181291,0.000000,0.451198,1.237382,,,95.168093,127.500000,0.746416,0.000000
hda,HDA,39,195.000,replay/model/control-plane,1.055986,0.052583,14,1.181291,0.000000,0.451198,1.237382,,,89.849435,127.500000,0.704701,0.000000
kubernetes-default,K8s default,40,200.000,replay/model/control-plane,1.046808,0.008691,14,1.181291,0.000000,0.451198,1.237382,,,98.503679,127.500000,0.772578,0.000000
cga,CGA,40,200.000,replay/model/control-plane,1.046808,0.008691,14,1.181291,0.000000,0.451198,1.237382,,,95.663306,127.500000,0.750300,0.000000
hda,HDA,40,200.000,replay/model/control-plane,1.046808,0.008691,14,1.181291,0.000000,0.451198,1.237382,,,86.948348,127.500000,0.681948,0.000000
kubernetes-default,K8s default,41,205.000,replay/model/control-plane,0.990506,0.053784,14,1.181291,0.000000,0.451198,1.237382,,,99.080904,127.500000,0.777105,0.000000
cga,CGA,41,205.000,replay/model/control-plane,0.990506,0.053784,14,1.181291,0.000000,0.451198,1.237382,,,97.953958,127.500000,0.768266,0.000000
hda,HDA,41,205.000,replay/model/control-plane,0.990506,0.053784,14,1.181291,0.000000,0.451198,1.237382,,,92.318075,127.500000,0.724063,0.000000
kubernetes-default,K8s default,42,210.000,replay/model/control-plane,1.032314,0.040499,14,1.181291,0.000000,0.451198,1.237382,,,102.967953,127.500000,0.807592,0.000000
cga,CGA,42,210.000,replay/model/control-plane,1.032314,0.040499,14,1.181291,0.000000,0.451198,1.237382,,,93.058406,127.500000,0.729870,0.000000
hda,HDA,42,210.000,replay/model/control-plane,1.032314,0.040499,14,1.181291,0.000000,0.451198,1.237382,,,94.407973,127.500000,0.740455,0.000000
kubernetes-default,K8s default,43,215.000,replay/model/control-plane,0.987048,0.043849,14,1.181291,0.000000,0.451198,1.237382,,,99.576822,127.500000,0.780995,0.000000
cga,CGA,43,215.000,replay/model/control-plane,0.987048,0.043849,14,1.181291,0.000000,0.451198,1.237382,,,100.873168,127.500000,0.791162,0.000000
hda,HDA,43,215.000,replay/model/control-plane,0.987048,0.043849,14,1.181291,0.000000,0.451198,1.237382,,,85.654798,127.500000,0.671802,0.000000
kubernetes-default,K8s default,44,220.000,replay/model/control-plane,0.965983,0.021341,14,1.181291,0.000000,0.451198,1.237382,,,100.581904,127.500000,0.788878,0.000000
cga,CGA,44,220.000,replay/model/control-plane,0.965983,0.021341,14,1.181291,0.000000,0.451198,1.237382,,,94.969251,127.500000,0.744857,0.000000
hda,HDA,44,220.000,replay/model/control-plane,0.965983,0.021341,14,1.181291,0.000000,0.451198,1.237382,,,92.399522,127.500000,0.724702,0.000000
kubernetes-default,K8s default,45,225.000,replay/model/control-plane,0.991966,0.026193,14,1.181291,0.000000,0.451198,1.237382,,,100.425489,127.500000,0.787651,0.000000
cga,CGA,45,225.000,replay/model/control-plane,0.991966,0.026193,14,1.181291,0.000000,0.451198,1.237382,,,90.197149,127.500000,0.707429,0.000000
hda,HDA,45,225.000,replay/model/control-plane,0.991966,0.026193,14,1.181291,0.000000,0.451198,1.237382,,,91.529786,127.500000,0.717881,0.000000
kubernetes-default,K8s default,46,230.000,replay/model/control-plane,0.988136,0.003861,14,1.181291,0.000000,0.451198,1.237382,,,98.957844,127.500000,0.776140,0.000000
cga,CGA,46,230.000,replay/model/control-plane,0.988136,0.003861,14,1.181291,0.000000,0.451198,1.237382,,,93.834715,127.500000,0.735959,0.000000
hda,HDA,46,230.000,replay/model/control-plane,0.988136,0.003861,14,1.181291,0.000000,0.451198,1.237382,,,88.808122,127.500000,0.696534,0.000000
kubernetes-default,K8s default,47,235.000,replay/model/control-plane,0.990473,0.002359,14,1.181291,0.000000,0.451198,1.237382,,,96.574025,127.500000,0.757443,0.000000
cga,CGA,47,235.000,replay/model/control-plane,0.990473,0.002359,14,1.181291,0.000000,0.451198,1.237382,,,93.418698,127.500000,0.732696,0.000000
hda,HDA,47,235.000,replay/model/control-plane,0.990473,0.002359,14,1.181291,0.000000,0.451198,1.237382,,,92.121411,127.500000,0.722521,0.000000
kubernetes-default,K8s default,48,240.000,replay/model/control-plane,1.011509,0.020797,14,1.181291,0.000000,0.451198,1.237382,,,96.849974,127.500000,0.759608,0.000000
cga,CGA,48,240.000,replay/model/control-plane,1.011509,0.020797,14,1.181291,0.000000,0.451198,1.237382,,,98.849639,127.500000,0.775291,0.000000
hda,HDA,48,240.000,replay/model/control-plane,1.011509,0.020797,14,1.181291,0.000000,0.451198,1.237382,,,91.843267,127.500000,0.720339,0.000000
kubernetes-default,K8s default,49,245.000,replay/model/control-plane,1.026251,0.014365,14,1.181291,0.000000,0.451198,1.237382,,,103.022611,127.500000,0.808020,0.000000
cga,CGA,49,245.000,replay/model/control-plane,1.026251,0.014365,14,1.181291,0.000000,0.451198,1.237382,,,94.073740,127.500000,0.737833,0.000000
hda,HDA,49,245.000,replay/model/control-plane,1.026251,0.014365,14,1.181291,0.000000,0.451198,1.237382,,,87.853002,127.500000,0.689043,0.000000
kubernetes-default,K8s default,50,250.000,replay/model/control-plane,1.034398,0.007875,14,1.181291,0.000000,0.451198,1.237382,,,97.034647,127.500000,0.761056,0.000000
cga,CGA,50,250.000,replay/model/control-plane,1.034398,0.007875,14,1.181291,0.000000,0.451198,1.237382,,,95.924798,127.500000,0.752351,0.000000
hda,HDA,50,250.000,replay/model/control-plane,1.034398,0.007875,14,1.181291,0.000000,0.451198,1.237382,,,91.860298,127.500000,0.720473,0.000000
kubernetes-default,K8s default,51,255.000,replay/model/control-plane,1.031374,0.002924,14,1.181291,0.000000,0.451198,1.237382,,,99.997567,127.500000,0.784295,0.000000
cga,CGA,51,255.000,replay/model/control-plane,1.031374,0.002924,14,1.181291,0.000000,0.451198,1.237382,,,94.087266,127.500000,0.737939,0.000000
hda,HDA,51,255.000,replay/model/control-plane,1.031374,0.002924,14,1.181291,0.000000,0.451198,1.237382,,,93.752358,127.500000,0.735313,0.000000
kubernetes-default,K8s default,52,260.000,replay/model/control-plane,1.028385,0.002898,14,1.181291,0.000000,0.451198,1.237382,,,100.840612,127.500000,0.790907,0.000000
cga,CGA,52,260.000,replay/model/control-plane,1.028385,0.002898,14,1.181291,0.000000,0.451198,1.237382,,,94.942093,127.500000,0.744644,0.000000
hda,HDA,52,260.000,replay/model/control-plane,1.028385,0.002898,14,1.181291,0.000000,0.451198,1.237382,,,86.596029,127.500000,0.679185,0.000000
kubernetes-default,K8s default,53,265.000,replay/model/control-plane,1.003165,0.024523,14,1.181291,0.000000,0.451198,1.237382,,,98.055633,127.500000,0.769064,0.000000
cga,CGA,53,265.000,replay/model/control-plane,1.003165,0.024523,14,1.181291,0.000000,0.451198,1.237382,,,94.713160,127.500000,0.742848,0.000000
hda,HDA,53,265.000,replay/model/control-plane,1.003165,0.024523,14,1.181291,0.000000,0.451198,1.237382,,,94.407406,127.500000,0.740450,0.000000
kubernetes-default,K8s default,54,270.000,replay/model/control-plane,0.949807,0.053191,14,1.181291,0.000000,0.451198,1.237382,,,97.188920,127.500000,0.762266,0.000000
cga,CGA,54,270.000,replay/model/control-plane,0.949807,0.053191,14,1.181291,0.000000,0.451198,1.237382,,,92.451764,127.500000,0.725112,0.000000
hda,HDA,54,270.000,replay/model/control-plane,0.949807,0.053191,14,1.181291,0.000000,0.451198,1.237382,,,87.534694,127.500000,0.686547,0.000000
kubernetes-default,K8s default,55,275.000,replay/model/control-plane,0.931652,0.019114,14,1.181291,0.000000,0.451198,1.237382,,,99.131876,127.500000,0.777505,0.000000
cga,CGA,55,275.000,replay/model/control-plane,0.931652,0.019114,14,1.181291,0.000000,0.451198,1.237382,,,88.940125,127.500000,0.697570,0.000000
hda,HDA,55,275.000,replay/model/control-plane,0.931652,0.019114,14,1.181291,0.000000,0.451198,1.237382,,,86.559626,127.500000,0.678899,0.000000
kubernetes-default,K8s default,56,280.000,replay/model/control-plane,0.971103,0.040624,14,1.181291,0.000000,0.451198,1.237382,,,100.077835,127.500000,0.784924,0.000000
cga,CGA,56,280.000,replay/model/control-plane,0.971103,0.040624,14,1.181291,0.000000,0.451198,1.237382,,,97.211241,127.500000,0.762441,0.000000
hda,HDA,56,280.000,replay/model/control-plane,0.971103,0.040624,14,1.181291,0.000000,0.451198,1.237382,,,89.290403,127.500000,0.700317,0.000000
kubernetes-default,K8s default,57,285.000,replay/model/control-plane,0.957878,0.013619,14,1.181291,0.000000,0.451198,1.237382,,,94.883806,127.500000,0.744187,0.000000
cga,CGA,57,285.000,replay/model/control-plane,0.957878,0.013619,14,1.181291,0.000000,0.451198,1.237382,,,92.102891,127.500000,0.722376,0.000000
