step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.024546,0.024546,8,10,0
1,0.100,replay,0.000000,0.014938,0.014938,8,10,0
2,0.200,replay,0.000000,0.021180,0.021180,8,10,0
3,0.300,replay,0.000000,0.013515,0.013515,8,10,0
4,0.400,replay,0.000000,0.014688,0.014688,8,10,0
5,0.500,replay,0.000000,0.013776,0.013776,7,8,0
6,0.600,replay,0.000000,0.014167,0.014167,8,10,0
7,0.700,replay,0.000000,0.013506,0.013506,8,9,0
8,0.800,replay,0.000000,0.018645,0.018645,8,10,0
9,0.900,replay,0.000000,0.021611,0.021611,8,10,0
10,1.000,replay,0.000000,0.013986,0.013986,8,10,0
11,1.100,replay,0.000000,0.020910,0.020910,8,10,0
12,1.200,replay,0.000000,0.014198,0.014198,8,10,0
13,1.300,replay,0.000000,0.013044,0.013044,8,10,0
14,1.400,replay,0.000000,0.013215,0.013215,8,10,0
15,1.500,replay,0.000000,0.016801,0.016801,8,9,0
16,1.600,replay,0.000000,0.014406,0.014406,8,9,0
17,1.700,replay,0.000000,0.017433,0.017433,8,9,0
18,1.800,replay,0.000000,0.012924,0.012924,8,9,0
19,1.900,replay,0.000000,0.012874,0.012874,8,9,0
20,2.000,replay,0.000000,0.013376,0.013376,8,9,0
21,2.100,replay,0.000000,0.021581,0.021581,8,9,0
22,2.200,replay,0.000000,0.017603,0.017603,8,9,0
23,2.300,replay,0.000000,0.014737,0.014737,8,9,0
24,2.400,replay,0.000000,0.012944,0.012944,8,9,0
25,2.500,replay,0.000000,0.015168,0.015168,8,9,0
26,2.600,replay,0.000000,0.013646,0.013646,8,9,0
27,2.700,replay,0.000000,0.013175,0.013175,8,9,0
28,2.800,replay,0.000000,0.016120,0.016120,8,9,0
29,2.900,replay,0.000000,0.021760,0.021760,8,9,0
30,3.000,replay,0.000000,0.013857,0.013857,8,9,0
31,3.100,replay,0.000000,0.016591,0.016591,8,9,0
32,3.200,replay,0.000000,0.018135,0.018135,8,9,0
33,3.300,replay,0.000000,0.012844,0.012844,8,9,0
34,3.400,replay,0.000000,0.013045,0.013045,8,9,0
35,3.500,replay,0.000000,0.020288,0.020288,8,10,0
36,3.600,replay,0.000000,0.012804,0.012804,8,10,0
37,3.700,replay,0.000000,0.012704,0.012704,8,10,0
38,3.800,replay,0.000000,0.013597,0.013597,8,10,0
39,3.900,replay,0.000000,0.013215,0.013215,8,9,0
40,4.000,replay,0.000000,0.013836,0.013836,8,9,0
41,4.100,replay,0.000000,0.013627,0.013627,8,9,0
42,4.200,replay,0.000000,0.016442,0.016442,8,9,0
43,4.300,replay,0.000000,0.044683,0.044683,8,9,0
44,4.400,replay,0.000000,0.020679,0.020679,8,9,0
45,4.500,replay,0.000000,0.022692,0.022692,8,9,0
46,4.600,replay,0.000000,0.019537,0.019537,8,9,0
47,4.700,replay,0.000000,0.014928,0.014928,8,9,0
48,4.800,replay,0.000000,0.020749,0.020749,8,9,0
49,4.900,replay,0.000000,0.013295,0.013295,8,9,0
50,5.000,replay,0.000000,0.013655,0.013655,8,9,0
51,5.100,replay,0.000000,0.014587,0.014587,8,9,0
52,5.200,replay,0.000000,0.021670,0.021670,8,9,0
53,5.300,replay,0.000000,0.014467,0.014467,8,9,0
54,5.400,replay,0.000000,0.014356,0.014356,8,9,0
55,5.500,replay,0.000000,0.017863,0.017863,8,9,0
56,5.600,replay,0.000000,0.013906,0.013906,8,9,0
57,5.700,replay,0.000000,0.022492,0.022492,8,9,0
58,5.800,replay,0.000000,0.014727,0.014727,8,9,0
59,5.900,replay,0.000000,0.013195,0.013195,8,9,0
60,6.000,replay,0.000000,0.016301,0.016301,8,9,0
61,6.100,replay,0.000000,0.016721,0.016721,8,9,0
62,6.200,replay,0.000000,0.016482,0.016482,8,9,0
63,6.300,replay,0.000000,0.013275,0.013275,8,9,0
64,6.400,replay,0.000000,0.013144,0.013144,8,9,0
65,6.500,replay,0.000000,0.012833,0.012833,8,9,0
66,6.600,replay,0.000000,0.020679,0.020679,8,9,0
67,6.700,replay,0.000000,0.012914,0.012914,8,9,0
68,6.800,replay,0.000000,0.017363,0.017363,8,9,0
69,6.900,replay,0.000000,0.047529,0.047529,8,9,0
70,7.000,replay,0.000000,0.017302,0.017302,8,9,0
71,7.100,replay,0.000000,0.013245,0.013245,8,9,0
72,7.200,replay,0.000000,0.013515,0.013515,8,10,0
