policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
policy3,Policy 3,9,0.900,replay,1.000329,0.026361,10,1.827785,0.000000,0.372545,0.421327,,,48.253946,100.805556,0.478683,0.000000
kubernetes-default,K8s default,10,1.000,replay,0.936932,0.063376,10,1.827785,0.000000,0.372545,0.421327,,,58.504153,100.805556,0.580366,0.000000
cga,CGA,10,1.000,replay,0.936932,0.063376,10,1.827785,0.000000,0.372545,0.421327,,,46.624278,100.805556,0.462517,0.000000
hda,HDA,10,1.000,replay,0.936932,0.063376,10,1.827785,0.000000,0.372545,0.421327,,,49.676908,100.805556,0.492799,0.000000
policy2,Policy 2,10,1.000,replay,0.936932,0.063376,10,1.827785,0.000000,0.372545,0.421327,,,50.112180,100.805556,0.497117,0.000000
policy3,Policy 3,10,1.000,replay,0.936932,0.063376,10,1.827785,0.000000,0.372545,0.421327,,,48.522198,100.805556,0.481344,0.000000
kubernetes-default,K8s default,11,1.100,replay,0.953046,0.016907,10,1.827785,0.000000,0.372545,0.421327,,,54.655629,100.805556,0.542189,0.000000
cga,CGA,11,1.100,replay,0.953046,0.016907,10,1.827785,0.000000,0.372545,0.421327,,,50.007546,100.805556,0.496079,0.000000
hda,HDA,11,1.100,replay,0.953046,0.016907,10,1.827785,0.000000,0.372545,0.421327,,,51.348791,100.805556,0.509385,0.000000
policy2,Policy 2,11,1.100,replay,0.953046,0.016907,10,1.827785,0.000000,0.372545,0.421327,,,49.368708,100.805556,0.489742,0.000000
policy3,Policy 3,11,1.100,replay,0.953046,0.016907,10,1.827785,0.000000,0.372545,0.421327,,,48.223556,100.805556,0.478382,0.000000
kubernetes-default,K8s default,12,1.200,replay,1.032153,0.076643,10,1.827785,0.000000,0.372545,0.421327,,,61.669798,100.805556,0.611770,0.000000
cga,CGA,12,1.200,replay,1.032153,0.076643,10,1.827785,0.000000,0.372545,0.421327,,,54.313369,100.805556,0.538793,0.000000
hda,HDA,12,1.200,replay,1.032153,0.076643,10,1.827785,0.000000,0.372545,0.421327,,,51.327407,100.805556,0.509172,0.000000
policy2,Policy 2,12,1.200,replay,1.032153,0.076643,10,1.827785,0.000000,0.372545,0.421327,,,51.773092,100.805556,0.513594,0.000000
policy3,Policy 3,12,1.200,replay,1.032153,0.076643,10,1.827785,0.000000,0.372545,0.421327,,,55.311123,100.805556,0.548691,0.000000
kubernetes-default,K8s default,13,1.300,replay,1.015852,0.015793,10,1.827785,0.000000,0.372545,0.421327,,,49.779198,100.805556,0.493814,0.000000
cga,CGA,13,1.300,replay,1.015852,0.015793,10,1.827785,0.000000,0.372545,0.421327,,,52.131399,100.805556,0.517148,0.000000
hda,HDA,13,1.300,replay,1.015852,0.015793,10,1.827785,0.000000,0.372545,0.421327,,,48.491295,100.805556,0.481038,0.000000
policy2,Policy 2,13,1.300,replay,1.015852,0.015793,10,1.827785,0.000000,0.372545,0.421327,,,46.801259,100.805556,0.464273,0.000000
policy3,Policy 3,13,1.300,replay,1.015852,0.015793,10,1.827785,0.000000,0.372545,0.421327,,,52.379894,100.805556,0.519613,0.000000
kubernetes-default,K8s default,14,1.400,replay,1.000983,0.014637,10,1.827785,0.000000,0.372545,0.421327,,,52.226391,100.805556,0.518090,0.000000
cga,CGA,14,1.400,replay,1.000983,0.014637,10,1.827785,0.000000,0.372545,0.421327,,,52.081459,100.805556,0.516653,0.000000
hda,HDA,14,1.400,replay,1.000983,0.014637,10,1.827785,0.000000,0.372545,0.421327,,,54.666230,100.805556,0.542294,0.000000
policy2,Policy 2,14,1.400,replay,1.000983,0.014637,10,1.827785,0.000000,0.372545,0.421327,,,51.754737,100.805556,0.513412,0.000000
policy3,Policy 3,14,1.400,replay,1.000983,0.014637,10,1.827785,0.000000,0.372545,0.421327,,,46.321237,100.805556,0.459511,0.000000
kubernetes-default,K8s default,15,1.500,replay,0.981334,0.568439,9,1.827785,0.800000,0.292442,-0.562739,,,116.367421,146.305556,0.795373,0.000000
cga,CGA,15,1.500,replay,0.981334,0.568439,9,1.827785,0.800000,0.292442,-0.562739,,,113.853243,146.305556,0.778188,0.000000
hda,HDA,15,1.500,replay,0.981334,0.568439,9,1.827785,0.800000,0.292442,-0.562739,,,110.629606,146.305556,0.756155,0.000000
policy2,Policy 2,15,1.500,replay,0.981334,0.568439,9,1.827785,0.800000,0.292442,-0.562739,,,106.170993,146.305556,0.725680,0.000000
policy3,Policy 3,15,1.500,replay,0.981334,0.568439,9,1.827785,0.800000,0.292442,-0.562739,,,113.301882,146.305556,0.774420,0.000000
kubernetes-default,K8s default,16,1.600,replay,1.024260,0.041909,9,1.827785,0.000000,0.292442,-0.562739,,,100.281825,146.305556,0.685427,0.000000
cga,CGA,16,1.600,replay,1.024260,0.041909,9,1.827785,0.000000,0.292442,-0.562739,,,97.581385,146.305556,0.666970,0.000000
hda,HDA,16,1.600,replay,1.024260,0.041909,9,1.827785,0.000000,0.292442,-0.562739,,,89.531692,146.305556,0.611950,0.000000
policy2,Policy 2,16,1.600,replay,1.024260,0.041909,9,1.827785,0.000000,0.292442,-0.562739,,,93.127802,146.305556,0.636529,0.000000
policy3,Policy 3,16,1.600,replay,1.024260,0.041909,9,1.827785,0.000000,0.292442,-0.562739,,,92.068430,146.305556,0.629289,0.000000
kubernetes-default,K8s default,17,1.700,replay,1.022211,0.002000,9,1.827785,0.000000,0.292442,-0.562739,,,95.031549,146.305556,0.649542,0.000000
cga,CGA,17,1.700,replay,1.022211,0.002000,9,1.827785,0.000000,0.292442,-0.562739,,,92.140669,146.305556,0.629782,0.000000
hda,HDA,17,1.700,replay,1.022211,0.002000,9,1.827785,0.000000,0.292442,-0.562739,,,84.977310,146.305556,0.580821,0.000000
policy2,Policy 2,17,1.700,replay,1.022211,0.002000,9,1.827785,0.000000,0.292442,-0.562739,,,89.300037,146.305556,0.610367,0.000000
policy3,Policy 3,17,1.700,replay,1.022211,0.002000,9,1.827785,0.000000,0.292442,-0.562739,,,85.368533,146.305556,0.583495,0.000000
kubernetes-default,K8s default,18,1.800,replay,0.953069,0.067639,9,1.827785,0.000000,0.292442,-0.562739,,,95.129156,146.305556,0.650209,0.000000
cga,CGA,18,1.800,replay,0.953069,0.067639,9,1.827785,0.000000,0.292442,-0.562739,,,87.748603,146.305556,0.599763,0.000000
hda,HDA,18,1.800,replay,0.953069,0.067639,9,1.827785,0.000000,0.292442,-0.562739,,,82.857599,146.305556,0.566333,0.000000
policy2,Policy 2,18,1.800,replay,0.953069,0.067639,9,1.827785,0.000000,0.292442,-0.562739,,,89.353849,146.305556,0.610734,0.000000
policy3,Policy 3,18,1.800,replay,0.953069,0.067639,9,1.827785,0.000000,0.292442,-0.562739,,,85.537347,146.305556,0.584649,0.000000
kubernetes-default,K8s default,19,1.900,replay,1.023831,0.352956,9,1.827785,0.500000,0.431086,0.303449,,,83.856713,113.805556,0.736842,0.000000
cga,CGA,19,1.900,replay,1.023831,0.352956,9,1.827785,0.500000,0.431086,0.303449,,,79.525273,113.805556,0.698782,0.000000
hda,HDA,19,1.900,replay,1.023831,0.352956,9,1.827785,0.500000,0.431086,0.303449,,,75.216440,113.805556,0.660921,0.000000
policy2,Policy 2,19,1.900,replay,1.023831,0.352956,9,1.827785,0.500000,0.431086,0.303449,,,77.019704,113.805556,0.676766,0.000000
policy3,Policy 3,19,1.900,replay,1.023831,0.352956,9,1.827785,0.500000,0.431086,0.303449,,,73.031219,113.805556,0.641719,0.000000
kubernetes-default,K8s default,20,2.000,replay,0.975065,0.047631,9,1.827785,0.000000,0.431086,0.303449,,,68.916136,113.805556,0.605560,0.000000
cga,CGA,20,2.000,replay,0.975065,0.047631,9,1.827785,0.000000,0.431086,0.303449,,,63.205752,113.805556,0.555384,0.000000
hda,HDA,20,2.000,replay,0.975065,0.047631,9,1.827785,0.000000,0.431086,0.303449,,,67.422719,113.805556,0.592438,0.000000
policy2,Policy 2,20,2.000,replay,0.975065,0.047631,9,1.827785,0.000000,0.431086,0.303449,,,69.393494,113.805556,0.609755,0.000000
policy3,Policy 3,20,2.000,replay,0.975065,0.047631,9,1.827785,0.000000,0.431086,0.303449,,,60.145125,113.805556,0.528490,0.000000
kubernetes-default,K8s default,21,2.100,replay,1.027101,0.425348,9,1.827785,0.500000,0.292442,-0.562739,,,121.418464,146.305556,0.829896,0.000000
cga,CGA,21,2.100,replay,1.027101,0.425348,9,1.827785,0.500000,0.292442,-0.562739,,,109.551803,146.305556,0.748788,0.000000
hda,HDA,21,2.100,replay,1.027101,0.425348,9,1.827785,0.500000,0.292442,-0.562739,,,104.404999,146.305556,0.713609,0.000000
policy2,Policy 2,21,2.100,replay,1.027101,0.425348,9,1.827785,0.500000,0.292442,-0.562739,,,106.066281,146.305556,0.724964,0.000000
policy3,Policy 3,21,2.100,replay,1.027101,0.425348,9,1.827785,0.500000,0.292442,-0.562739,,,101.289431,146.305556,0.692314,0.000000
kubernetes-default,K8s default,22,2.200,replay,0.955386,0.069823,9,1.827785,0.000000,0.292442,-0.562739,,,94.761444,146.305556,0.647695,0.000000
cga,CGA,22,2.200,replay,0.955386,0.069823,9,1.827785,0.000000,0.292442,-0.562739,,,88.425244,146.305556,0.604387,0.000000
hda,HDA,22,2.200,replay,0.955386,0.069823,9,1.827785,0.000000,0.292442,-0.562739,,,85.626320,146.305556,0.585257,0.000000
policy2,Policy 2,22,2.200,replay,0.955386,0.069823,9,1.827785,0.000000,0.292442,-0.562739,,,92.099921,146.305556,0.629504,0.000000
policy3,Policy 3,22,2.200,replay,0.955386,0.069823,9,1.827785,0.000000,0.292442,-0.562739,,,85.851600,146.305556,0.586797,0.000000
kubernetes-default,K8s default,23,2.300,replay,1.032738,0.074901,9,1.827785,0.000000,0.292442,-0.562739,,,103.944414,146.305556,0.710461,0.000000
cga,CGA,23,2.300,replay,1.032738,0.074901,9,1.827785,0.000000,0.292442,-0.562739,,,95.572071,146.305556,0.653236,0.000000
hda,HDA,23,2.300,replay,1.032738,0.074901,9,1.827785,0.000000,0.292442,-0.562739,,,90.261543,146.305556,0.616939,0.000000
policy2,Policy 2,23,2.300,replay,1.032738,0.074901,9,1.827785,0.000000,0.292442,-0.562739,,,91.776136,146.305556,0.627291,0.000000
policy3,Policy 3,23,2.300,replay,1.032738,0.074901,9,1.827785,0.000000,0.292442,-0.562739,,,91.665159,146.305556,0.626532,0.000000
kubernetes-default,K8s default,24,2.400,replay,0.973197,0.057653,9,1.827785,0.000000,0.292442,-0.562739,,,93.757348,146.305556,0.640832,0.000000
cga,CGA,24,2.400,replay,0.973197,0.057653,9,1.827785,0.000000,0.292442,-0.562739,,,90.431749,146.305556,0.618102,0.000000
hda,HDA,24,2.400,replay,0.973197,0.057653,9,1.827785,0.000000,0.292442,-0.562739,,,83.469915,146.305556,0.570518,0.000000
policy2,Policy 2,24,2.400,replay,0.973197,0.057653,9,1.827785,0.000000,0.292442,-0.562739,,,88.521106,146.305556,0.605043,0.000000
policy3,Policy 3,24,2.400,replay,0.973197,0.057653,9,1.827785,0.000000,0.292442,-0.562739,,,88.310733,146.305556,0.603605,0.000000
kubernetes-default,K8s default,25,2.500,replay,1.045439,0.069101,9,1.827785,0.000000,0.292442,-0.562739,,,101.075559,146.305556,0.690852,0.000000
cga,CGA,25,2.500,replay,1.045439,0.069101,9,1.827785,0.000000,0.292442,-0.562739,,,89.409849,146.305556,0.611117,0.000000
hda,HDA,25,2.500,replay,1.045439,0.069101,9,1.827785,0.000000,0.292442,-0.562739,,,89.643428,146.305556,0.612714,0.000000
policy2,Policy 2,25,2.500,replay,1.045439,0.069101,9,1.827785,0.000000,0.292442,-0.562739,,,89.786464,146.305556,0.613691,0.000000
policy3,Policy 3,25,2.500,replay,1.045439,0.069101,9,1.827785,0.000000,0.292442,-0.562739,,,92.072331,146.305556,0.629315,0.000000
kubernetes-default,K8s default,26,2.600,replay,1.053832,0.007965,9,1.827785,0.000000,0.292442,-0.562739,,,90.157493,146.305556,0.616227,0.000000
cga,CGA,26,2.600,replay,1.053832,0.007965,9,1.827785,0.000000,0.292442,-0.562739,,,89.944082,146.305556,0.614769,0.000000
hda,HDA,26,2.600,replay,1.053832,0.007965,9,1.827785,0.000000,0.292442,-0.562739,,,91.154380,146.305556,0.623041,0.000000
policy2,Policy 2,26,2.600,replay,1.053832,0.007965,9,1.827785,0.000000,0.292442,-0.562739,,,89.407664,146.305556,0.611102,0.000000
policy3,Policy 3,26,2.600,replay,1.053832,0.007965,9,1.827785,0.000000,0.292442,-0.562739,,,90.734921,146.305556,0.620174,0.000000
kubernetes-default,K8s default,27,2.700,replay,1.010776,0.040857,9,1.827785,0.000000,0.292442,-0.562739,,,95.147122,146.305556,0.650332,0.000000
cga,CGA,27,2.700,replay,1.010776,0.040857,9,1.827785,0.000000,0.292442,-0.562739,,,86.937585,146.305556,0.594219,0.000000
hda,HDA,27,2.700,replay,1.010776,0.040857,9,1.827785,0.000000,0.292442,-0.562739,,,89.894122,146.305556,0.614427,0.000000
policy2,Policy 2,27,2.700,replay,1.010776,0.040857,9,1.827785,0.000000,0.292442,-0.562739,,,92.139929,146.305556,0.629777,0.000000
policy3,Policy 3,27,2.700,replay,1.010776,0.040857,9,1.827785,0.000000,0.292442,-0.562739,,,86.443364,146.305556,0.590841,0.000000
kubernetes-default,K8s default,28,2.800,replay,0.981461,0.029002,9,1.827785,0.000000,0.292442,-0.562739,,,92.613250,146.305556,0.633013,0.000000
cga,CGA,28,2.800,replay,0.981461,0.029002,9,1.827785,0.000000,0.292442,-0.562739,,,93.769000,146.305556,0.640912,0.000000
hda,HDA,28,2.800,replay,0.981461,0.029002,9,1.827785,0.000000,0.292442,-0.562739,,,88.887150,146.305556,0.607545,0.000000
policy2,Policy 2,28,2.800,replay,0.981461,0.029002,9,1.827785,0.000000,0.292442,-0.562739,,,83.594897,146.305556,0.571372,0.000000
policy3,Policy 3,28,2.800,replay,0.981461,0.029002,9,1.827785,0.000000,0.292442,-0.562739,,,87.825822,146.305556,0.600290,0.000000
kubernetes-default,K8s default,29,2.900,replay,0.987926,0.006544,9,1.827785,0.000000,0.292442,-0.562739,,,95.648378,146.305556,0.653758,0.000000
cga,CGA,29,2.900,replay,0.987926,0.006544,9,1.827785,0.000000,0.292442,-0.562739,,,86.866900,146.305556,0.593736,0.000000
hda,HDA,29,2.900,replay,0.987926,0.006544,9,1.827785,0.000000,0.292442,-0.562739,,,86.775491,146.305556,0.593111,0.000000
policy2,Policy 2,29,2.900,replay,0.987926,0.006544,9,1.827785,0.000000,0.292442,-0.562739,,,91.518661,146.305556,0.625531,0.000000
policy3,Policy 3,29,2.900,replay,0.987926,0.006544,9,1.827785,0.000000,0.292442,-0.562739,,,86.134957,146.305556,0.588733,0.000000
kubernetes-default,K8s default,30,3.000,replay,1.051203,0.060195,9,1.827785,0.000000,0.292442,-0.562739,,,95.719752,146.305556,0.654246,0.000000
cga,CGA,30,3.000,replay,1.051203,0.060195,9,1.827785,0.000000,0.292442,-0.562739,,,91.427210,146.305556,0.624906,0.000000
hda,HDA,30,3.000,replay,1.051203,0.060195,9,1.827785,0.000000,0.292442,-0.562739,,,92.609297,146.305556,0.632986,0.000000
policy2,Policy 2,30,3.000,replay,1.051203,0.060195,9,1.827785,0.000000,0.292442,-0.562739,,,92.092495,146.305556,0.629453,0.000000
policy3,Policy 3,30,3.000,replay,1.051203,0.060195,9,1.827785,0.000000,0.292442,-0.562739,,,93.907597,146.305556,0.641859,0.000000
kubernetes-default,K8s default,31,3.100,replay,1.031798,0.388479,9,1.827785,0.000000,0.192071,-1.153022,,,149.179493,198.305556,0.752271,0.000000
cga,CGA,31,3.100,replay,1.031798,0.388479,9,1.827785,0.000000,0.192071,-1.153022,,,139.179266,198.305556,0.701842,0.000000
hda,HDA,31,3.100,replay,1.031798,0.388479,9,1.827785,0.000000,0.192071,-1.153022,,,132.541124,198.305556,0.668368,0.000000
policy2,Policy 2,31,3.100,replay,1.031798,0.388479,9,1.827785,0.000000,0.192071,-1.153022,,,138.162835,198.305556,0.696717,0.000000
policy3,Policy 3,31,3.100,replay,1.031798,0.388479,9,1.827785,0.000000,0.192071,-1.153022,,,132.468585,198.305556,0.668002,0.000000
kubernetes-default,K8s default,32,3.200,replay,1.040902,0.008747,9,1.827785,0.000000,0.192071,-1.153022,,,131.111048,198.305556,0.661157,0.000000
cga,CGA,32,3.200,replay,1.040902,0.008747,9,1.827785,0.000000,0.192071,-1.153022,,,124.507503,198.305556,0.627857,0.000000
hda,HDA,32,3.200,replay,1.040902,0.008747,9,1.827785,0.000000,0.192071,-1.153022,,,122.107341,198.305556,0.615754,0.000000
policy2,Policy 2,32,3.200,replay,1.040902,0.008747,9,1.827785,0.000000,0.192071,-1.153022,,,120.861744,198.305556,0.609472,0.000000
policy3,Policy 3,32,3.200,replay,1.040902,0.008747,9,1.827785,0.000000,0.192071,-1.153022,,,119.724664,198.305556,0.603738,0.000000
kubernetes-default,K8s default,33,3.300,replay,1.048595,0.007336,9,1.827785,0.000000,0.192071,-1.153022,,,135.970316,198.305556,0.685661,0.000000
cga,CGA,33,3.300,replay,1.048595,0.007336,9,1.827785,0.000000,0.192071,-1.153022,,,122.162882,198.305556,0.616034,0.000000
hda,HDA,33,3.300,replay,1.048595,0.007336,9,1.827785,0.000000,0.192071,-1.153022,,,115.698698,198.305556,0.583436,0.000000
policy2,Policy 2,33,3.300,replay,1.048595,0.007336,9,1.827785,0.000000,0.192071,-1.153022,,,119.018924,198.305556,0.600179,0.000000
policy3,Policy 3,33,3.300,replay,1.048595,0.007336,9,1.827785,0.000000,0.192071,-1.153022,,,117.265925,198.305556,0.591340,0.000000
kubernetes-default,K8s default,34,3.400,replay,0.994874,0.051231,9,1.827785,0.000000,0.192071,-1.153022,,,132.645297,198.305556,0.668894,0.000000
cga,CGA,34,3.400,replay,0.994874,0.051231,9,1.827785,0.000000,0.192071,-1.153022,,,126.301151,198.305556,0.636902,0.000000
hda,HDA,34,3.400,replay,0.994874,0.051231,9,1.827785,0.000000,0.192071,-1.153022,,,118.720853,198.305556,0.598676,0.000000
policy2,Policy 2,34,3.400,replay,0.994874,0.051231,9,1.827785,0.000000,0.192071,-1.153022,,,121.500411,198.305556,0.612693,0.000000
policy3,Policy 3,34,3.400,replay,0.994874,0.051231,9,1.827785,0.000000,0.192071,-1.153022,,,118.539497,198.305556,0.597762,0.000000
kubernetes-default,K8s default,35,3.500,replay,1.033795,0.461689,10,1.827785,0.500000,0.476110,0.462632,,,83.882418,110.555556,0.758735,0.000000
cga,CGA,35,3.500,replay,1.033795,0.461689,10,1.827785,0.500000,0.476110,0.462632,,,80.961916,110.555556,0.732319,0.000000
hda,HDA,35,3.500,replay,1.033795,0.461689,10,1.827785,0.500000,0.476110,0.462632,,,81.341828,110.555556,0.735755,0.000000
policy2,Policy 2,35,3.500,replay,1.033795,0.461689,10,1.827785,0.500000,0.476110,0.462632,,,75.335253,110.555556,0.681424,0.000000
policy3,Policy 3,35,3.500,replay,1.033795,0.461689,10,1.827785,0.500000,0.476110,0.462632,,,76.503181,110.555556,0.691989,0.000000
kubernetes-default,K8s default,36,3.600,replay,0.977292,0.054656,10,1.827785,0.000000,0.476110,0.462632,,,66.628030,110.555556,0.602666,0.000000
cga,CGA,36,3.600,replay,0.977292,0.054656,10,1.827785,0.000000,0.476110,0.462632,,,64.045782,110.555556,0.579309,0.000000
hda,HDA,36,3.600,replay,0.977292,0.054656,10,1.827785,0.000000,0.476110,0.462632,,,63.396626,110.555556,0.573437,0.000000
policy2,Policy 2,36,3.600,replay,0.977292,0.054656,10,1.827785,0.000000,0.476110,0.462632,,,57.501677,110.555556,0.520116,0.000000
policy3,Policy 3,36,3.600,replay,0.977292,0.054656,10,1.827785,0.000000,0.476110,0.462632,,,65.645442,110.555556,0.593778,0.000000
kubernetes-default,K8s default,37,3.700,replay,1.025673,0.047170,10,1.827785,0.000000,0.476110,0.462632,,,66.694711,110.555556,0.603269,0.000000
cga,CGA,37,3.700,replay,1.025673,0.047170,10,1.827785,0.000000,0.476110,0.462632,,,66.691296,110.555556,0.603238,0.000000
hda,HDA,37,3.700,replay,1.025673,0.047170,10,1.827785,0.000000,0.476110,0.462632,,,63.769431,110.555556,0.576809,0.000000
